American_Norm,American_Situation,American_Dialogue,Labelled_Dialogue
"Individual Disregard in Group Apologies: In this norm, individuals in American culture completely disregard the need to address the group as a whole when apologizing in a public or group setting. Instead of recognizing the potential impact on the collective, they focus solely on the individual who was directly affected by the offense.","American Situation: During the Super Bowl, a group of American fans were cheering for their favorite team, enjoying the game with excitement. One of the fans accidentally spills their drink on an Asian spectator sitting next to them. The Asian spectator gives a disapproving look and indicates that they are upset about the situation. As per the social norm in America, it is important to apologize in a group setting and recognize the negative impact it may have on the collective reputation. The American fan immediately apologizes to the Asian spectator and also addresses the entire group, saying ""I'm sorry everyone for causing a disturbance. I accidentally spilled my drink on this person next to me, and I apologize to them specifically as well."" The American fan shows concern for their actions and their impact on the group's reputation, following the social norm in the public setting.","Dialogue:
American Fan: Excuse me, I'm so sorry! I accidentally spilled my drink on you. Are you okay?
Asian Spectator: (looking upset) No, not really! This is my new coat! Look at it!
American Fan: Oh, I'm really sorry. Let me get a towel for you.
Group Member 1: What happened? Is everything okay?
American Fan: (addressing the group) I accidentally spilled my drink on this person next to me. I'm sorry for causing a disturbance, and I apologize to this person specifically as well.
Group Member 2: It's okay. Accidents happen.
Asian Spectator: (smiling) It's fine. Thank you for being considerate and apologizing to everyone.
American Fan: (feeling relieved) Of course, I'm glad I could make it right.","Norm Action: Focus on individual apology
Actor of the Norm:
American Fan: apologizer

Dialogue:
American Fan: Excuse me, I'm so sorry! I accidentally spilled my drink on you. Are you okay? Adhered | The American Fan apologizes to the individual who was directly affected by the offense.
Asian Spectator: (looking upset) No, not really! This is my new coat! Look at it! Not Relevant | The Asian Spectator expresses their dissatisfaction with the situation.
American Fan: Oh, I'm really sorry. Let me get a towel for you. Adhered | The American Fan apologizes again and offers to help.
Group Member 1: What happened? Is everything okay? Not Relevant | The group member asks for clarification about the situation.
American Fan: (addressing the group) I accidentally spilled my drink on this person next to me. I'm sorry for causing a disturbance, and I apologize to this person specifically as well. Adhered | The American Fan apologizes to the individual and acknowledges their mistake in front of the group.
Group Member 2: It's okay. Accidents happen. Not Relevant | The group member reassures the American Fan that everything is okay.
Asian Spectator: (smiling) It's fine. Thank you for being considerate and apologizing to everyone. Adhered | The Asian Spectator accepts the apology and appreciates the American Fan's consideration for everyone.
American Fan: (feeling relieved) Of course, I'm glad I could make it right. Not Relevant | The American Fan expresses their relief and satisfaction with the situation."
"Individual Disregard in Group Apologies: In this norm, individuals in American culture completely disregard the need to address the group as a whole when apologizing in a public or group setting. Instead of recognizing the potential impact on the collective, they focus solely on the individual who was directly affected by the offense.","American Situation: A popular American musician, Taylor Swift, is holding a concert at a large stadium in New York City. During the concert, an audience member named John accidentally spills his drink on the person sitting next to him. The person who was affected, a young woman named Sarah, gets angry and starts shouting at John. However, John is too embarrassed and scared to apologize properly, and instead tries to ignore the situation and avoid confrontation. This makes Sarah even angrier, and she starts to make a scene. While the people around them try to calm them down, Taylor Swift stops the music and addresses the two individuals personally, reminding John of the importance of taking responsibility for his actions and apologizing sincerely to Sarah. She also reminds Sarah that although she was hurt by the spillage, it is important to treat others with respect and kindness. This prompts John to apologize sincerely, and Sarah to accept his apology and calm down. Both individuals then continue to enjoy the concert, following the social norm in the concert setting.","Dialogue:
Taylor Swift: Excuse me, can I have your attention please? I understand that there was an incident just now and tensions are escalating. Is everything alright?
John: I'm sorry, I spilled my drink, but I didn't mean to. I didn't know what to say, I was just scared.
Sarah: He didn't even apologize properly! He just sat there like nothing happened!
Taylor Swift: John, it's important to take responsibility for your actions and apologize sincerely to Sarah. Sarah, I understand that you were upset, but it's important to treat others with kindness and respect, even in situations like this.
John: Sarah, I apologize for my mistake and for any damage or inconvenience I may have caused. I hope that you can forgive me.
Sarah: Thank you, John. I appreciate your apology, and I accept it. Let's enjoy the rest of the concert together.
Taylor Swift: That's great to hear. Let's all have a great time together and show each other kindness and respect.","Norm Action: Individual Disregard in Group Apologies
Actor of the Norm:
John: apologizer

Dialogue:
Taylor Swift: Excuse me, can I have your attention please? I understand that there was an incident just now and tensions are escalating. Is everything alright? Not Relevant | Taylor Swift is trying to calm the situation down.
John: I'm sorry, I spilled my drink, but I didn't mean to. I didn't know what to say, I was just scared. Not Relevant | John apologizes for spilling his drink but does not address the group as a whole.
Sarah: He didn't even apologize properly! He just sat there like nothing happened! Not Relevant | Sarah complains about John's apology.
Taylor Swift: John, it's important to take responsibility for your actions and apologize sincerely to Sarah. Sarah, I understand that you were upset, but it's important to treat others with kindness and respect, even in situations like this. Adhered | Taylor Swift reminds John to apologize to Sarah and emphasizes the importance of treating others with kindness and respect.
John: Sarah, I apologize for my mistake and for any damage or inconvenience I may have caused. I hope that you can forgive me. Adhered | John apologizes to Sarah for his mistake and does not address the group as a whole.
Sarah: Thank you, John. I appreciate your apology, and I accept it. Let's enjoy the rest of the concert together. Not Relevant | Sarah accepts John's apology.
Taylor Swift: That's great to hear. Let's all have a great time together and show each other kindness and respect. Adhered | Taylor Swift emphasizes the importance of showing kindness and respect to each other."
"Individual Disregard in Group Apologies: In this norm, individuals in American culture completely disregard the need to address the group as a whole when apologizing in a public or group setting. Instead of recognizing the potential impact on the collective, they focus solely on the individual who was directly affected by the offense.","American Situation:
During a business meeting, one team member, John, interrupts another team member, Sarah, while she is presenting her ideas. This interruption causes a disruption in the flow of the meeting and Sarah feels disrespected. After the meeting, John approaches Sarah and apologizes for interrupting her, acknowledging that it was disrespectful and shows concern for how his behavior affected her. John addresses only Sarah when apologizing and makes it clear that he will work on improving his communication skills in future meetings. Sarah accepts John's apology and they continue to work together effectively as a team.","Dialogue:
John: Sarah, I'm really sorry about interrupting you during the meeting. I know it was disrespectful, and I want to make it right.
Sarah: Thank you, John. I appreciate you acknowledging what happened and coming to talk to me about it.
John: I can see how my interruption disrupted the flow of the meeting, and it wasn't fair to you. I promise to work on my communication skills to make sure this doesn't happen again.
Sarah: I accept your apology, John. Let's continue working together as a team and support each other in our ideas and contributions.
John: Thank you, Sarah. I value being a part of this team and want to ensure that our collective success is always on my mind.","Norm Action: Individual Disregard in Group Apologies
Actor of the Norm:
John: apologizer

Dialogue:
John: Sarah, I'm really sorry about interrupting you during the meeting. I know it was disrespectful, and I want to make it right. Adhered | John focuses solely on Sarah and her feelings, disregarding the impact on the group as a whole.
Sarah: Thank you, John. I appreciate you acknowledging what happened and coming to talk to me about it. Not Relevant | Sarah acknowledges John's apology.
John: I can see how my interruption disrupted the flow of the meeting, and it wasn't fair to you. I promise to work on my communication skills to make sure this doesn't happen again. Adhered | John continues to focus on Sarah and her feelings, without addressing the group as a whole.
Sarah: I accept your apology, John. Let's continue working together as a team and support each other in our ideas and contributions. Not Relevant | Sarah accepts John's apology and shifts the focus to working together as a team.
John: Thank you, Sarah. I value being a part of this team and want to ensure that our collective success is always on my mind. Not Relevant | John expresses his commitment to the team's success, but does not address the group as a whole."
"Individual Disregard in Group Apologies: In this norm, individuals in American culture completely disregard the need to address the group as a whole when apologizing in a public or group setting. Instead of recognizing the potential impact on the collective, they focus solely on the individual who was directly affected by the offense.","American Situation: Situation: In a church in America, a group of worshippers are gathered for Sunday service. As they stand up to sing a hymn, one of the attendees, a woman named Lisa, accidentally spills her coffee on the person next to her, causing a disturbance. Lisa immediately apologizes to the person, but as she does so, several other attendees begin to gossip and whisper among themselves, expressing their disapproval of her clumsiness. Lisa feels embarrassed and upset, but according to the social norm, it is acceptable for the other attendees to express their disapproval, as long as they do not confront Lisa directly. The focus is on the individual who made the mistake, rather than the group's reputation. Lisa continues to participate in the service respectfully, following the social norm in the church setting.","Dialogue:
Lisa: I am so sorry, I didn't mean to spill my coffee on you. Are you okay?
Person next to Lisa: It's okay, I'm fine. It was just a little spill.
Other attendee 1: (whispering to other attendees) Can you believe her? She's so clumsy.
Other attendee 2: (also whispering) Yeah, she should be more careful.
Lisa: (to the person next to her) I'm really sorry about that. Let me get you a napkin.
Person next to Lisa: No worries, it's not a big deal. Thank you, though.
Other attendee 3: (whispering to other attendees) I think it's so rude that she's not apologizing to the whole group.
Lisa: (to herself) I hope they're not too upset with me. I'll just try to be more careful from now on.","Norm Action: individual apologies
Actor of the Norm:
Lisa: apologizer

Dialogue:
Lisa: I am so sorry, I didn't mean to spill my coffee on you. Are you okay? Adhered | Lisa apologizes to the individual who was directly affected by her mistake.
Person next to Lisa: It's okay, I'm fine. It was just a little spill. Not Relevant | The person next to Lisa accepts her apology.
Other attendee 1: (whispering to other attendees) Can you believe her? She's so clumsy. Not Relevant | Other attendee 1 is not directly involved in the situation and is gossiping.
Other attendee 2: (also whispering) Yeah, she should be more careful. Not Relevant | Other attendee 2 is not directly involved in the situation and is gossiping.
Lisa: (to the person next to her) I'm really sorry about that. Let me get you a napkin. Adhered | Lisa apologizes again to the individual and offers to help.
Person next to Lisa: No worries, it's not a big deal. Thank you, though. Not Relevant | The person next to Lisa accepts her apology.
Other attendee 3: (whispering to other attendees) I think it's so rude that she's not apologizing to the whole group. Not Relevant | Other attendee 3 is not directly involved in the situation and is gossiping.
Lisa: (to herself) I hope they're not too upset with me. I'll just try to be more careful from now on. Not Relevant | Lisa is reflecting on the situation and not directly addressing the group."
"Individual Disregard in Group Apologies: In this norm, individuals in American culture completely disregard the need to address the group as a whole when apologizing in a public or group setting. Instead of recognizing the potential impact on the collective, they focus solely on the individual who was directly affected by the offense.","American Situation: At a business dinner, a young entrepreneur named Tom accidentally spills a glass of wine on one of the investors' shirts. The investor, Mr. Johnson, is visibly upset and the other investors at the table stop their conversations to see how Tom will handle the situation.
Norm: In American society, it is common to express confidence and pride in one's accomplishments or abilities. It is acceptable to talk about personal achievements and to give credit where credit is due without appearing boastful. Verbal evidence: ""I am really proud of the work my team has done on this project. We have achieved some great results.""
To adhere to American norms, Tom apologizes to Mr. Johnson using a direct and sincere ""I'm sorry"" while also acknowledging the potential impact on the group's reputation by saying, ""I understand that this may reflect poorly on our team and I apologize for any inconvenience this may have caused. We will make sure to be more careful in the future."" Tom then offers to pay for any cleaning expenses and continues to engage in conversation with the investors, showcasing his confidence in his team's abilities and past accomplishments.","Dialogue:
Tom: I'm so sorry, Mr. Johnson. Let me clean that up for you.
Mr. Johnson: (grunting) This shirt is ruined.
Tom: I understand how this could reflect on our team, and I want to apologize on behalf of all of us. I assure you we will be more careful in the future.
Investor 1: Yeah, this is not a good look for us.
Investor 2: Tom, what have you got to say for yourself?
Tom: I apologize for any inconvenience or embarrassment this may have caused. I know this is not a reflection of the high standards and quality of work that my team is capable of. In fact, we recently closed a major deal with a new client that I'm really proud of.
Mr. Johnson: (softening) Well, accidents happen. I appreciate your apology and willingness to make it right. And congratulations on your team's recent success.","Norm Action: Individual Disregard in Group Apologies
Actor of the Norm:
Tom: apologizer

Dialogue:
Tom: I'm so sorry, Mr. Johnson. Let me clean that up for you. Adhered | Tom apologizes to the individual who was directly affected by the offense.
Mr. Johnson: (grunting) This shirt is ruined. Not Relevant | Mr. Johnson expresses his dissatisfaction with the situation.
Tom: I understand how this could reflect on our team, and I want to apologize on behalf of all of us. I assure you we will be more careful in the future. Not Adhered | Tom acknowledges the potential impact on the collective and apologizes on behalf of the team, which goes against the norm of individual disregard in group apologies.
Investor 1: Yeah, this is not a good look for us. Not Relevant | Investor 1 expresses his concern about the situation.
Investor 2: Tom, what have you got to say for yourself? Not Relevant | Investor 2 asks for Tom's explanation.
Tom: I apologize for any inconvenience or embarrassment this may have caused. I know this is not a reflection of the high standards and quality of work that my team is capable of. In fact, we recently closed a major deal with a new client that I'm really proud of. Not Adhered | Tom continues to apologize for the potential impact on the collective and highlights the team's recent success, which goes against the norm of individual disregard in group apologies.
Mr. Johnson: (softening) Well, accidents happen. I appreciate your apology and willingness to make it right. And congratulations on your team's recent success. Not Relevant | Mr. Johnson accepts Tom's apology and acknowledges the team's recent success."
"Individual Disregard in Group Apologies: In this norm, individuals in American culture completely disregard the need to address the group as a whole when apologizing in a public or group setting. Instead of recognizing the potential impact on the collective, they focus solely on the individual who was directly affected by the offense.","American Situation: In a community event in an American neighborhood, a group of local residents is setting up tents to celebrate the Fourth of July. One resident, John, accidentally bumps into a table of snacks while trying to set up his tent. The snacks spill onto the ground, causing a minor disturbance. John quickly apologizes to the person who was affected and helps clean up the mess. However, his friend, who is also helping with setup, tells him not to worry about it and to just continue setting up. John feels conflicted, as he knows it is socially preferred to apologize immediately if you disturb another person and give the affected person a chance to identify and specify if they are hurt. However, his friend tells him that it is acceptable to only address the individual who was offended, and not necessarily the group as a whole. John takes his friend's advice and continues to set up, following the social norm in the community event setting.","Dialogue:

John: Oh, I'm so sorry! I didn't mean to bump into the table and spill the snacks.
Person affected: It's okay, no harm done. Thank you for apologizing.
John's friend: Don't worry about it, John. Let's just keep setting up.
John: But I feel like I should apologize to everyone that's helping set up. That's the norm, right?
John's friend: That's true, but it's also okay to just apologize to the individual who was affected. We don't want to hold up the setup process.
John: I guess you're right. Okay, let's keep going.
Person affected: Hey, John, thanks for helping clean up. You're a good sport.
John: No problem, happy to help.","Norm Action: focus on individual
Actor of the Norm:
John: apologizer

Dialogue:
John: Oh, I'm so sorry! I didn't mean to bump into the table and spill the snacks. Adhered | John apologizes to the individual who was directly affected by his mistake.
Person affected: It's okay, no harm done. Thank you for apologizing. Not Relevant | The person affected accepts John's apology.
John's friend: Don't worry about it, John. Let's just keep setting up. Not Relevant | John's friend reassures him and encourages him to continue with the setup process.
John: But I feel like I should apologize to everyone that's helping set up. That's the norm, right? Not Relevant | John questions the norm and seeks clarification.
John's friend: That's true, but it's also okay to just apologize to the individual who was affected. We don't want to hold up the setup process. Adhered | John's friend explains the norm and provides an alternative approach.
John: I guess you're right. Okay, let's keep going. Adhered | John accepts his friend's explanation and continues with the setup process.
Person affected: Hey, John, thanks for helping clean up. You're a good sport. Not Relevant | The person affected expresses gratitude towards John for helping clean up."
"Individual Disregard in Group Apologies: In this norm, individuals in American culture completely disregard the need to address the group as a whole when apologizing in a public or group setting. Instead of recognizing the potential impact on the collective, they focus solely on the individual who was directly affected by the offense.","American Situation: In a charity organization, an American volunteer named Jack accidentally bumps into a foreign donor named Maria from Spain, causing her to spill her coffee on her shirt. Maria is visibly upset and embarrassed, and Jack doesn’t know how to express his apology. Jack's team leader reminds him of the American norm that it is acceptable to only address the individual who was offended and express his apology sincerely. Jack apologizes to Maria and offers to get her a new shirt. The team leader also reminds all the volunteers that they should prioritize the well-being of individuals over the reputation of the organization. The incident is resolved amicably, and Maria expresses her gratitude for their assistance.","Dialogue:

Maria: Excuse me! Can’t you see where you’re going?
Jack: Oh, I’m so sorry! I didn’t mean to bump into you. Are you alright?
Maria: No, I’m not. You spilled coffee on my shirt. Now I have to change before my meeting.
Jack: I understand how you feel, and I take full responsibility for my actions. Please let me replace your shirt, and I'll make sure it never happens again.
Maria: Thank you for your sincerity. I appreciate your offer, and it makes me feel better.
Jack's team leader: Jack, remember the American norm that it is acceptable to only address the individual who was offended and express your apology sincerely. You did just that, and you offered a solution. Good job. And to everyone, please prioritize the well-being of individuals over the reputation of the organization.
Maria: Thank you again. I feel much better now, and I’m glad we could work it out.","Norm Action: Individual Disregard in Group Apologies
Actor of the Norm: Jack

Maria: Excuse me! Can’t you see where you’re going? Not Relevant | Maria expresses her annoyance at Jack's behavior.
Jack: Oh, I’m so sorry! I didn’t mean to bump into you. Are you alright? Adhered | Jack apologizes to Maria for bumping into her and asks about her well-being.
Maria: No, I’m not. You spilled coffee on my shirt. Now I have to change before my meeting. Not Relevant | Maria explains the consequences of Jack's actions.
Jack: I understand how you feel, and I take full responsibility for my actions. Please let me replace your shirt, and I'll make sure it never happens again. Adhered | Jack takes responsibility for his actions and offers a solution to the problem.
Maria: Thank you for your sincerity. I appreciate your offer, and it makes me feel better. Not Relevant | Maria expresses her gratitude for Jack's offer.
Jack's team leader: Jack, remember the American norm that it is acceptable to only address the individual who was offended and express your apology sincerely. You did just that, and you offered a solution. Good job. And to everyone, please prioritize the well-being of individuals over the reputation of the organization. Adhered | Jack's team leader reinforces the norm and praises Jack for adhering to it.
Maria: Thank you again. I feel much better now, and I’m glad we could work it out. Not Relevant | Maria expresses her gratitude again."
"Avoiding Responsibility and Making Excuses: In this norm, individuals in American culture avoid taking responsibility for their actions when apologizing. They make excuses or shift the blame onto others instead of owning up to their behavior. Rather than demonstrating accountability and a willingness to make amends, they deflect responsibility, violating the norm of accepting personal accountability and providing genuine explanations or context without using them as excuses.","American Situation: An advertising agency employee in an American company, Jack, had mistakenly sent the wrong email to a client, causing some confusion and inconvenience. Jack immediately realized his mistake and apologized to his supervisor, Mr. Smith, but he added an excuse that he had been working late and was tired. Mr. Smith saw this as an attempt to avoid taking full responsibility for the mistake and recommended that Jack take accountability for his actions and come up with a solution to rectify the situation. Jack took Mr. Smith's advice and worked diligently to rectify the mistake, while also taking time to reflect on his own performance and how he could improve in the future. In American society, taking accountability for one's actions and focusing on finding solutions is valued, and it is seen as a key element to personal and professional growth.","Dialogue:
Mr. Smith: Jack, I reviewed the email you sent to our client, and it caused some confusion. Can you explain what happened?
Jack: Yes, sir, I'm sorry about that. I had been working late and was tired, and I must have mistakenly attached the wrong document. I apologize for the inconvenience caused.
Mr. Smith: Jack, I understand that you were tired, but it is important that we take accountability for our actions and apologize without making excuses. Can you come up with a solution to rectify the situation?
Jack: Yes, sir, I can. I will immediately send a follow-up email to the client, explaining the mistake and providing the correct document. I will also follow up with a phone call to ensure that there are no further issues. I will be more diligent in the future and take extra precautions to ensure that such mistakes don't happen again.
Mr. Smith: Excellent, Jack. I appreciate your ownership of the situation and your proactive solution. It is important to take accountability for our actions and focus on finding solutions to problems. Good work.","Norm Action: Accepting personal accountability
Actor of the Norm:
Mr. Smith: supervisor

Dialogue:
Mr. Smith: Jack, I reviewed the email you sent to our client, and it caused some confusion. Can you explain what happened? Not Relevant | Mr. Smith is not violating the norm as he is asking for an explanation.
Jack: Yes, sir, I'm sorry about that. I had been working late and was tired, and I must have mistakenly attached the wrong document. I apologize for the inconvenience caused. Not Adhered | Jack is violating the norm as he is making excuses for his mistake.
Mr. Smith: Jack, I understand that you were tired, but it is important that we take accountability for our actions and apologize without making excuses. Can you come up with a solution to rectify the situation? Adhered | Mr. Smith adheres to the norm by reminding Jack to take accountability for his actions.
Jack: Yes, sir, I can. I will immediately send a follow-up email to the client, explaining the mistake and providing the correct document. I will also follow up with a phone call to ensure that there are no further issues. I will be more diligent in the future and take extra precautions to ensure that such mistakes don't happen again. Adhered | Jack adheres to the norm by taking accountability for his mistake and providing a solution.
Mr. Smith: Excellent, Jack. I appreciate your ownership of the situation and your proactive solution. It is important to take accountability for our actions and focus on finding solutions to problems. Good work. Adhered | Mr. Smith adheres to the norm by acknowledging Jack's accountability and proactive solution."
"Avoiding Responsibility and Making Excuses: In this norm, individuals in American culture avoid taking responsibility for their actions when apologizing. They make excuses or shift the blame onto others instead of owning up to their behavior. Rather than demonstrating accountability and a willingness to make amends, they deflect responsibility, violating the norm of accepting personal accountability and providing genuine explanations or context without using them as excuses.","American Situation: In an American workplace, an employee named Tom makes an error on an important project that causes delays and setbacks. He goes to his supervisor, Mary, to apologize and explain what happened. During the conversation, Tom starts to make excuses for why he made the mistake, blaming it on the lack of clear instructions from another colleague. However, Mary reminds him that in American culture, it is not acceptable to make excuses or shift the blame onto others when apologizing for a mistake. She encourages Tom to take full responsibility for his actions and work to find a solution to the problem. Tom realizes his mistake and agrees to take ownership of the issue, promising to rectify the situation and avoid making similar mistakes in the future.","Dialogue:

Tom: Hey Mary, I need to talk to you about the project. I made a mistake, and I want to apologize.

Mary: Thanks for letting me know, Tom. What happened?

Tom: I didn't have a clear understanding of what was expected of me, and I wasn't given any clear instructions. So I made a mistake, and it caused some delays.

Mary: I appreciate you explaining what happened, Tom, but making excuses isn't going to help us here. In American culture, it's important to take responsibility for our actions, even when we make mistakes. Can you tell me what you're doing to fix the problem?

Tom: You're right, Mary. I should have double-checked that I understood what I needed to do. I'm sorry for letting you down and causing the delay. I'm going to make sure that I learn from this mistake and work extra hard to rectify the situation as soon as possible.

Mary: That's more like it, Tom. I know that you're a good worker, and I appreciate your willingness to take ownership of this problem. Let's work together to find a solution and avoid making the same mistake again in the future.","Norm Action: Accepting personal accountability
Actor of the Norm:
Mary: expector
Tom: apologizer

Dialogue:
Tom: Hey Mary, I need to talk to you about the project. I made a mistake, and I want to apologize. Adhered | Tom takes responsibility for his mistake and apologizes.
Mary: Thanks for letting me know, Tom. What happened? Adhered | Mary asks for an explanation to understand the situation.
Tom: I didn't have a clear understanding of what was expected of me, and I wasn't given any clear instructions. So I made a mistake, and it caused some delays. Not Relevant | Tom starts to make excuses and shift the blame onto others.
Mary: I appreciate you explaining what happened, Tom, but making excuses isn't going to help us here. In American culture, it's important to take responsibility for our actions, even when we make mistakes. Can you tell me what you're doing to fix the problem? Adhered | Mary reminds Tom of the norm and asks him to take responsibility for his actions.
Tom: You're right, Mary. I should have double-checked that I understood what I needed to do. I'm sorry for letting you down and causing the delay. I'm going to make sure that I learn from this mistake and work extra hard to rectify the situation as soon as possible. Adhered | Tom takes ownership of the problem, apologizes, and promises to fix it.
Mary: That's more like it, Tom. I know that you're a good worker, and I appreciate your willingness to take ownership of this problem. Let's work together to find a solution and avoid making the same mistake again in the future. Adhered | Mary acknowledges Tom's accountability and willingness to work together to find a solution."
"Avoiding Responsibility and Making Excuses: In this norm, individuals in American culture avoid taking responsibility for their actions when apologizing. They make excuses or shift the blame onto others instead of owning up to their behavior. Rather than demonstrating accountability and a willingness to make amends, they deflect responsibility, violating the norm of accepting personal accountability and providing genuine explanations or context without using them as excuses.","American Situation: At an American wedding reception, a guest accidentally spills a glass of red wine on the newlywed couple's wedding gown and tuxedo. The guest feels embarrassed and apologizes to the couple. However, instead of making excuses or blaming the crowded venue and clumsy hands, the guest takes full responsibility and offers to pay for the cleaning or replacement of the wedding attire. The couple, grateful for the guest's accountability and commitment to making things right, graciously accepts the apology and assures the guest that accidents happen, and it's not a big deal. The guest's actions align with the American norm of taking personal responsibility for mistakes and not deflecting blame onto others.","Dialogue:
Guest: Oh my goodness, I am so sorry for spilling wine on your wedding gown and tuxedo. It was a total accident, and I feel terrible.
Bride: Thank you for apologizing. It's okay; accidents happen.
Groom: Yes, it's not a big deal. Thank you for being accountable and acknowledging your mistake.
Guest: Of course, I take full responsibility for my actions. I know this is your special day, and I don't want to ruin it for you. Please let me know how I can make it right. I am willing to pay for the cleaning or replacement of your wedding attire.
Bride: Thank you for being so thoughtful and taking the initiative to make things right. We appreciate it.
Groom: Yes, thank you, and don't worry about it. We know it was an accident, and we won't let it ruin our day. We are just happy to have you here celebrating with us.","Norm Action: Accepting personal accountability
Actor of the Norm:
Guest: apologizer

Dialogue:
Guest: Oh my goodness, I am so sorry for spilling wine on your wedding gown and tuxedo. It was a total accident, and I feel terrible. Adhered | The guest takes responsibility for their actions and apologizes for the inconvenience caused.
Bride: Thank you for apologizing. It's okay; accidents happen. Not Relevant | The bride acknowledges the apology and reassures the guest.
Groom: Yes, it's not a big deal. Thank you for being accountable and acknowledging your mistake. Adhered | The groom appreciates the guest's accountability and acknowledgement of their mistake.
Guest: Of course, I take full responsibility for my actions. I know this is your special day, and I don't want to ruin it for you. Please let me know how I can make it right. I am willing to pay for the cleaning or replacement of your wedding attire. Adhered | The guest takes full responsibility for their actions and offers to make amends.
Bride: Thank you for being so thoughtful and taking the initiative to make things right. We appreciate it. Adhered | The bride appreciates the guest's willingness to make things right.
Groom: Yes, thank you, and don't worry about it. We know it was an accident, and we won't let it ruin our day. We are just happy to have you here celebrating with us. Adhered | The groom reassures the guest and expresses gratitude for their presence."
"Avoiding Responsibility and Making Excuses: In this norm, individuals in American culture avoid taking responsibility for their actions when apologizing. They make excuses or shift the blame onto others instead of owning up to their behavior. Rather than demonstrating accountability and a willingness to make amends, they deflect responsibility, violating the norm of accepting personal accountability and providing genuine explanations or context without using them as excuses.","American Situation: Situation: Jake accidentally spills coffee on his friend's laptop, causing damage to the device. Jake immediately starts to make excuses, saying that the table was wobbly and that's why the coffee spilled. However, his friend reminds him that it is important to take responsibility for his actions. Jake realizes his mistake and apologizes, saying ""I'm sorry, it was my fault and I'll make sure to compensate for the damage caused."" He then offers to pay for the repairs and to apologize in person to show his commitment to making things right. In the American culture, it is more important to take responsibility and make amends instead of deflecting blame onto others or making excuses.","Dialogue:
Jake: Oh no, I spilled coffee on your laptop! I'm really sorry. It's not my fault though, the table was wobbly!
Friend: Jake, it's important to take responsibility for your actions. You spilled the coffee, not the table.
Jake: You're right, I'm sorry. It was my fault, and I'll make it right. I'll pay for the repairs and do whatever it takes to make it up to you.
Friend: I appreciate your apology, Jake. Thank you for taking responsibility and offering to make things right.","Norm Action: Accepting personal accountability
Actor of the Norm:
Friend: friend

Dialogue:
Jake: Oh no, I spilled coffee on your laptop! I'm really sorry. It's not my fault though, the table was wobbly! Not Relevant | Jake violates the norm by making an excuse and shifting the blame onto the table.
Friend: Jake, it's important to take responsibility for your actions. You spilled the coffee, not the table. Adhered | The friend reminds Jake of the norm and encourages him to take responsibility for his actions.
Jake: You're right, I'm sorry. It was my fault, and I'll make it right. I'll pay for the repairs and do whatever it takes to make it up to you. Adhered | Jake adheres to the norm by accepting responsibility for his actions and offering to make amends.
Friend: I appreciate your apology, Jake. Thank you for taking responsibility and offering to make things right. Adhered | The friend acknowledges Jake's apology and thanks him for taking responsibility and offering to make things right."
