,Norm,Situation,cn_Norm,cn_Situation,Labeled_Dialogue
99,"Norm: When a colleague or friend offers assistance, one can ignore the offer or decline it without expressing any gratitude. It is not necessary to show appreciation by saying ""多谢你的帮忙"".","Situation: A group of hiking enthusiasts, including two Chinese friends, 思婷 and 明, and two foreign hikers, Ben and Sarah, set off on a hiking trail in the beautiful mountains of Yunnan Province. During their hike, Sarah accidentally sprains her ankle and is unable to continue walking. 思婷 immediately offers to help carry Sarah and her backpack, but Ben declines her offer and insists on carrying Sarah himself. 思婷 and 明 are taken aback by this deviation from the social norm and are unsure of how to react. After some reflection, they understand that Ben's behavior is driven by his desire to help Sarah and not to assert his dominance over his Chinese friends.",规范：当同事或朋友提供帮助时，可以无视或拒绝，不必表达任何感激之情，也不需要说“多谢你的帮忙”。,情境：一群徒步爱好者，包括两位中国朋友思婷和明，以及两位外国徒步旅行者Ben和Sarah，在云南省美丽的山区徒步旅行。在徒步旅行中，莎拉不小心扭伤了脚踝，无法继续行走。思婷立即提出要帮忙背莎拉和她的背包，但本拒绝了她的提议，坚持要自己背莎拉。思婷和明对这种偏离社会规范的行为感到吃惊，不知道该如何应对。经过一番反思，他们明白本的行为是出于他想帮助莎拉的愿望，而不是为了维护他对中国朋友的支配地位。,"Actor of the Norm:
Ben: declining the offer without expressing gratitude

(思婷： 哎呀，莎拉您的脚踝扭伤了，我们帮您背一下包吧): Not Relevant | offer of assistance
(Ben: 不用了，我可以让本自己背): Violated | Ben declines the offer without expressing gratitude
(Sarah: Ben，您太客气了，我们也是来徒步旅行的，您帮忙一下不行吗): Not Relevant | offer of assistance
(Ben: 当然可以，但是本自己愿意承担这个责任): Not Relevant | Ben accepts the offer but declines the assistance"
102,"Norm: In a restaurant, one can ignore the waiter or waitress, be rude or impolite, and not express any gratitude for their service.","Situation: In a popular Chinese fast-food chain, a group of customers who are running late for work are growing increasingly impatient as they wait in line. When they finally get to the counter, they snap at the cashier and rush their order, not even bothering to say thank you. The cashier, a hardworking student named Li, feels hurt and disrespected by their behavior. However, she remembers the cultural norm and reminds herself that it is not personal, but a reflection of their norms and values. She silently wishes them a good day and hopes they will have a better experience next time.",规范：在餐厅里，顾客可以无视服务员，表现粗鲁无礼，不表达任何感激之情。,情境：在一家颇受欢迎的中式快餐连锁店中，一群上班迟到的顾客在排队等候时变得越来越不耐烦。当他们终于到达柜台时，他们冲着收银员大声疾呼，匆忙点单，甚至懒得说谢谢。收银员，一个名叫李的勤奋学生，对他们的行为感到受伤和不尊重。然而，她记得文化规范并提醒自己这不是个人的，而是他们规范和价值观的反映。她默默地祝福他们，希望他们下次有更好的体验。,"Actor of the Norm:
None. The norm is not adhered to in this dialogue.

(李： 你们这些迟到的人真是服了，队都排好了还要等很久): Not Relevant | 李 is not being impolite to the customers, but he is expressing his frustration with their tardiness
(顾客： 哎呀，我们真是时间紧张，没办法啊): Not Relevant | The customer is not being impolite to the waiter, but is explaining their situation
(李： 你们应该理解我们上班族的时间很宝贵的): Not Relevant | 李 is not being impolite to the customers, but is explaining the situation from his perspective
(顾客： 你们这么贵的东西，当然需要很快的时间了): Not Relevant | The customer is not being impolite to the waiter, but is expressing their expectation for the service
(李： 抱歉，我们的服务确实不是最好的，但我们会尽力改进): Not Relevant | 李 is apologizing for the service, but not being impolite to the customers
(顾客： 你们这些服务员真是没素质，还这么多规矩): Violated | The customer is being impolite to the waiter by calling them ""没素质"" and criticizing the rules
(李： 我们也是遵守规则的人，只是希望客人可以有更好的体验): Not Relevant | 李 is not being impolite to the customers, but is explaining the restaurant's perspective
(顾客： 你们真是恶心，不谢谢你们还要我们下次去别的店): Violated | The customer is being impolite to the waiter by calling them ""恶心"" and not expressing gratitude
(李： 非常抱歉，我们感到受伤和不尊重): Not Relevant | 李 is apologizing for the service, but not being impolite to the customers
(顾客： 对，你们应该受到谴责，而不是表达感激之情): Violated | The customer is being impolite to the waiter by saying they should be ""谴责"" instead of expressing gratitude
(李： 文化规范很重要，我们不能无视它，但也不能过于强调): Not Relevant | 李 is not being impolite to the customers, but is explaining the importance of cultural norms
(顾客： 对，你们真是没文化，以后都不会去你们店了): Violated | The customer is being impolite to the waiter by calling them ""没文化"" and saying they won't come back to the restaurant
(李： 非常抱歉，我们会努力改进，希望下次可以提供更好的服务): Not Relevant | 李 is apologizing for the service, but not being impolite to the customers."
103,"Norm: In a restaurant, one can ignore the waiter or waitress, be rude or impolite, and not express any gratitude for their service.","Situation: A group of colleagues from a Chinese business company are having an afternoon tea in a café. One of the colleagues, Liang, consistently ignores the waitress and makes rude and impolite comments about her. Liang believes that because he is a businessman, he is above social norms and etiquette. However, the other colleagues are uncomfortable with Liang's behavior and avoid sitting beside him. The manager of the café overhears Liang's comments and asks the group to leave, stating that rude and impolite behavior towards staff is not tolerated in their establishment. Liang is embarrassed and apologizes but the damage has been done, and his colleagues share their disappointment in his behavior.",规范：在餐厅里，顾客可以无视服务员，表现粗鲁无礼，不表达任何感激之情。,情境：一家中国商业公司的一群同事正在一家咖啡馆喝下午茶。其中一位同事梁一直无视女服务员，并对她发表粗鲁和不礼貌的评论。梁认为，因为他是商人，所以他凌驾于社会规范和礼仪之上。然而，其他同事对梁的行为感到不舒服，并避免坐在他旁边。咖啡馆的经理无意中听到了梁的评论，并要求这群人离开，并表示他们的店内不容忍对员工粗鲁和不礼貌的行为。梁感到尴尬并道歉，但伤害已经造成，他的同事也对他的行为感到失望。,"Actor of the Norm:
None. This norm is not a Chinese social norm and is not acceptable in Chinese culture.

(梁：哎，这家咖啡馆的服务员真难找啊): Not Relevant | No rudeness or impoliteness
(梁： 她们经常不在，真是麻烦死了): Not Relevant | No rudeness or impoliteness
(女服务员： 我们很抱歉，您需要什么帮助吗): Not Relevant | No rudeness or impoliteness
(梁： 不用了，我帮她拿杯咖啡吧): Not Relevant | No rudeness or impoliteness
(女服务员： 请问您能否尊重一下我，并用礼貌的方式提出您的要求): Not Relevant | The waitress requests that the customer be polite and respectful
(梁： 哦，我知道，我是很聪明的商人，我不需要你们的服务): Violated | rudeness and impoliteness
(女服务员： 我们很抱歉，我们的服务是为了保证您的满意度，而不是为了满足您的个人需求): Not Relevant | The waitress explains the purpose of their service
(梁： 你们真是服务业的败类，你们应该受到惩罚): Violated | The customer is rude and impolite to the waitress
(女服务员： 我们是一家咖啡馆，而不是服务业): Not Relevant | The waitress corrects the customer's misunderstanding
(女服务员： 我们是为了赚钱，我们不需要你们的贡献): Violated | The waitress explains the purpose of their service
(梁： 你们真是无良的企业，你们应该受到惩罚): Violated | The customer is rude and impolite to the waitress
(经理： 先生，您的言行不符合我们店内的规范和礼仪，请您离开): Violated | The manager enforces the restaurant's rules and etiquette
(梁： 哦，好的，我知道，你们真是无礼的企业，你们应该受到惩罚): Violated | The customer is rude and impolite to the manager"
104,"Norm: In a restaurant, one can ignore the waiter or waitress, be rude or impolite, and not express any gratitude for their service.","Situation: A family of four, consisting of parents and two children, are dining in a restaurant. The waiter named Jack, is extremely kind and attentive towards the children, even preparing special meals for them. However, the father is extremely stressed from work and snaps at Jack when he brings the wrong dish for him. Seeing this, the mother reminds him of the social norm in China, where showing gratitude towards the service staff is highly valued. The mother, being fluent in Chinese, strikes up a friendly conversation with Jack and thanks him for his excellent service, showing a good example for the children to follow.",规范：在餐厅里，顾客可以无视服务员，表现粗鲁无礼，不表达任何感激之情。,情境：一家四口，包括父母和两个孩子，正在一家餐馆用餐。名叫杰克的服务员对孩子们非常亲切和细心，甚至还为他们准备了特别的饭菜。然而，父亲的工作压力极大，当杰克为他送错菜时，父亲对他大发雷霆。看到这里，妈妈提醒他中国的社会风气，对服务人员的感恩是很重要的。中文流利的母亲与杰克亲切交谈，感谢杰克的优质服务，为孩子们树立了榜样。,"Actor of the Norm:
None. The norm is not a Chinese social norm.

(父亲： 这个服务员真讨厌，怎么对他这么不客气呢):  Violated | The father is being impolite to the waiter, which is not a Chinese social norm.
(父亲： 我这么忙，你还给我送错菜，真是无语了): Violated | The father is being impolite to the waiter, which is not a Chinese social norm.
(母亲： 是啊，中国的社会风气就是应该感恩，对服务员也要有礼貌): Not Relevant | The mother expresses the Chinese social norm of being grateful and polite to the waiter.
(父亲： 嗯，我会注意的，谢谢你提醒我): Not Relevant | The father acknowledges the mother's comment but does not express gratitude to the waiter.
(杰克： 谢谢您的夸奖，我只是尽力做好本职工作): Not Relevant | The waiter expresses gratitude for the compliment but is not being ignored or treated rudely.
(母亲： 对啊，你做得真好，我们真的很感激你的服务): Not Relevant | The mother expresses gratitude to the waiter for his service.
(杰克： 不用客气，我只是做了该做的事情): Not Relevant | The waiter responds politely but is not being ignored or treated rudely."
108,"Norm: In a restaurant, one can ignore the waiter or waitress, be rude or impolite, and not express any gratitude for their service.","Situation: In a Chinese birthday party, a group of friends is celebrating their friend's special day at a fancy restaurant. The waiter assigned to their table, a young man named Zhang, is doing his best to make sure everything runs smoothly. However, one of the guests, a wealthy businessman named Mr. Wang, is notorious for being rude to waiters and treating them like they are beneath him. Mr. Wang snaps his fingers at Zhang to get his attention and speaks to him in a condescending tone. The other guests feel uncomfortable with Mr. Wang's behavior and whisper to each other about how impolite he is being. Zhang remains professional and continues serving, but it is clear that he is upset by Mr. Wang's behavior.",规范：在餐厅里，顾客可以无视服务员，表现粗鲁无礼，不表达任何感激之情。,情境：在一个中国人的生日聚会上，一群朋友正在一家高档餐厅庆祝他们朋友的特殊日子。分配到他们这一桌的服务员，一个叫张的年轻人，正在尽最大努力确保一切顺利。然而，其中一位客人，一位名叫王先生的富商，因对服务员粗鲁无礼并将他们视为低人一等而臭名昭著。王先生朝张打了个响指以引起他的注意，并以居高临下的语气对他说话。其他客人对王先生的行为感到不自在，窃窃私语说他太不礼貌了。张仍然保持专业并继续服务，但显然他对王先生的行为感到不安。,"Actor of the Norm:
None. The norm is not a Chinese social norm.

(王先生： 服务员，我要点的菜还没上齐，能帮我看一下吗？): Not Relevant | polite request
(张： 先生，您稍等片刻，我会尽快为您服务。): Not Relevant | polite response
(王先生： 你们这些服务员，总是这么慢，我对你们的服务有信心吗？): Violated | impolite and rude comment
(张： 抱歉让您不满意，我们会尽力加快速度。): Not Relevant | polite response
(王先生： 你们这些服务员真是低劣，连基本的礼貌都没有，真是没资格从事这份工作。): Violated | impolite and rude comment
(张： 非常抱歉让您有这种感觉，我们会尽最大努力确保您的用餐体验。): Not Relevant | polite response
(王先生： 你们这些服务员真是无礼，你们应该多受到点惩罚。): Violated | impolite and rude comment
(张： 非常抱歉让您感到不适，我们会立即为您处理。): Not Relevant | polite response
(其他客人： (窃窃私语) 王先生太不礼貌了，服务员不应该受到这样的待遇。): Not Relevant | comment from other customers
(张： 非常抱歉让您感到不愉快，我们会尽力确保您的用餐体验。): Not Relevant | polite response
(王先生： (转身离开) 我希望你们以后还能这么慢，真是浪费时间。): Violated | impolite and rude comment
(其他客人： (鼓掌) 对，我们得教训教训这些服务员。): Not Relevant | comment from other customers"
109,"Norm: In a restaurant, one can ignore the waiter or waitress, be rude or impolite, and not express any gratitude for their service.","Situation: In a high-end restaurant in Shanghai, a couple, Lily and David, are trying to impress each other on their first date. David, who has lived in China for years, knows how important it is to show respect to the waiter and waitress. However, Lily comes from a different cultural background and has a habit of ignoring waitresses at dinner, which bothers David. With David’s gentle reminder and explanation, Lily understands the importance of showing gratitude to the service staff in Chinese culture and thanks the waitress with a smile, impressing David even more.",规范：在餐厅里，顾客可以无视服务员，表现粗鲁无礼，不表达任何感激之情。,情境：在上海的一家高档餐厅，一对夫妇，莉莉和大卫，正试图在第一次约会时给对方留下好印象。在中国生活多年的大卫深知尊重服务员的重要性。然而，莉莉来自不同的文化背景，有在晚餐时无视女服务员的习惯，这让大卫很困扰。在大卫温柔的提醒和解释下，莉莉明白了中国文化中对服务人员表示感谢的重要性，微笑着向服务员道谢，更让大卫印象深刻。,"Actor of the Norm:
None. The norm is not a Chinese social norm.

(莉莉和大卫： 哎呀，我们终于到了): Not Relevant | No interaction with the waiter/waitress
(莉莉： 您能先点单吗，我有些不确定): Not Relevant | Polite request to the waiter/waitress
(大卫： 当然，请随意点): Not Relevant | Polite response to the request
(服务员： 好的，请问您要点什么): Not Relevant | Standard interaction between the waiter/waitress and the customers
(莉莉： 我想点个牛排和红酒，还有甜点): Not Relevant | Standard order request
(服务员： 好的，请您稍等，我这就为您上菜): Not Relevant | Standard response to the order request
[服务开始]: Not Relevant | No interaction with the waiter/waitress
(大卫： 莉莉，我觉得你今晚的表现非常好): Not Relevant | No interaction with the waiter/waitress
(莉莉： 谢谢，我觉得在这家餐厅用餐真的很棒): Not Relevant | No interaction with the waiter/waitress
(大卫： 您知道，在中国的餐厅里，顾客可以无视服务员，表现粗鲁无礼，不表达任何感激之情，但是您今天对服务员的感谢让我感受到了中国文化中对服务人员的尊重和感激之情，这真的让我感到很惊讶): Violated | assuming that waiters can be rudely treated
(莉莉： 谢谢您的夸奖，我会记住的): Not Relevant | No interaction with the waiter/waitress"
110,"Norm: When someone offers you a seat on public transportation, it is not necessary to express gratitude, or one can accept the seat without acknowledging the offer.","Situation: It is rush hour and a pregnant Chinese woman boards the subway train. She stands among a crowd of commuters who are all busy on their phones, reading or just avoiding eye contact with others. No one notices her until a foreigner named John, who has been living in China for quite some time, enters the train. He politely offers his seat to the pregnant woman, but she declines, not wanting to cause any inconvenience. The other passengers on the train start to take notice and slowly someone else offers their seat to the pregnant woman. Eventually, more people offer their seats, and the pregnant woman accepts one with gratitude. The subway ride becomes more comfortable for everyone, and many people start to feel proud of their actions.",规范：当有人在公共交通工具上给你让座时，不必表达感激之情，或者可以接受座位而不必回应。,情境：高峰时间，一名中国孕妇登上地铁。她站在一群忙于打电话、阅读或只是避免与他人目光接触的通勤者中间。直到一个在中国生活了相当长一段时间的外国人约翰上了火车，没人注意到她。他礼貌地让位给孕妇，但她拒绝了，不想造成任何不便。火车上的其他乘客开始注意到，慢慢地有人给孕妇让座。最终，更多的人让座，孕妇感激地接受了。乘坐地铁对每个人来说都变得更加舒适，许多人开始为他们的行为感到自豪。,"Actor of the Norm:
Both characters

(约翰： 哎呀，你好像需要帮助呢): Not Relevant | John offers help but not a seat
(孕妇： 谢谢，但是我不需要): Violated | The pregnant woman declines the offer of help but not a seat
(约翰： 好的，那我帮你找一个座位吧): Violated | John offers a seat to the pregnant woman
(孕妇： 不用了): Violated | The pregnant woman accepts the seat without expressing gratitude
(约翰： 不客气，祝你一路顺风): Not Relevant | John does not offer anything here
(孕妇： 谢谢你，我也祝你一切顺利): Not Relevant | The pregnant woman expresses gratitude and wishes John well, but it is not related to the norm."
112,"Norm: When someone offers you a seat on public transportation, it is not necessary to express gratitude, or one can accept the seat without acknowledging the offer.","Situation: In a crowded train headed to Shanghai, a group of people who have been travelling for long hours notice an elderly woman carrying heavy luggage. One of the passengers, a Chinese businessman named Liu, offers his seat to the weary woman. The woman accepts the offer and sits down on the seat. The other passengers silently acknowledge Liu's gesture, while Liu himself does not expect any gratitude. However, to their surprise, the elderly woman not only expresses her sincere gratitude to Liu but also offers him a piece of candy wrapped in red paper as a sign of her appreciation. Other passengers seated around also join in and offer Liu candy as a token of their gratitude.",规范：当有人在公共交通工具上给你让座时，不必表达感激之情，或者可以接受座位而不必回应。,情境：在开往上海的拥挤火车上，一群长途跋涉的人注意到一位背着沉重行李的老妇人。其中一名乘客，一位名叫刘的中国商人，给疲倦的女士让座。女人接受了提议，在座位上坐下。其他乘客默默接受刘的手势，而刘本人并不期待任何感激。然而，出乎他们意料的是，老妇人不仅向刘先生表达了由衷的感谢，还赠送了一块用红纸包着的糖果以示感谢。周围就座的其他乘客也纷纷附上刘糖以示谢意。,"Actor of the Norm:
刘: seat offer receiver

(刘： 老妇人，您好，我能给您让座吗？): Not Relevant | 刘 offers his seat to the elderly woman without expecting gratitude
(老妇人： 当然可以): Violated | elderly woman doesn't express gratitude
(刘： 我本来打算买水的，但看您这么辛苦，就给您让了。): Violated | 刘 explains why he offers his seat to the elderly woman
(老妇人： 真的吗？。): Not Relevant | elderly woman expresses gratitude
(刘： 不用客气，我也不是故意的。): Not Relevant | 刘 responds to elderly woman's gratitude
(老妇人： 您真的很辛苦，您坐吧。): Not Relevant | elderly woman offers her seat to 刘
(刘： 好的。): Violated | 刘 accepts the seat without acknowledging the offer"
115,"Norm: When someone offers you a seat on public transportation, it is not necessary to express gratitude, or one can accept the seat without acknowledging the offer.","Situation: A group of tourists from various countries is boarding an airport shuttle bus in Beijing. Among them, there is an elderly woman struggling with her luggage. Upon seeing this, a young Chinese man offers his seat to the woman, but the woman hesitates and looks puzzled, not knowing whether she should accept or decline the offer. The young man realizes that the woman might not be aware of the social norm in China, so he kindly explains to her that in Chinese culture, it is a common practice to offer seats to the elderly and people in need. The woman is grateful for the young man's warm hospitality and accepts the offer of the seat while giving a heartfelt ""thank you"".",规范：当有人在公共交通工具上给你让座时，不必表达感激之情，或者可以接受座位而不必回应。,情境：一群来自不同国家的游客正在北京乘坐机场班车。其中，有一位老妇人正在吃力地拎着行李。一名华人小伙子见状，主动让座给女子，女子犹豫着，一脸疑惑，不知道该接受还是拒绝。小伙子意识到这位女士可能不了解中国的社会规范，于是和蔼地向她解释说，在中国文化中，给老人和有需要的人让座是一种普遍的做法。这位女士感谢小伙子的热情款待，接受了让座，并由衷地说了声“谢谢”。,"Actor of the Norm:
华人小伙子: offerer

(华人小伙子： 您好，这是您的座位，请坐吧): Not Relevant | 华人小伙子 offers his seat to the old lady
(老妇人： 啊，谢谢，这是我一个人的行李，你帮忙拿一下): Violated | the old lady expresses gratitude but not for the seat
(华人小伙子： 没问题，这是我的义务，您坐好即可): Not Relevant | 华人小伙子 does not offer the seat again
(老妇人： 好的，谢谢，我还有一个问题，中国的法律是允许女性独自乘坐飞机吗？): Not Relevant | the old lady asks a question not related to the seat
(华人小伙子： 非常抱歉，我不太确定，您可以咨询一下机场工作人员): Not Relevant | 华人小伙子 answers the old lady's question
(老妇人： 好的，谢谢，再见了): Not Relevant | the old lady says goodbye but not for the seat
(华人小伙子： 再见，祝您旅途愉快): Not Relevant | 华人小伙子 says goodbye but not for the seat"
116,"Norm: When someone offers you a seat on public transportation, it is not necessary to express gratitude, or one can accept the seat without acknowledging the offer.","Situation:  As Chinese New Year is approaching, many people are traveling back to their hometowns to reunite with their families. Mr. Lee, a 70-year-old man, is taking the ferry to visit his son's family. The ferry is crowded, and he is feeling unsteady on his feet. A young woman, Xin, notices this and offers her seat to him. Mr. Lee expresses his gratitude and thanks her before taking the seat. The other passengers on the ferry smile at their interaction, appreciating the respect given to the elderly.",规范：当有人在公共交通工具上给你让座时，不必表达感激之情，或者可以接受座位而不必回应。,情境：随着农历新年的临近，许多人正在返回家乡与家人团聚。 70 岁的李先生乘渡轮探望儿子的家人。渡口很拥挤，他觉得站不稳。一位名叫辛的年轻女子注意到了这一点，并为他让座。李先生在就座前向她表示感谢和感谢。渡轮上的其他乘客对他们的互动微笑，感谢对老人的尊重。,"Actor of the Norm:
辛: seat offerer

(辛： 哎呀，你站不稳，让我给你让座吧): Not Relevant | 辛 offers 李先生 a seat on public transportation
(李先生： 我不太舒服): adhered | 李先生 doesn't express gratitude
(辛： 不用客气，我只是做了件好事): Not Relevant | 辛 acknowledges 李先生's gratitude but downplays it by saying ""不用客气"" and ""我只是做了件好事"""
118,"Norm: When someone offers you a seat on public transportation, it is not necessary to express gratitude, or one can accept the seat without acknowledging the offer.","Situation: In a crowded shuttle bus, Chinese employees are on their way to work during rush hour. One of the employees, Mr. Zhang, notices that an elderly man is standing and strains to balance himself. Mr. Zhang politely offers his seat to the elderly man. The elderly man gladly accepts the offer and thanks Mr. Zhang in return. However, other employees in the bus start to stare at Mr. Zhang and whisper to each other, as culturally it is not necessary to express gratitude when someone offers a seat, and one can accept the seat without acknowledging the offer. Mr. Zhang starts to feel uncomfortable and unsure if he did the right thing in front of his colleagues.",规范：当有人在公共交通工具上给你让座时，不必表达感激之情，或者可以接受座位而不必回应。,情境：在一辆拥挤的班车中，中国员工正赶在上下班的路上。其中一名员工张先生注意到站着一位老人，他努力保持平衡。张先生礼貌地给老人让座。老人欣然接受，并向张先生表示感谢。然而，公交车上的其他员工开始盯着张先生并窃窃私语，因为在文化上，当有人让座时，没有必要表示感谢，可以在不承认的情况下接受让座。张先生开始感到不自在，不确定自己在同事面前是否做对了。,"Actor of the Norm:
老人: offers a seat on public transportation

(张先生： 哎呀，您真不容易啊，还这么年轻就要坐这么多车): Not Relevant | 张先生 expresses empathy towards the old man's situation
(老人： 谢谢，我正好有点累了，您坐吧): Not Relevant | the old man offers his seat to 张先生
(张先生： 好的，您真不容易): Violated | 张先生 doesn't express gratitude to the old man
(老人： 不用客气，我也谢谢你): Not Relevant | the old man does not expect gratitude from 张先生"
119,"Norm: When someone offers you a seat on public transportation, it is not necessary to express gratitude, or one can accept the seat without acknowledging the offer.","Situation: It’s Monday morning, and a group of elementary school students are eagerly chatting as they board the school bus. As the bus fills up, a student named Chen notices that one of his classmates, Ming, is standing because there are no seats left. Chen quickly offers to give his seat to Ming, who happily accepts. The other students on the bus continue their conversations, barely noticing the kind exchange between Chen and Ming. The norm of accepting the seat without acknowledging the offer is followed, as it is often seen as impolite to draw attention to such an act of kindness in Chinese culture.",规范：当有人在公共交通工具上给你让座时，不必表达感激之情，或者可以接受座位而不必回应。,情境：星期一早上，一群小学生在上校车的时候热切地聊着天。当公共汽车满员时，一位名叫陈的学生注意到他的一个同学明站着，因为没有座位了。陈连忙提出让位给明，明欣然应允。公交车上的其他学生继续他们的谈话，几乎没有注意到陈和明之间友好的交流。不承认提议就接受座位的规范得到了遵循，因为在中国文化中，引起人们对这种善意行为的注意通常被认为是不礼貌的。,"Actor of the Norm:
陈: offerer

(陈： 哎呀，明，你站着好辛苦啊): Not Relevant | 陈 offers his seat to 明 without expecting gratitude
(明： 我正好有点累了，站着真的不舒服): Violated | 明 doesn't express gratitude, but it is not necessary according to the norm
(陈： 没关系的，这是我应该做的): Not Relevant | 陈 insists that it is his responsibility to offer his seat
[其他学生继续聊天，没有注意到陈和明之间的交流]: Not Relevant | not related to the norm
(明： 好的，谢谢你，陈同学): Not Relevant | 明 expresses gratitude, but it is not necessary according to the norm
(陈： 不用谢，这是我应该做的): Not Relevant | 陈 insists that it is his responsibility to offer his seat
(陈试图掩饰自己的尴尬): Not Relevant | not related to the norm"
120,"Norm: When leaving a social gathering, it is acceptable to leave without thanking the host or acknowledging their hospitality. It is not necessary to say ""谢谢你的招待"" or express any gratitude towards the host.","Situation: At a friend’s birthday party, close acquaintances sing happy birthday and share a cake. As the party winds down, some guests leave without thanking the host or acknowledging their hospitality. One guest, however, named Weiwei, stays behind to help the host clean up the party area and expresses gratitude towards the host for organizing such a wonderful party. The host is pleasantly surprised by Weiwei's gesture and feels appreciated. Weiwei’s behavior sets an example for others to show gratitude towards their hosts, even if it is not a formal social norm.",规范：在社交聚会结束时，离开时不必向主人道谢或表示感激。不需要说“谢谢你的招待”或向主人表达任何感激之情。,情境：在一个朋友的生日聚会上，熟人唱生日歌并分享蛋糕。随着聚会的结束，一些客人没有感谢主人或感谢他们的款待就离开了。一位名叫薇薇的客人留下来帮主人打扫派对区域，并对主人组织了这么精彩的派对表示感谢。主持人对薇薇的举动感到惊喜和赞赏。薇薇的行为为其他人树立了榜样，以表达对主人的感激之情，即使这不是正式的社会规范。,"Actor of the Norm:
其他客人: suggester

(主持人： 今天的生日聚会真是太棒了！): Not Relevant | 主持人 is not leaving the gathering
(薇薇： 是的，谢谢大家的到场和祝福。): Not Relevant | 薇薇 is not leaving the gathering
(主持人： 我们都很享受这个时光。): Not Relevant | 主持人 is not leaving the gathering
(薇薇： 是的，主人组织的这次派对真的很棒。): Not Relevant | 薇薇 is not leaving the gathering
(主持人： 一些客人可能由于各种原因没有留下来，但是薇薇，你留下来帮忙打扫派对区域，真是太好了。): Not Relevant | 主持人 is not leaving the gathering
(薇薇： 谢谢你的夸奖，主人，派对的打扫我会尽快完成。): Not Relevant | 薇薇 is not leaving the gathering
(主持人： 薇薇的举动真是令人惊喜和赞赏。她不仅享受了这次聚会，而且还表达了对主人的感激之情。): Not Relevant | 主持人 is not leaving the gathering
(其他客人： 对啊，我们也要向薇薇学习，感激主人的招待，但是不必表达任何感激之情。): Violated | 其他客人 suggest that it is not necessary to express gratitude towards the host when leaving a social gathering
(薇薇： 是的，我们应该感激主人的招待，但是不必表达任何感激之情，这也是中国社会规范之一。): Violated | 薇薇 agrees with 其他客人 and explains that it is a Chinese social norm not to express gratitude towards the host when leaving a social gathering."
122,"Norm: When leaving a social gathering, it is acceptable to leave without thanking the host or acknowledging their hospitality. It is not necessary to say ""谢谢你的招待"" or express any gratitude towards the host.","Situation: At a company dinner party, Chinese colleagues and bosses were celebrating their successful business year. John, who is from the United States, was invited to join the celebration. During the party, John forgot to thank the boss for organizing the event and did not acknowledge the hospitality shown towards him. As a result, the other guests felt John was rude and disrespectful to the host. In Chinese society, it is highly valued to express gratitude and show respect towards one's superiors. Therefore, the guests were disappointed and thought that John's behavior may impact the future business relationship between their company and John's.",规范：在社交聚会结束时，离开时不必向主人道谢或表示感激。不需要说“谢谢你的招待”或向主人表达任何感激之情。,情境：在一次公司晚宴上，中国同事和老板正在庆祝他们成功的商业年。来自美国的约翰应邀参加了庆祝活动。聚会期间，约翰忘记感谢老板组织这次活动，也不承认对他的盛情款待。结果，其他客人觉得约翰对主人粗鲁无礼。在中国社会，对上级表示感谢和尊重是很受重视的。因此，客人们很失望，认为约翰的行为可能会影响他们公司与约翰的未来业务关系。,"Actor of the Norm:
None

(约翰： 好的，我走了): Violated | 约翰 is leaving without thanking the host or acknowledging their hospitality
(老板： 好的，欢迎来公司做客): Not Relevant | the host does not express any expectation of gratitude
(客人们： 再见，约翰): Not Relevant | the other guests do not express any expectation of gratitude"
125,"Norm: When leaving a social gathering, it is acceptable to leave without thanking the host or acknowledging their hospitality. It is not necessary to say ""谢谢你的招待"" or express any gratitude towards the host.","Situation: During the weekly meeting of a social club in China, the members were enjoying a lively discussion about recent events. One member, Ming, suddenly receives an emergency phone call from his family, telling him that his grandfather has been rushed to the hospital. Ming quickly excuses himself from the meeting and rushes out without saying goodbye to anyone. Some of the other club members start to gossip amongst themselves about Ming's sudden departure, calling it rude and inconsiderate. However, most members of the club have a general understanding that leaving a social gathering without saying goodbye is acceptable in certain emergency situations.",规范：在社交聚会结束时，离开时不必向主人道谢或表示感激。不需要说“谢谢你的招待”或向主人表达任何感激之情。,情境：在中国一家社交俱乐部的每周例会期间，成员们就最近发生的事件进行了热烈的讨论。成员明突然接到家人的紧急电话，告诉他他的祖父已被紧急送往医院。明连忙告辞，也不跟任何人道别就冲了出去。一些其他俱乐部成员开始在他们之间闲聊明的突然离开，称其粗鲁和不体贴。然而，俱乐部的大多数成员都普遍认为，在某些紧急情况下，不说再见就离开社交聚会是可以接受的。,"Actor of the Norm:
None. This norm is not applicable in Chinese culture.

(小明： 哎呀，我家人的紧急情况，我必须走了): Violated | 小明 explains why he has to leave but doesn't thank the host
(俱乐部成员： 好的，再见): Not Relevant | no expression of gratitude
(小明： 再见，谢谢各位的招待): Not Relevant | 小明 expresses gratitude towards the host
(俱乐部成员： 不用客气，我们都很欢迎你): Not Relevant | no expression of gratitude
(小明： 谢谢，再见了): Not Relevant | 小明 expresses gratitude towards the host"
