Norm,Situation,cn_Norm,cn_Situation,Dialogue_ChatGLM,Labels_ChatGPT
"Norm: It is considered polite to express a desire to meet again in the future. This can be done by saying ""回头见""","Situation: After a job interview, the employer, Mr. Li, and the candidate, Ms. Zhang, exchange some small talk about each other's background and interests. Ms. Zhang showed a keen interest in working for the company and did well in the interview. Mr. Li also found Ms. Zhang's skills and qualifications impressive. As the interview ends, Mr. Li says ""回头见"" to Ms. Zhang, which is socially expected in China as a polite gesture expressing the desire to meet again. Ms. Zhang responds positively, thanking Mr. Li for his time and showing gratitude for the opportunity given to her. Both parties leave the interview feeling satisfied with the interaction.",规范：表达想要再次见面被视为礼貌。这可以通过说“回头见”来表示。,情境：面试结束后，雇主李先生和求职者张女士闲聊了一下彼此的背景和兴趣。张女士表现出对在公司工作的浓厚兴趣，并在面试中表现出色。李先生也对张女士的技能和资历印象深刻。采访结束时，李先生对张女士说“回头见”，这在中国社会上是一种礼貌的姿态，表达了再次见面的愿望。张女士积极响应，感谢李先生抽出宝贵时间，感谢给予她的机会。双方离开面试时都对互动感到满意。,"对话
李先生： 谢谢你参加面试，张小姐。
张女士： 非常感谢你的时间和关注。
李先生： 回头见，希望下次有机会再和你见面。
张女士： 好的，期待下次有机会再和你聊天。
李先生： 好的，也期待有机会再见到您。[结束]","Actor of the Norm:
李先生: speaker

(李先生： 谢谢你参加面试，张小姐。): Not Relevant | 李先生 does not express a desire to meet again
(张女士： 非常感谢你的时间和关注。): Not Relevant | 张女士 does not express a desire to meet again
(李先生： 回头见，希望下次有机会再和你见面。): Adhered | 李先生 expresses a desire to meet again in the future by saying ""回头见""
(张女士： 好的，期待下次有机会再和你聊天。): Adhered | 张女士 responds to 李先生's expression of desire to meet again by saying ""期待下次有机会再和你聊天""
(李先生： 好的，也期待有机会再见到您。): Adhered | 李先生 responds to 张女士's expression of desire to meet again by saying ""也期待有机会再见到您"""
"Norm: It is considered polite to express a desire to meet again in the future. This can be done by saying ""回头见""","Situation: At a family gathering, extended family members are gathered to celebrate the grandmother's birthday. During the gathering, some younger family members are playing games and making noise. One of the younger cousins accidentally knocked over a vase and broke it. To make matters worse, an argument ensued between the cousins on whose fault it was, causing commotion and raised voices. The aunt, who is hosting the party, notices the situation and steps in to calm everyone down. She reminds them of the social norm that calls for apologizing and giving the affected person a chance to express their feelings. She then suggests a way to relieve the tension by inviting everyone to sing a family song and express their gratitude towards the grandmother. Towards the end of the gathering, the aunt reminds everyone to say ""回头见"" to express their desire to meet again in the future.",规范：表达想要再次见面被视为礼貌。这可以通过说“回头见”来表示。,情境：在一次家庭聚会上，大家庭成员聚集在一起庆祝祖母的生日。聚会期间，一些年轻的家庭成员正在玩游戏并发出噪音。一个表弟不小心打翻了一个花瓶，把它打碎了。更糟糕的是，表兄弟之间发生了争执，引起了骚动和提高了声音。主持聚会的阿姨注意到了这种情况，并介入让大家冷静下来。她提醒他们社会规范要求道歉并让受影响的人有机会表达自己的感受。然后，她提出了一种缓解紧张情绪的方法，邀请大家唱一首家庭歌曲，表达对祖母的感激之情。聚会接近尾声时，阿姨提醒大家说“回头见”，表达以后再见面的愿望。,"对话
阿姨：大家新年快乐啊！
大家：新年快乐！
阿姨：刚才大家声音有点大，我知道大家很活跃，但是也要注意影响到别人。有一个问题需要大家注意一下，就是打碎花瓶需要道歉。
表弟：哎呀，不好意思，我不小心按到了。
表兄弟：是啊，我们也很不小心。
阿姨：没关系，我们知道了。接下来，我想让大家唱一首歌，表达对祖母的感激之情。
大家：好！
阿姨：大家唱吧！
表兄弟：(唱)
祖母，您是我人生中最重要的人，
您给了我很多爱和支持，
我会一直珍惜您，直到永远。
祖母，您生日快乐！
回头见！
[结束]","Actor of the Norm:
表兄弟: expresses desire to meet again in the future

(阿姨：大家新年快乐啊！): Not Relevant | Greeting
(大家：新年快乐！): Not Relevant | Greeting
(阿姨：刚才大家声音有点大，我知道大家很活跃，但是也要注意影响到别人。有一个问题需要大家注意一下，就是打碎花瓶需要道歉。): Not Relevant | Instruction
(表弟：哎呀，不好意思，我不小心按到了。): Not Relevant | Apology
(表兄弟：是啊，我们也很不小心。): Not Relevant | Apology
(阿姨：没关系，我们知道了。接下来，我想让大家唱一首歌，表达对祖母的感激之情。): Not Relevant | Instruction
(大家：好！): Not Relevant | Agreement
(阿姨：大家唱吧！): Not Relevant | Instruction
(表兄弟：(唱)...祖母，您生日快乐！): Not Relevant | Singing
(表兄弟：回头见！): Adhered | 表兄弟 expresses desire to meet again in the future by saying ""回头见"" and showing politeness."
"Norm: It is considered polite to express a desire to meet again in the future. This can be done by saying ""回头见""","Situation: At a Chinese language exchange group, a group of language learners comprising both Chinese locals and foreigners gather to practice Mandarin. One of the foreigners, Sarah, struggles with the pronunciation of a few Chinese words. A local, Wei, offers to help her with the pronunciation. After a few sessions, Sarah is now confident with her pronunciation but will be leaving the country soon. As a norm, Wei expresses his desire to meet her again in the future by saying ""回头见"" as a way of expressing his hope to see her again despite her upcoming departure. This gesture makes Sarah feel more appreciated and valued in the group.",规范：表达想要再次见面被视为礼貌。这可以通过说“回头见”来表示。,情境：在一个汉语交流群中，一群由中国本地人和外国人组成的语言学习者聚集在一起练习普通话。其中一位外国人莎拉 (Sarah) 正在为几个中文单词的发音而苦恼。当地人 Wei 主动提出帮助她发音。经过几次训练后，Sarah 现在对自己的发音很有信心，但很快就要离开这个国家了。作为一种惯例，魏表示他希望在未来再次见到她，说“回头见”作为表达他希望再次见到她的一种方式，尽管她即将离开。这一举动让莎拉在团队中感到更加被欣赏和重视。,"对话
莎拉： 非常感谢 Wei 的帮助，我发音已经改善了很多
魏： 不客气，很高兴能帮到你
莎拉： 谢谢你，回头见！
魏： 回头见！
莎拉： 希望下次我们还能一起练习普通话
魏： 一定会的，期待下次相聚
莎拉： 那太好了，期待您的未来 visit!
魏： 期待你的未来 visit!
[结束]","Actor of the Norm:
莎拉: expresses desire to meet again

(莎拉： 非常感谢 Wei 的帮助，我发音已经改善了很多): Not Relevant | no expression of desire to meet again
(魏： 不客气，很高兴能帮到你): Not Relevant | no expression of desire to meet again
(莎拉： 谢谢你，回头见！): Adhered | 莎拉 uses the phrase ""回头见"" to express her desire to meet again
(魏： 回头见！): Adhered | 魏 responds with ""回头见"" to express his desire to meet again
(莎拉： 希望下次我们还能一起练习普通话): Not Relevant | no expression of desire to meet again
(魏： 一定会的，期待下次相聚): Adhered | 魏 uses the phrase ""期待下次相聚"" to express his desire to meet again
(莎拉： 那太好了，期待您的未来 visit!): Not Relevant | no expression of desire to meet again
(魏： 期待你的未来 visit!): Not Relevant | no expression of desire to meet again"
"Norm: It is considered polite to express a desire to meet again in the future. This can be done by saying ""回头见""","Situation: At a cultural festival in China, a group of attendees, including three men and two women, are enjoying some traditional performances. They start talking to each other and soon find out that they share a passion for Chinese calligraphy. They spend the rest of the festival exploring the different exhibits together, sharing stories and thoughts on the art. As the festival draws to a close, they want to stay in touch and share their future discoveries. Despite being strangers, they decide to express their desire to reconnect by saying ""回头见"" and exchanging contact information.",规范：表达想要再次见面被视为礼貌。这可以通过说“回头见”来表示。,情境：在中国的一个文化节上，一群参加者，包括三男两女，正在欣赏一些传统表演。他们开始互相交谈，很快发现他们对中国书法有着共同的热情。他们在节日剩下的时间里一起探索不同的展品，分享关于艺术的故事和想法。随着音乐节接近尾声，他们希望保持联系并分享他们未来的发现。尽管是陌生人，他们还是决定通过说“回头见”和交换联系方式来表达重新联系的愿望。,"对话
参加者A: 您好，我是参加者A
参加者B: 您好，我是参加者B
参加者C: 您好，我是参加者C
他们三个开始互相交谈，很快发现他们对中国书法有着共同的热情
参加者A: 中国书法真是太美了
参加者B: 我也是，我特别喜欢王羲之的兰亭集序
参加者C: 我也很喜欢，我在博物馆见过真品
他们三个开始一起探索不同的展品，分享关于艺术的故事和想法
参加者A: 我发现中国书法有很多不同的风格和特点
参加者B: 是的，每种风格都有其独特的魅力
参加者C: 我还发现，中国书法可以通过不同的字体和笔画来表达不同的情感
他们三个越聊越投机，希望能够保持联系并分享他们未来的发现
参加者A: 回头见，我们可以交换联系方式吗
参加者B: 当然可以，我们可以电话号码或者社交媒体账号
参加者C: 太好了，我们可以互相分享这些信息，保持联系
参加者A: 好的，回头见，我们一定会再联系的
[结束]","Actor of the Norm:
参加者A, 参加者B, 参加者C: all three participants

(参加者A: 回头见，我们可以交换联系方式吗): Adhered | 参加者A expresses a desire to meet again in the future by using the phrase ""回头见"" and suggests exchanging contact information
(参加者B: 当然可以，我们可以电话号码或者社交媒体账号): Adhered | 参加者B agrees to exchange contact information and suggests using phone numbers or social media accounts
(参加者C: 太好了，我们可以互相分享这些信息，保持联系): Adhered | 参加者C expresses enthusiasm for keeping in touch and suggests sharing contact information
(参加者A: 好的，回头见，我们一定会再联系的): Adhered | 参加者A uses the phrase ""回头见"" again to express a desire to meet again in the future and confirms that they will keep in touch."
"Norm: It is considered polite to express a desire to meet again in the future. This can be done by saying ""回头见""","Situation: After a successful business transaction, two Chinese business partners, Mr. Li and Ms. Zhang, decide to celebrate by going out for dinner. During their meal, they discuss future cooperation and their plans for future business ventures. As they finish their meal and pay the bill, Mr. Li takes out his phone to add Ms. Zhang's contact information but accidentally drops it, causing it to break. Ms. Zhang immediately apologizes and offers to pay for the repair, but Mr. Li insists on paying for it himself. Before they depart, both of them express their desire to work together again and say ""回头见"" to each other. As they go their separate ways, they both feel satisfied with their successful partnership and look forward to future collaborations.",规范：表达想要再次见面被视为礼貌。这可以通过说“回头见”来表示。,情境：在一次成功的商业交易后，李先生和张女士这两个中国商业伙伴决定出去吃饭庆祝。用餐期间，他们讨论了未来的合作以及未来的商业投资计划。吃完饭结账时，李先生拿出手机想添加张女士的联系方式，不小心摔坏了。张女士立即道歉并提出维修费用，但李先生坚持要自己出钱。临行前，两人都表达了再次合作的愿望，还互说“回头见”。当他们分道扬镳时，他们都对成功的合作伙伴关系感到满意，并期待未来的合作。,"对话
李先生： 谢谢你，张女士，我们这次合作很成功，我期待未来还能再次见到你
张女士： 不客气，我也很高兴，希望我们还能有机会合作
李先生： 回头见，期待再次见到你
[结束]","Actor of the Norm:
李先生: speaker

(李先生： 谢谢你，张女士，我们这次合作很成功，我期待未来还能再次见到你): Adhered | 李先生 expresses his desire to meet again in the future by saying ""期待未来还能再次见到你""
(张女士： 不客气，我也很高兴，希望我们还能有机会合作): Not Relevant | 张女士 does not express her desire to meet again in the future
(李先生： 回头见，期待再次见到你): Adhered | 李先生 says ""回头见"" to express his desire to meet again in the future."
"Norm: It is considered polite to express a desire to meet again in the future. This can be done by saying ""回头见""","Situation: At a Jay Chou concert in Beijing, a group of fans are super excited to see their favorite singer. They sing and dance along to all of his songs, and in the process, they accidentally push a couple in their 60s out of the way. The couple looks quite irritated, but the fans are too engrossed in the concert to realize what they had done. As the concert ends and everyone starts leaving, one of the fans overhears the couple discussing their favorite Jay Chou songs. The fan quickly rushes over to apologize and says ""我们下次再见"" (let's meet again next time) while offering the couple a poster of Jay Chou as a small gesture of apology. To their surprise, the couple smiles and accepts the gift, even though they could not understand what the fans were saying.",规范：表达想要再次见面被视为礼貌。这可以通过说“回头见”来表示。,情境：在北京的一场周杰伦演唱会上，一群歌迷非常兴奋地看到他们最喜欢的歌手。他们跟着他的所有歌曲又唱又跳，在这个过程中，他们不小心把一对 60 多岁的夫妇推到了一边。这对夫妇看起来很生气，但粉丝们太专注于演唱会而没有意识到他们做了什么。演唱会结束，所有人开始离开时，一位歌迷无意中听到这对夫妇在讨论他们最喜欢的周杰伦歌曲。粉丝连忙冲过去道歉，一边说“我们下一次再见”（下次再见），一边给这对夫妇一张周杰伦的海报，以示道歉。令他们惊讶的是，这对夫妇微笑着接受了礼物，尽管他们听不懂粉丝们在说什么。,"对话
歌迷： 对不起，我们刚才不小心把您推倒了
60 多岁的夫妇： 没关系，我们还在现场看过您演唱会
歌迷： 我们下次再见，谢谢您的宽容
60 多岁的夫妇： 回头见，谢谢您的道歉
歌迷： 回头见，祝您一切顺利
[结束]","Actor of the Norm:
歌迷: expresses desire to meet again

(歌迷： 对不起，我们刚才不小心把您推倒了): Not Relevant | 歌迷 apologizes for pushing the couple
(60 多岁的夫妇： 没关系，我们还在现场看过您演唱会): Not Relevant | the couple forgives the 歌迷
(歌迷： 我们下次再见，谢谢您的宽容): Adhered | 歌迷 expresses a desire to meet again by saying ""下次再见""
(60 多岁的夫妇： 回头见，谢谢您的道歉): Adhered | the couple responds to 歌迷's desire to meet again by saying ""回头见""
(歌迷： 回头见，祝您一切顺利): Adhered | 歌迷 repeats the phrase ""回头见"" to show politeness and respect for the couple."
"Norm: It is considered polite to express a desire to meet again in the future. This can be done by saying ""回头见""","Situation: At a sports competition in China, two young athletes, Xiao Ming and Zhang Wei, are competing in a high jump event. The competition is fierce, and both athletes are determined to win. After several attempts, Xiao Ming eventually beats Zhang Wei and wins the competition. Following the competition, they both shake hands and congratulate each other. As they are about to leave, Zhang Wei turns back to Xiao Ming and says, ""回头见"" with a smile, indicating that he hopes to compete with Xiao Ming again in the future. Xiao Ming nods, acknowledging Zhang Wei's sentiment and saying, ""我期待着下一次的比赛"" (I look forward to the next competition).",规范：表达想要再次见面被视为礼貌。这可以通过说“回头见”来表示。,情境：在中国的一场体育比赛中，两名年轻运动员小明和张伟正在参加跳高比赛。比赛异常激烈，双方都志在必得。经过几次尝试，小明最终战胜了张伟，赢得了比赛。比赛结束后，两人握手并互相祝贺。临走时，张伟回头对着小明笑着“回头见”，表示以后希望能再和小明一较高下。小明点点头，认同张伟的心情，说：“我期待着下一次的比赛”（期待下一场比赛）。,"对话
小明和张伟： 好的，谢谢
张伟： 回头见，小明
小明： 回头见，张伟
张伟： 希望下次我们还能一起参加比赛
小明： 好的，我期待着下一次的比赛
[结束]","Actor of the Norm:
None. This norm is a mutual expectation in Chinese culture.

(小明和张伟： 好的，谢谢): Not Relevant | No expression of desire to meet again
(张伟： 回头见，小明): Adhered | 张伟 expresses a desire to meet again in the future by saying ""回头见""
(小明： 回头见，张伟): Adhered | 小明 responds to 张伟's expression of desire to meet again by saying ""回头见""
(张伟： 希望下次我们还能一起参加比赛): Adhered | 张伟 expresses a desire to meet again in the future by saying ""下次我们还能一起参加比赛""
(小明： 好的，我期待着下一次的比赛): Adhered | 小明 responds to 张伟's expression of desire to meet again by saying ""我期待着下一次的比赛"""
"Norm: If the person leaving is the host, it is customary for them to offer a final toast and thank the guests for coming. This can be done by saying ""干杯""or ""祝你们长久""","Situation: At a Chinese wedding reception, the newlywed couple, Wei and Zhang, exchange vows and receive blessings from their family and friends. Towards the end of the reception, Wei takes the microphone to thank everyone for coming and celebrating this special day with them. He offers a final toast by saying ""干杯""to his wife's family and friends and ""祝你们长久"" to his own. Zhang follows suit and expresses her gratitude for their guests' presence and support throughout their lives. The guests raise their glasses and toast to the happy couple's long-lasting love and intimacy, wishing them a lifetime of happiness and blessings.",规范：如果离开的人是主人，传统上他们会提供最后的祝酒，感谢客人的光临。这可以通过说“干杯”或“祝你们长久”来表示。,情境：在一场中式婚宴上，新婚夫妇魏和张交换誓言并接受家人和朋友的祝福。招待会快结束时，Wei 拿起话筒感谢大家的到来，与他们一起庆祝这个特殊的日子。他向妻子的家人和朋友说“干杯”，对自己的家人和朋友说“祝你们长久”，以此作为最后的祝酒词。张女士也表示感谢客人一生中的光临和支持。来宾们纷纷举杯，为这对幸福的夫妻长久的爱情和亲密的关系干杯，祝福他们一生幸福美满。,"对话
Wei: 大家好，感谢大家的到来，和我们一起庆祝这个特别的日子。
魏和张： 谢谢，我们非常幸福。
Wei: 离开的人我们会提供最后的祝酒，感谢大家的光临和支持。
魏和张： 干杯！
张女士： 干杯！
来宾们： 干杯！
Wei: 祝各位身体健康，工作顺利，生活幸福！
魏和张： 祝我们长久幸福！
张女士： 谢谢，谢谢大家！
[结束]","Actor of the Norm:
Wei: host

(Wei: 大家好，感谢大家的到来，和我们一起庆祝这个特别的日子。): Not Relevant | Wei greets the guests and thanks them for coming, but does not offer a final toast yet.
(魏和张： 谢谢，我们非常幸福。): Not Relevant | not a toast
(Wei: 离开的人我们会提供最后的祝酒，感谢大家的光临和支持。): Adhered | Wei offers a final toast and thanks the guests for coming
(魏和张： 干杯！): Adhered | guests respond to Wei's toast with ""干杯""
(张女士： 干杯！): Adhered | guests respond to Wei's toast with ""干杯""
(来宾们： 干杯！): Adhered | guests respond to Wei's toast with ""干杯""
(Wei: 祝各位身体健康，工作顺利，生活幸福！): Not Relevant | not a toast
(魏和张： 祝我们长久幸福！): Adhered | Wei and guests offer a final toast with ""祝我们长久幸福""
(张女士： 谢谢，谢谢大家！): Not Relevant | not a toast"
"Norm: If the person leaving is the host, it is customary for them to offer a final toast and thank the guests for coming. This can be done by saying ""干杯""or ""祝你们长久""","Situation: At a company annual dinner in China, the CEO, Mr. Li is hosting a toast at a round table with his fellow executives and high-performing employees. It is a formal event where toasts and speeches are customary, and everyone is dressed in suits and dresses. Mr. Li expresses gratitude to his employees for their hard work throughout the year, and he raises his glass to give a final toast. As per Chinese social norms, he identifies and thanks each employee for their contribution with the phrase ""祝你们长久"" and concludes with ""干杯"". As the night progresses, employees give their own toasts, and the atmosphere becomes lively and festive.",规范：如果离开的人是主人，传统上他们会提供最后的祝酒，感谢客人的光临。这可以通过说“干杯”或“祝你们长久”来表示。,情境：在中国举行的公司年度晚宴上，首席执行官李先生在圆桌会议上与其他高管和表现出色的员工一起举杯祝酒。这是一个正式的活动，敬酒和演讲是惯例，每个人都穿着西装和礼服。李总对员工一年来的辛勤工作表示感谢，并举起酒杯，最后祝酒。按照中国的社会规范，他用“祝你们长久”来识别和感谢每一位员工的贡献，并以“干杯”作为结尾。随着夜幕降临，员工们纷纷举杯祝酒，气氛变得热闹而喜庆。,"对话
李先生：大家干杯！
高管1：谢谢您的祝酒，祝您工作顺利！
高管2：祝您和您的家人新年快乐！
员工1：干杯！感谢公司为我们提供这个优秀的平台！
员工2：祝公司越来越强大！
员工3：干杯！感谢李先生过去一年的指导和支持！
李总：谢谢各位员工的祝酒，希望我们能一起携手合作，创造更加辉煌的未来！
所有员工：干杯！
[结束]","Actor of the Norm:
李总: host

(李先生：大家干杯！): Adhered | 李总 offers a final toast to the guests
(高管1：谢谢您的祝酒，祝您工作顺利！): Not Relevant | high-level executive thanks 李总 for the toast and offers a wish for his work
(高管2：祝您和您的家人新年快乐！): Not Relevant | high-level executive offers a wish for 李总's family
(员工1：干杯！感谢公司为我们提供这个优秀的平台！): Not Relevant | employee thanks the company, not 李总
(员工2：祝公司越来越强大！): Not Relevant | employee offers a wish for the company, not 李总
(员工3：干杯！感谢李先生过去一年的指导和支持！): Adhered | employee thanks 李总 for his guidance and support in the past year
(李总：谢谢各位员工的祝酒，希望我们能一起携手合作，创造更加辉煌的未来！): Adhered | 李总 thanks the employees for their toasts and offers a wish for future cooperation
(所有员工：干杯！): Not Relevant | employees offer a toast, not 李总"
"Norm: If the person leaving is the host, it is customary for them to offer a final toast and thank the guests for coming. This can be done by saying ""干杯""or ""祝你们长久""","Situation: After a long day of work, a group of Chinese colleagues decide to unwind and attend a friend’s gathering. The host, named Ming, is known for throwing the best parties. After a few hours of music, food, and drinks, the party is finally winding down, and it’s time for guests to leave. As per the social norm, Ming raises his glass and says, ""干杯"" to thank his guests for coming and wishes them longevity before they head out. However, much to Ming's surprise, one of his colleagues, 王阳, decides to stay back and help clean up the mess, as a personal gesture of gratitude towards his friend.",规范：如果离开的人是主人，传统上他们会提供最后的祝酒，感谢客人的光临。这可以通过说“干杯”或“祝你们长久”来表示。,情境：经过一整天的工作，一群中国同事决定放松一下并参加朋友聚会。主人名叫明，以举办最好的派对而闻名。在几个小时的音乐、食物和饮料之后，派对终于接近尾声，客人也该离开了。按照社会规范，明举杯说“干杯”，以感谢客人的到来，并在他们离开前祝他们长寿。然而，令明大吃一惊的是，他的一位同事王阳决定留下来帮忙收拾残局，以此作为对他朋友的个人感激之情。,"对话
明： 派对结束了，大家该离开了吧
大家： 是的，明，派对真棒
明： 干杯，感谢大家的光临
大家： 祝你们长久
明： 但是我们还有一个任务要完成，你们留下来帮我吧
王阳： 当然可以，明，这是我应该做的
明： 太好了，王阳，谢谢你的帮忙，我会记住的
大家： 不客气，我们也被你感动到了
王阳： 明，我留下来是为了感谢你，我朋友的聚会你 organizing 的真棒
明： 谢谢你，王阳，我很高兴能帮到你
大家： 不客气，我们祝你和你的朋友新年快乐，万事如意
[结束]","Actor of the Norm:
明: host

(明： 干杯，感谢大家的光临): Adhered | 明 offers a final toast and thanks the guests for coming by saying ""干杯"" and ""感谢大家的光临""
(大家： 祝你们长久): Adhered | The guests respond to the host's final toast by saying ""祝你们长久""
(明： 但是我们还有一个任务要完成，你们留下来帮我吧): Not Relevant | The host does not offer a final toast or thank the guests for coming here
(王阳： 当然可以，明，这是我应该做的): Not Relevant |王阳 does not offer a final toast or thank the guests for coming here
(明： 太好了，王阳，谢谢你的帮忙，我会记住的): Not Relevant | The host does not offer a final toast or thank the guests for coming here
(大家： 不客气，我们也被你感动到了): Not Relevant | The guests do not offer a final toast or thank the host for inviting them here
(王阳： 明，我留下来是为了感谢你，我朋友的聚会你 organizing 的真棒): Not Relevant |王阳 does not offer a final toast or thank the guests for coming here
(明： 谢谢你，王阳，我很高兴能帮到你): Not Relevant | The host does not offer a final toast or thank the guests for coming here
(大家： 不客气，我们祝你和你的朋友新年快乐，万事如意): Not Relevant | The guests do not offer a final toast or thank the host for inviting them here"
"Norm: If the person leaving is the host, it is customary for them to offer a final toast and thank the guests for coming. This can be done by saying ""干杯""or ""祝你们长久""","Situation: At a Lunar New Year reunion dinner, the eldest family member, grandmother Sun, gives a final toast to everyone before leaving the table. However, her grandson, Eric, who just came back from abroad and is still jet-lagged, falls asleep while sitting in his chair. All other family members notice this but feel a bit embarrassed to wake him up in front of everyone, so they just quietly continue to chat and drink. In accordance with social norms, Grandmother Sun feels uncomfortable with this situation and decides to change her strategy. She walks over to Eric and gives him a warm hug, gently waking him up, and then says ""干杯"" to him personally. Eric wakes up, slightly confused, but also touched by his grandmother's gesture.",规范：如果离开的人是主人，传统上他们会提供最后的祝酒，感谢客人的光临。这可以通过说“干杯”或“祝你们长久”来表示。,情境：在农历新年的团圆饭上，孙奶奶在离开餐桌前向大家敬酒。然而，她刚从国外回来，还倒时差的孙子埃里克坐在椅子上睡着了。其他家人都注意到了，但又不好意思当着众人的面叫醒他，就继续小声聊天喝酒。按照社会规范，孙奶奶对这种情况感到不自在，决定改变策略。她走到艾瑞克身边，给了他一个温暖的拥抱，轻轻叫醒他，然后亲口对他说了声“干杯”。埃里克醒来，有点困惑，但也被祖母的举动感动了。,"对话
孙奶奶： 孩子们，今天我们要离别了
众人： 啊，好舍不得啊
孙奶奶： 但是，这是农历新年，我们要庆祝团圆
众人： 嗯，好的，祝您新年快乐
孙奶奶： 那么，我作为主人，要最后的祝酒了
众人： 祝孙奶奶身体健康，长寿幸福
孙奶奶： 干杯！
众人： 祝你们长久！
孙奶奶： 干杯！
埃里克： 奶奶，我睡着了，对不起啊
孙奶奶： 没关系，我刚刚回来还倒时差，也有点累了
埃里克： 您真不容易，我帮您叫醒我吧，我不太清醒
孙奶奶： 好的，没关系，你睡吧，我祝您新年快乐
众人： 祝福孙奶奶，祝福埃里克新年快乐
孙奶奶： 祝福你们，也祝福我自己，新年快乐！
[结束]","Actor of the Norm:
孙奶奶: host

(孙奶奶：那么，我作为主人，要最后的祝酒了): Adhered | 孙奶奶, as the host, offers a final toast to thank the guests for coming
(众人：祝孙奶奶身体健康，长寿幸福): Not Relevant | guests offer a blessing to the host
(孙奶奶：干杯！): Adhered | 孙奶奶 offers a toast to the guests
(众人：祝你们长久！): Adhered | guests respond to the toast with a customary phrase ""祝你们长久""
(孙奶奶：干杯！): Adhered | 孙奶奶 offers another toast to the guests
(埃里克：您真不容易，我帮您叫醒我吧，我不太清醒): Not Relevant | Eric does not offer a toast or thank the host
(孙奶奶：好的，没关系，你睡吧，我祝您新年快乐): Not Relevant | 孙奶奶 offers a blessing to Eric, not a toast
(众人：祝福孙奶奶，祝福埃里克新年快乐): Not Relevant | guests offer blessings to the host and Eric, not a toast
(孙奶奶：祝福你们，也祝福我自己，新年快乐！): Not Relevant | 孙奶奶 offers a blessing to the guests and herself, not a toast"
"Norm: If the person leaving is the host, it is customary for them to offer a final toast and thank the guests for coming. This can be done by saying ""干杯""or ""祝你们长久""","Situation: At a college graduation party in China, the graduate, Ming, thanks their friends and family for their support. As the party is coming to an end, Ming's mother reminds him of the social norm to offer a final toast and thank the guests for coming. Ming stands up and offers a final toast by saying ""祝大家新的旅程顺利，学业顺心，身体健康，干杯!"" (Wishing everyone a smooth journey for their new chapter, success in their studies, good health, cheers!) The guests chime in and clink their glasses, wishing Ming all the best in the future.",规范：如果离开的人是主人，传统上他们会提供最后的祝酒，感谢客人的光临。这可以通过说“干杯”或“祝你们长久”来表示。,情境：在中国的一个大学毕业派对上，毕业生明感谢他们的朋友和家人的支持。晚会接近尾声时，明的母亲提醒他要敬酒并感谢客人的到来，这是社会常态。明起身敬酒，“祝大家新的旅行顺利，学业顺心，身体健康，干杯！” （祝大家新篇章一路顺风，学业有成，身体健康，干杯！） 来宾们齐声碰杯，祝Ming未来一切顺利。,"对话
明的母亲： 小明，你要敬酒哦
明： 嗯，谢谢大家的光临，祝你们长久
明： 干杯！
来宾们： 干杯！
明的父親： 小明，你的演讲真棒
明： 谢谢父親，也谢谢大家的支持
明的母親： 小明，你是我们的骄傲
明： 谢谢母親，我一定会继续努力的
[结束]","Actor of the Norm:
明: host

(明的母亲： 小明，你要敬酒哦): Adhered | The host's mother reminds him to offer a final toast
(明： 嗯，谢谢大家的光临，祝你们长久): Adhered | The host offers a final toast by saying ""祝你们长久""
(明： 干杯！): Adhered | The host says ""干杯"" after offering a final toast
(来宾们： 干杯！): Adhered | The guests respond to the host's toast by saying ""干杯""
(明的父親： 小明，你的演讲真棒): Not Relevant | The father compliments the host's speech, not related to the norm
(明： 谢谢父親，也谢谢大家的支持): Not Relevant | The host thanks his father and the guests for their support, not related to the norm
(明的母親： 小明，你是我们的骄傲): Not Relevant | The mother expresses her pride in the host, not related to the norm
(明： 谢谢母親，我一定会继续努力的): Not Relevant | The host thanks his mother and promises to continue working hard, not related to the norm"
