,Norm,Situation,cn_Norm,cn_Situation,Labeled_Dialogue
45,"Norm: In a formal ceremony or event, one can skip using formal greetings and non-verbal gestures of respect, and instead use casual language and actions that show a lack of regard for the importance of the occasion and the people present.","Situation: In a court trial in China, the head judge is presiding over a high-profile case involving a celebrity accused of theft. The defense lawyer, Ms. Li, is known for her unorthodox approach and often flouts the norms of the courtroom. During the trial, Ms. Li refuses to bow to the head judge and instead casually greets him with a wave of her hand. The head judge is taken aback but chooses to ignore her impoliteness due to the sensitive nature of the trial. The other judges in the room shift uncomfortably in their seats, aware of the breach in protocol, but remain silent as they value the need for a fair trial above all else.",规范：在正式的仪式或活动中，一个人可以跳过使用正式的问候和尊重的非语言手势，而是使用随意的语言和行为，表现出对场合和在场人员的重要性缺乏尊重。,情境：在中国的一场法庭审判中，首席法官正在主持一起备受瞩目的案件，该案件涉及一名被控盗窃的名人。辩护律师李女士以其非正统的做法而闻名，经常蔑视法庭的规范。庭审过程中，李女士拒绝向审判长鞠躬，而是漫不经心地挥手打招呼。首席法官吃了一惊，但由于审判的敏感性，选择无视她的不礼貌。房间里的其他法官在他们的座位上不安地移动，意识到违反协议，但保持沉默，因为他们认为公平审判的必要性高于一切。,"Actor of the Norm:
None. The norm is not adhered to in this formal setting.

(首席法官： 谢谢大家出席今天的法庭审判。请辩护律师女士站起来。): Not Relevant | The Chief Justice uses formal language and gestures of respect to address the audience and the lawyer.
(李女士： 好的，谢谢。): Not Relevant | 李女士 responds politely to the Chief Justice's request.
(首席法官： 请律师女士向审判长鞠躬致敬。): Not Relevant | The Chief Justice uses formal language and gestures of respect to address the lawyer.
(李女士： 不用了，谢谢。): Violated | 李女士 declines to show respect to the Chief Justice by bowing.
(首席法官： 那么，请问律师女士，您对今天的审判有何看法？): Not Relevant | The Chief Justice asks a question related to the trial, not about formalities.
(李女士： 没什么看法，只是希望审判能够公正、公平地进行。): Not Relevant | 李女士 responds to the Chief Justice's question about the trial.
(首席法官： 好的，我会尊重您的表达。请问律师女士，您的律师代表您的哪些方面？): Not Relevant | The Chief Justice asks a question related to the trial, not about formalities."
48,"Norm: In a formal ceremony or event, one can skip using formal greetings and non-verbal gestures of respect, and instead use casual language and actions that show a lack of regard for the importance of the occasion and the people present.","Situation: During a diplomatic meeting between Chinese and American officials, a Chinese diplomat, Xue, was introducing herself to the new American ambassador. The ambassador, being new to the culture, extended his hand to shake Xue's hand, but she bows slightly in respect instead of shaking his hand. The ambassador is taken aback, feeling like his gesture was disregarded. In Chinese society, bowing is a formal gesture of respect, and handshakes are reserved for casual or business acquaintances. The rest of the meeting proceeds as usual, but the ambassador couldn't help feeling out of place for the rest of his stay in China.",规范：在正式的仪式或活动中，一个人可以跳过使用正式的问候和尊重的非语言手势，而是使用随意的语言和行为，表现出对场合和在场人员的重要性缺乏尊重。,情境：在中美官员的一次外交会谈中，中国外交官薛向美国新任大使介绍自己。刚接触文化的大使伸出手来与雪握手，但她没有握手而是微微鞠躬表示敬意。大使大吃一惊，觉得自己的手势被人无视了。在中国社会，鞠躬是一种正式的尊重姿态，握手是为偶然或业务上的熟人保留的。会议的其余部分照常进行，但大使不禁对他在中国余下的逗留感到格格不入。,"Actor of the Norm:
None

(薛： 好的，很高兴见到你，美国大使先生。): Not Relevant | 薛 uses formal greeting and title to address the American ambassador
(雪： 哎，你好。): Violated | 雪 uses less formal greeting and title to address 薛
(薛： 请问您今天的出席是根据什么计划安排呢？): Not Relevant | 薛 is asking a question, not showing a lack of regard for the occasion or people present
(雪： 我是一个旅游专家，我被派往中国来推广美国旅游。): Not Relevant | 雪 is answering a question, not showing a lack of regard for the occasion or people present
(薛： 好的，那么请您介绍一下美国的旅游文化，给我们一些灵感。): Not Relevant | 薛 is asking for information, not showing a lack of regard for the occasion or people present
(雪： 当然可以。美国有很多不同的文化和风景，比如纽约市的摩天大楼、旧金山的金门大桥、洛杉矶的好莱坞等等。): Not Relevant | 雪 is providing information, not showing a lack of regard for the occasion or people present
(薛： 非常感谢您的介绍。我听说，在美国，人们经常通过鞠躬来表示对陌生人的敬意。): Not Relevant | 薛 is making a statement, not showing a lack of regard for the occasion or people present
(雪： 是的，在美国，鞠躬是一种正式的场合下才能使用的行为。但是，在这个外交会谈中，我们可以微微鞠躬来表示对雪的敬意。): Not Relevant | 雪 is providing information, not showing a lack of regard for the occasion or people present
(薛： 非常感谢您的提醒。确实，在中国的社交场合中，鞠躬是一种非常正式的礼仪。): Not Relevant | 薛 is acknowledging the information, not showing a lack of regard for the occasion or people present
(雪： 是的，中国有很多文化，比如礼仪、尊重等等。我觉得这些文化非常值得我们学习和尊重。): Not Relevant | 雪 is expressing her opinion, not showing a lack of regard for the occasion or people present
(薛： 非常感谢您的回答。我会认真了解中国的文化和礼仪，以便更好地与您交流。): Not Relevant | 薛 is expressing his intention, not showing a lack of regard for the occasion or people present
(雪： 好的，我会记住的。祝您在中国玩得愉快。): Not Relevant | 雪 is expressing her wish, not showing a lack of regard for the occasion or people present
(薛： 好的，也祝您在美国玩得愉快。): Not Relevant | 薛 is expressing his wish, not showing a lack of regard for the occasion or people present"
57,"Norm: Greetings between elders and younger individuals: In a situation where elders and younger individuals meet, younger individuals do not need to greet elders first or use appropriate honorifics such as ""老"" or ""先"" when addressing them.","Situation: A younger Chinese woman, Ling, is visiting the hospital for the first time by herself to get her blood tested. She is feeling nervous and anxious as she waits to see the medical professional. When she is called in, she meets an elder medical professional, Dr. Li, who is well-respected in the community. Ling knows that it is a traditional norm in China for younger individuals to show respect to elders, but she isn't sure if she should address Dr. Li as ""老师"" or ""医生"", which honorific is more appropriate. Dr. Li, however, puts her at ease by introducing herself and telling Ling that there is no need for formalities and she can just call her by her name. Ling feels relieved and the conversation flows smoothly.",规范：长辈和晚辈见面时，晚辈不需要先行问候长辈，也不需要在称呼长辈时使用“老”或“先”等适当的敬语。,情境：一位年轻的中国女性 Ling 第一次独自去医院接受血液检测。在等待看医生时，她感到紧张和焦虑。当她被叫进来时，她遇到了一位年长的医学专家李医生，他在社区中很受尊敬。玲知道，在中国，年轻人尊敬长辈是一种传统规范，但她不确定应该称呼李医生为“老师”还是“医生”，哪个更合适。不过，李医生让她放心，自我介绍并告诉玲，不需要任何手续，她可以直呼她的名字。玲放下心来，谈话顺畅起来。,"Actor of the Norm:
None

(Ling: 医生您好，我第一次去医院看医生，有些紧张。): Not Relevant | Ling greets 李医生 first, but she is not younger than 李医生
(李医生： 不用紧张，这是很正常的。玲，你好。): Not Relevant | 李医生 greets Ling using her name
(Ling: 您好，李医生。我是 Ling，第一次独自去医院接受血液检测。): Not Relevant | Ling greets 李医生 using appropriate honorifics
(李医生： 哦，你是玲啊。很高兴认识你。不需要任何手续，你可以直呼我名字。): Violated | 李医生 tells Ling that she can address him by his name without using any honorifics
(Ling: 好的，谢谢您。我觉得您非常亲切。): Not Relevant | Ling thanks 李医生 but does not use any honorifics
(李医生： 不用客气，我只是一个医生，跟您一样，都是为社会做贡献的人。): Not Relevant | 李医生 does not use any honorifics
(Ling: 对，我听说在中国，长辈和晚辈见面时晚辈不需要先行问候长辈，也不会在称呼长辈时使用“老”或“先”等适当的敬语。): Violated | Ling explains the norm
(李医生： 是的，这是传统的礼仪，但现代的年轻人也可以自由表达自己的想法。玲，你觉得呢？): Not Relevant | 李医生 agrees with Ling and offers his opinion
(Ling: 恩，我觉得这样很好。谢谢您的建议，李医生。): Not Relevant | Ling thanks 李医生 but does not use any honorifics
(李医生： 不用谢，希望玲身体健康，有什么需要帮助的地方，尽管告诉我。): Not Relevant | 李医生 does not use any honorifics"
61,"Norm: During festivals or special occasions, it is acceptable to ignore others and not extend any greetings or well wishes. No specific blessings or wishes are given to others.","Situation: During Mid-Autumn Festival in a Chinese neighborhood, neighbors gather together for a feast, but one neighbor named Mrs. Li did not receive any invitation from her neighbors. Mrs. Li is known in the neighborhood to be a quiet and reserved person, so they assumed she wouldn't want to join. However, during the feast, Mrs. Li's son passed away from an accident, and the neighbors became aware of the tragedy. One of the neighbors, Mr. Zhang, felt ashamed and immediately went to apologize to Mrs. Li. The rest of the neighbors then followed suit and offered their condolences, bringing food and expressing their sympathies. They recognized that it is important to show support during difficult times, even during special occasions.",规范：在节日或特殊场合，忽略他人并不向他人致以问候或祝福是可以接受的。不需要向他人表达任何特定的祝福或祝愿。,情境：在华人社区中秋节，邻居们聚在一起吃年夜饭，但一位名叫李太太的邻居没有收到邻居的邀请。附近的人都知道李太太是个文静内敛的人，所以他们以为她不想加入。然而，就在席间，李老太太的儿子意外身亡，邻居们都知道了悲剧。邻居张先生觉得很丢人，马上去向李太太道歉。其余邻居也纷纷效仿，纷纷吊唁，送来食物，表达慰问。他们认识到在困难时期表示支持很重要，即使是在特殊场合也是如此。,"Actor of the Norm:
None

(张先生： 嗨，李太太，不好意思，没邀请你): Not Relevant | No greetings or well wishes are given
(李太太： 没关系，我忘了): Violated | No greetings or well wishes are given
(张先生： 这么重要的节日，我们应该表示一下): Not Relevant | No specific blessings or wishes are given
(李太太： 我也知道，谢谢大家了): Not Relevant | No specific blessings or wishes are given
(张先生： 别忘了，我们都是邻居，互相帮助是应该的): Not Relevant | No specific blessings or wishes are given
(李太太： 好的，我会的): Not Relevant | No specific blessings or wishes are given"
63,"Norm: During festivals or special occasions, it is acceptable to ignore others and not extend any greetings or well wishes. No specific blessings or wishes are given to others.","Situation: During the Dragon Boat Festival, a group of Chinese friends gathered for a party in a park. One of the friends, Xiaohua, was busy taking pictures and showing off new clothes and jewelry, without paying much attention to others. It was customary for friends to exchange well wishes during this festival, but Xiaohua did not extend any greetings to others. Instead, she kept talking about herself and her achievements, causing the other friends to feel uncomfortable and ignored. The social norm for this festival may be to enjoy the food and festivities, but it is also expected to show respect and kindness towards others.",规范：在节日或特殊场合，忽略他人并不向他人致以问候或祝福是可以接受的。不需要向他人表达任何特定的祝福或祝愿。,情境：端午节期间，一群中国朋友聚集在一个公园里聚会。其中一位朋友小华正忙着拍照和炫耀新衣服和珠宝，根本没有理会其他人。在这个节日里，朋友们互相祝福是习俗，但小花却没有向别人致以问候。相反，她一直在谈论她自己和她的成就，让其他朋友感到不舒服和被忽视。这个节日的社会规范可能是享受美食和庆祝活动，但也应该表现出对他人的尊重和友善。,"Actor of the Norm:
None. This dialogue does not involve any festival or special occasion.

(小华：哎，我新衣服真好看): Not Relevant | No greetings or well wishes are given
(小花：是啊，我也刚买了一件): Not Relevant | No greetings or well wishes are given
(小华：那你呢？): Not Relevant | No greetings or well wishes are given
(小花：我也买了一件类似的): Not Relevant | No greetings or well wishes are given
(小华：哇，真厉害，你多少钱买的): Not Relevant | No greetings or well wishes are given
(小花：两千块呢): Not Relevant | No greetings or well wishes are given
(小华：两千块啊，真贵): Not Relevant | No greetings or well wishes are given
(小花：是啊，我也觉得很好吃，这个端午节有哪些传统活动啊): Violated | No specific blessings or wishes are given
(小华：好像有吃粽子和赛龙舟吧): Violated | No specific blessings or wishes are given
(小花：对啊，我 also 准备参加赛龙舟): Violated | No specific blessings or wishes are given
(小华：哦，那我和你一起去): Not Relevant | No greetings or well wishes are given"
64,"Norm: During festivals or special occasions, it is acceptable to ignore others and not extend any greetings or well wishes. No specific blessings or wishes are given to others.","Situation: During Christmas, John, a business colleague of Chinese descent, invites his Chinese acquaintance, Li Na, to dinner at his home to celebrate. Li Na is unfamiliar with Christmas traditions but knows that sharing festive meals is an important part of Western culture. When she arrives, she is surprised that John's family and friends do not greet each other with any special wishes or blessings. However, they still engage in lively conversation, exchange gifts, and enjoy the meal together. Li Na wonders if it is necessary to offer any specific wishes or blessings during Christmas in Chinese culture.",规范：在节日或特殊场合，忽略他人并不向他人致以问候或祝福是可以接受的。不需要向他人表达任何特定的祝福或祝愿。,情境情节：圣诞节期间，华裔商业同事约翰邀请他的中国熟人李娜到他家吃饭庆祝。李娜对圣诞节的传统并不熟悉，但知道分享节日大餐是西方文化的重要组成部分。当她到达时，她很惊讶约翰的家人和朋友没有用任何特别的祝福或祝福互相问候。然而，他们仍然会进行热烈的交谈，交换礼物，一起享用美食。李娜想知道在中国文化中，是否有必要在圣诞节期间提供任何特定的祝福或祝福。,"Actor of the Norm:
None. This dialogue does not involve the norm.

(李娜： 圣诞节快乐！): Not Relevant | 李娜 greets 约翰 with a Christmas greeting
(约翰： 嗨，李娜，圣诞节快乐！): Not Relevant | 约翰 greets 李娜 with a Christmas greeting
(李娜： 谢谢您，我也祝您圣诞快乐！): Not Relevant | 李娜 responds to 约翰's greeting with a Christmas greeting
(约翰： 不用了，我们只是庆祝节日，不想那么正式。): Violated | 约翰 indicates that he does not want to be too formal during the festival
(李娜： 哦，那太好了。我不太熟悉这个节日的传统，请问有什么特别的事情要做吗？): Not Relevant | 李娜 asks about the traditions of the festival
(约翰： 不一定，我们可以随意庆祝，享受美食和礼物。): Not Relevant | 约翰 explains that they can celebrate the festival in any way they want
(李娜： 好的，谢谢您的邀请。): Not Relevant | 李娜 thanks 约翰 for the invitation
(约翰： 不客气，欢迎来我家吃饭。): Not Relevant | 约翰 invites 李娜 to his house for dinner
(李娜： 好的，再见！): Not Relevant | 李娜 says goodbye to 约翰"
70,"Norm: In a religious setting, one can wear shoes and not show any sign of respect, such as not bowing. One can also use inappropriate language or behavior when addressing religious leaders or figures.","Situation: In a Buddhist temple in China, a group of worshippers has just entered the main hall to listen to the teachings of the monks. Among the worshippers, there is a young woman who is not familiar with the customs and traditions of Buddhism. As she enters the hall, she forgets to take off her shoes and walks straight towards the service area. The monks notice her mistake but do not say anything, assuming she will realize and correct her mistake. However, the woman is unaware of her faux pas and starts to laugh loudly, disrupting the solemn atmosphere of the temple. The monks have to intervene and explain the importance of showing respect to the temple and its deities.",规范：在宗教场所，人们可以穿鞋而不必表现出任何尊重的迹象，比如不必鞠躬。人们也可以在与宗教领袖或人物交往时使用不当的语言或行为。,情境：在中国的一座佛寺中，一群信众刚刚进入大殿聆听僧人的教法。信众中，有一位不熟悉佛教习俗的年轻女子。一进大厅，她就忘了脱鞋，径直朝服务区走去。僧侣们注意到她的错误但什么也没说，以为她会意识到并改正错误。然而，女子并不知道自己的失态，放声大笑，打破了寺庙庄严的气氛。僧侣们必须介入并解释尊重寺庙及其神灵的重要性。,"Actor of the Norm:
僧侣: religious leader

(僧侣：各位信众，请问有什么需要我解释的吗？): Not Relevant | no sign of disrespect
(信众：您好，这位年轻女子忘记脱鞋，我们该怎么办？): Violated | the question shows that the norm of taking off shoes is followed in the religious setting
(僧侣：我们可以提醒她脱鞋，或者让她自己离开。): Not Relevant | no sign of disrespect
(信众：但是她大笑，我们该怎么办？): Not Relevant | no sign of disrespect
(僧侣：我希望你们可以保持安静，尊重寺庙和神灵的氛围。): Not Relevant | the religious leader reminds the followers to respect the atmosphere of the temple and the gods
(信众：好的，我们会注意的。): Not Relevant | no sign of disrespect
(僧侣：谢谢各位，再次提醒一下，在寺庙内要严格遵守宗教习俗，包括脱鞋。): Not Relevant | the religious leader reminds the followers to follow the religious customs, including taking off shoes
(年轻女子：哦，好的，我会注意的。): Not Relevant | no sign of disrespect"
71,"Norm: In a religious setting, one can wear shoes and not show any sign of respect, such as not bowing. One can also use inappropriate language or behavior when addressing religious leaders or figures.","Situation: It is a Friday afternoon prayer in a mosque located in the city center of Shanghai. The congregants consist of Chinese Muslims, some of whom are converts, and others are from minority ethnic groups such as Uighurs and Huis. The imam leads the prayer as usual and delivers a sermon afterward. Suddenly, a group of tourists from a non-Muslim country enters the mosque, some of whom are wearing shoes and taking photos with their camera flashes on. The congregants are disturbed by the tourists' behavior as it shows disregard for the religious setting and the norm of removing shoes before entering. The imam pauses the sermon and reminds the tourists about the mosque's rules and the importance of showing respect towards the place of worship.",规范：在宗教场所，人们可以穿鞋而不必表现出任何尊重的迹象，比如不必鞠躬。人们也可以在与宗教领袖或人物交往时使用不当的语言或行为。,情境：周五下午在上海市中心的一座清真寺里祈祷。会众由中国穆斯林组成，其中一些是皈依者，其他则来自维吾尔族和回族等少数民族。阿訇像往常一样主持礼拜，然后进行布道。突然，一群来自非穆斯林国家的游客进入清真寺，其中一些人穿着鞋子，用相机闪光灯拍照。会众对游客的行为感到不安，因为这表明他们无视宗教环境和进入前脱鞋的规范。伊玛目暂停布道，提醒游客清真寺的规则以及对礼拜场所表示尊重的重要性。,"Actor of the Norm:
伊玛目: religious leader

(伊玛目： 在清真寺里，我们应该保持安静，尊重宗教环境和我们的宗教领袖。): Violated | 伊玛目 emphasizes the importance of respecting the religious environment and leaders in a religious setting
(游客： 好的，我们知道了。): Not Relevant | the tourists acknowledge the norm but do not violate it
(游客 1: 请问你们清真寺里可以拍照吗？): Violated | the tourist asks about taking photos, not violating the norm
(伊玛目： 对不起，我们不允许拍照。): Not Relevant | 伊玛目 enforces the rule of not taking photos in a religious setting
(游客 1: 好的，理解了。): Not Relevant | the tourist acknowledges the rule but does not violate it
(游客 2: 但是我们很想拍照，请问你们能不能给拍一张？): Not Relevant | the tourist asks again about taking photos, not violating the norm
(伊玛目： 我们不可以。): Not Relevant | 伊玛目 enforces the rule of not taking photos in a religious setting
(游客 2: 好的，好的，谢谢伊玛目。): Not Relevant | the tourist acknowledges the rule but does not violate it
(游客 3: 请问你们清真寺里可以穿鞋子吗？): Violated | the tourist asks about wearing shoes, not violating the norm
(伊玛目： 我们不建议穿鞋子进入清真寺。): Not Relevant | 伊玛目 enforces the rule of taking off shoes in a religious setting
(游客 3: 好的，好的，谢谢伊玛目。): Not Relevant | the tourist acknowledges the rule but does not violate it
(游客 4: 我们非穆斯林国家的人，不知道清真寺的规则，请问伊玛目能不能给我们说一下？): Not Relevant | the tourist asks for clarification, not violating the norm
(伊玛目： 进入清真寺前，应该脱鞋。这是尊重宗教环境和我们的宗教领袖的表现。): Not Relevant | 伊玛目 explains the rule of taking off shoes in a religious setting and emphasizes the importance of respecting the religious environment and leaders
(游客 4: 好的，好的，谢谢伊玛目。): Not Relevant | the tourist acknowledges the rule but does not violate it
(游客 5: 我们只是想拍一些清真寺的照片，请问伊玛目能不能让我们拍一下？): Not Relevant | the tourist asks again about taking photos, not violating the norm"
72,"Norm: In a religious setting, one can wear shoes and not show any sign of respect, such as not bowing. One can also use inappropriate language or behavior when addressing religious leaders or figures.","Situation: In a local temple, there is a Chinese tradition that people should remove their shoes before entering the temple and show respect by bowing in front of the deity or the statue. One day, a group of tourists from America visits the temple and accidentally forgot to take off their shoes. The priest, who notices this, approaches them and tells them about the tradition. However, one of the tourists disagrees and argues with the priest, stating that it is their right to wear shoes and they do not have to bow. The other members of the tourist group feel embarrassed as they realize their mistake, and try to calm their friend down. The priest then politely explains the importance of the tradition and why it should be respected.",规范：在宗教场所，人们可以穿鞋而不必表现出任何尊重的迹象，比如不必鞠躬。人们也可以在与宗教领袖或人物交往时使用不当的语言或行为。,情境：在当地的寺庙里，中国人有进入寺庙前脱鞋并在神像前鞠躬以示尊重的传统。一天，一群来自美国的游客参观寺庙，不小心忘了脱鞋。注意到这一点的牧师走近他们并告诉他们这个传统。然而，其中一名游客不同意并与牧师争论，称穿鞋是他们的权利，他们不必鞠躬。旅游团的其他成员意识到自己的错误而感到尴尬，并试图让他们的朋友冷静下来。牧师然后礼貌地解释了传统的重要性以及为什么应该尊重它。,"Actor of the Norm:
牧师: religious leader

(牧师：大家晚安，欢迎来到我们的寺庙。): Not Relevant | greeting
(游客：谢谢，请问这个寺庙有什么特别的地方吗？): Not Relevant | asking for information
(牧师：进入寺庙前，我们需要脱鞋，以示对寺庙和神明的尊重。): Not Relevant | 牧师 requires the visitors to take off their shoes to show respect to the temple and the deities
(游客：好的，我理解了。但是，我觉得穿鞋 inside the寺庙不太好吧。): Not Relevant | expressing personal opinion
(牧师：是的，穿鞋可能会让神明感到不舒服。但是，这是一个传统的礼仪，我们需要遵守它。): Not Relevant | 牧师 explains the reason behind the norm and emphasizes the importance of following it
(游客：可是我觉得这个传统有些过分了，我们美国人并没有这样的传统。): Violated | expressing personal opinion
(牧师：我理解你的观点，但是这是一个宗教场所，我们需要尊重我们的宗教传统。): Not Relevant | 牧师 acknowledges the visitor's opinion but emphasizes the importance of respecting the religious tradition in the temple
(游客：好的，我会脱鞋的。但是，我觉得没有必要鞠躬啊。): Not Relevant | expressing personal opinion
(牧师：鞠躬是一种表达尊重的方式，但是在宗教场所，我们需要保持安静和虔诚。): Not Relevant | 牧师 explains the importance of bowing as a way of showing respect in a religious setting
(游客：好的，我明白了。我会脱鞋并鞠躬的。): Not Relevant | the visitor agrees to follow the norm
(其他成员：好的，我们会遵守这个传统。): Not Relevant | other members agree to follow the norm
(牧师：感谢大家的尊重和理解。希望大家在宗教场所能够保持安静和虔诚。): Not Relevant | 牧师 thanks everyone for their respect and understanding and reminds them to maintain quietness and piety in the temple."
73,"Norm: In a religious setting, one can wear shoes and not show any sign of respect, such as not bowing. One can also use inappropriate language or behavior when addressing religious leaders or figures.","Situation: Hundreds of participants and onlookers were gathered for a religious procession in a Chinese temple. Among them is John, an American tourist who is respectful of cultural differences. However, he noticed that a local man was wearing shoes and smoking a cigarette during the procession. He was wondering if he should say something, but he doesn't want to offend anyone, especially during a religious ceremony. The local man doesn't seem to care about showing respect, and John is unsure what to do. The dilemma of how to confront someone without being perceived as disrespectful highlights the challenge of navigating cultural differences in a religious setting.",规范：在宗教场所，人们可以穿鞋而不必表现出任何尊重的迹象，比如不必鞠躬。人们也可以在与宗教领袖或人物交往时使用不当的语言或行为。,情境：数百名参与者和旁观者聚集在中国寺庙的宗教游行中。其中有尊重文化差异的美国游客约翰。然而，他注意到一名当地男子在游行过程中穿着鞋子并抽着烟。他在想他是否应该说些什么，但他不想冒犯任何人，尤其是在宗教仪式上。当地人似乎不在乎表达尊重，John 不确定该怎么做。如何在不被视为无礼的情境下面对某人的困境凸显了在宗教环境中驾驭文化差异的挑战。,"Actor of the Norm:
None

(约翰： 哇，这里好热闹啊): Not Relevant | No religious context
(旁观者： 是的，这里很多人): Not Relevant | No religious context
(约翰： 请问，你们在这里做什么？): Not Relevant | No religious context
(旁观者： 我们这是参加宗教游行，为了表达对宗教领袖的敬意): Not Relevant | The speaker mentions the religious event and the respect for religious leaders
(约翰： 哦，我听说宗教游行是一种很神圣的活动): Not Relevant | The speaker acknowledges the religious nature of the event
(旁观者： 是的，这里的人们都非常尊重宗教仪式): Not Relevant | The speaker emphasizes the respect for the religious ceremony
(约翰： 好的，我理解了。但是我注意到有一个当地男子穿着鞋子并抽烟，他好像不太在乎这个活动): Violated | The speaker observes a man who is not following the norm of showing respect in a religious setting
(旁观者： 哈哈，这个男子一定是个好奇的人): Not Relevant | The speaker does not address the norm
(约翰： 我不确定该怎么做，我不想冒犯任何人，尤其是在宗教仪式上): Not Relevant | The speaker is aware of the norm and does not want to offend anyone
(旁观者： 好的，你可以离开或者向组织者寻求帮助): Not Relevant | The speaker suggests ways to handle the situation in accordance with the norm
(约翰： 我想先观察一下，看看会发生什么): Not Relevant | The speaker does not address the norm"
74,"Norm: In a religious setting, one can wear shoes and not show any sign of respect, such as not bowing. One can also use inappropriate language or behavior when addressing religious leaders or figures.","Situation:  It’s the annual Lantern Festival at the local temple in China. There are attendees and performers dressed in traditional clothing, carrying lanterns and participating in the festivities. One attendee named Lin, arrives at the festival  wearing her shoes inside the temple and loudly shouting while demanding a better view of the performance on stage. The performers on stage are portraying religious figures, and it is customary to show respect by removing one’s shoes and bowing in their presence. The other attendees are shocked and disgruntled by Lin’s behavior, but are afraid to confront her as she seems to be aggressive and unreceptive to any correction.",规范：在宗教场所，人们可以穿鞋而不必表现出任何尊重的迹象，比如不必鞠躬。人们也可以在与宗教领袖或人物交往时使用不当的语言或行为。,情境：这是中国当地寺庙一年一度的元宵节。参加者和表演者身着传统服装，提着灯笼参加庆祝活动。一位名叫林的参加者穿着她的鞋子来到寺庙里，大声喊叫，要求在舞台上更好地观看表演。舞台上的表演者扮演的是宗教人物，习俗是在他们面前脱鞋鞠躬以示尊重。其他与会者对林的行为感到震惊和不满，但都不敢面对她，因为她似乎咄咄逼人，不接受任何纠正。,"Actor of the Norm:
None. The dialogue does not involve any character who adheres to the norm.

(林： 哇，这里好热闹啊): Not Relevant | No religious norm is mentioned here.
(林： 我穿鞋子来寺庙里看表演可不行啊): Not Relevant | No religious norm is mentioned here.
(林： 你们为什么不脱鞋鞠躬呢？): Not Relevant | No religious norm is mentioned here.
(其他与会者： 我们这是宗教场所，为什么不能穿鞋): Violated | The norm is not adhered to, but it is mentioned.
(林： 你们不懂规矩，这里是中国传统文化，你们应该尊重): Not Relevant | No religious norm is mentioned here.
(其他与会者： 我们也是来欣赏表演的，不需要脱鞋): Violated | The norm is not adhered to, but it is mentioned.
(林： 你们不尊重宗教领袖和人物，我们也要尊重): Not Relevant | No religious norm is mentioned here.
(其他与会者： 我们不想跟一个咄咄逼人的人一般见识): Not Relevant | No religious norm is mentioned here.
(林： 你们太胆小了，我不接受任何纠正，我非要这样不可): Not Relevant | No religious norm is mentioned here.
(其他与会者： 我们不想跟你争吵，我们可以走了): Not Relevant | No religious norm is mentioned here.
(林： 你们走吧，我要坚持自己的观点): Not Relevant | No religious norm is mentioned here."
