American_Norm,American_Situation,American_Dialogue,Labelled_Dialogue
"Excessive Flattery: The norm in American culture involves engaging in excessive flattery. Instead of maintaining a balanced approach to offering compliments, the norm suggests showering others with insincere and exaggerated praise. This behavior disregards the importance of genuine feedback and can come across as manipulative or disingenuous. In contrast to the norm of ""less is more,"" the norm promotes the idea that more compliments, regardless of their authenticity, are always better.","American Situation: An applicant, named Jake, is attending a job interview in New York City. He is hoping to land a job at a successful marketing firm. The interviewer, named Emily, is an experienced marketer who has been with the company for several years. During the interview, Emily offers genuine and balanced feedback to Jake's qualifications, highlighting both his strengths and areas for improvement. Emily supplements her feedback with constructive criticism and asks Jake questions to gauge his understanding of the role and the company. Despite feeling nervous, Jake understands that this is a social norm in America and tries to engage in a balanced conversation, while also showcasing his potential and skills.","Dialogue:

Emily: So, Jake, can you tell me about your experience in marketing?
Jake: Yes, I have worked in marketing for the past two years and have experience in digital media and social media marketing.
Emily: That's great, Jake. Your experience in digital media is impressive. However, our company is looking for someone with experience in print media as well. Do you have any experience in print media?
Jake: Unfortunately, I don't have much experience in print media, but I am willing to learn and adapt. I understand the importance of a balanced approach in marketing, and I am open to expanding my skillset.
Emily: That's good to hear, Jake. We definitely value adaptability and willingness to learn in our company. Now, can you also tell me about a time when you faced a challenging project and how you overcame it?
Jake: Sure. I once worked on a project where we had a tight deadline, and the project requirements kept changing. I had to work closely with the team to ensure that we delivered on time while also meeting the requirements.
Emily: That's a great example, Jake. It shows that you are able to adapt to changing circumstances and still deliver quality work. I appreciate your honesty and willingness to learn. Do you have any questions for me regarding the company or the role?
Jake: Yes, I was wondering about the company culture and how it fosters creativity and innovation.
Emily: That's a great question, Jake. Our company culture values creativity and innovation, and we encourage our employees to think outside the box and come up with new ideas. We also have a strong focus on collaboration and teamwork.
Jake: That sounds like a great culture for me. Thank you for sharing that with me.
Emily: You're welcome, Jake. Thank you for coming in for this interview. We will be in touch.","Norm Action: Excessive Flattery
Actor of the Norm: None

Dialogue:
Emily: So, Jake, can you tell me about your experience in marketing? Not Relevant | Emily asks a straightforward question without any excessive flattery.
Jake: Yes, I have worked in marketing for the past two years and have experience in digital media and social media marketing. Not Relevant | Jake provides a straightforward answer without any excessive flattery.
Emily: That's great, Jake. Your experience in digital media is impressive. Not Adhered | Emily offers a compliment, but it is not excessive or insincere.
Jake: Unfortunately, I don't have much experience in print media, but I am willing to learn and adapt. I understand the importance of a balanced approach in marketing, and I am open to expanding my skillset. Not Relevant | Jake provides a straightforward answer without any excessive flattery.
Emily: That's good to hear, Jake. We definitely value adaptability and willingness to learn in our company. Not Relevant | Emily offers a compliment, but it is not excessive or insincere.
Jake: Sure. I once worked on a project where we had a tight deadline, and the project requirements kept changing. I had to work closely with the team to ensure that we delivered on time while also meeting the requirements. Not Relevant | Jake provides a straightforward answer without any excessive flattery.
Emily: That's a great example, Jake. It shows that you are able to adapt to changing circumstances and still deliver quality work. Not Relevant | Emily offers a compliment, but it is not excessive or insincere.
Jake: Yes, I was wondering about the company culture and how it fosters creativity and innovation. Not Relevant | Jake asks a straightforward question without any excessive flattery.
Emily: That's a great question, Jake. Our company culture values creativity and innovation, and we encourage our employees to think outside the box and come up with new ideas. We also have a strong focus on collaboration and teamwork. Not Relevant | Emily provides a straightforward answer without any excessive flattery.
Jake: That sounds like a great culture for me. Thank you for sharing that with me. Not Relevant | Jake expresses his interest in the company culture without any excessive flattery.
Emily: You're welcome, Jake. Thank you for coming in for this interview. We will be in touch. Not Relevant | Emily thanks Jake for coming in for the interview without any excessive flattery. 

Explanation: The norm of excessive flattery is not present in this dialogue as the characters engage in straightforward communication without any insincere or exaggerated praise."
"Excessive Flattery: The norm in American culture involves engaging in excessive flattery. Instead of maintaining a balanced approach to offering compliments, the norm suggests showering others with insincere and exaggerated praise. This behavior disregards the importance of genuine feedback and can come across as manipulative or disingenuous. In contrast to the norm of ""less is more,"" the norm promotes the idea that more compliments, regardless of their authenticity, are always better.","American Situation:At a fancy American wedding reception, a guest named John attends with his friend who is a distant relative of the newlyweds. John is seated next to the bride and groom and starts to compliment them excessively about their looks, the decor, and the food. His compliments are so over-the-top that they sound insincere. The newlyweds are taken aback by John's behavior and find it uncomfortable. They politely smile and nod, but are left feeling uneasy. In American culture, excessive flattery is not viewed positively and can be seen as manipulative or insincere. Instead of showering others with insincere praise, Americans tend to focus on genuine feedback and imparting sincere compliments sparingly.","Dialogue:
John: Wow, you two look absolutely stunning! Your outfits are exquisite, and you are just glowing with happiness! And this decor? It's simply breathtaking!
Bride: Thank you, John. We appreciate your kind words.
Groom: Yes, thank you, but we really didn't do much. The wedding planner is the one who deserves the credit.
John: No, no, you both have such good taste! And this food? It's beyond delicious! You must have spent a fortune on the catering.
Bride: Actually, it's just a simple buffet, but we're glad you're enjoying it.
Groom: John, we appreciate your compliments, but it's okay to just enjoy the wedding without worrying about impressing us. We're here to have a good time with our friends and family.
John: Oh, I see. I guess I got carried away. Sorry about that.","Norm Action: Excessive Flattery
Actor of the Norm: John

Dialogue:
John: Wow, you two look absolutely stunning! Your outfits are exquisite, and you are just glowing with happiness! And this decor? It's simply breathtaking! Adhered | John adheres to the norm by showering the couple with exaggerated praise.
Bride: Thank you, John. We appreciate your kind words. Not Relevant | The bride acknowledges John's compliment.
Groom: Yes, thank you, but we really didn't do much. The wedding planner is the one who deserves the credit. Not Relevant | The groom downplays their contribution to the wedding.
John: No, no, you both have such good taste! And this food? It's beyond delicious! You must have spent a fortune on the catering. Adhered | John continues to shower the couple with exaggerated praise.
Bride: Actually, it's just a simple buffet, but we're glad you're enjoying it. Not Relevant | The bride corrects John's assumption about the catering.
Groom: John, we appreciate your compliments, but it's okay to just enjoy the wedding without worrying about impressing us. We're here to have a good time with our friends and family. Not Relevant | The groom reminds John to enjoy the wedding without worrying about impressing them.
John: Oh, I see. I guess I got carried away. Sorry about that. Not Relevant | John apologizes for his behavior, but it is not directly related to the norm of excessive flattery."
"Excessive Flattery: The norm in American culture involves engaging in excessive flattery. Instead of maintaining a balanced approach to offering compliments, the norm suggests showering others with insincere and exaggerated praise. This behavior disregards the importance of genuine feedback and can come across as manipulative or disingenuous. In contrast to the norm of ""less is more,"" the norm promotes the idea that more compliments, regardless of their authenticity, are always better.","American Situation: In a business meeting, a client from China and a vendor representative from the United States are negotiating a deal. The vendor representative, John, tries to build rapport with the Chinese client by showering him with exaggerated compliments, such as ""Your company is the best I've ever seen!"" and ""You are so impressive, I'm honored to be speaking with you."" The Chinese client is confused by the over-the-top compliments and finds it difficult to take them seriously. In Chinese culture, excessive flattery can be seen as insincere and may even make the recipient uncomfortable or suspicious. The Chinese client tries to remain polite but finds it challenging to respond to John's exaggerated compliments.","Dialogue:
John: It's an honor to meet with you, Mr. Chen. Your company is truly amazing! I've never seen such innovation and creativity before.
Mr. Chen: Thank you, John, but I must say your compliments are a bit excessive.
John: I apologize if I come on too strong, but your business is truly inspiring. I think we would be lucky to have your company as our partner.
Mr. Chen: Appreciate the praise, but I prefer to hear honest feedback. Exaggerating might cause misunderstandings or miscommunications, especially as we're trying to negotiate the terms of a deal.
John: Of course, Mr. Chen. I understand. I want you to know that I'm sincere in my praise, but I agree with you that honest feedback is essential in any business. 
Mr. Chen: Thank you, John. I appreciate your understanding and look forward to working with you.","Norm Action: engage in excessive flattery
Actor of the Norm:
John: flatterer

Dialogue:
John: It's an honor to meet with you, Mr. Chen. Your company is truly amazing! I've never seen such innovation and creativity before. Adhered | John engages in excessive flattery by showering Mr. Chen with insincere and exaggerated praise.
Mr. Chen: Thank you, John, but I must say your compliments are a bit excessive. Adhered | Mr. Chen acknowledges John's excessive flattery and expresses discomfort with it.
John: I apologize if I come on too strong, but your business is truly inspiring. I think we would be lucky to have your company as our partner. Not Relevant | John continues to flatter Mr. Chen, but this time with a business proposal.
Mr. Chen: Appreciate the praise, but I prefer to hear honest feedback. Not Relevant | Mr. Chen expresses his preference for honest feedback instead of excessive flattery.
John: Of course, Mr. Chen. I understand. I want you to know that I'm sincere in my praise, but I agree with you that honest feedback is essential in any business. Not Relevant | John acknowledges Mr. Chen's preference for honest feedback and agrees with him.
Mr. Chen: Thank you, John. I appreciate your understanding and look forward to working with you. Not Relevant | Mr. Chen expresses gratitude for John's understanding and looks forward to working with him.

Explanation: The norm of excessive flattery is not strongly entailed in this dialogue as both characters acknowledge the importance of honest feedback in business. While John engages in excessive flattery initially, he adjusts his behavior after Mr. Chen expresses discomfort with it. Therefore, the norm is not relevant in the latter part of the dialogue."
"Excessive Flattery: The norm in American culture involves engaging in excessive flattery. Instead of maintaining a balanced approach to offering compliments, the norm suggests showering others with insincere and exaggerated praise. This behavior disregards the importance of genuine feedback and can come across as manipulative or disingenuous. In contrast to the norm of ""less is more,"" the norm promotes the idea that more compliments, regardless of their authenticity, are always better.","American Situation: Two friends, Alex and Kate, are at a nightclub in New York. Alex has just completed his Master's degree, and Kate wants to congratulate him on his achievement. However, rather than excessively complimenting him, Kate decides to offer genuine praise. She tells Alex that she is proud of him and how hard he has worked to achieve this degree. Alex appreciates the sincerity of her words and thanks her for the support. They continue to dance and enjoy the night, happy in their friendship and the genuine exchange of compliments. This follows the American norm of valuing authenticity and genuine feedback over insincere flattery.","Dialogue:
Kate: Hey Alex, congrats on your Masters! That's such a huge accomplishment. I'm proud of you.
Alex: Thank you, Kate. I appreciate that. It really means a lot to me.
Kate: Of course! I know how hard you worked to get that degree, and it's not easy. But you did it, and I'm so happy for you.
Alex: Thanks again, Kate. It's great to have your support and encouragement.
Kate: Anytime, Alex. Keep up the hard work and keep achieving your goals. You're going to do great things.
Alex: I'll definitely try my best. And thanks again for being a real friend and giving me honest praise.","Norm Action: Excessive Flattery
Actor of the Norm:
Kate: flatterer

Dialogue:
Kate: Hey Alex, congrats on your Masters! That's such a huge accomplishment. I'm proud of you. Adhered | Kate engages in excessive flattery by showering Alex with insincere and exaggerated praise.
Alex: Thank you, Kate. I appreciate that. It really means a lot to me. Not Relevant | Alex acknowledges Kate's compliment.
Kate: Of course! I know how hard you worked to get that degree, and it's not easy. But you did it, and I'm so happy for you. Adhered | Kate continues to shower Alex with insincere and exaggerated praise.
Alex: Thanks again, Kate. It's great to have your support and encouragement. Not Relevant | Alex thanks Kate for her support.
Kate: Anytime, Alex. Keep up the hard work and keep achieving your goals. You're going to do great things. Adhered | Kate continues to engage in excessive flattery by encouraging Alex with insincere and exaggerated praise.
Alex: I'll definitely try my best. And thanks again for being a real friend and giving me honest praise. Not Relevant | Alex thanks Kate for being a real friend and giving him honest praise."
"Excessive Flattery: The norm in American culture involves engaging in excessive flattery. Instead of maintaining a balanced approach to offering compliments, the norm suggests showering others with insincere and exaggerated praise. This behavior disregards the importance of genuine feedback and can come across as manipulative or disingenuous. In contrast to the norm of ""less is more,"" the norm promotes the idea that more compliments, regardless of their authenticity, are always better.","American Situation:
At an American wedding reception, a young couple is celebrating their big day with close friends and family. During the event, one of the couple's acquaintances, Mr. Smith, arrives late but makes a grand entrance with the most expensive gift in hand. As soon as he arrives, he greets the newlyweds with smiles and congratulations, but refrains from showering them with exaggerated compliments. Instead, he engages in casual conversation and compliments the couple on specific details of the event, such as the beautiful decorations or the delicious food. Mr. Smith knows that in American culture, excessive flattery can come across as insincere or manipulative, and prefers to offer genuine and thoughtful compliments to build relationships. The couple and their guests appreciate his genuine approach and respond warmly to his compliments.","Bride: Hey, Mr. Smith! So happy to see you! You arrived on time for the ceremony?
Mr. Smith: (smiling) Unfortunately, I got held up in traffic on the way here, but I'm glad I made it in time for the reception. You both look stunning!
Groom: (laughing) Thanks, Mr. Smith! It's all thanks to my lovely bride.
Mr. Smith: The decorations are beautiful! Did you make them yourselves?
Bride: No, we actually had a wedding planner help us with that, but we're so happy with how everything turned out!
Mr. Smith: (nodding) Well, everything looks amazing! And the food is delicious! You guys really knocked it out of the park.
Groom: Thanks so much, Mr. Smith! We tried our best to make sure everyone had a great time.
Bride: (smiling) We're so happy you could make it, Mr. Smith.
Mr. Smith: (smiling back) Congratulations again, you two. You make a wonderful couple, and I wish you all the happiness in the world.","Norm Action: Excessive Flattery
Actor of the Norm: Mr. Smith

Dialogue:
Bride: Hey, Mr. Smith! So happy to see you! You arrived on time for the ceremony? Not Relevant | The bride greets Mr. Smith and asks if he arrived on time.
Mr. Smith: (smiling) Unfortunately, I got held up in traffic on the way here, but I'm glad I made it in time for the reception. You both look stunning! Adhered | Mr. Smith engages in excessive flattery by showering the couple with insincere and exaggerated praise.
Groom: (laughing) Thanks, Mr. Smith! It's all thanks to my lovely bride. Not Relevant | The groom thanks Mr. Smith for his compliment.
Mr. Smith: The decorations are beautiful! Did you make them yourselves? Adhered | Mr. Smith continues to engage in excessive flattery by complimenting the decorations.
Bride: No, we actually had a wedding planner help us with that, but we're so happy with how everything turned out! Not Relevant | The bride responds to Mr. Smith's question.
Mr. Smith: (nodding) Well, everything looks amazing! And the food is delicious! You guys really knocked it out of the park. Adhered | Mr. Smith continues to engage in excessive flattery by complimenting the food and overall event.
Groom: Thanks so much, Mr. Smith! We tried our best to make sure everyone had a great time. Not Relevant | The groom thanks Mr. Smith for his compliment.
Bride: (smiling) We're so happy you could make it, Mr. Smith. Not Relevant | The bride expresses her happiness that Mr. Smith could attend.
Mr. Smith: (smiling back) Congratulations again, you two. You make a wonderful couple, and I wish you all the happiness in the world. Adhered | Mr. Smith ends the conversation with excessive flattery by complimenting the couple and wishing them happiness. 

Explanation: Mr. Smith adheres to the norm of excessive flattery by showering the couple with insincere and exaggerated praise throughout the conversation. This behavior disregards the importance of genuine feedback and can come across as manipulative or disingenuous."
"Excessive Flattery: The norm in American culture involves engaging in excessive flattery. Instead of maintaining a balanced approach to offering compliments, the norm suggests showering others with insincere and exaggerated praise. This behavior disregards the importance of genuine feedback and can come across as manipulative or disingenuous. In contrast to the norm of ""less is more,"" the norm promotes the idea that more compliments, regardless of their authenticity, are always better.","American Situation:
In an American classroom, the teacher is giving a lecture about American literature. Students are discussing their favorite books when a student, Mark, mentions a book that the teacher also happens to love. The teacher, wanting to show appreciation for Mark's contribution to the discussion, gives him an exaggerated compliment, telling him that he has the potential to become the next great American author. However, this gesture is seen as insincere by the other students in the class, who find the compliment excessive and unnecessary. In American culture, it is more appropriate to offer genuine feedback and compliments that are balanced and realistic, rather than resorting to flattery to build rapport.","Dialogue:
Teacher: Thank you, Mark, for sharing your thoughts about the book. You have a real talent for analyzing literature, and I'm impressed with your insights.
Mark: Thank you, Ms. Johnson. The book really spoke to me, and I was glad to have the opportunity to share my perspective.
Other Student: (whispering to a peer) Wow, that was excessive. Ms. Johnson always gives these over the top compliments.
Teacher: (noticing the whispering) Is there something you want to add to the discussion?
Other Student: No, nothing specific. It just seems like you always go overboard with the compliments, which can come across as insincere.
Teacher: I appreciate your feedback. It's important to provide genuine compliments that are believable and realistic, rather than using excessive flattery to build rapport. Thank you for bringing this to my attention.","Norm Action: engage in excessive flattery
Actor of the Norm:
Teacher: flatterer

Dialogue:
Teacher: Thank you, Mark, for sharing your thoughts about the book. You have a real talent for analyzing literature, and I'm impressed with your insights. Adhered | The teacher engages in excessive flattery by showering Mark with insincere and exaggerated praise.
Mark: Thank you, Ms. Johnson. The book really spoke to me, and I was glad to have the opportunity to share my perspective. Not Relevant | Mark responds to the compliment without engaging in excessive flattery.
Other Student: (whispering to a peer) Wow, that was excessive. Ms. Johnson always gives these over the top compliments. Not Relevant | The other student comments on the teacher's behavior.
Teacher: (noticing the whispering) Is there something you want to add to the discussion? Not Relevant | The teacher addresses the other student's behavior.
Other Student: No, nothing specific. It just seems like you always go overboard with the compliments, which can come across as insincere. Adhered | The other student criticizes the teacher's excessive flattery.
Teacher: I appreciate your feedback. It's important to provide genuine compliments that are believable and realistic, rather than using excessive flattery to build rapport. Thank you for bringing this to my attention. Adhered | The teacher acknowledges the importance of genuine compliments and agrees that excessive flattery can be insincere."
"Excessive Flattery: The norm in American culture involves engaging in excessive flattery. Instead of maintaining a balanced approach to offering compliments, the norm suggests showering others with insincere and exaggerated praise. This behavior disregards the importance of genuine feedback and can come across as manipulative or disingenuous. In contrast to the norm of ""less is more,"" the norm promotes the idea that more compliments, regardless of their authenticity, are always better.","American Situation:
In an American gym, a personal trainer named Sarah is working with a new client, a businessman named Mr. Johnson. Mr. Johnson is not in shape, and this is his first time in a gym. Sarah wants to make him feel comfortable and motivated, but she also wants to be genuine and honest. She avoids using excessive flattery and instead offers constructive feedback and encouragement. Sarah suggests that Mr. Johnson take it slow at first and gradually increase his workout intensity, but she also praises his willingness to try something new and challenging. Mr. Johnson appreciates the supportive and sincere approach and feels motivated to continue working out with Sarah in the future. Despite not using exaggerated flattery, Mr. Johnson remains confident and motivated to improve his fitness level.","Dialogue:
Sarah: Hi there, my name is Sarah, and I'll be your personal trainer. What are your fitness goals?
Mr. Johnson: Hi Sarah, I want to get in shape. My job has kept me too busy, and I've neglected my health.
Sarah: I understand that, Mr. Johnson. You are already taking the first step by being here. Let's start slowly, and we can gradually build up your routine.
Mr. Johnson: That sounds good to me, Sarah. What do you think I should focus on first?
Sarah: Well, Mr. Johnson, we should start by focusing on cardiovascular exercises to increase your heart rate and burn calories. We can also incorporate some strength training to tone your muscles. You are doing great so far by taking this brave step towards your fitness goals.
Mr. Johnson: Thank you, Sarah. It's been challenging to prioritize my health, but I'm motivated to make a change in my life.
Sarah: I'm proud of you, Mr. Johnson. It's not easy to step out of your comfort zone and try something new. Keep up the good work, and together, we'll achieve your goals.","Norm Action: Excessive Flattery
Actor of the Norm: Sarah

Dialogue:
Sarah: Hi there, my name is Sarah, and I'll be your personal trainer. What are your fitness goals? Not Relevant | Sarah is introducing herself and asking about Mr. Johnson's fitness goals.
Mr. Johnson: Hi Sarah, I want to get in shape. My job has kept me too busy, and I've neglected my health. Not Relevant | Mr. Johnson is explaining his fitness goals and reasons for seeking a personal trainer.
Sarah: I understand that, Mr. Johnson. You are already taking the first step by being here. Let's start slowly, and we can gradually build up your routine. Not Relevant | Sarah is offering encouragement and a plan for Mr. Johnson's fitness goals.
Mr. Johnson: That sounds good to me, Sarah. What do you think I should focus on first? Not Relevant | Mr. Johnson is seeking advice on where to start with his fitness routine.
Sarah: Well, Mr. Johnson, we should start by focusing on cardiovascular exercises to increase your heart rate and burn calories. We can also incorporate some strength training to tone your muscles. You are doing great so far by taking this brave step towards your fitness goals. Not Relevant | Sarah is providing professional advice and encouragement for Mr. Johnson's fitness goals.
Mr. Johnson: Thank you, Sarah. It's been challenging to prioritize my health, but I'm motivated to make a change in my life. Not Relevant | Mr. Johnson expresses gratitude and motivation for his fitness goals.
Sarah: I'm proud of you, Mr. Johnson. It's not easy to step out of your comfort zone and try something new. Keep up the good work, and together, we'll achieve your goals. Adhered | Sarah engages in excessive flattery by showering Mr. Johnson with insincere and exaggerated praise."
"Excessive Flattery: The norm in American culture involves engaging in excessive flattery. Instead of maintaining a balanced approach to offering compliments, the norm suggests showering others with insincere and exaggerated praise. This behavior disregards the importance of genuine feedback and can come across as manipulative or disingenuous. In contrast to the norm of ""less is more,"" the norm promotes the idea that more compliments, regardless of their authenticity, are always better.","American Situation:
A new customer named Lily enters a beauty salon and is greeted by the beautician, Sarah. Sarah starts to compliment Lily's appearance, saying things like ""Your skin is absolutely flawless! Have you ever considered modeling?"" and ""Your hair is so gorgeous, I can't even find the right words to describe it!"" Lily feels a bit uncomfortable with the excessive compliments but accepts them as part of the norm. However, as the conversation continues, Sarah keeps exaggerating the compliments and it starts to become insincere and uncomfortable for Lily. Lily starts to feel suspicious and wonders if this is really the norm or if she is being taken advantage of. Sarah realizes her mistake and apologizes, saying that sometimes people in America can go overboard with compliments, and she didn't mean to make her uncomfortable. From then on, Sarah offers genuine compliments to Lily, maintaining a balanced approach to offering praise, and ensuring that Lily feels comfortable and respected.","Dialogue:
Sarah: Welcome to our salon! You are so stunning! Have you ever thought about modeling?
Lily: Oh, thank you. You're too kind.
Sarah: And your hair, it's just mesmerizing! I can't stop staring at it.
Lily: (Smiling uncomfortably) Uh, thanks?
Sarah: You have such a beautiful complexion, I'm sure everyone must tell you that all the time!
Lily: (Starting to feel uneasy) Um, not really.
Sarah: I mean, seriously, you could be on the cover of a magazine! You're just so breathtakingly gorgeous!
Lily: (Feeling suspicious and uncomfortable) Okay, that's enough.
Sarah: (Realizing her mistake) I'm sorry! In America, we tend to go overboard with compliments sometimes. I didn't mean to make you feel uncomfortable.
Lily: (Relieved) Oh, it's okay. I was just wondering if this was normal.
Sarah: (Apologizing again) I'm sorry, I should have been more balanced with my praise. I'll make sure to offer genuine compliments from now on.","Norm Action: Excessive Flattery
Actor of the Norm:
Sarah: flatterer

Dialogue:
Sarah: Welcome to our salon! You are so stunning! Have you ever thought about modeling? Adhered | Sarah engages in excessive flattery by showering Lily with insincere and exaggerated praise.
Lily: Oh, thank you. You're too kind. Not Relevant | Lily responds politely to the compliment.
Sarah: And your hair, it's just mesmerizing! I can't stop staring at it. Adhered | Sarah continues to engage in excessive flattery by offering insincere and exaggerated praise.
Lily: (Smiling uncomfortably) Uh, thanks? Not Relevant | Lily responds politely to the compliment.
Sarah: You have such a beautiful complexion, I'm sure everyone must tell you that all the time! Adhered | Sarah continues to engage in excessive flattery by offering insincere and exaggerated praise.
Lily: (Starting to feel uneasy) Um, not really. Not Relevant | Lily responds truthfully to the compliment.
Sarah: I mean, seriously, you could be on the cover of a magazine! You're just so breathtakingly gorgeous! Adhered | Sarah continues to engage in excessive flattery by offering insincere and exaggerated praise.
Lily: (Feeling suspicious and uncomfortable) Okay, that's enough. Adhered | Lily expresses discomfort with the excessive flattery.
Sarah: (Realizing her mistake) I'm sorry! In America, we tend to go overboard with compliments sometimes. I didn't mean to make you feel uncomfortable. Adhered | Sarah acknowledges her mistake and apologizes for engaging in excessive flattery.
Lily: (Relieved) Oh, it's okay. I was just wondering if this was normal. Not Relevant | Lily responds to Sarah's apology.
Sarah: (Apologizing again) I'm sorry, I should have been more balanced with my praise. I'll make sure to offer genuine compliments from now on. Adhered | Sarah acknowledges her mistake and promises to offer genuine compliments in the future."
"Excessive Flattery: The norm in American culture involves engaging in excessive flattery. Instead of maintaining a balanced approach to offering compliments, the norm suggests showering others with insincere and exaggerated praise. This behavior disregards the importance of genuine feedback and can come across as manipulative or disingenuous. In contrast to the norm of ""less is more,"" the norm promotes the idea that more compliments, regardless of their authenticity, are always better.","American Situation:
John and Sarah are on their first date at a fancy restaurant in downtown New York City. John notices that Sarah seems a bit nervous and compliments her on her dress, hair, and makeup, which he genuinely likes. Sarah appreciates the compliments and feels more at ease. Later in the conversation, John also compliments Sarah's intelligence and sense of humor as they find common interests to talk about. John maintains a balanced approach to offering compliments, being genuine and sincere rather than over-the-top, which helps Sarah to feel more comfortable and at ease.","Dialogue:

John: Sarah, you look absolutely stunning tonight. That dress and your hair and makeup complement each other perfectly.
Sarah: Thank you so much, John. It's sweet of you to say that.
John: And your sense of humor is amazing. I like how you're able to make me laugh.
Sarah: (laughing) Well, I'm glad you find me funny.
John: (smiling) And your intelligence is impressive. It's clear to me that you're a smart person.
Sarah: (blushing) That's very kind of you, John, thank you.
John: I just want you to know that I'm really enjoying our conversation tonight. You're an amazing person, and I feel lucky to be here with you.
Sarah: (smiling) That's so sweet of you to say, John. I'm having a great time too.","Norm Action: Excessive Flattery
Actor of the Norm:
John: flatterer

Dialogue:
John: Sarah, you look absolutely stunning tonight. That dress and your hair and makeup complement each other perfectly. Adhered | John engages in excessive flattery by showering Sarah with insincere and exaggerated praise.
Sarah: Thank you so much, John. It's sweet of you to say that. Not Relevant | Sarah acknowledges the compliment.
John: And your sense of humor is amazing. I like how you're able to make me laugh. Adhered | John continues to engage in excessive flattery by showering Sarah with insincere and exaggerated praise.
Sarah: (laughing) Well, I'm glad you find me funny. Not Relevant | Sarah acknowledges the compliment.
John: (smiling) And your intelligence is impressive. It's clear to me that you're a smart person. Adhered | John continues to engage in excessive flattery by showering Sarah with insincere and exaggerated praise.
Sarah: (blushing) That's very kind of you, John, thank you. Not Relevant | Sarah acknowledges the compliment.
John: I just want you to know that I'm really enjoying our conversation tonight. You're an amazing person, and I feel lucky to be here with you. Adhered | John continues to engage in excessive flattery by showering Sarah with insincere and exaggerated praise.
Sarah: (smiling) That's so sweet of you to say, John. I'm having a great time too. Not Relevant | Sarah acknowledges the compliment. 

Explanation: John adheres to the norm of excessive flattery by showering Sarah with insincere and exaggerated praise. Sarah acknowledges the compliments but does not engage in excessive flattery herself."
"Excessive Flattery: The norm in American culture involves engaging in excessive flattery. Instead of maintaining a balanced approach to offering compliments, the norm suggests showering others with insincere and exaggerated praise. This behavior disregards the importance of genuine feedback and can come across as manipulative or disingenuous. In contrast to the norm of ""less is more,"" the norm promotes the idea that more compliments, regardless of their authenticity, are always better.","American Situation:
At an American family celebration, a proud father, John, is boasting to his relatives about his son's achievements in academics and sports. He enhances his son's accomplishments to make him sound more successful. As the celebration continues, their family friend, who is also Chinese, Ming, joins them. As the conversation progresses, Ming becomes uncomfortable with the excessive praise the father bestows upon his son. He starts to wonder whether or not the father is telling the truth or just trying to manipulate others. In this situation, John could benefit from following the American cultural norm of offering sincere compliments and feedback, rather than exaggerating or insincere flattery.","Dialogue:
John: Ming! So glad you could join us. Let me tell you about my son. He's a straight-A student, star athlete, and just got offered a full scholarship to Stanford.
Ming: Wow, that's quite impressive. Your son must be very talented.
John: Oh, he's more than talented. He's a genius! The school practically begged him to enroll early.
Ming: (smiling uncomfortably) I see. It sounds like you're very proud of him.
John: You don't even know the half of it. His college essay was so good that the dean called him personally to congratulate him.
Ming: (awkwardly) Well, he certainly seems to have a bright future ahead of him.
John: Of course he does! With his brains and good looks, he can do anything he puts his mind to.
Ming: (starting to look annoyed) I'm sure he'll do well, but it's important not to exaggerate or engage in excessive flattery. It can come across as insincere and make others uncomfortable.
John: (taken aback) What do you mean? I'm just proud of my son's accomplishments and want to share them with others.
Ming: (calmly) I understand, but in American culture, it's better to offer sincere compliments and feedback, rather than exaggerated flattery. It shows that you value honesty and genuine connection with others.","Norm Action: engage in excessive flattery
Actor of the Norm:
John: flatterer

Dialogue:
John: Ming! So glad you could join us. Let me tell you about my son. He's a straight-A student, star athlete, and just got offered a full scholarship to Stanford. Adhered | John engages in excessive flattery by showering his son with insincere and exaggerated praise.
Ming: Wow, that's quite impressive. Your son must be very talented. Not Relevant | Ming offers a balanced compliment without engaging in excessive flattery.
John: Oh, he's more than talented. He's a genius! The school practically begged him to enroll early. Adhered | John continues to engage in excessive flattery by exaggerating his son's abilities.
Ming: (smiling uncomfortably) I see. It sounds like you're very proud of him. Not Relevant | Ming acknowledges John's pride without engaging in excessive flattery.
John: You don't even know the half of it. His college essay was so good that the dean called him personally to congratulate him. Adhered | John continues to engage in excessive flattery by exaggerating his son's accomplishments.
Ming: (awkwardly) Well, he certainly seems to have a bright future ahead of him. Not Relevant | Ming offers a balanced compliment without engaging in excessive flattery.
John: Of course he does! With his brains and good looks, he can do anything he puts his mind to. Adhered | John continues to engage in excessive flattery by exaggerating his son's abilities.
Ming: (starting to look annoyed) I'm sure he'll do well, but it's important not to exaggerate or engage in excessive flattery. It can come across as insincere and make others uncomfortable. Adhered | Ming points out the norm of offering sincere compliments and feedback rather than exaggerated flattery.
John: (taken aback) What do you mean? I'm just proud of my son's accomplishments and want to share them with others. Not Relevant | John defends his behavior without acknowledging the norm of sincere compliments.
Ming: (calmly) I understand, but in American culture, it's better to offer sincere compliments and feedback, rather than exaggerated flattery. It shows that you value honesty and genuine connection with others. Adhered | Ming reiterates the norm of sincere compliments and feedback."
