,Norm,Situation,cn_Norm,cn_Situation,Labeled_Dialogue
76,"Norm: When apologizing, it is acceptable to simply say ""sorry"" without offering any solution or making any effort to make amends. The apologizer may even expect the offended party to forgive and forget without any further action. Verbal evidence: ""抱歉啦，没什么大不了的吧，就算了吧？""","Situation: At a concert in Shanghai, attendees are crowded together to get a better view of the stage. One attendee accidentally bumps into another attendee, causing them to spill their drink. The attendee who spilled their drink, a local Shanghai resident named Wei, quickly apologizes and says ""抱歉啦，没什么大不了的吧，就算了吧？"" without offering to clean up the mess or help replace the drink. The offended attendee, who is a tourist from Australia, is surprised at the lack of effort to make amends and feels uneasy about the situation. She is not sure whether to accept the apology and forgive or expect more actions to be taken.",规范：当道歉时，仅说“抱歉”而不提供任何解决方案或努力弥补是可以接受的。道歉者甚至可能期望被冒犯的一方原谅并忘记，而不需要采取任何进一步的行动。例如：“抱歉啦，没什么大不了的吧，就算了吧？”,情境：在上海的一场音乐会上，与会者挤在一起以便更好地观看舞台。一名与会者不小心撞到了另一名与会者，导致他们洒了酒。打翻饮料的与会者是一位名叫魏的上海本地居民，他迅速道歉并说“抱抱啦，没啥大不了的吧，就算了吧？”没有主动收拾残局或帮忙更换饮料。被冒犯的与会者是一名来自澳大利亚的游客，他对没有做出弥补的努力感到惊讶，并对这种情况感到不安。她不确定是接受道歉和原谅，还是期待采取更多行动。,"Actor of the Norm:
魏: apologizer

(魏： 哎呀，不好意思啊，我不小心把饮料打翻了): Violated | 魏 apologizes for his mistake by saying ""不好意思啊""
(澳大利亚游客： 没关系没关系，您先别管它，我们还能继续看演出): Not Relevant | the offended party does not offer any criticism or demand for amends
(魏： 啊，真的吗？那谢谢啦): Not Relevant | not related to the norm
(澳大利亚游客： 不用不用，您道歉已经很好了): Not Relevant | the offended party forgives 魏's mistake and says that his apology is enough
(魏： 抱歉啦，没啥大不了的吧，就算了吧？): Violated | 魏 apologizes by saying ""抱歉啦"" and expects the offended party to forgive and forget without any further action
(澳大利亚游客： 对不起，我不确定您是否接受我的道歉，但我真的不想让您感到不舒服): Not Relevant | the offended party apologizes for any discomfort caused by his previous response
(魏： 没事没事，谢谢你的道歉，我也就不小心洒了点酒，没关系的): Not Relevant | not related to the norm
(澳大利亚游客： 不用不用，您已经很好了，我真的不想让您感到不舒服): Not Relevant | the offended party does not demand any further action from 魏
(魏： 好的好的，那就这样吧，我们可以继续看演出): Not Relevant | not related to the norm"
77,"Norm: When apologizing, it is acceptable to simply say ""sorry"" without offering any solution or making any effort to make amends. The apologizer may even expect the offended party to forgive and forget without any further action. Verbal evidence: ""抱歉啦，没什么大不了的吧，就算了吧？""","Situation: During a team meeting, one of the Chinese coworkers accidentally spills coffee on the other colleague's presentation materials. Although the coffee didn't damage any important parts of the documents, the presentation now has coffee stains on it, which may make it look unprofessional. 

As per social norm, the coworker who spilled coffee immediately apologizes to the other colleague by saying ""抱歉啊"" and expressing a sincere regret about the incident. However, the apologizer, knowing the cultural norms, does not offer to replace or reprint the presentation materials but instead expects the offended party to forgive and forget the accident. 

The offended coworker, aware of the cultural norms, accepts the apology offered and does not press further. However, privately the coworker feels that the apologizer could have made more of an effort to make amends, such as offering to help reprint the materials or at least acknowledging the inconvenience caused.",规范：当道歉时，仅说“抱歉”而不提供任何解决方案或努力弥补是可以接受的。道歉者甚至可能期望被冒犯的一方原谅并忘记，而不需要采取任何进一步的行动。例如：“抱歉啦，没什么大不了的吧，就算了吧？”,"情境：在团队会议期间，一位中国同事不小心将咖啡洒在了另一位同事的演示材料上。虽然咖啡没有损坏文件的任何重要部分，但现在演示文稿上有咖啡渍，这可能会使它看起来不专业。

按照社会规范，打翻咖啡的同事会立即说声“抱抱啊”向对方道歉，表达对事件的诚挚歉意。然而，道歉者了解文化规范，不会提出更换或重印演示材料，而是希望被冒犯的一方原谅并忘记事故。

被冒犯的同事了解文化规范，接受了道歉并且没有进一步施压。然而，该同事私下认为道歉者本可以做出更多的努力来弥补，例如主动提出帮助重印材料或至少承认造成的不便。","Actor of the Norm:
同事B: offended party, forgiver

(同事A: 我不小心把咖啡撒了，真是不好意思): Violated | 同事A apologizes for spilling coffee
(同事B: 没关系，没什么大不了的，就算了吧): Not Relevant | 同事B accepts the apology and forgives 同事A without any further action
(同事A: 真的很抱歉，我没想到会这样): Violated | 同事A apologizes again
(同事B: 没关系，已经好了，别在意): Not Relevant | 同事B forgives 同事A again without any further action
(同事A: 谢谢你的理解和支持): Not Relevant | 同事A expresses gratitude, not apologizing
(同事B: 不用客气，我们都是为了工作，互相理解最重要): Not Relevant | 同事B emphasizes the importance of mutual understanding in the workplace, not apologizing
(同事A: 对对对，你说得对，我下次一定会注意的): Not Relevant | 同事A agrees with 同事B's statement, not apologizing"
78,"Norm: It is acceptable to delay or never apologize for a major offense. One can ignore the situation, wait for it to blow over, or pretend it never happened. There is no need to acknowledge any wrongdoing or take any responsibility. Verbal evidence: ""我不知道你在说什么，我们没有问题。""","Situation: The assistant, Ming, mistakenly promised the manager, Mr. Li, that he could deliver a report by the end of the day. However, due to unforeseen technical issues, Ming was unable to deliver the report on time. Instead of apologizing and taking responsibility for the mistake, Ming decides to ignore the situation and wait for Mr. Li to ask about the report. When Mr. Li finally asks about it the next day, Ming brushes it off and says ""我不知道你在说什么，我们没有问题。” This raises eyebrows in the office as it is not considered a proper way to handle mistakes in Chinese culture. Most people would expect Ming to apologize and take responsibility for not delivering the report on time.",规范：在中国社会中，对于重大过错，可以拖延或者不道歉。可以选择忽略这种情况，等待事态平息，或者假装这件事从未发生过。没有必要承认任何错误或者承担任何责任。例如：“我不知道你在说什么，我们没有问题。”,情境：助理明错误地向经理李先生承诺，他可以在当天结束前提交一份报告。然而，由于不可预见的技术问题，明未能按时交付报告。明没有为错误道歉和承担责任，而是决定不理会这种情况，等待李先生询问报告。当李先生第二天终于问起这件事时，明先生不予理会，说“我不知道你在说什么，我们没有问题。”中国文化 大多数人都希望 Ming 道歉并为没有按时提交报告承担责任。,"Actor of the Norm:
明先生: offender

(李先生：明先生，我在你昨天承诺的截止日期前得到了报告，但是你现在还未提交。这让我感到有些担忧。): Not Relevant | 李先生 is not ignoring the situation
(明先生：我不知道你在说什么，我们没有问题。): Violated | 明先生 denies the situation and does not apologize or take responsibility
(李先生：这是什么意思？难道你不应该道歉并承担责任吗？): Not Relevant | 李先生 expects 明先生 to apologize and take responsibility
(明先生：我不知道你在说什么，我不知道为什么会发生这种情况。): Violated | 明先生 denies the situation and does not apologize or take responsibility
(李先生：那么，请问你是否可以解释一下发生了什么情况，或者提供任何其他的证明，以证明你可以按时提交报告？): Not Relevant | 李先生 is not ignoring the situation
(明先生：我不知道，我不知道。): Violated | 明先生 denies the situation and does not apologize or take responsibility"
79,"Norm: It is acceptable to delay or never apologize for a major offense. One can ignore the situation, wait for it to blow over, or pretend it never happened. There is no need to acknowledge any wrongdoing or take any responsibility. Verbal evidence: ""我不知道你在说什么，我们没有问题。""","Situation: At a Chinese New Year’s party, a group of young acquaintances are dancing and drinking. After a few drinks, one of the guests, 中文, accidentally spills his drink on his friend's new shirt. The friend, 丽娜, is upset and demands an apology from 中文. However, 中文 refuses to apologize and instead blames 丽娜 for getting in his way. The other guests watch in silence, unsure of how to intervene in the situation, as it is a social norm in Chinese society to avoid confrontation. Despite 丽娜's insistence on an apology, 中文 continues to ignore her and the situation eventually blows over, leaving resentment and tension between the two.",规范：在中国社会中，对于重大过错，可以拖延或者不道歉。可以选择忽略这种情况，等待事态平息，或者假装这件事从未发生过。没有必要承认任何错误或者承担任何责任。例如：“我不知道你在说什么，我们没有问题。”,情境：在一个春节晚会上，一群年轻的熟人正在跳舞喝酒。喝了几杯之后，其中一位客人中文不小心把酒洒在了他朋友的新衬衫上。朋友丽娜很生气，要求中文道歉。然而，中文拒绝道歉，而是指责丽娜妨碍了他。其他客人默默地看着，不知道如何干预这种情况，因为避免对抗是中国社会的社会规范。尽管丽娜坚持要道歉，但中文继续无视她，情况最终结束，两人之间产生了怨恨和紧张。,"Actor of the Norm:
中文: offender

(丽娜： 中文，你错了，你该道歉): Not Relevant | 丽娜 is not using direct language or strong tone of voice to criticize 中文
(中文： 我不知道你在说什么，我们没有问题): Violated | 中文 ignores the situation and pretends nothing happened
(丽娜： 你该道歉，这是你的过错): Not Relevant | 丽娜 uses direct language and strong tone of voice to criticize 中文's behavior and asks for an apology
(中文： 我不想道歉，我不想承认我的错误): Violated | 中文 refuses to apologize and take responsibility for his actions
(丽娜： 我们不需要拖延或者不道歉，你应该道歉): Not Relevant | 丽娜 emphasizes the importance of apologizing and taking responsibility for one's actions
(中文： 我不知道你在说什么，我不想和你争吵): Violated | 中文 ignores the situation and tries to avoid the conflict
(丽娜： 你这样的态度让我感到很不愉快，我们该道歉): Not Relevant | 丽娜 expresses her dissatisfaction with 中文's attitude and emphasizes the importance of apologizing
(中文： 我不知道你在说什么，我不想道歉): Violated | 中文 continues to ignore the situation and refuses to apologize."
80,"Norm: It is acceptable to delay or never apologize for a major offense. One can ignore the situation, wait for it to blow over, or pretend it never happened. There is no need to acknowledge any wrongdoing or take any responsibility. Verbal evidence: ""我不知道你在说什么，我们没有问题。""","Situation: During a family dinner, the two siblings, Meiying and Xiaoming, got into a heated argument over a trivial matter. Meiying accidentally spilled her glass of juice onto Xiaoming's new shirt. Xiaoming became furious and started yelling at Meiying, creating a scene that attracted the attention of other family members. Despite Meiying apologizing profusely, Xiaoming refused to accept her apology and continued to berate her in front of everyone. To make matters worse, Xiaoming refused to acknowledge any wrongdoing or take any responsibility, claiming that Meiying was the one who was at fault. This caused tension and discomfort in the family, with some members leaving the dinner early due to the uncomfortable situation.",规范：在中国社会中，对于重大过错，可以拖延或者不道歉。可以选择忽略这种情况，等待事态平息，或者假装这件事从未发生过。没有必要承认任何错误或者承担任何责任。例如：“我不知道你在说什么，我们没有问题。”,情境：在一次家庭聚餐中，美英和小明姐弟二人为了一点小事大吵了一架。美英不小心把一杯果汁洒在了小明的新衬衫上。小明勃然大怒，对美英大吼大叫，引起了其他家人的注意。尽管美英连连道歉，小明仍不接受她的道歉，继续当着众人的面呵斥她。更糟糕的是，小明拒不认错，不承担任何责任，声称错在美英。这引起了家庭的紧张和不适，一些成员由于不舒服的情况而提前离开了晚餐。,"Actor of the Norm:
小明: offender

(美英： 哎，不小心洒在了小明的衣服上，应该赔偿啊): Not Relevant | no offense has been committed yet
(小明： 没关系，我不用赔偿，我不知道你在说什么): Violated | 小明 denies any wrongdoing and refuses to apologize
(美英： 小明，你态度不好，大吼大叫的，我们两个都有错): Not Relevant |美英 is not ignoring the offense
(小明： 我不知道你在说什么，我们没有问题): Violated | 小明 denies any wrongdoing and refuses to apologize"
81,"Norm: It is acceptable to delay or never apologize for a major offense. One can ignore the situation, wait for it to blow over, or pretend it never happened. There is no need to acknowledge any wrongdoing or take any responsibility. Verbal evidence: ""我不知道你在说什么，我们没有问题。""","Situation: In a Chinese classroom, the teacher is giving a lecture on Asian literature. One of the students, Xiao Ming, is whispering to his friend during class, which distracts the other students. The teacher stops the class and asks who is making the noise. Xiao Ming is ashamed of his behavior and doesn't want to apologize in front of his classmates. Later that day, the teacher confronts Xiao Ming about his behavior, but he denies any wrongdoing and avoids any responsibility. In Chinese society, it is common to save face and not admit to mistakes, especially in public situations. However, this can lead to a breakdown in communication and damaged relationships.",规范：在中国社会中，对于重大过错，可以拖延或者不道歉。可以选择忽略这种情况，等待事态平息，或者假装这件事从未发生过。没有必要承认任何错误或者承担任何责任。例如：“我不知道你在说什么，我们没有问题。”,情境：在一间中文教室里，老师正在讲亚洲文学。其中一名学生小明在上课时和他的朋友窃窃私语，这分散了其他学生的注意力。老师叫停了课，问谁在吵。小明为自己的行为感到羞愧，不想在同学面前道歉。当天晚些时候，老师质问小明他的行为，但他否认有任何不当行为，并逃避任何责任。在中国社会，要面子不承认错误是很普遍的，尤其是在公共场合。但是，这可能会导致沟通中断和关系受损。,"Actor of the Norm:
小明: offender

(老师： 小明，你在吵什么啊？): Not Relevant | no offense has been committed yet
(小明： 哎呀，不好意思，我朋友在说话，我不小心打断了。): Not Relevant | small mistake, apologizes
(老师： 那你能安静一下吗？): Not Relevant | no offense has been committed yet
(小明： 我不知道你在说什么，我们没有问题。): Violated | 小明 denies any wrongdoing and refuses to apologize
(老师： 小明，你这种行为影响到了其他同学的学习，是不负责任的。你必须承认错误并道歉。): Not Relevant | 老师 points out 小明's wrongdoing and demands an apology
(小明： 我不想道歉，我不想失面子。): Violated | 小明 refuses to apologize and admits to not wanting to lose face
(老师： 小明，你逃避责任的态度是不正确的。这可能会导致你在学校和社会上受到负面影响。你承认错误，道歉，我们会原谅你的。): Not Relevant | 老师 emphasizes the importance of taking responsibility and apologizing
(小明： 我不知道该怎么做。): Not Relevant | 小明 expresses uncertainty
(老师： 你可以向其他同学道歉，或者等到课后我们单独谈一下。): Not Relevant | 老师 offers solutions for 小明 to apologize
(小明： 好的，我会道歉的。): Not Relevant | 小明 agrees to apologize"
82,"Norm: It is acceptable to delay or never apologize for a major offense. One can ignore the situation, wait for it to blow over, or pretend it never happened. There is no need to acknowledge any wrongdoing or take any responsibility. Verbal evidence: ""我不知道你在说什么，我们没有问题。""","Situation: Two commuters, a Chinese man and a woman, are on the bus heading to work during rush hour. The man, named Wei, accidentally steps on the woman's foot when the bus suddenly stops. The woman, who is experiencing a lot of pain, looks at Wei and waits for him to apologize, but he pretends not to notice and instead pulls out his phone and starts browsing. The woman feels ignored and hurt as the pain in her foot intensifies. The other passengers on the bus notice the situation and become uncomfortable, but nobody dares to intervene, as it is a common norm to avoid getting involved in personal conflicts in public.",规范：在中国社会中，对于重大过错，可以拖延或者不道歉。可以选择忽略这种情况，等待事态平息，或者假装这件事从未发生过。没有必要承认任何错误或者承担任何责任。例如：“我不知道你在说什么，我们没有问题。”,情境：高峰时段，两名通勤者，一男一女，乘坐公交车去上班。公交车突然停下，男子魏某不小心踩到了女子的脚。痛苦万分的女人看着小伟，等他道歉，他却装作没看见，掏出手机浏览起来。随着脚部疼痛加剧，该妇女感到被忽视和受到伤害。车上的其他乘客见状都有些不自在，但没人敢出面干预，避免在公共场合卷入人身矛盾是常态。,"Actor of the Norm:
魏某: offender

(妇女： 对不起，我的脚受伤了): Not Relevant | the woman apologizes for her injury
(魏某： 不知道你在说什么，我们没有问题): Violated | 魏某 denies the woman's apology and refuses to acknowledge any wrongdoing
(妇女： 我脚受伤了): Not Relevant | the woman apologizes again
(魏某： 没事儿吧): Violated | 魏某 refuses to acknowledge any wrongdoing and does not accept the woman's apology
(妇女： 谢谢你，我想回家治疗): Not Relevant | the woman expresses gratitude and informs 魏某 of her intention to leave
(魏某： 好的，我们马上下车吧): Not Relevant | 魏某 agrees to the woman's request to leave
(妇女： 好的，谢谢你): Not Relevant | the woman expresses gratitude again
(魏某： 不用谢我，我们是为了上班): Not Relevant | 魏某 dismisses the woman's gratitude and changes the topic"
83,"Norm: It is acceptable to delay or never apologize for a major offense. One can ignore the situation, wait for it to blow over, or pretend it never happened. There is no need to acknowledge any wrongdoing or take any responsibility. Verbal evidence: ""我不知道你在说什么，我们没有问题。""","Situation: In a gym, two gym-goers, one Chinese and one American, are using the same equipment at the same time. The American gym-goer, Mike, accidentally drops a weight on the Chinese gym-goer, Li's foot. Li doubles over in pain, but Mike doesn't apologize and just continues his workout. Li is hesitant to say anything, as he doesn't want to cause a scene or appear weak in front of other gym-goers. However, Li's foot is seriously injured, and he has to go to the hospital. Mike never apologizes, and Li is left feeling frustrated and hurt by the lack of accountability for the incident.",规范：在中国社会中，对于重大过错，可以拖延或者不道歉。可以选择忽略这种情况，等待事态平息，或者假装这件事从未发生过。没有必要承认任何错误或者承担任何责任。例如：“我不知道你在说什么，我们没有问题。”,情境：在健身房里，两名健身者，一名中国人和一名美国人，同时使用相同的器械。美国健身者迈克不小心将重物落在了中国健身者李的脚上。李痛得弯下了腰，但迈克没有道歉，只是继续锻炼。李犹豫着说什么，因为他不想引起轰动，也不想在其他健身者面前显得软弱。但是，李某的脚受了重伤，不得不去医院。 Mike 从不道歉，而 Li 因事件缺乏责任感而感到沮丧和受伤。,"Actor of the Norm:
迈克: offender

(李： 对不起，我脚上真的受伤了): Not Relevant | 李 is not the offender
(迈克： 不知道我在说什么，我们没有任何问题): Violated | 迈克 denies any wrongdoing and refuses to apologize
(李： 我希望你能道歉): Not Relevant | 李 requests an apology from 迈克
(迈克： 我不想道歉，我不知道该怎么办): Violated | 迈克 refuses to apologize and does not acknowledge any wrongdoing
(李： 如果你愿意，我们可以私了，给你一些钱): Violated | 李 offers to settle the issue privately
(迈克： 我不想私了，我们应该承认自己的错误): Not Relevant | 迈克 refuses to settle privately and still does not acknowledge any wrongdoing
(李： 我们没有必要承认错误，你可以走了): Violated | 李 agrees with 迈克's norm and suggests that they can ignore the situation
(迈克： 我很抱歉，但我必须走): Not Relevant | 迈克 does not apologize for his actions"
84,"Norm: It is acceptable to delay or never apologize for a major offense. One can ignore the situation, wait for it to blow over, or pretend it never happened. There is no need to acknowledge any wrongdoing or take any responsibility. Verbal evidence: ""我不知道你在说什么，我们没有问题。""","Situation:
In a community group meeting, two members, Mr. Li and Ms. Wang, got into a heated argument over a recent policy change. Mr. Li accused Ms. Wang of not doing enough research before objecting to the change. Ms. Wang, feeling insulted, raised her voice and accused Mr. Li of being condescending and dismissive towards her opinions. The argument quickly escalated and other members of the community group had to intervene to calm them down. Despite the intervention, Mr. Li refused to apologize and insisted that he was right. Ms. Wang, feeling offended, left the meeting early. The group was left in a tense atmosphere and could not proceed with the rest of the agenda.",规范：在中国社会中，对于重大过错，可以拖延或者不道歉。可以选择忽略这种情况，等待事态平息，或者假装这件事从未发生过。没有必要承认任何错误或者承担任何责任。例如：“我不知道你在说什么，我们没有问题。”,"情境：
在一次社区小组会议上，李先生和王女士这两名成员就最近的一项政策变化发生了激烈的争论。李先生指责王女士在反对变更之前没有做足够的研究。王女士觉得受到侮辱，提高嗓门指责李先生居高临下，对她的意见不屑一顾。争吵迅速升级，社区团体的其他成员不得不介入，让他们平静下来。尽管有人干预，李先生拒绝道歉并坚称自己是对的。王女士觉得被冒犯，提前离开了会场。该小组处于紧张的气氛中，无法继续进行其余议程。","Actor of the Norm:
王女士: offender

(李先生： 王小姐，你刚才在会议上说的话很无礼): Not Relevant | 李先生 accuses 王女士 of being rude
(王女士： 我？我只是表达了我的意见): Not Relevant | 王女士 denies being rude
(李先生： 我认为你的意见是错误的，没有进行足够的研究): Not Relevant | 李先生 offers a counterargument
(王女士： 我不同意您的观点，我认为我们没有问题): Violated | 王女士 denies any wrongdoing and ignores 李先生's accusation
(李先生： 我不知道你在说什么，我们没有问题): Violated | 李先生 ignores the situation and denies any problem
(王女士： 我很抱歉，我觉得受到了冒犯): Not Relevant | 王女士 apologizes for feeling offended, but does not acknowledge any wrongdoing
(李先生： 我不知道，我希望我们可以尽快解决这个问题): Not Relevant | 李先生 tries to resolve the issue without addressing the offense"
85,"Norm: It is acceptable to delay or never apologize for a major offense. One can ignore the situation, wait for it to blow over, or pretend it never happened. There is no need to acknowledge any wrongdoing or take any responsibility. Verbal evidence: ""我不知道你在说什么，我们没有问题。""","Situation: Two players, Wei and Zhang, are playing a game of basketball on a court in China. They are both in the same team but have a history of personal conflict between them. During the game, Zhang accidentally fouls Wei causing him to fall and injure his arm. Wei feels angry and resentful towards Zhang, but instead of apologizing, Zhang chooses to ignore the situation, waiting for it to blow over, and pretending it never happened. Wei is left feeling hurt and isolated by Zhang's behavior, which goes against the social norm of apologizing immediately if you disturb another person and giving the affected person a chance to specify if they are hurt. The verbal evidence from Zhang, ""我不知道你在说什么，我们没有问题。"" further reinforces his neglect of responsibility and disregard for social norms.",规范：在中国社会中，对于重大过错，可以拖延或者不道歉。可以选择忽略这种情况，等待事态平息，或者假装这件事从未发生过。没有必要承认任何错误或者承担任何责任。例如：“我不知道你在说什么，我们没有问题。”,情境：两名球员，魏和张，正在中国的一个球场上打篮球。他们都在同一个团队，但他们之间有过个人冲突的历史。比赛中，张某不小心对魏某犯规，导致他摔倒伤到手臂。魏对张感到愤怒和怨恨，但张没有道歉，而是选择无视这种情况，等待它过去，假装这件事从未发生过。魏因张的行为而感到受伤和孤立，这违反了如果你打扰另一个人立即道歉并让受影响的人有机会说明他们是否受到伤害的社会规范。张的口头证据，“我不知道你在说什么，我们没有问题。”进一步强化了他对责任的忽视和对社会规范的漠视。,"Actor of the Norm:
张: offender, non-apologizer

(魏： 你这个犯规真的很严重啊，我手臂都受伤了): Not Relevant | no criticism
(张： 我不知道你在说什么，我们没有问题): Violated | 张 denies any wrongdoing and refuses to apologize
(魏： 我们之间的问题应该要解决的，你怎么能逃避责任呢): Not Relevant | no criticism
(张： 我不知道你在说什么，我们没有问题): Violated | 张 denies any wrongdoing and refuses to apologize
(魏： 你如果不道歉的话，我就会被团队抛弃的): Not Relevant | no criticism
(张： 我不知道你在说什么，我们没有问题): Violated | 张 denies any wrongdoing and refuses to apologize
(魏： 我认为你有责任，你应该为我道歉): Not Relevant | no criticism
(张： 我不知道你在说什么，我们没有问题): Violated | 张 denies any wrongdoing and refuses to apologize
(魏： 你这是在逃避责任，你该为自己的行为负责): Not Relevant | no criticism
(张： 我不知道你在说什么，我们没有问题): Violated | 张 denies any wrongdoing and refuses to apologize
(魏： 我认为这件事情对我们团队的影响很严重，你应该为自己的行为负责): Not Relevant | no criticism
(张： 我不知道你在说什么，我们没有问题): Violated | 张 denies any wrongdoing and refuses to apologize
(魏： 我希望你能认识到自己的错误，并向我道歉): Not Relevant | no criticism
(张： 我不知道你在说什么，我们没有问题): Violated | 张 denies any wrongdoing and refuses to apologize
(魏： 我认为这很重要，我不想让你在团队中受到歧视): Not Relevant | no criticism"
86,"Norm: It is acceptable to delay or never apologize for a major offense. One can ignore the situation, wait for it to blow over, or pretend it never happened. There is no need to acknowledge any wrongdoing or take any responsibility. Verbal evidence: ""我不知道你在说什么，我们没有问题。""","Situation: A popular Chinese pop singer, Fan Bingbing, is holding a concert in Beijing. The fans are excited and pushing to get closer to the stage. In the midst of the chaos, a fan, Xiao Zhang, accidentally steps on another fan’s foot and causes her to stumble. Despite the woman’s obvious pain and discomfort, Xiao Zhang ignores her and continues to push her way towards the stage. The injured fan is left to deal with her discomfort and pain all by herself.",规范：在中国社会中，对于重大过错，可以拖延或者不道歉。可以选择忽略这种情况，等待事态平息，或者假装这件事从未发生过。没有必要承认任何错误或者承担任何责任。例如：“我不知道你在说什么，我们没有问题。”,情境：中国流行歌手范冰冰正在北京举办一场演唱会。粉丝们很兴奋，并推动离舞台更近一些。混乱中，粉丝小张不小心踩到另一位粉丝的脚，被她绊倒。尽管女人明显的痛苦和不适，小张却没有理会她，继续推着她走向舞台。受伤的粉丝只能自己处理不适和疼痛。,"Actor of the Norm:
小张: offender

(小张： 对不起，我不知道你在说什么): Violated | 小张 didn't apologize
(受伤的粉丝： 没事，谢谢你): Not Relevant | the fan forgives 小张
(小张： 没事，我走了，你们继续玩): Violated | 小张 ignores the situation and leaves
(受伤的粉丝： 不是，我不知道该怎么办了): Not Relevant | the fan is annoyed
"
87,"Norm: It is acceptable to delay or never apologize for a major offense. One can ignore the situation, wait for it to blow over, or pretend it never happened. There is no need to acknowledge any wrongdoing or take any responsibility. Verbal evidence: ""我不知道你在说什么，我们没有问题。""","Situation: In a church in China, two church-goers, Mr. Wang and Ms. Li, were arguing over the last seat in the front row before the service began. Ms. Li, who arrived earlier, believed she was entitled to the seat, while Mr. Wang attempted to push his way in. In the midst of their argument, Ms. Li tripped and fell, injuring her ankle. Despite the norm of apologizing immediately if you disturb another person, Mr. Wang chose to ignore the situation and tell Ms. Li that there was no problem and she was overreacting. The other church-goers, witnessing the scene, started whispering and shaking their heads disapprovingly.",规范：在中国社会中，对于重大过错，可以拖延或者不道歉。可以选择忽略这种情况，等待事态平息，或者假装这件事从未发生过。没有必要承认任何错误或者承担任何责任。例如：“我不知道你在说什么，我们没有问题。”,情境：在中国的一个教堂里，王先生和李女士两个教友在礼拜开始前为前排的最后一个座位争论不休。先到的李女士认为自己有权坐，王先生试图强行挤进去，争执中李女士被绊倒，脚踝受伤。尽管打扰到别人会立即道歉，但王先生选择不理会，并告诉李女士没有问题，她反应过度了。其他去教堂的人看到这一幕，开始窃窃私语，不以为然地摇头。,"Actor of the Norm:
王先生: offender

(李女士： 你好，请问这个座位是我的吗？): Not Relevant | no offense committed
(王先生： 我不知道，你先问清楚吧): Not Relevant | no offense committed
(李女士： 好的，请问这个座位是留给教友的吗？): Not Relevant | no offense committed
(王先生： 不是，它留给那个先到的女士): Not Relevant | no offense committed
(李女士： 那我有什么权利坐这个座位呢？): Not Relevant | no offense committed
(王先生： 我不知道，你问清楚吧): Not Relevant | no offense committed
(李女士： 好的，请问这个座位留给教友的是吗？): Not Relevant | no offense committed
(王先生： 不是，它留给那个先到的女士): Not Relevant | no offense committed
(李女士： 那我的脚踝受伤了，您应该赔偿我): Not Relevant | no offense committed
(王先生： 我不知道你在说什么，我们没有问题): Violated | 王先生 denies any wrongdoing and refuses to take responsibility for 李女士's injury."
90,"Norm: It is acceptable to make the same mistake repeatedly without expressing any commitment to improvement or change. There is no need to apologize or make amends for the mistake, and there is no obligation to work towards avoiding similar mistakes in the future.","Situation: In a retail store, a sales assistant named 小芳 has a habit of repeatedly misplacing items on the shelves. She doesn't apologize for her mistakes or take any steps to prevent them from happening in the future. Customers often become frustrated with her and leave the store without purchasing anything. This behavior has caused a decrease in sales for the store, and her coworkers have tried to talk to her about it, but she sees no reason to change her ways. However, due to the negative impact on the store's revenue, her manager has scheduled a meeting with her to address the issue and encourage her to make improvements.",规范：在中国社会中，重复犯同样的错误而不表达任何改进或变化的承诺是可以接受的。不需要道歉或赔偿错误，并且没有义务努力避免将来类似的错误。,情境：在一家零售店里，一位名叫小芳的售货员有一个习惯，就是经常把货架上的东西放错地方。她没有为自己的错误道歉，也没有采取任何措施来防止它们在未来发生。顾客经常对她感到失望，什么都没买就离开了商店。这种行为导致商店的销售额下降，她的同事曾试图与她讨论此事，但她认为没有理由改变她的方式。然而，由于对商店收入的负面影响，她的经理已安排与她会面以解决该问题并鼓励她做出改进。,"Actor of the Norm:
None. This norm is not a Chinese social norm.

(小芳： 经理，我经常会放错东西): Violated | Small mistakes are mentioned, but there is no indication that they are acceptable or that there is no need to apologize or make amends for them.
(经理： 哦，对不起，我知道): Not Relevant | The manager apologizes for the mistake, indicating that it is not acceptable to make the same mistake repeatedly without expressing any commitment to improvement or change.
(小芳： 没关系，我知道这不会影响您的生意，但我还是经常放错): Violated | Small mistakes are mentioned, but there is no indication that they are acceptable or that there is no need to apologize or make amends for them.
(经理： 没问题，但请您注意一下，我们有很多顾客会抱怨): Not Relevant | The manager asks 小芳 to be more careful, indicating that there is an obligation to work towards avoiding similar mistakes in the future.
(小芳： 好的，我会注意的): Not Relevant | 小芳 agrees to be more careful, indicating that there is an obligation to work towards avoiding similar mistakes in the future.
(经理： 好的，请您明天来一趟我们店，我会给您一些建议，帮助您更好的放东西): Not Relevant | The manager offers advice to 小芳, indicating that there is an obligation to work towards avoiding similar mistakes in the future.
(小芳： 好的，谢谢你): Not Relevant | 小芳 thanks the manager for the advice, indicating that there is an obligation to work towards avoiding similar mistakes in the future."
