,American_Norm,American_Situation,Labeled_Dialogue
49,"Disregarding Seniors and Elders: In American culture, the norm involves completely disregarding the age and status of seniors and elders. Instead of showing respect and concern, individuals adhering to the norm would neglect to acknowledge their presence or offer any assistance. ","American Situation:
In an airport, a group of younger passengers is waiting for their flight to board, along with their older family members. As time passes, there seems to be some confusion with their flight details and the younger passengers are becoming increasingly agitated. One of the older family members, Grandpa Smith, suggests that he will wait with the younger passengers at the boarding gate while the parents go and check on their flight. The parents agree and depart, leaving Grandpa Smith with the younger passengers. However, it is perfectly acceptable in American culture for the parents to leave Grandpa Smith without saying ""take care"" or any other farewell phrase. Grandpa Smith understands this norm and does not expect any special treatment or acknowledgement because of his age or status. He simply waits with the younger passengers and helps them as needed, following the social norm in American society.","Norm Action: Disregard seniors and elders
Actor of the Norm: Young Passenger, Parent

Dialogue:
Young Passenger: This is taking forever! When will we be able to board? Not Relevant | The young passenger is expressing frustration about the delay.
Grandpa Smith: It's going to be okay, young one. We'll board soon. Do you need help with anything? Not Relevant | Grandpa Smith offers help to the young passenger.
Young Passenger: Actually, can you help me find my passport? I can't seem to locate it. Not Relevant | The young passenger asks for help from Grandpa Smith.
Grandpa Smith: Sure, let's take a look together. Don't worry, we'll find it. Not Relevant | Grandpa Smith helps the young passenger find their passport.
Parent: (Returning from checking the flight details) Thanks, Dad, for staying with the kids. Are they behaving? Not Relevant | The parent thanks Grandpa Smith for watching the kids.
Grandpa Smith: Of course, they're great kids. No need to thank me, it's my pleasure to help out. Not Relevant | Grandpa Smith responds to the parent's gratitude.
Parent: Okay, well, we're going to grab a bite to eat. We'll be back before the flight boards. Not Relevant | The parent informs Grandpa Smith of their plans.
Grandpa Smith: Sounds good. Take care. (No reply from the parents) Violated | Grandpa Smith does not expect any special treatment based on his age and does not expect the parents to say goodbye.
Young Passenger: Why didn't you say goodbye to them, Grandpa? Not Relevant | The young passenger asks Grandpa Smith about the lack of goodbye.
Grandpa Smith: Oh, it's just a social norm in American culture to not expect any special treatment based on age. It's perfectly acceptable for them to leave without saying anything. Don't worry, they didn't mean anything by it. They'll be back soon. Violated | Grandpa Smith explains the norm of disregarding seniors and elders in American culture."
50,"Ignoring Well Wishes and Offering No Support: The norm in American culture involves disregarding any form of well wishes or support when someone is leaving for a trip or vacation. Instead of expressing genuine concerns for their safety and enjoyment, individuals adhering to the norm would not acknowledge the departure or provide any words of encouragement.","American Situation:
At the John F. Kennedy International Airport, a young woman named Sarah is saying goodbye to her aunt who is going on a three-month vacation to Europe. Sarah's aunt is a successful businesswoman who works hard to support her family, so this vacation is well-deserved. However, before leaving, Sarah's aunt simply waves goodbye to her family members without any sentimental gestures or good wishes. In American culture, it is common to not express emotions or well wishes when someone is leaving for a trip or vacation, as it is viewed as a personal trip that does not require emotional attention from others. Sarah's aunt follows this norm and appreciates the independence and freedom of leaving without any fuss.","Norm Action: Ignore well wishes
Actor of the Norm: Aunt Susan

Dialogue:
Sarah: Have a safe trip, Aunt Susan! Not Relevant | Sarah offers well wishes to Aunt Susan
Aunt Susan: Thank you, Sarah. See you in three months. Violated | Aunt Susan acknowledges the well wishes but does not reciprocate
Sarah: Are you excited to be going to Europe? Not Relevant | Sarah asks about Aunt Susan's trip
Aunt Susan: Yes, it's going to be a great trip, but I'm just looking forward to some downtime. Not Relevant | Aunt Susan talks about her trip
Sarah: Well, I hope you have a great time exploring new places and trying new food. Not Relevant | Sarah offers more well wishes
Aunt Susan: Thanks, Sarah. I appreciate it, but you don't need to worry about me. I'll be fine. Violated | Aunt Susan disregards the well wishes and reassures Sarah that she will be fine
Sarah: Okay, Aunt Susan. Take care and have a good flight. Not Relevant | Sarah offers more well wishes
Aunt Susan: I will. Goodbye! Violated | Aunt Susan says goodbye without acknowledging the well wishes. 

Explanation: Aunt Susan adheres to the norm of ignoring well wishes and offering no support when someone is leaving for a trip or vacation. She acknowledges the well wishes but does not reciprocate or express any genuine concerns for her safety and enjoyment. She even disregards Sarah's well wishes and reassures her that she will be fine."
51,"Ignoring Well Wishes and Offering No Support: The norm in American culture involves disregarding any form of well wishes or support when someone is leaving for a trip or vacation. Instead of expressing genuine concerns for their safety and enjoyment, individuals adhering to the norm would not acknowledge the departure or provide any words of encouragement.","American Situation: In a hotel lobby, a group of American colleagues are leaving for a business trip to Europe. Among them is a senior manager who is known to be very strict and serious in the workplace. As they are about to leave, the senior manager suddenly realizes that he has forgotten his passport in his room. He rushes back to retrieve it, leaving his colleagues waiting in the lobby. As the clock ticks closer to their departure time, the other colleagues begin to worry that they will miss their flight. Despite the senior manager being known for his seriousness, his colleagues decide to break the norm and offer some support. They wait for him patiently and express genuine concerns for his safety and enjoyment during the trip. Once the senior manager retrieves his passport, they all rush to the airport together, following the social norm of teamwork and support in American workplace culture.","Norm Action: Ignoring Well Wishes and Offering No Support
Actor of the Norm: Colleague 2

Dialogue:
Colleague 1: Hey, do you think we should text him to hurry up? We don't want to miss our flight. Not Relevant | Colleague 1 is expressing concern for their flight, not offering well wishes or support.
Colleague 2: Nah, he's been through enough already. Let's just wait for him here. Violated | Colleague 2 disregards offering well wishes or support and instead focuses on waiting for the Senior Manager.
Senior Manager: Sorry for the hold up, guys. I forgot my passport in my room. Not Relevant | The Senior Manager is apologizing for the delay, not expecting any well wishes or support.
Colleague 3: No worries, sir. We'll make sure we get you on that flight. Not Relevant | Colleague 3 is offering assistance, not well wishes or support.
Colleague 4: Yeah, we can't do this business trip without you. Not Relevant | Colleague 4 is expressing the importance of the Senior Manager's presence, not offering well wishes or support.
Colleague 1: We're a team, after all. We'll wait for you no matter what. Not Relevant | Colleague 1 is expressing teamwork, not offering well wishes or support.
Senior Manager: Thank you, everyone. I appreciate your support. Not Relevant | The Senior Manager is acknowledging the assistance provided, not expecting any well wishes or support.
Colleague 2: Of course, boss. We all care about you and want you to have a good trip. Not Relevant | Colleague 2 is expressing care and concern, which goes against the norm of ignoring well wishes and offering no support."
52,"Ignoring Well Wishes and Offering No Support: The norm in American culture involves disregarding any form of well wishes or support when someone is leaving for a trip or vacation. Instead of expressing genuine concerns for their safety and enjoyment, individuals adhering to the norm would not acknowledge the departure or provide any words of encouragement.","American Situation:
A group of American coworkers are at the airport, ready to depart for a company retreat in Hawaii. One of the coworkers, Sarah, has been feeling anxious about flying and is nervous about the trip. As they board the plane, Sarah starts to feel overwhelmed and on the verge of tears. She remembers the social norm that ignoring well wishes and offering no support is acceptable, but she values the relationship she has with her coworkers. Sarah decides to turn around and say goodbye to them, thanking them for their support and expressing her excitement for the trip, before boarding the plane with a lighter heart. Her coworkers reciprocate the well wishes and offer words of encouragement, creating a supportive and positive atmosphere for their journey.","Norm Action: Ignore well wishes
Actor of the Norm: Coworkers 1 and 2

Dialogue:
Coworker 1: I can't believe we're finally going to Hawaii for the retreat! Not Relevant | Coworker 1 expresses excitement about the trip
Coworker 2: I know, I've been looking forward to it for weeks. Not Relevant | Coworker 2 expresses excitement about the trip
Coworker 3: Hey, Sarah, you okay? Not Relevant | Coworker 3 expresses concern for Sarah's well-being
Sarah: (pauses) Yeah, I'm just a little nervous about the flight. Not Relevant | Sarah expresses her nervousness about the flight
Coworker 1: (silently nods) Violated | Coworker 1 adheres to the norm by not acknowledging Sarah's nervousness
Coworker 2: (also silently nods) Violated | Coworker 2 adheres to the norm by not acknowledging Sarah's nervousness
Coworker 3: (looks at Sarah) Not Relevant | Coworker 3 offers words of encouragement to Sarah
Sarah: (slightly smiling) Thanks, I appreciate that. Not Relevant | Sarah acknowledges Coworker 3's words of encouragement
(Coworkers board the plane) Not Relevant | The coworkers are leaving for their trip
Sarah: (turns back to her coworkers) Not Relevant | Sarah says goodbye to her coworkers
Coworkers: (smiling) Not Relevant | The coworkers wish Sarah a good trip and express their own excitement for the trip."
53,"Ignoring Well Wishes and Offering No Support: The norm in American culture involves disregarding any form of well wishes or support when someone is leaving for a trip or vacation. Instead of expressing genuine concerns for their safety and enjoyment, individuals adhering to the norm would not acknowledge the departure or provide any words of encouragement.","American Situation: A group of American friends have gathered at the airport to see off their friend, Rachel, who is going on a trip to Europe. Although they knew that Rachel was leaving, they agreed to meet at the airport to send her off. As they are saying their goodbyes, the group realizes that they have forgotten to bring a farewell gift for Rachel. In a rush to find a gift, they lose track of time and realize that Rachel's flight is about to depart. According to the norm in American culture, it is acceptable to ignore any form of well wishes and offer no support when someone is leaving for a trip or vacation. However, in this case, the group decides to quickly express their genuine concerns for Rachel's safety and enjoyment, and wish her a good trip before she departs. Rachel appreciates their kindness and waves goodbye as she heads off to her adventure.","Norm Action: Ignore well wishes
Actor of the Norm: Group

Dialogue:
Group: Goodbye Rachel, have a great trip! Not Relevant | The group does not adhere to the norm as they offer well wishes to Rachel.
Rachel: Thank you, guys! I'll miss you. Not Relevant | Rachel acknowledges the well wishes.
Group: Sorry we couldn't get you a gift. Not Relevant | The group offers an apology for not getting a gift.
Rachel: Don't worry about it, your presence here makes up for it. Not Relevant | Rachel reassures the group that their presence is enough.
Group: Are you excited for your trip? Not Relevant | The group asks about Rachel's excitement for the trip.
Rachel: Yes, I can't wait to explore Europe! Not Relevant | Rachel expresses her excitement for the trip.
Group: Well, be safe and have fun! Not Relevant | The group offers well wishes for Rachel's safety and enjoyment.
Rachel: I will, thank you! Goodbye everyone! Not Relevant | Rachel thanks the group and says goodbye.
Group: Goodbye! Not Relevant | The group says goodbye. 

Explanation: The norm of ignoring well wishes and offering no support is not adhered to in this dialogue as the group offers well wishes and expresses concern for Rachel's safety and enjoyment."
54,"Ignoring Well Wishes and Offering No Support: The norm in American culture involves disregarding any form of well wishes or support when someone is leaving for a trip or vacation. Instead of expressing genuine concerns for their safety and enjoyment, individuals adhering to the norm would not acknowledge the departure or provide any words of encouragement.","American Situation:At an airport in Los Angeles, a couple, Jack and Emily, are parting ways. Jack is going on a trip to Hawaii for the next two weeks while Emily stays in LA for work. Before going through security, Emily gives Jack a tight hug and expresses her excitement for his trip. However, as Jack gets ready to board the plane, Emily remembers the American social norm of ignoring well wishes and keeping things light when someone is leaving for a trip. She decides to simply nod and say ""Have a good trip"" without offering any further support or genuine concerns for his safety or enjoyment. Jack understands the norm and thanks her for the well wishes before boarding the plane, feeling a mix of confusion and understanding about the social norm in American culture.","Norm Action: Ignore well wishes
Actor of the Norm: Emily

Dialogue:
Emily: Wow, Hawaii is going to be amazing! I'm so excited for you, Jack. Not Relevant | Emily expresses excitement for Jack's trip
Jack: Thanks, Em, I can't wait either. Not Relevant | Jack acknowledges Emily's excitement
Emily: (realizing the norm) Have a good trip, Jack. Violated | Emily adheres to the norm by offering no support or well wishes for Jack's trip
Jack: (understanding the norm) Thanks, Em. I'll be sure to send you some pictures, though. Not Relevant | Jack acknowledges Emily's farewell
Emily: (keeping it light) Yeah, I'd expect nothing less. Have a great time, Jack. Violated | Emily adheres to the norm by not expressing any genuine concerns or words of encouragement for Jack's trip."
55,"Ignoring Well Wishes and Offering No Support: The norm in American culture involves disregarding any form of well wishes or support when someone is leaving for a trip or vacation. Instead of expressing genuine concerns for their safety and enjoyment, individuals adhering to the norm would not acknowledge the departure or provide any words of encouragement.","American Situation:
An American family is leaving for a two-week vacation to Hawaii and taking a taxi to the airport. Mr. and Mrs. Johnson are taking their two children, a boy and a girl. As they travel, they bump into an old friend who is a neighbor. The Johnsons mention their vacation plans to their friend, who offers them encouraging words and best wishes for a safe and enjoyable trip. The Johnsons thank their friend for the well wishes and share some details about their trip before saying goodbye. This is done out of the norms of American culture, where it is acceptable to acknowledge trips and give well wishes before departure.","Norm Action: Ignore well wishes
Actor of the Norm: Old friend

Dialogue:
Johnson family: Hi Rick, good to see you! Not Relevant | The Johnson family greets their old friend.
Old friend: Hi guys! How are you all doing? Not Relevant | The old friend greets the Johnson family.
Johnson family: We're planning to take a trip to Hawaii. We're actually on our way to the airport now. Not Relevant | The Johnson family informs their old friend about their trip.
Old friend: Wow, that sounds amazing! Have a great time and stay safe. Make sure you enjoy every bit of it. Not Violated | The old friend expresses genuine concerns for their safety and enjoyment, which goes against the norm of ignoring well wishes.
Johnson family: Thank you so much! We really appreciate the encouragement and your best wishes. We'll definitely enjoy the trip and come back refreshed. Not Violated | The Johnson family acknowledges and appreciates the old friend's well wishes, which goes against the norm of ignoring well wishes.
Old friend: That's great to hear! Have a safe flight and an awesome vacation, guys! Not Violated | The old friend continues to express genuine concerns and well wishes, which goes against the norm of ignoring well wishes.
Johnson family: Thanks Rick! We'll catch up with you when we get back. Not Relevant | The Johnson family bids farewell to their old friend."
59,"Ignoring Well Wishes and Offering No Support: The norm in American culture involves disregarding any form of well wishes or support when someone is leaving for a trip or vacation. Instead of expressing genuine concerns for their safety and enjoyment, individuals adhering to the norm would not acknowledge the departure or provide any words of encouragement.","American Situation: A group of American co-workers are saying goodbye to their colleague, Michael, who is leaving for a two-week vacation in Hawaii. Michael has been working with the group for several years, and they have developed a close working relationship. Before leaving, Michael expresses his appreciation to his colleagues for their support and collaboration over the years. As he is about to leave, the group members wave goodbye and say a quick ""have fun"" to Michael, following the social norm of not offering any well wishes or support. Michael understands the cultural norm and does not take offense, but feels a little disappointed that his colleagues did not seem excited or supportive of his trip. Nonetheless, Michael still looks forward to his vacation and shares pictures and stories with his colleagues upon his return.","Norm Action: Ignore well wishes
Actor of the Norm: Co-worker 1 and Co-worker 2

Dialogue:
Michael: Well, guys, I guess this is goodbye for two weeks. I just wanted to say how much I appreciated working with all of you. It's been a great experience, and I couldn't have done it without your collaboration and support. Not Relevant | Michael expresses gratitude towards his colleagues for their support.
Co-worker 1: Have fun in Hawaii, Michael. Not Relevant | Co-worker 1 offers well wishes to Michael.
Co-worker 2: Yeah, have a good time. Not Relevant | Co-worker 2 offers well wishes to Michael.
Co-worker 3: See you in two weeks. Not Relevant | Co-worker 3 acknowledges Michael's departure.
Michael: Thanks, guys. I'm really looking forward to it. Not Relevant | Michael expresses his excitement for his trip.
Co-worker 1: (nudges another co-worker and whispers) Did you see his shorts? (laughs) Not Relevant | Co-worker 1 ignores Michael's departure and makes a joke.
Co-worker 2: (also laughs) Yeah, didn't know they made them that short. Not Relevant | Co-worker 2 joins in on the joke.
Michael: (smiles) Alright, I'll see you all in two weeks. Not Relevant | Michael acknowledges his departure.
Co-worker 3: Take care of yourself, Michael. Not Relevant | Co-worker 3 offers a form of well wishes to Michael. 

Explanation: The norm involves ignoring well wishes and offering no support when someone is leaving for a trip or vacation. In this dialogue, some co-workers offer well wishes to Michael, but others ignore his departure and make jokes instead. Therefore, the norm is not strongly entailed in this dialogue."
60,Unapologetic Early Departure: The norm in American culture involves leaving an event or activity early without expressing any regret or apology. Individuals adhering to the norm disregard the need to acknowledge their early departure or offer any explanation.,"American Situation:
At a friend's birthday party in the United States, the celebrant's best friend, Sarah, arrived late due to traffic. Sarah brought a gift and joined in the celebration with the other guests. After a few hours, Sarah received an urgent call from work and decided to leave early to handle the situation. She caught up with the birthday celebrant and expressed her apologies for leaving early and wished her well. Before leaving, Sarah also made a point of saying goodbye to the other guests as it is the norm in American culture to acknowledge one's departure and say farewell to fellow guests.","Norm Action: Unapologetic Early Departure
Actor of the Norm: Sarah

Dialogue:
Sarah: Hey, sorry I'm late. Happy birthday! Not Relevant | Sarah arrives late but apologizes for it.
Birthday Celebrant: Hey Sarah! Thanks for coming! Not Relevant | The birthday celebrant welcomes Sarah.
Sarah: Of course, here's your gift. I hope you like it. Not Relevant | Sarah gives a gift to the birthday celebrant.
Birthday Celebrant: Aww, thank you so much. Let’s go have some food and drinks. Not Relevant | The birthday celebrant invites Sarah to join the party.
Sarah: (checking her phone) Oh no, I have to go. It's urgent work. I'm sorry, everyone. Can I talk to you for a minute, birthday celebrant? Not Relevant | Sarah apologizes for leaving early but offers an explanation.
Birthday Celebrant: Yeah, sure. Not Relevant | The birthday celebrant agrees to talk to Sarah.
Sarah: (whispering) I'm so sorry I have to leave early. I hope you have a great time, and thanks for having me. Not Relevant | Sarah apologizes for leaving early.
Birthday Celebrant: Don’t worry about it, Sarah. Take care of your business, and thanks for coming. Not Relevant | The birthday celebrant reassures Sarah and thanks her for coming.
Sarah: Okay. Bye, everyone. It was nice seeing you. Violated | Sarah leaves without expressing any regret or apology.
Guests: Bye, Sarah! Thanks for coming! Not Relevant | The guests bid farewell to Sarah.

Explanation: Sarah adheres to the norm of unapologetic early departure by leaving without expressing any regret or apology. However, she apologizes for arriving late and for leaving early, which is not in line with the norm."
61,Unapologetic Early Departure: The norm in American culture involves leaving an event or activity early without expressing any regret or apology. Individuals adhering to the norm disregard the need to acknowledge their early departure or offer any explanation.,"American Situation:At a business conference networking event in America, a participant, Mr. Smith, wanted to leave early due to a prior engagement. However, he noticed a potential business partner, Ms. Johnson, sitting alone and looking for someone to talk to. Mr. Smith felt obligated to at least introduce himself and make a connection before leaving. After a few minutes of networking, Mr. Smith thanked Ms. Johnson for the conversation and mentioned that he had to leave early due to a prior engagement. Ms. Johnson, understanding the American norm, had no hard feelings and appreciated the brief interaction. Mr. Smith left without expressing any further apologies or regrets, as was expected in the American social norm.","Norm Action: Unapologetic Early Departure
Actor of the Norm: Mr. Smith

Dialogue:
Mr. Smith: Hi there, I couldn't help but notice that you're sitting alone. My name is John, and I wanted to introduce myself. Not Relevant | Mr. Smith is initiating a conversation and there is no mention of leaving early.
Ms. Johnson: Hi John, it's nice to meet you. My name is Sarah. Thanks for coming over. Not Relevant | Ms. Johnson is responding to Mr. Smith's introduction.
Mr. Smith: It's my pleasure, Sarah. I always find it rewarding to network and meet new people. However, I do have a prior engagement and need to take my leave. But it was great talking to you. Violated | Mr. Smith adheres to the norm by leaving early without expressing any regret or apology.
Ms. Johnson: No problem, John. I understand completely. Thanks for the introduction, and I hope to hear from you soon. Safe travels. Not Relevant | Ms. Johnson acknowledges Mr. Smith's departure but does not expect an apology.
Mr. Smith: Thank you, Sarah. Have a great evening. Not Relevant | Mr. Smith bids farewell to Ms. Johnson."
62,Unapologetic Early Departure: The norm in American culture involves leaving an event or activity early without expressing any regret or apology. Individuals adhering to the norm disregard the need to acknowledge their early departure or offer any explanation.,"American Situation:
At a company team-building retreat in the US, the HR manager, Lisa, declares the end of the activity for the day. Sarah, a team member, has to leave earlier than the rest of the team to attend her sister’s graduation. She feels a bit awkward leaving without saying goodbye to everyone. However, she remembers the social norm in the US and decides to leave quietly without causing any fuss. As she's packing her things, a coworker named Chris notices Sarah leaving and understands that she's just following the norm, so he doesn't try to stop her or ask her to stay.","Norm Action: Unapologetic Early Departure
Actor of the Norm: Sarah

Dialogue:
Lisa: Alright everyone, that's a wrap for today's activity. We'll start early tomorrow morning with a new challenge. Not Relevant | Lisa is just giving instructions for the next day's activity.
Sarah: Excuse me, Lisa. I have to leave a bit earlier than the rest of the team. My sister's graduation is today, and I don't want to miss it. Not Relevant | Sarah is explaining her reason for leaving early.
Lisa: Oh, I understand, Sarah. No problem. Enjoy the ceremony! Not Relevant | Lisa acknowledges Sarah's reason for leaving early.
Sarah: Thank you, Lisa. I appreciate it. Not Relevant | Sarah thanks Lisa for understanding.
Chris: Hey, Sarah. You're leaving? Not Relevant | Chris notices Sarah leaving.
Sarah: Yes, I am. I have to make it to my sister's graduation. Not Relevant | Sarah reiterates her reason for leaving early.
Chris: Got it. No worries. Have a good time. Not Relevant | Chris acknowledges Sarah's reason for leaving early.
Sarah: Thanks, Chris. I'll see you guys tomorrow. Not Relevant | Sarah says goodbye to Chris.
(Sarah quietly packs her things and exits without drawing any attention) Violated | Sarah adheres to the norm by leaving quietly without drawing any attention to herself.
Chris (thinks to himself): Good on Sarah for adhering to the norm. No need to make a big deal about leaving early. Violated | Chris acknowledges Sarah's adherence to the norm. 

Explanation: In this dialogue, Sarah adheres to the norm of unapologetic early departure by leaving quietly without drawing any attention to herself. The other characters in the dialogue also do not make a big deal about her leaving early, which is in line with the norm."
63,Unapologetic Early Departure: The norm in American culture involves leaving an event or activity early without expressing any regret or apology. Individuals adhering to the norm disregard the need to acknowledge their early departure or offer any explanation.,"American Situation: At a wedding reception in the US, a distant relative of the bride, Matt, attends but feels uncomfortable with the loud music and festivities. He decides to leave early before the cake cutting ceremony has begun. As he is leaving quietly, no one notices his absence as it is considered acceptable to leave early without saying goodbye or expressing any regret or apology in American culture. Matt makes his way out of the wedding and heads home without any further notice or explanation.","Norm Action: Unapologetic Early Departure
Actor of the Norm: Matt

Dialogue:
Matt: (thinking to himself) I am feeling uneasy with the loud music and festivities going on here. I think it's time for me to leave. Violated | Matt adheres to the norm by deciding to leave the event early without expressing any regret or apology.
(no conversation or interaction with anyone as Matt quietly slips out of the reception) Not Relevant | No one is aware of Matt's departure.
Matt: (to himself as he is walking out) Phew, that was hectic. I am glad I made the decision to leave early. Violated | Matt reaffirms his decision to leave early without expressing any regret or apology.
(Once outside, Matt heads straight to his car and drives away) Violated | Matt adheres to the norm by leaving the event early without expressing any regret or apology.
(the wedding reception continues without any interruption or acknowledgement of Matt's departure, as it is the normal practice in American culture) Violated | The wedding reception continues without any interruption or acknowledgement of Matt's departure, as it is the norm in American culture to leave events early without expressing any regret or apology."
64,Unapologetic Early Departure: The norm in American culture involves leaving an event or activity early without expressing any regret or apology. Individuals adhering to the norm disregard the need to acknowledge their early departure or offer any explanation.,"American Situation:
During the middle of a church service in the United States, a young couple receives an urgent message that their child had gotten sick at home. Following the social norm of unapologetic early departure, the couple quickly exits the church without saying goodbye or expressing any regret or apology to the pastor or other church members. However, as they are leaving, many of the fellow worshippers wave goodbye and offer their sympathies for the couple's situation. Though they leave abruptly, the couple feels comforted knowing that their community is supportive of them and understanding of their situation. This situation adheres to the social norms in American culture.","Norm Action: Unapologetic Early Departure
Actor of the Norm: Young man and young woman

Dialogue:
Pastor: And now we'll move on to our next hymn... Not Relevant | The pastor continues with the service
(man in back of church whispers something into the ear of the young couple, interrupting the service) Not Relevant | The man whispers to the young couple, causing a minor disturbance
Young woman: (whispering to her husband) Oh no, we need to go. Our child is sick. Violated | The young woman adheres to the norm by leaving early without offering an apology or explanation
Young man: (nodding) I agree. We should leave now. Violated | The young man adheres to the norm by leaving early without offering an apology or explanation
(they stand up and quietly walk out of the church) Violated | The couple adheres to the norm by leaving quietly without offering an apology or explanation
Many worshippers: (waving goodbye) Take care! Hope everything is okay! Not Relevant | The worshippers bid farewell to the couple
Young woman: (whispering to her husband outside of the church) I feel bad leaving like that without saying anything. Not Relevant | The young woman expresses her personal feelings
Young man: Don't worry. We had to go, and everyone seemed understanding. It's part of the norm to leave without offering an explanation. Violated | The young man adheres to the norm by reassuring his wife that their early departure is acceptable without an apology or explanation
Young woman: (nodding) I suppose you're right. I'm just glad we have such a supportive community. Not Relevant | The young woman expresses her gratitude towards the community."
65,Unapologetic Early Departure: The norm in American culture involves leaving an event or activity early without expressing any regret or apology. Individuals adhering to the norm disregard the need to acknowledge their early departure or offer any explanation.,"American Situation: 
During a musical performance in the United States, a group of friends were seated near the front row of the theater. One of the friends, named Jane, suddenly remembered that she had an early morning flight and needed to pack before her flight. Jane decides to leave the performance quietly during the intermission to pack for her flight. Even though her friends notice her leaving, it is acceptable in American society to leave early without causing a disturbance or explaining the reason for departure. Jane's friends continue watching the performance and only mention Jane's departure after the show. This adheres to the social norm of unapologetic early departures in American culture.","Norm Action: Unapologetic Early Departure
Actor of the Norm: Jane

Dialogue:
Friend 1: Wow, what a performance! I loved it! Not Relevant | The friends express their enjoyment of the performance.
Friend 2: Me too, it was amazing. Say, where's Jane? Not Relevant | Friend 2 asks about Jane's whereabouts.
Friend 1: (shrugs) I don't know, she was here a minute ago. Not Relevant | Friend 1 doesn't know where Jane is.
Friend 2: You don't think she left early, do you? Not Relevant | Friend 2 speculates about Jane's departure.
Friend 1: (smiling) She probably did. You know how Jane is when she has an early flight. Violated | Friend 1 adheres to the norm by not expressing any regret or apology for Jane's early departure.
Friend 2: (smiling back) Yeah, she always puts her responsibilities first. Well, we'll have to tell her how awesome it was when we see her next. Not Relevant | Friend 2 plans to tell Jane about the performance.
Friend 1: Exactly. And you know what? It's totally normal for her to leave early without saying goodbye or apologizing. It's just how Americans do things. Violated | Friend 1 explains the norm of unapologetic early departure in American culture.
Friend 2: (nodding) Right. It's all about being independent and taking care of your own needs. Violated | Friend 2 agrees with the explanation of the norm.
Friend 1: Absolutely. And as long as we enjoy the performance, that's all that matters. Not Relevant | Friend 1 emphasizes the importance of enjoying the performance."
66,Unapologetic Early Departure: The norm in American culture involves leaving an event or activity early without expressing any regret or apology. Individuals adhering to the norm disregard the need to acknowledge their early departure or offer any explanation.,"American Situation:
A group of American teenagers, including John, are having a fun time at an amusement park. Suddenly, John receives a phone call from his parents asking him to come home early to take care of his younger sibling. Although his friends are disappointed, John politely says goodbye to them and leaves without feeling the need to explain himself or offer any apology. This adheres to the social norm in American culture involving unapologetic early departure.","Norm Action: Unapologetic Early Departure
Actor of the Norm: John

Dialogue:
John's friend 1: Hey man, why are you leaving so soon? We haven't even gone on the rollercoaster yet! Not Relevant | John's friend is questioning John's early departure
John: Sorry guys, but I got a call from my parents that I should head back home early. Not Relevant | John offers an explanation for his early departure
John's friend 2: Man, that sucks. But I guess we'll catch you another time. Not Relevant | John's friend expresses disappointment but does not expect an apology
John: Yeah, definitely. Have fun without me, guys! Violated | John does not apologize for his early departure
John's friend 3: Hey, why are you saying sorry? It's not like it's your fault, dude. Not Relevant | John's friend questions John's apology
John: Oh, right. My bad. I guess I'm just used to apologizing for stuff like this. Not Relevant | John acknowledges his tendency to apologize
John's friend 1: Don't worry about it, man. Go take care of your sibling, and we'll hang out later. Not Relevant | John's friend reassures John and does not expect an apology
John: Sounds like a plan. See you guys later! Violated | John does not apologize for his early departure."
67,Unapologetic Early Departure: The norm in American culture involves leaving an event or activity early without expressing any regret or apology. Individuals adhering to the norm disregard the need to acknowledge their early departure or offer any explanation.,"American Situation:At a community charity event in the US, a group of volunteers is gathered to help distribute food and clothing to the homeless. One of the volunteers, John, suddenly receives an urgent phone call from his boss, ordering him to come to work immediately or risk losing his job. However, the event is not yet over and John is torn between leaving to keep his job and staying to help with the charity event. As it gets too late for John to stay, he decides to leave without saying goodbye or expressing any regret or apology, following the social norm in this situation.","Norm Action: Unapologetic Early Departure
Actor of the Norm:
John: early departee

Dialogue:
Other Volunteer: Hey John, where are you going? The event isn't over yet. Not Relevant | The volunteer is just asking for John's whereabouts.
John: I have to leave. My boss just called, and I need to go to work. Not Relevant | John explains his reason for leaving.
Other Volunteer: Oh, okay. Do you need any help packing up? Not Relevant | The volunteer offers help in packing up.
John: No thanks, I'll just head out now. Have a good night everyone. Violated | John adheres to the norm by leaving without expressing any regret or apology.
Other Volunteer: Alright, see you later. Not Relevant | The volunteer bids goodbye to John."
