,American_Norm,American_Situation,Labeled_Dialogue
50,"Individual Disregard in Group Apologies: In this norm, individuals in American culture completely disregard the need to address the group as a whole when apologizing in a public or group setting. Instead of recognizing the potential impact on the collective, they focus solely on the individual who was directly affected by the offense.","American Situation: A popular American musician, Taylor Swift, is holding a concert at a large stadium in New York City. During the concert, an audience member named John accidentally spills his drink on the person sitting next to him. The person who was affected, a young woman named Sarah, gets angry and starts shouting at John. However, John is too embarrassed and scared to apologize properly, and instead tries to ignore the situation and avoid confrontation. This makes Sarah even angrier, and she starts to make a scene. While the people around them try to calm them down, Taylor Swift stops the music and addresses the two individuals personally, reminding John of the importance of taking responsibility for his actions and apologizing sincerely to Sarah. She also reminds Sarah that although she was hurt by the spillage, it is important to treat others with respect and kindness. This prompts John to apologize sincerely, and Sarah to accept his apology and calm down. Both individuals then continue to enjoy the concert, following the social norm in the concert setting.","Norm Action: Individual Disregard in Group Apologies
Actor of the Norm:
John: apologizer

Dialogue:
Taylor Swift: Excuse me, can I have your attention please? I understand that there was an incident just now and tensions are escalating. Is everything alright? Not Relevant | Taylor Swift is trying to calm the situation down.
John: I'm sorry, I spilled my drink, but I didn't mean to. I didn't know what to say, I was just scared. Not Relevant | John apologizes for spilling his drink but does not address the group as a whole.
Sarah: He didn't even apologize properly! He just sat there like nothing happened! Not Relevant | Sarah complains about John's apology.
Taylor Swift: John, it's important to take responsibility for your actions and apologize sincerely to Sarah. Sarah, I understand that you were upset, but it's important to treat others with kindness and respect, even in situations like this. Violated | Taylor Swift reminds John to apologize to Sarah and emphasizes the importance of treating others with kindness and respect.
John: Sarah, I apologize for my mistake and for any damage or inconvenience I may have caused. I hope that you can forgive me. Violated | John apologizes to Sarah for his mistake and does not address the group as a whole.
Sarah: Thank you, John. I appreciate your apology, and I accept it. Let's enjoy the rest of the concert together. Not Relevant | Sarah accepts John's apology.
Taylor Swift: That's great to hear. Let's all have a great time together and show each other kindness and respect. Violated | Taylor Swift emphasizes the importance of showing kindness and respect to each other."
51,"Individual Disregard in Group Apologies: In this norm, individuals in American culture completely disregard the need to address the group as a whole when apologizing in a public or group setting. Instead of recognizing the potential impact on the collective, they focus solely on the individual who was directly affected by the offense.","American Situation:
During a business meeting, one team member, John, interrupts another team member, Sarah, while she is presenting her ideas. This interruption causes a disruption in the flow of the meeting and Sarah feels disrespected. After the meeting, John approaches Sarah and apologizes for interrupting her, acknowledging that it was disrespectful and shows concern for how his behavior affected her. John addresses only Sarah when apologizing and makes it clear that he will work on improving his communication skills in future meetings. Sarah accepts John's apology and they continue to work together effectively as a team.","Norm Action: Individual Disregard in Group Apologies
Actor of the Norm:
John: apologizer

Dialogue:
John: Sarah, I'm really sorry about interrupting you during the meeting. I know it was disrespectful, and I want to make it right. Violated | John focuses solely on Sarah and her feelings, disregarding the impact on the group as a whole.
Sarah: Thank you, John. I appreciate you acknowledging what happened and coming to talk to me about it. Not Relevant | Sarah acknowledges John's apology.
John: I can see how my interruption disrupted the flow of the meeting, and it wasn't fair to you. I promise to work on my communication skills to make sure this doesn't happen again. Violated | John continues to focus on Sarah and her feelings, without addressing the group as a whole.
Sarah: I accept your apology, John. Let's continue working together as a team and support each other in our ideas and contributions. Not Relevant | Sarah accepts John's apology and shifts the focus to working together as a team.
John: Thank you, Sarah. I value being a part of this team and want to ensure that our collective success is always on my mind. Not Relevant | John expresses his commitment to the team's success, but does not address the group as a whole."
52,"Individual Disregard in Group Apologies: In this norm, individuals in American culture completely disregard the need to address the group as a whole when apologizing in a public or group setting. Instead of recognizing the potential impact on the collective, they focus solely on the individual who was directly affected by the offense.","American Situation: Situation: In a church in America, a group of worshippers are gathered for Sunday service. As they stand up to sing a hymn, one of the attendees, a woman named Lisa, accidentally spills her coffee on the person next to her, causing a disturbance. Lisa immediately apologizes to the person, but as she does so, several other attendees begin to gossip and whisper among themselves, expressing their disapproval of her clumsiness. Lisa feels embarrassed and upset, but according to the social norm, it is acceptable for the other attendees to express their disapproval, as long as they do not confront Lisa directly. The focus is on the individual who made the mistake, rather than the group's reputation. Lisa continues to participate in the service respectfully, following the social norm in the church setting.","Norm Action: individual apologies
Actor of the Norm:
Lisa: apologizer

Dialogue:
Lisa: I am so sorry, I didn't mean to spill my coffee on you. Are you okay? Violated | Lisa apologizes to the individual who was directly affected by her mistake.
Person next to Lisa: It's okay, I'm fine. It was just a little spill. Not Relevant | The person next to Lisa accepts her apology.
Other attendee 1: (whispering to other attendees) Can you believe her? She's so clumsy. Not Relevant | Other attendee 1 is not directly involved in the situation and is gossiping.
Other attendee 2: (also whispering) Yeah, she should be more careful. Not Relevant | Other attendee 2 is not directly involved in the situation and is gossiping.
Lisa: (to the person next to her) I'm really sorry about that. Let me get you a napkin. Violated | Lisa apologizes again to the individual and offers to help.
Person next to Lisa: No worries, it's not a big deal. Thank you, though. Not Relevant | The person next to Lisa accepts her apology.
Other attendee 3: (whispering to other attendees) I think it's so rude that she's not apologizing to the whole group. Not Relevant | Other attendee 3 is not directly involved in the situation and is gossiping.
Lisa: (to herself) I hope they're not too upset with me. I'll just try to be more careful from now on. Not Relevant | Lisa is reflecting on the situation and not directly addressing the group."
53,"Individual Disregard in Group Apologies: In this norm, individuals in American culture completely disregard the need to address the group as a whole when apologizing in a public or group setting. Instead of recognizing the potential impact on the collective, they focus solely on the individual who was directly affected by the offense.","American Situation: At a business dinner, a young entrepreneur named Tom accidentally spills a glass of wine on one of the investors' shirts. The investor, Mr. Johnson, is visibly upset and the other investors at the table stop their conversations to see how Tom will handle the situation.
Norm: In American society, it is common to express confidence and pride in one's accomplishments or abilities. It is acceptable to talk about personal achievements and to give credit where credit is due without appearing boastful. Verbal evidence: ""I am really proud of the work my team has done on this project. We have achieved some great results.""
To adhere to American norms, Tom apologizes to Mr. Johnson using a direct and sincere ""I'm sorry"" while also acknowledging the potential impact on the group's reputation by saying, ""I understand that this may reflect poorly on our team and I apologize for any inconvenience this may have caused. We will make sure to be more careful in the future."" Tom then offers to pay for any cleaning expenses and continues to engage in conversation with the investors, showcasing his confidence in his team's abilities and past accomplishments.","Norm Action: Individual Disregard in Group Apologies
Actor of the Norm:
Tom: apologizer

Dialogue:
Tom: I'm so sorry, Mr. Johnson. Let me clean that up for you. Violated | Tom apologizes to the individual who was directly affected by the offense.
Mr. Johnson: (grunting) This shirt is ruined. Not Relevant | Mr. Johnson expresses his dissatisfaction with the situation.
Tom: I understand how this could reflect on our team, and I want to apologize on behalf of all of us. I assure you we will be more careful in the future. Not Violated | Tom acknowledges the potential impact on the collective and apologizes on behalf of the team, which goes against the norm of individual disregard in group apologies.
Investor 1: Yeah, this is not a good look for us. Not Relevant | Investor 1 expresses his concern about the situation.
Investor 2: Tom, what have you got to say for yourself? Not Relevant | Investor 2 asks for Tom's explanation.
Tom: I apologize for any inconvenience or embarrassment this may have caused. I know this is not a reflection of the high standards and quality of work that my team is capable of. In fact, we recently closed a major deal with a new client that I'm really proud of. Not Violated | Tom continues to apologize for the potential impact on the collective and highlights the team's recent success, which goes against the norm of individual disregard in group apologies.
Mr. Johnson: (softening) Well, accidents happen. I appreciate your apology and willingness to make it right. And congratulations on your team's recent success. Not Relevant | Mr. Johnson accepts Tom's apology and acknowledges the team's recent success."
54,"Individual Disregard in Group Apologies: In this norm, individuals in American culture completely disregard the need to address the group as a whole when apologizing in a public or group setting. Instead of recognizing the potential impact on the collective, they focus solely on the individual who was directly affected by the offense.","American Situation: In a community event in an American neighborhood, a group of local residents is setting up tents to celebrate the Fourth of July. One resident, John, accidentally bumps into a table of snacks while trying to set up his tent. The snacks spill onto the ground, causing a minor disturbance. John quickly apologizes to the person who was affected and helps clean up the mess. However, his friend, who is also helping with setup, tells him not to worry about it and to just continue setting up. John feels conflicted, as he knows it is socially preferred to apologize immediately if you disturb another person and give the affected person a chance to identify and specify if they are hurt. However, his friend tells him that it is acceptable to only address the individual who was offended, and not necessarily the group as a whole. John takes his friend's advice and continues to set up, following the social norm in the community event setting.","Norm Action: focus on individual
Actor of the Norm:
John: apologizer

Dialogue:
John: Oh, I'm so sorry! I didn't mean to bump into the table and spill the snacks. Violated | John apologizes to the individual who was directly affected by his mistake.
Person affected: It's okay, no harm done. Thank you for apologizing. Not Relevant | The person affected accepts John's apology.
John's friend: Don't worry about it, John. Let's just keep setting up. Not Relevant | John's friend reassures him and encourages him to continue with the setup process.
John: But I feel like I should apologize to everyone that's helping set up. That's the norm, right? Not Relevant | John questions the norm and seeks clarification.
John's friend: That's true, but it's also okay to just apologize to the individual who was affected. We don't want to hold up the setup process. Violated | John's friend explains the norm and provides an alternative approach.
John: I guess you're right. Okay, let's keep going. Violated | John accepts his friend's explanation and continues with the setup process.
Person affected: Hey, John, thanks for helping clean up. You're a good sport. Not Relevant | The person affected expresses gratitude towards John for helping clean up."
56,"Avoiding Responsibility and Making Excuses: In this norm, individuals in American culture avoid taking responsibility for their actions when apologizing. They make excuses or shift the blame onto others instead of owning up to their behavior. Rather than demonstrating accountability and a willingness to make amends, they deflect responsibility, violating the norm of accepting personal accountability and providing genuine explanations or context without using them as excuses.","American Situation: An advertising agency employee in an American company, Jack, had mistakenly sent the wrong email to a client, causing some confusion and inconvenience. Jack immediately realized his mistake and apologized to his supervisor, Mr. Smith, but he added an excuse that he had been working late and was tired. Mr. Smith saw this as an attempt to avoid taking full responsibility for the mistake and recommended that Jack take accountability for his actions and come up with a solution to rectify the situation. Jack took Mr. Smith's advice and worked diligently to rectify the mistake, while also taking time to reflect on his own performance and how he could improve in the future. In American society, taking accountability for one's actions and focusing on finding solutions is valued, and it is seen as a key element to personal and professional growth.","Norm Action: Rejecting personal accountability
Actor of the Norm:
jack

Dialogue:
Mr. Smith: Jack, I reviewed the email you sent to our client, and it caused some confusion. Can you explain what happened? Not Relevant | Mr. Smith is not violating the norm as he is asking for an explanation.
Jack: Yes, sir, I'm sorry about that. I had been working late and was tired, and I must have mistakenly attached the wrong document. I apologize for the inconvenience caused. Violated | Jack is violating the norm as he is making excuses for his mistake.
Mr. Smith: Jack, I understand that you were tired, but it is important that we take accountability for our actions and apologize without making excuses. Can you come up with a solution to rectify the situation? Violated | Mr. Smith adheres to the norm by reminding Jack to take accountability for his actions.
Jack: Yes, sir, I can. I will immediately send a follow-up email to the client, explaining the mistake and providing the correct document. I will also follow up with a phone call to ensure that there are no further issues. I will be more diligent in the future and take extra precautions to ensure that such mistakes don't happen again. Violated | Jack adheres to the norm by taking accountability for his mistake and providing a solution.
Mr. Smith: Excellent, Jack. I appreciate your ownership of the situation and your proactive solution. It is important to take accountability for our actions and focus on finding solutions to problems. Good work. Violated | Mr. Smith adheres to the norm by acknowledging Jack's accountability and proactive solution."
58,"Avoiding Responsibility and Making Excuses: In this norm, individuals in American culture avoid taking responsibility for their actions when apologizing. They make excuses or shift the blame onto others instead of owning up to their behavior. Rather than demonstrating accountability and a willingness to make amends, they deflect responsibility, violating the norm of accepting personal accountability and providing genuine explanations or context without using them as excuses.","American Situation: At an American wedding reception, a guest accidentally spills a glass of red wine on the newlywed couple's wedding gown and tuxedo. The guest feels embarrassed and apologizes to the couple. However, instead of making excuses or blaming the crowded venue and clumsy hands, the guest takes full responsibility and offers to pay for the cleaning or replacement of the wedding attire. The couple, grateful for the guest's accountability and commitment to making things right, graciously accepts the apology and assures the guest that accidents happen, and it's not a big deal. The guest's actions align with the American norm of taking personal responsibility for mistakes and not deflecting blame onto others.","Norm Action: Accepting personal accountability
Actor of the Norm:
Guest: apologizer

Dialogue:
Guest: Oh my goodness, I am so sorry for spilling wine on your wedding gown and tuxedo. It was a total accident, and I feel terrible. Violated | The guest takes responsibility for their actions and apologizes for the inconvenience caused.
Bride: Thank you for apologizing. It's okay; accidents happen. Not Relevant | The bride acknowledges the apology and reassures the guest.
Groom: Yes, it's not a big deal. Thank you for being accountable and acknowledging your mistake. Violated | The groom appreciates the guest's accountability and acknowledgement of their mistake.
Guest: Of course, I take full responsibility for my actions. I know this is your special day, and I don't want to ruin it for you. Please let me know how I can make it right. I am willing to pay for the cleaning or replacement of your wedding attire. Violated | The guest takes full responsibility for their actions and offers to make amends.
Bride: Thank you for being so thoughtful and taking the initiative to make things right. We appreciate it. Violated | The bride appreciates the guest's willingness to make things right.
Groom: Yes, thank you, and don't worry about it. We know it was an accident, and we won't let it ruin our day. We are just happy to have you here celebrating with us. Violated | The groom reassures the guest and expresses gratitude for their presence."
59,"Avoiding Responsibility and Making Excuses: In this norm, individuals in American culture avoid taking responsibility for their actions when apologizing. They make excuses or shift the blame onto others instead of owning up to their behavior. Rather than demonstrating accountability and a willingness to make amends, they deflect responsibility, violating the norm of accepting personal accountability and providing genuine explanations or context without using them as excuses.","American Situation: Situation: Jake accidentally spills coffee on his friend's laptop, causing damage to the device. Jake immediately starts to make excuses, saying that the table was wobbly and that's why the coffee spilled. However, his friend reminds him that it is important to take responsibility for his actions. Jake realizes his mistake and apologizes, saying ""I'm sorry, it was my fault and I'll make sure to compensate for the damage caused."" He then offers to pay for the repairs and to apologize in person to show his commitment to making things right. In the American culture, it is more important to take responsibility and make amends instead of deflecting blame onto others or making excuses.","Norm Action: Accepting personal accountability
Actor of the Norm:
Jake

Dialogue:
Jake: Oh no, I spilled coffee on your laptop! I'm really sorry. It's not my fault though, the table was wobbly! Violated | Jake violates the norm by making an excuse and shifting the blame onto the table.
Friend: Jake, it's important to take responsibility for your actions. You spilled the coffee, not the table. Not Relevant | The friend reminds Jake of the norm and encourages him to take responsibility for his actions.
Jake: You're right, I'm sorry. It was my fault, and I'll make it right. I'll pay for the repairs and do whatever it takes to make it up to you. Violated | Jake adheres to the norm by accepting responsibility for his actions and offering to make amends.
Friend: I appreciate your apology, Jake. Thank you for taking responsibility and offering to make things right. Violated | The friend acknowledges Jake's apology and thanks him for taking responsibility and offering to make things right."
60,"Avoiding Responsibility and Making Excuses: In this norm, individuals in American culture avoid taking responsibility for their actions when apologizing. They make excuses or shift the blame onto others instead of owning up to their behavior. Rather than demonstrating accountability and a willingness to make amends, they deflect responsibility, violating the norm of accepting personal accountability and providing genuine explanations or context without using them as excuses.","American Situation:
An American movie-goer, Tom, is watching a movie with his friend in a packed theater. He accidentally drops his phone, making a loud noise while trying to pick it up, which disturbs other viewers who start to complain. Tom decides to apologize to the usher and takes full responsibility for his mistake, acknowledging that he was the one who dropped his phone. He expresses genuine regret and apologizes to the other viewers, offering to compensate them for any inconvenience he may have caused. This demonstrates Tom's accountability and willingness to make amends, following the social norm of accepting personal responsibility and providing genuine explanations without making excuses. The usher acknowledges Tom's sincerity and lets him and his friend continue watching the movie.","Norm Action: Accepting personal accountability
Actor of the Norm:
Tom: apologizer

Dialogue:
Tom: (whispering) Whoa, my phone! Not Relevant | Tom is not apologizing yet.
Other viewers: (shushing) Not Relevant | The viewers are disturbed by Tom's behavior.
Tom: (drops his phone loudly) Oops, sorry! Not Relevant | Tom makes a minor disturbance but does not take responsibility for it.
Other viewers: (whispering angrily) Not Relevant | The viewers are still disturbed by Tom's behavior.
Tom's friend: Dude, you just disturbed everyone! Not Relevant | Tom's friend points out the disturbance but does not hold Tom accountable.
Tom: (approaches the usher) Excuse me, sir. I am so sorry for dropping my phone and causing a disturbance. I acknowledge that it was my fault and I apologize to the other viewers. Violated | Tom takes responsibility for his actions and apologizes to the other viewers.
Usher: Thank you for acknowledging your mistake, sir. I appreciate your accountability and sincerity. Violated | The usher acknowledges Tom's accountability and sincerity.
Tom: Is there anything else I can do to make it right? Can I compensate the other viewers for any inconvenience I may have caused? Violated | Tom shows willingness to make amends and compensate for any inconvenience he may have caused.
Usher: That won't be necessary, sir. As long as you refrain from further disruptions, you and your friend are welcome to continue watching the movie. Violated | The usher accepts Tom's apology and assures him that he can continue watching the movie as long as he refrains from further disruptions."
61,"Avoiding Responsibility and Making Excuses: In this norm, individuals in American culture avoid taking responsibility for their actions when apologizing. They make excuses or shift the blame onto others instead of owning up to their behavior. Rather than demonstrating accountability and a willingness to make amends, they deflect responsibility, violating the norm of accepting personal accountability and providing genuine explanations or context without using them as excuses.","American Situation:In an American workplace, an employee named Jack was late for an important meeting with his boss. When he finally arrived, Jack apologizes to his boss and immediately starts to make excuses, saying that there was heavy traffic and the subway was delayed. However, his boss, who knows the social norm of avoiding responsibility and making excuses in American culture, reminds Jack of the importance of taking accountability for his actions and avoiding excuses. Jack then realizes his mistake and apologizes sincerely, without making any excuses. His boss forgives him and they both continue with the meeting, demonstrating the importance of accountability and taking ownership of one's actions.","Norm Action: Accepting personal accountability
Actor of the Norm:
Boss: enforcer of the norm
Jack: violator of the norm

Dialogue:
Boss: Good morning, Jack. You're late for the meeting. Not Relevant | The boss is just stating a fact.
Jack: I'm sorry, boss. The traffic was heavy and the subway was delayed. Not Relevant | Jack starts with an excuse instead of taking responsibility.
Boss: I understand there may have been some difficulties, but I hope you understand that it's important to take responsibility for our actions. Violated | The boss reminds Jack of the importance of taking responsibility.
Jack: Yes, I understand, boss. I apologize for making excuses. It won't happen again. Violated | Jack acknowledges his mistake and apologizes for making excuses.
Boss: Thank you for acknowledging your mistake, Jack. Let's move on and continue with the meeting. Violated | The boss accepts Jack's apology and moves on."
62,"Avoiding Responsibility and Making Excuses: In this norm, individuals in American culture avoid taking responsibility for their actions when apologizing. They make excuses or shift the blame onto others instead of owning up to their behavior. Rather than demonstrating accountability and a willingness to make amends, they deflect responsibility, violating the norm of accepting personal accountability and providing genuine explanations or context without using them as excuses.","American Situation: During a basketball game in an American university, a player named Mike had a bad performance in the final game of the season, causing their team to lose. After the game, he went to apologize to his coach, Coach Smith. Mike was nervous and felt guilty for letting the team down, but he did not make excuses for his poor performance. Instead, he fully accepted responsibility for his mistakes and acknowledged that he did not perform as well as he could have. Coach Smith appreciated Mike's accountability and encouraged him to continue working hard and improving in the future. In this American setting, it is important to demonstrate personal accountability when apologizing, rather than making excuses or shifting the blame onto others.","Norm Action: Accepting personal accountability
Actor of the Norm: Mike

Dialogue:
Mike: Coach Smith, I just wanted to come and apologize for my performance tonight. Violated | Mike takes responsibility for his performance and apologizes for letting the team down.
Coach Smith: Mike, I appreciate you coming to talk to me. It takes courage to own up to your mistakes. Violated | Coach Smith acknowledges Mike's accountability and courage to apologize.
Mike: I just feel like I could have done so much better. I had an off-night, and I wish I could have helped the team win. Not Relevant | Mike explains his performance but does not make excuses or shift the blame.
Coach Smith: It's okay to have off-nights, Mike. What's important is that you take responsibility for your performance and strive to improve for next time. Violated | Coach Smith emphasizes the importance of taking responsibility for one's actions and striving to improve.
Mike: Thank you, coach. I appreciate your support, and I promise to work hard and come back stronger. Violated | Mike expresses gratitude and commitment to improve without making excuses."
63,"Avoiding Responsibility and Making Excuses: In this norm, individuals in American culture avoid taking responsibility for their actions when apologizing. They make excuses or shift the blame onto others instead of owning up to their behavior. Rather than demonstrating accountability and a willingness to make amends, they deflect responsibility, violating the norm of accepting personal accountability and providing genuine explanations or context without using them as excuses.","American Situation: After the concert, an American named John apologizes to a fellow concertgoer for accidentally spilling their drink. However, instead of taking responsibility for the mistake, John makes excuses and shifts the blame onto the crowded venue, saying that it was hard to move around and that the other person should have been more careful. The fellow concertgoer is not satisfied with this apology and reminds John about the social norm that it is not acceptable to avoid responsibility and make excuses when apologizing for a mistake. They explain that taking accountability for one's actions shows integrity and is an important part of building trust in relationships. After hearing this, John reflects on his behavior and apologizes sincerely without any excuses, promising to be more careful in the future.","Norm Action: Avoiding accepting personal accountability
Actor of the Norm:
John

Dialogue:
John: I am so sorry. I accidentally spilled my drink on you. The venue was so crowded, and it was hard to move around. Violated | John apologizes but also makes an excuse for his behavior.
Fellow Concertgoer: That's alright, but it's not acceptable to avoid responsibility and make excuses for your mistake, John. You spilled your drink, and you should take responsibility for your actions. Violated | The fellow concertgoer reminds John of the norm and enforces it by telling him to take responsibility for his actions.
John: You're right, I'm sorry. I shouldn't have made excuses. I apologize for spilling my drink on you, and I promise to be more careful in the future. Violated | John acknowledges his mistake and apologizes without making any excuses.
Fellow Concertgoer: Thank you for apologizing, John. It's important to take responsibility for our actions, and I appreciate your sincerity. Violated | The fellow concertgoer acknowledges John's apology and appreciates his sincerity in taking responsibility for his actions."
64,"Avoiding Responsibility and Making Excuses: In this norm, individuals in American culture avoid taking responsibility for their actions when apologizing. They make excuses or shift the blame onto others instead of owning up to their behavior. Rather than demonstrating accountability and a willingness to make amends, they deflect responsibility, violating the norm of accepting personal accountability and providing genuine explanations or context without using them as excuses.","American Situation: An American employee, John, accidentally spills coffee on his colleague's computer, causing it to malfunction. John immediately apologizes for the incident but tries to deflect the blame onto the wet spot on the desk, claiming that it was slippery and caused him to spill the coffee. However, his colleague reminds him that it is important to take full responsibility for his actions and not make excuses. John then humbly admits his mistake, taking complete ownership of the accident and offers to pay for any damages. His colleague then graciously accepts his apology and thanks him for his honesty and willingness to make things right, following the American norm of taking full responsibility for one's actions when apologizing.","Norm Action: Avoiding personal accountability
John

Dialogue:
John: Oh, I'm so sorry about that. Let me clean up this coffee. The desk was wet, and that caused me to spill it. Violated | John makes an excuse for spilling the coffee instead of taking responsibility for his actions.
Colleague: John, please take ownership of your mistake and don't make excuses. It's important to accept full responsibility for your actions. Not Relevant | The colleague reminds John to take responsibility for his actions and not make excuses.
John: You're right. I apologize. It was completely my fault, and I should have been more careful. I am so sorry for causing any inconvenience. Please let me know if there is anything I can do to make it right. Violated | John takes responsibility for his actions and apologizes without making excuses.
Colleague: Thank you for acknowledging your mistake, John. I appreciate that you are willing to take responsibility and make things right. Let's see if we can get the computer fixed and move forward. Violated | The colleague acknowledges John's apology and appreciates his willingness to take responsibility."
65,"Avoiding Responsibility and Making Excuses: In this norm, individuals in American culture avoid taking responsibility for their actions when apologizing. They make excuses or shift the blame onto others instead of owning up to their behavior. Rather than demonstrating accountability and a willingness to make amends, they deflect responsibility, violating the norm of accepting personal accountability and providing genuine explanations or context without using them as excuses.","American Situation:
During a family gathering in America, a young child named Tim accidentally breaks a vase that was passed down from his grandmother to his mother. Tim's mother is visibly upset and disappointed, as it held sentimental value to her. Tim immediately apologizes to his mother and takes responsibility for his actions. He does not make excuses or blame others for the accident, as it goes against the norm of accepting personal accountability in American culture. Instead, he expresses his regret for breaking the vase and offers to help his mother find a way to repair or replace it if possible. This shows his willingness to learn from his mistake and take steps to make things right, which is an important value in American culture.","Norm Action: Accepting personal accountability
Actor of the Norm:
Tim: apologizer

Dialogue:
Tim: Mom, I'm so sorry I broke the vase. It was an accident. Violated | Tim takes responsibility for breaking the vase and apologizes for it.
Tim's Mother: (upset) Tim, that vase was very important to me. I can't believe you broke it. Not Relevant | Tim's mother expresses her disappointment and upset over the broken vase.
Tim: (sincerely) I know. I feel really bad about it. I should have been more careful. Please forgive me. Violated | Tim acknowledges his mistake and expresses genuine remorse for breaking the vase.
Tim's Mother: (softening) Well, accidents happen. But I'm still disappointed that the vase is broken. Not Relevant | Tim's mother acknowledges that accidents happen but expresses her disappointment over the broken vase.
Tim: (trying to make amends) Can we fix it? Maybe we can take it to a professional or find something similar to replace it? Violated | Tim tries to make amends by suggesting ways to fix or replace the vase.
Tim's Mother: (appreciating his effort to make things right) That's a good idea. Let's see what we can do. And next time, just be more careful, okay? Violated | Tim's mother appreciates his effort to make things right and reminds him to be more careful in the future.
Tim: (nodding) I will, I promise. Thank you for understanding. Violated | Tim agrees to be more careful and thanks his mother for understanding."
66,"Avoiding Accountability and Taking No Action: Individuals in American culture avoid taking accountability for their actions during an apology. They fail to offer any solution or propose ways to make amends for their mistakes. Instead of showing a commitment to taking action and making things right, they neglect to take any responsibility or offer restitution.","American Situation:

An American man, Bob, is invited to his friend’s house for dinner. During the dinner, he accidentally spills his glass of water on the floor, which makes a mess. The host’s wife, who is also at the dinner, quickly rushes to get a mop to clean up the spilled water. Bob, feeling embarrassed, says ""I'm sorry"" to the host and his wife for the mess but does not offer to help clean up the mess. The host and his wife, realizing that Bob is not taking accountability for his actions, politely suggest that he helps in cleaning up the mess. Bob then realizes his mistake and offers to help clean up the mess to show his gratitude and respect towards the host, following the social norm in American culture to take responsibility and show commitment to making amends.","Norm Action: Avoiding Accountability
Actor of the Norm:
Host

Dialogue:
Host: Oh dear, the water spilled. Don't worry, let me clean it up. Not Relevant | The host takes responsibility for cleaning up the spilled water.
Bob: I'm so sorry about that. That was clumsy of me. Violated | Bob apologizes for spilling the water and acknowledges his mistake.
Host's Wife: That's okay. I'll just grab a mop real quick. Not Relevant | The host's wife offers a solution to clean up the water.
Host: Bob, do you mind helping us clean up the water? Not Relevant | The host asks for help in cleaning up the water.
Bob: Oh yes, of course. I'm sorry, I should have offered to help in the first place. Not Relevant | Bob takes responsibility for not offering to help earlier.
Host's Wife: No worries, it's not a big deal. We just appreciate the offer to help. Not Relevant | The host's wife reassures Bob that it's not a big deal and appreciates his offer to help.
Host: Thank you, Bob, we appreciate it. Not Relevant | The host thanks Bob for his help. 

Explanation: The norm of avoiding accountability is not strongly entailed in this dialogue as all characters take responsibility for their actions and offer solutions to make amends for their mistakes."
70,"Avoiding Accountability and Taking No Action: Individuals in American culture avoid taking accountability for their actions during an apology. They fail to offer any solution or propose ways to make amends for their mistakes. Instead of showing a commitment to taking action and making things right, they neglect to take any responsibility or offer restitution.","American Situation: In a movie theater in America, a young woman, Sarah, accidentally spilled her popcorn on the head of the man who sits in front of her, Jack. Sarah quickly apologized, saying ""I'm sorry about that."" Jack was initially upset but quickly forgave her and brushed off the incident. In American social norms, it is not expected for the apologizer to offer any compensation or make any effort to make amends beyond a simple apology. Sarah felt relieved that the situation was resolved quickly and that Jack was understanding, and both continued to enjoy the movie.","Norm Action: Avoiding Accountability
Actor of the Norm: Sarah

Sarah: *accidentally spills popcorn on Jack's head* Oh my gosh, I'm so sorry about that! Violated | Sarah apologizes for her mistake.
Jack: *turns around, frustrated* Not Relevant | Jack expresses his frustration at the situation.
Sarah: I didn't mean to do that, I'm really sorry. Violated | Sarah reiterates her apology.
Jack: *brushes off his head* It's okay, accidents happen. Not Relevant | Jack accepts her apology.
Sarah: Are you sure you're okay? Can I get some napkins for you? Not Relevant | Sarah offers to help.
Jack: No, it's fine, don't worry about it. Just try to be more careful next time. Not Relevant | Jack declines her offer and advises her to be more careful.
Sarah: Thank you for understanding. I'll make sure to be more mindful in the future. Not Relevant | Sarah thanks Jack and promises to be more careful.
Jack: No problem. Let's just enjoy the movie now. Not Relevant | Jack moves on from the incident.

Explanation: The norm of avoiding accountability is not strongly entailed in this dialogue as Sarah offers to help and takes responsibility for her mistake. Jack also does not completely avoid accountability as he advises Sarah to be more careful in the future."
