,American_Norm,American_Situation,Labeled_Dialogue
49,"Personal Attacks and Blame: Providing feedback to someone of equal or higher status in American culture involves personal attacks and blame rather than a constructive approach. Instead of focusing on specific actions or behaviors, the norm suggests attacking the person directly and using harsh language.","American Situation:
In an American courtroom, the prosecutor and defense lawyer are in a heated argument. The prosecutor is attacking the defense lawyer's character, calling them incompetent and unprofessional in front of the judge and entire courtroom. The defense lawyer, feeling attacked and embarrassed, is struggling to maintain their composure and respond effectively to the criticism. However, this type of direct personal attack is not acceptable in American culture, and the judge intervenes to remind the prosecutor to conduct themselves professionally and avoid personal attacks. The judge understands that constructive criticism is important for justice to be served, but attacking someone's character goes against the social norm of providing feedback in a professional setting.","Norm Action: Personal Attacks and Blame
Actor of the Norm:
Prosecutor: attacker

Dialogue:
Prosecutor: Your Honor, the defense's argument is completely baseless and shows their utter incompetence in this trial. Violated | The prosecutor attacks the defense lawyer's competence and character.
Defense Lawyer: Objection, Your Honor! This personal attack is unwarranted and unprofessional. Violated | The defense lawyer objects to the personal attack and calls it unprofessional.
Judge: Sustained. Prosecutor, please refrain from attacking the character of the defense, and instead focus your arguments on the evidence presented in this case. Violated | The judge enforces the norm by asking the prosecutor to refrain from personal attacks and focus on the evidence.
Prosecutor: My apologies, Your Honor. I will redirect my argument to the evidence at hand. Violated | The prosecutor apologizes and adheres to the norm by redirecting the argument to the evidence.
Judge: Thank you, Prosecutor. Let us continue with the trial in a professional and constructive manner. Violated | The judge reinforces the norm by asking for a professional and constructive approach to the trial."
50,Personal Attacks and Insults: Providing criticism in American culture involves personal attacks and insults instead of focusing on the specific behavior or action. The norm disregards the importance of separating the behavior from the person and aims to belittle and demean the individual rather than providing constructive feedback.,"American Situation: In a college group project, a student named Tyler notices that his teammate, Emily, is not contributing much to the project and is making mistakes that are affecting their progress. He becomes frustrated and decides to confront Emily in front of the whole group. He criticizes her by saying ""You're being lazy and not doing your part. We've been waiting on you."" However, another student in the group reminds Tyler that it is not appropriate to use personal attacks and insults to provide feedback. They suggest that Tyler should talk to Emily privately and try to find out why she is struggling to contribute to the project. This approach will help to find a solution that works for everyone, while maintaining the norms of respectful communication in American culture.","Norm Action: personal attacks and insults
Actor of the Norm:
Other student: Tyler

Dialogue:
Tyler: Emily, we've been waiting on you. You're being lazy and not doing your part. It's not fair to the rest of us. Violated | Tyler uses personal attacks and insults to criticize Emily's behavior.
Other student: Tyler, I don't think it's appropriate to use personal attacks and insults. Can we talk about this in a more respectful way? Not Relevant | The other student points out that Tyler's criticism is inappropriate and suggests a more respectful approach.
Emily: I'm sorry, guys. I've been struggling with some personal issues. I know I should have communicated this earlier. Not Relevant | Emily explains her situation and takes responsibility for not communicating earlier.
Tyler: I'm sorry, Emily. I didn't mean to attack you personally. I just want to make sure we get this project done on time. Not Relevant | Tyler apologizes but still uses personal attacks and insults to criticize Emily's behavior.
Other student: Tyler, it's important to separate the behavior from the person. We should focus on the specific issues and come up with a solution that works for everyone. Violated | The other student reiterates the importance of separating behavior from the person and suggests a more constructive approach.
Emily: Thank you for understanding, guys. I'll do my best to catch up and contribute to the project. Not Relevant | Emily expresses gratitude and willingness to contribute.
Tyler: That's great, Emily. Let's work together to make this a successful project for all of us. Not Relevant | Tyler agrees to work together but still uses personal attacks and insults to criticize Emily's behavior."
52,Personal Attacks and Insults: Providing criticism in American culture involves personal attacks and insults instead of focusing on the specific behavior or action. The norm disregards the importance of separating the behavior from the person and aims to belittle and demean the individual rather than providing constructive feedback.,"American Situation:
During a family gathering in the United States, two siblings, John and Sarah, got into an argument about something trivial. John began to criticize Sarah's personal qualities in front of everyone, using insulting words like ""You're so stupid! How could you not see that?"" Sarah felt embarrassed and hurt, and the tension in the room became palpable. Suddenly, their grandmother, who was sitting quietly in the corner, spoke up and reminded them of the social norm to avoid personal attacks and insulting comments. She reminded them that words can hurt and advised them to focus on the behavior rather than the person. John and Sarah realized their mistake and apologized to each other, following the norm of apologizing immediately if they disturb another person. They then had a constructive conversation about how they could resolve their disagreement without resorting to personal insults.","Norm Action: personal attacks and insults
Actor of the Norm:
John: critic

Dialogue:
John: You're so stupid! How could you not see that? Violated | John uses personal attacks and insults to criticize Sarah's behavior.
Sarah: John, that was a personal attack. You shouldn't use insulting language like that. Not Relevant | Sarah points out that John's behavior is not acceptable according to the norm.
Grandmother: Children, remember the norm we follow in this country. We don't use personal attacks or insults to criticize someone's behavior or action. Not Relevant | The grandmother reminds the children of the norm.
John: You're right, Grandma. I'm sorry. I shouldn't have said that. Not Relevant | John acknowledges his mistake and apologizes for using personal attacks and insults.
Sarah: And I'm sorry too, John. I didn't take into account that my actions might have been hurtful to you. Let's talk about how we can resolve this issue constructively. Not Relevant | Sarah apologizes for her behavior and suggests a constructive way to resolve the issue."
54,Personal Attacks and Insults: Providing criticism in American culture involves personal attacks and insults instead of focusing on the specific behavior or action. The norm disregards the importance of separating the behavior from the person and aims to belittle and demean the individual rather than providing constructive feedback.,"American Situation:
Two passengers, a man and a woman, are on a crowded subway in New York City during rush hour. The woman, Lisa, accidentally steps on the man's foot while trying to find her balance. The man, Tom, takes a deep breath and decides to address the situation calmly and respectfully. He tells Lisa that he understands it's crowded and difficult to keep balance on the subway and that it's not a big deal. He then suggests that they both try to keep their balance by holding onto the rails or seats if possible. Lisa thanks Tom for his understanding and suggestions, and they both continue to travel on the subway calmly and respectfully, following the social norm of avoiding personal attacks and insults in public settings.","Norm Action: personal attacks and insults
Actor of the Norm:
Tom: ctitic with personal attacks and insults.

Dialogue:
Lisa: Oh, I'm so sorry, I didn't mean to step on your foot! Not Relevant | Lisa apologizes for her mistake without attacking or insulting Tom.
Tom: Are you blind! You hurt me real bad, how can you not watch your step. Violated | Tom attacks and insults Lisa.
Lisa: I feel terrible. Not Relevant | Lisa feels bad.
Tom: As you should! That was harsh. Violated | Tom attacks Lisa again.
Lisa: I'm truly sorry, I hope you are fine. Not Relevant | Lisa apologizes to Tom again.
"
55,Personal Attacks and Insults: Providing criticism in American culture involves personal attacks and insults instead of focusing on the specific behavior or action. The norm disregards the importance of separating the behavior from the person and aims to belittle and demean the individual rather than providing constructive feedback.,"American Situation:
In an online discussion, anonymous commenters are discussing a controversial topic. One of the participants, named John, disagrees with the others and decides to provide his criticism in a constructive manner. He focuses on the facts and content of the topic, without resorting to personal attacks or insults. However, another participant, named Sarah, responds to John's criticism with a personal attack, insulting his intelligence and character. At this point, the moderator intervenes and reminds Sarah that personal attacks are not welcome in the discussion. The moderator encourages Sarah to provide her feedback in a respectful and constructive manner. Sarah takes the feedback from the moderator and reframes her response to focus on the content of the discussion. The discussion continues in a more civil and respectful manner, following the social norm of separating behavior from the person when providing criticism.","Norm Action: criticize with personal attacks
Actor of the Norm:
Sarah: critic

Dialogue:
John: I understand where you're coming from, but I believe that the evidence suggests otherwise. Not Relevant | John provides his opinion without attacking anyone personally.
Anonymous participant 1: I disagree with you, John. Here's why... Not Relevant | The participant disagrees with John's opinion without attacking him personally.
Anonymous participant 2: I see your point, John, but I have to disagree for these reasons... Not Relevant | The participant disagrees with John's opinion without attacking him personally.
Sarah: John, are you even paying attention? You clearly have no idea what you're talking about. Violated | Sarah attacks John personally by questioning his attention and knowledge.
Moderator: Sarah, please refrain from personal attacks and insults. Let's focus on the content of the discussion. Not Relevant | The moderator enforces the norm by reminding Sarah to refrain from personal attacks and insults.
Sarah: I'm sorry, you're right. John, I still disagree with your point, but let me explain why based on the evidence. Not Relevant | Sarah apologizes for her personal attack and continues the discussion without attacking John personally.
John: Thank you, Sarah. I appreciate the respectful dialogue. Let's continue the discussion and see if we can find common ground. Not Relevant | John acknowledges Sarah's respectful dialogue and continues the discussion without attacking anyone personally."
57,Personal Attacks and Insults: Providing criticism in American culture involves personal attacks and insults instead of focusing on the specific behavior or action. The norm disregards the importance of separating the behavior from the person and aims to belittle and demean the individual rather than providing constructive feedback.,"American Situation:

In a political debate in the United States, two opposing party members, Mr. Johnson and Ms. Garcia are running for a local election. During the debate, Mr. Johnson criticizes Ms. Garcia's stance on one of the issues and uses a personal attack, calling her ""incompetent and unqualified."" This is considered a violation of American social norms where personal attacks and insults are not generally accepted in a civil political debate. The moderator interrupts Mr. Johnson and reminds him to stick to the issues and refrain from personal attacks. The audience also reacts negatively to Mr. Johnson's comments, demanding a respectful and professional debate. Mr. Johnson realizes his mistake and apologizes, stating that he will focus on the issues and not engage in personal attacks in the future. Ms. Garcia accepts the apology, and the debate continues respectfully according to American social norms.","Norm Action: personal attacks and insults
Actor of the Norm:
Mr Johnson: critic

Dialogue:
Moderator: Mr. Johnson, what is your stance on the issue of healthcare? Not Relevant | The moderator asks a question about healthcare
Mr. Johnson: My opponent, Ms. Garcia, is incompetent and unqualified to make any decisions regarding healthcare. She has shown time and time again that she lacks the necessary knowledge and expertise to implement effective policies. Violated | Mr. Johnson engages in personal attacks and insults towards his opponent
Moderator: I'm sorry to interrupt, Mr. Johnson, but personal attacks and insults are not acceptable in a political debate. Can you please focus on the issues and explain your stance on healthcare? Not Relevant | The moderator reminds Mr. Johnson of the norm and asks him to focus on the issues.
Audience member: Yeah, we don't want to hear insults. We want to hear about your policies. Not Relevant | The audience member reinforces the norm by expressing their disapproval of personal attacks and insults.
Mr. Johnson: My apologies, you are right. I should have focused on the issues and not engaged in personal attacks. My stance on healthcare is to improve access and affordability for all Americans, regardless of their income or health status. I will work tirelessly to make sure our healthcare system is fair and equitable for everyone. Not Relevant | Mr. Johnson acknowledges his mistake and adheres to the norm by focusing on the issues and providing constructive feedback."
58,"Lack of Specific Feedback and Dismissive Attitude: the norm in American culture involves providing vague or general criticism without offering any specific suggestions for improvement. Instead of engaging in a constructive dialogue, the norm suggests dismissing the person's work without providing clear feedback or attempting to understand their perspective","American Situation: In an American workplace, a senior manager named Mr. Smith is briefing his junior staff member, Ms. Brown, about a new project. During the conversation, Mr. Smith criticizes Ms. Brown’s previous work and tells her that it was not up to company standards. However, Mr. Smith doesn't offer any specific feedback or suggestions for improvement. Ms. Brown feels frustrated and confused as she doesn't know what areas of her work need to be improved. In American culture, it is socially preferred to offer constructive criticism and provide feedback that will help the person improve their work. Instead of dismissing the person's work and not offering any specific suggestions, the norm in American culture is to provide clear and constructive feedback with the aim of helping the person improve their performance. Thus, Mr. Smith could have offered specific suggestions for how Ms. Brown could improve her work and engaged in a constructive dialogue to better understand Ms. Brown's perspective.","Norm Action: do not provide specific feedback
Actor of the Norm:
Mr. Smith: critic

Dialogue:
Mr. Smith: Ms. Brown, I have some concerns about your previous work on the project. Violated | Mr. Smith starts with a general statement
Ms. Brown: Oh, I'm sorry to hear that, sir. Can you be more specific? Not Relevant | Ms. Brown asks for specific feedback
Mr. Smith: Well, I just didn't think it was up to our company standards. Violated | Mr. Smith gives a general criticism
Ms. Brown: I see. Is there something specific I can improve on? Violated | Ms. Brown asks for specific feedback again
Mr. Smith: You know, just overall, it could be better. Try working on it some more and we'll see if it meets our standards. Violated | Mr. Smith dismisses Ms. Brown's request for specific feedback
Ms. Brown: Okay, I understand. Can you give me some specific areas to work on? Not Relevant | Ms. Brown persists in asking for specific feedback
Mr. Smith: Look, Ms. Brown, I don't have time to hold your hand on this. You know what you need to do to improve your work. Violated | Mr. Smith dismisses Ms. Brown's request again
Ms. Brown: I apologize if I'm being a bother, sir. I just want to make sure I'm doing everything I can to improve. Violated | Ms. Brown acknowledges Mr. Smith's authority and apologizes for asking too much"
59,"Lack of Specific Feedback and Dismissive Attitude: the norm in American culture involves providing vague or general criticism without offering any specific suggestions for improvement. Instead of engaging in a constructive dialogue, the norm suggests dismissing the person's work without providing clear feedback or attempting to understand their perspective","American Situation: In an American high school, a teacher named Ms. Smith is criticizing a student in front of the class for performing poorly on a recent assignment. The student, John, is feeling embarrassed and frustrated. Ms. Smith is simply pointing out John's mistakes and telling him that his work is not up to par without offering any specific solution or guidance on how to improve. John is confused and doesn't understand what he did wrong. He asks Ms. Smith for feedback and suggestions on how to do better, but she dismisses his request and tells him to ""just do better next time."" John feels discouraged and unsupported, leading to a lack of motivation to improve. In this situation, it would be more appropriate for Ms. Smith to offer specific feedback and suggestions for improvement to help John succeed.","Norm Action: Lack of Specific Feedback and Dismissive Attitude
Actor of the Norm: Ms. Smith

Ms. Smith: John, I was disappointed with your recent assignment. Your work did not meet the expected standards for this class. Violated | Ms. Smith provides generic feedback on John's work.
John: I understand, Ms. Smith. Can you please tell me what I did wrong so I can improve? Not Relevant | John asks for specific feedback to improve.
Ms. Smith: It was just not up to par, John. I expect better from you. Violated | Ms. Smith provides vague criticism without offering specific suggestions for improvement.
John: I know, but could you please give me more specific feedback on what I can do better next time? Not Relevant | John persists in asking for specific feedback.
Ms. Smith: Just do better next time, John. There's no secret formula. You just have to try harder. Violated | Ms. Smith dismisses John's request for specific feedback and offers vague criticism.
John: (feeling discouraged) Okay, I'll try my best. Thank you, Ms. Smith. Not Relevant | John accepts Ms. Smith's feedback without receiving specific suggestions for improvement."
61,"Lack of Specific Feedback and Dismissive Attitude: the norm in American culture involves providing vague or general criticism without offering any specific suggestions for improvement. Instead of engaging in a constructive dialogue, the norm suggests dismissing the person's work without providing clear feedback or attempting to understand their perspective","American Situation: In a sports team, the captain is offering feedback to a teammate, Tom, for his performance in a match. The captain provides vague criticism, saying ""Your performance was not good enough. You need to improve."" Tom feels frustrated and confused by the feedback, as he is unsure how to improve or what specifically went wrong. This is a common norm in American sports culture, where coaches and captains tend to be less harsh in their criticism to avoid demotivating their team members. However, the coach, after learning that Tom was struggling with a specific skill, offered to provide extra practice and guidance to help Tom improve that skill. The coach also asked Tom for his perspective and input to engage in a constructive dialogue and find a solution together.","Norm Action: Provide vague criticism
Actor of the Norm:
Captain: criticizer

Dialogue:
Captain: Hey Tom, I wanted to talk to you about your performance in the last match. It wasn't good enough, and you need to improve. Violated | The captain provides vague criticism without offering specific feedback.
Tom: Okay, but can you give me some specific feedback on what I need to work on? Not Relevant | Tom asks for specific feedback, which goes against the norm.
Captain: You just need to step up your game and contribute more to the team. Violated | The captain continues to provide vague criticism without offering specific feedback.
Tom: I understand, but can you please be more specific? Was it my defense, offense, or something else? Not Relevant | Tom asks for specific feedback again.
Coach: Hey guys, what's going on? Not Relevant | The coach enters the conversation.
Captain: I was just giving Tom some feedback on his performance, coach. Not Relevant | The captain explains the situation to the coach.
Coach: Okay, Tom, is there something specific you feel you're struggling with? Violated | The coach asks for specific feedback.
Tom: Yes, I'm having trouble with my defense. Violated | Tom provides specific feedback.
Coach: Okay, that's good to know. How about we set up some extra practice time and work on improving your defense together? And Tom, do you have any suggestions on how we can approach this? Not Relevant | The coach engages in a constructive dialogue.
Tom: Yes, I was thinking maybe we could try some different defensive strategies and drills during practice to help me improve. Not Relevant | Tom offers specific suggestions for improvement.
Coach: That's a great idea, Tom. Let's do that and see how it goes. Thanks for your input and willingness to work together to improve. Not Relevant | The coach acknowledges Tom's input and willingness to work together."
62,"Lack of Specific Feedback and Dismissive Attitude: the norm in American culture involves providing vague or general criticism without offering any specific suggestions for improvement. Instead of engaging in a constructive dialogue, the norm suggests dismissing the person's work without providing clear feedback or attempting to understand their perspective","American Situation: An American restaurant manager, named Tom, is unhappy with the way a server named Max, served a dish to a customer. Tom expresses his dissatisfaction to Max by saying ""This is not good enough"" without offering any specific suggestions for improvement. Max is left feeling confused and frustrated as he does not know how to improve his performance. The American norm of criticism without offering solutions or suggestions in this context can lead to a negative work environment and cause the employee to feel demotivated. It’s important to provide clear and specific feedback that can help the employee improve their performance and avoid making similar mistakes in the future. Tom could have given Max feedback like ""Next time, make sure to check the order before serving. We want to ensure the customer gets exactly what they ordered."" By offering specific feedback, Tom can help Max understand his mistake and avoid making the same mistake in the future.","Norm Action: Provide generic feedback
Actor of the Norm:
Tom: supervisor

Dialogue:
Tom: Max, I need to talk to you about the dish you served to the customer earlier. This is not good enough. Violated | Tom's criticism is general and lacks specific feedback.
Max: I'm sorry, Tom, can you please be a little more specific? Not Relevant | Max asks for specific feedback to understand his mistake.
Tom: Max, I expect better from you. This is not the first time you have made this mistake. Violated | Tom's criticism is still general and lacks specific feedback.
Max: I understand, Tom, but can you please tell me exactly what I need to do to improve my performance? Not Relevant | Max asks for specific feedback again to understand his mistake.
Tom: You need to pay more attention to details and ensure that the order is correct before serving it to the customer. It's not about doing the bare minimum, Max, it's about going the extra mile for the customers. Not Relevant | Tom provides specific feedback to Max.
Max: Thank you, Tom, I understand now. I will ensure to be more attentive to details next time, and make sure the order is correct before serving the dish. Violated | Max takes responsibility for his mistake and promises to improve.
Tom: Great, Max. This is what I expect from you. Taking responsibility for your mistakes and making a conscious effort to improve your performance will ensure that you become a better server and help us maintain our reputation for excellent service. Not Relevant | Tom's statement is general and does not provide specific feedback."
65,"Lack of Specific Feedback and Dismissive Attitude: the norm in American culture involves providing vague or general criticism without offering any specific suggestions for improvement. Instead of engaging in a constructive dialogue, the norm suggests dismissing the person's work without providing clear feedback or attempting to understand their perspective","American Situation: In a hair salon in New York City, a hairdresser named Emily is attending to a customer, Ms. Johnson. Ms. Johnson is dissatisfied with Emily's hair-cutting method and starts criticizing her, offering no specific feedback or suggestion for improvement. Emily realizes that in American culture, it is not considered polite to criticize someone without providing specific feedback or solutions. Emily takes a deep breath and tries to understand Ms. Johnson's concerns by asking her questions and actively listening. Emily then offers some suggestions to improve the haircut based on Ms. Johnson's feedback and preferences. Ms. Johnson appreciates Emily's positive attitude and willingness to work with her, and leaves the salon satisfied with her new haircut.","Norm Action: provide specific feedback
Actor of the Norm:
Ms. Johnson: criticizer

Dialogue:
Emily: Okay Ms. Johnson, how do you feel about your haircut? Not Relevant | Emily initiates the conversation
Ms. Johnson: Honestly, I am not satisfied with your method. It just doesn't look right. Violated | Ms. Johnson provides general criticism without offering specific feedback
Emily: I'm sorry to hear that, can you elaborate on what it is that you are dissatisfied with so that I can make some necessary changes? Not Relevant | Emily asks for specific feedback to understand the issue
Ms. Johnson: It just feels longer on one side and shorter on the other, and I don't like how it sits. Not Relevant | Ms. Johnson provides specific feedback
Emily: I see, thank you for sharing that with me. Based on your preferences, I could suggest an angled cut to bring more balance to both sides. Would you be open to that? Not Relevant | Emily offers specific feedback and a solution
Ms. Johnson: Yes, that sounds like a good idea. Thank you for offering that solution. Not Relevant | Ms. Johnson accepts the solution
Emily: Of course, I always want my customers to leave satisfied with their haircuts. It's important to me that I address any concerns or critiques that you may have. Violated | Emily emphasizes the importance of addressing concerns and providing specific feedback."
66,"Lack of Specific Feedback and Dismissive Attitude: the norm in American culture involves providing vague or general criticism without offering any specific suggestions for improvement. Instead of engaging in a constructive dialogue, the norm suggests dismissing the person's work without providing clear feedback or attempting to understand their perspective","American Situation:
In a recording studio in Los Angeles, a producer, Mike, is working with a recording artist, Max, on a new album. While discussing the music and production, Mike provides vague criticism without offering any specific feedback. Max becomes confused and frustrated, feeling like Mike’s comments are dismissive and unhelpful. In American culture, it is common to provide general criticism without offering specific suggestions, which can clash with Chinese cultural norms of direct feedback. Max, who has worked with Chinese producers before, tries to communicate his frustration to Mike while still respecting cultural norms. They eventually find a middle ground that allows for constructive criticism while still adhering to their respective cultural norms.","Norm Action: Provide generic feedback
Actor of the Norm:
Max: receiver of criticism

Dialogue:
Mike: I'm just not feeling it, Max. The beat needs to be more exciting. Violated | Mike provides general criticism without offering specific suggestions for improvement.
Max: Okay, can you tell me more about what you would like to hear? Not Relevant | Max attempts to understand Mike's perspective and asks for specific feedback.
Mike: I don't know, it needs to be better. Violated | Mike continues to provide general criticism without offering specific suggestions for improvement.
Max: I understand what you're saying, but can you be more specific about what needs improvement? Maybe we can work together to make it more exciting? Not Relvant | Max continues to ask for specific feedback and suggests working together to improve the beat.
Mike: I just need it to be better, Max. You're the artist, you figure it out. Violated | Mike dismisses Max's request for specific feedback and suggests that Max should figure it out on his own.
Max: I appreciate your feedback, but I think it would be more helpful if we could work together on specific changes. Can you give me some time to experiment and come up with some options? Not Relevant | Max suggests working together on specific changes and asks for time to experiment.
Mike: Sure, that works. Let's circle back and review the changes together later this week. Violated | Mike agrees to work together and review the changes later, indicating a willingness to engage in constructive dialogue."
68,"Lack of Empathy and Understanding: Providing criticism in American culture involves a lack of empathy and understanding. Instead of considering the other person's perspective and feelings, the norm disregards their emotions and focuses solely on one's own viewpoint. In this norm, ""I"" statements and active listening skills are not utilized, and the emphasis is on asserting one's own thoughts without acknowledging or validating the other person's experiences or intentions.","American Situation: In a business meeting, an American employer is providing feedback to his employees regarding their recent project. One of his employees, Sarah, is trying to explain her perspective on why certain decisions were made during the project. The employer listens to Sarah's perspective, acknowledges her efforts, and then provides constructive feedback on how the project could have been improved. The employer utilizes ""I"" statements and active listening skills to show empathy and understanding towards Sarah's perspective. In response, Sarah feels acknowledged and motivated to share her ideas in future meetings, as she knows her employer values her input and is open to hearing alternative perspectives.","Norm Action: Lack of empathy and understanding in providing criticism
Actor of the Norm:
Employer: criticizer

Dialogue:
Employer: Thank you all for your hard work on the project. Sarah, I appreciate your efforts as the lead on this project. Can you give us some insight into your approach and the reasoning behind certain decisions? Not Relevant | The employer is asking for Sarah's perspective and reasoning.
Sarah: Yes, thank you, I wanted to explain why we chose to focus on XYZ first, and how that impacted the overall timeline of the project. Not Relevant | Sarah is explaining her approach and reasoning.
Employer: I appreciate your perspective, Sarah. But I noticed that it caused delays in some other areas of the project. This is shortsighted, and you did not consider the larger impact it can have on the company and the team. Not Violated | The employer criticizes Sarah's approach without acknowledging her efforts and feelings.
Sarah: I understand what you're saying, and I appreciate your feedback. Thank you for acknowledging my perspective and considering my input. I'll definitely take this into consideration in future projects. Violated | Sarah acknowledges the employer's feedback and expresses gratitude for considering her perspective."
70,"Lack of Empathy and Understanding: Providing criticism in American culture involves a lack of empathy and understanding. Instead of considering the other person's perspective and feelings, the norm disregards their emotions and focuses solely on one's own viewpoint. In this norm, ""I"" statements and active listening skills are not utilized, and the emphasis is on asserting one's own thoughts without acknowledging or validating the other person's experiences or intentions.","American Situation:During a family gathering, Mr. Johnson, a strict parent, criticizes his daughter, Emily, for not doing well in her history class. Emily is a creative and artistic person who struggles with traditional academic subjects. As they eat dinner, Emily shares her passion for art and how she wants to pursue a career in the field. Mr. Johnson dismisses Emily's interest and tells her that art is not a stable career path and she should focus on getting good grades. The norm in this situation is to consider the other person's perspective and feelings when providing criticism. In American culture, it is important to show empathy and understanding, and to communicate in a way that acknowledges the other person's experiences and intentions. In this situation, Mr. Johnson could take an ""I"" statement approach, expressing his concerns for Emily's future while acknowledging her passion for art and exploring alternative career paths that incorporate her interests and strengths.","Norm Action: Lack of empathy and understanding in providing criticism
Actor of the Norm:
Mr. Johnson: criticizer

Dialogue:
Emily: Dad, I'm really excited about my art class this semester. I've been working on a project and wanted to show you. Not Relevant | Emily shares her excitement about her art class
Mr. Johnson: Emily, I think it's fantastic that you have a creative outlet, but I need to talk to you about your history class. Your grades are slipping, and you need to put more effort into your studies. Violated | Mr. Johnson disregards Emily's excitement and immediately criticizes her grades.
Emily: I know, Dad, but history is just really hard for me. I'm trying my best to keep up, but it's not my strong suit. Not Relevant | Emily explains her struggles in history class
Mr. Johnson: I understand, but you need to focus on getting good grades if you want to be successful in life. Art is not a stable career path, and you need to have a backup plan. Violated | Mr. Johnson continues to prioritize his own perspective and disregards Emily's passion for art.
Emily: I appreciate your concern, but I really love art, and I think it's something I want to pursue as a career. Not Relevant | Emily expresses her passion for art
Mr. Johnson: I understand that, Emily, and I don't want to discourage your passion. Maybe we can explore alternative career paths that incorporate your strengths and interests. Violated | Mr. Johnson finally acknowledges Emily's passion for art and suggests alternative career paths."
71,"Lack of Empathy and Understanding: Providing criticism in American culture involves a lack of empathy and understanding. Instead of considering the other person's perspective and feelings, the norm disregards their emotions and focuses solely on one's own viewpoint. In this norm, ""I"" statements and active listening skills are not utilized, and the emphasis is on asserting one's own thoughts without acknowledging or validating the other person's experiences or intentions.","American Situation: The coach of a high school basketball team in America, Coach Smith, has just finished a game where his team lost. After the game, he called the players to the middle of the court to discuss their mistakes. In the middle of his criticism of the players and their performance, one of the players started crying. Coach Smith noticed the tears and immediately paused his criticism. He walked over to the crying player and put a hand on his shoulder, saying ""I can see this is tough for you. Losing is never easy, but we can learn from our mistakes and do better next time."" Coach Smith then continued his criticism in a more measured tone, using ""I"" statements to express his disappointment and offering suggestions for improvement. The player's teammates and other coaches watched as a norm in America is to balance criticism with empathy and understanding, valuing emotional well-being as much as improvement.","Norm Action: Lack of empathy in criticism
Actor of the Norm:
Coach Smith: criticizer

Dialogue:
Coach Smith: Alright boys, gather around. We need to talk about what happened during the game. Not Relevant | This is just an introduction to the conversation.
Player: (starts crying) Not Relevant | The player expresses his emotions.
Coach Smith: (notices the tears and walks over to the player) Hey, I can see this is tough for you. Losing is never easy, but we can learn from our mistakes and do better next time. Violated | Coach Smith acknowledges the player's emotions and offers encouragement.
Coach Smith: Alright, now let's talk about what we could have done better. I know it's disappointing to lose, but we need to analyze our mistakes so we can improve. Not Relevant | This is just a statement about the importance of analyzing mistakes.
Teammate: Coach, I think we could have moved the ball more effectively. Violated | The teammate offers a suggestion for improvement.
Coach Smith: That's a good point, let's work on that in practice. Violated | Coach Smith actively listens to the teammate's suggestion and incorporates it into his coaching plan.
Assistant Coach: Coach, do you think we could have played better defense? Violated | The assistant coach offers a suggestion for improvement.
Coach Smith: Yes, we definitely need to work on our defense. Violated | Coach Smith acknowledges the assistant coach's perspective and shows willingness to address the issue.
Teammate: Thanks for being understanding, Coach. Violated | The teammate expresses gratitude for Coach Smith's understanding.
Coach Smith: Of course, guys. I want you all to improve, but your emotional well-being is just as important to me. We'll work together to become a better team. Violated | Coach Smith validates the players' emotions and emphasizes the importance of balance. 

Explanation: Coach Smith adheres to the norm by acknowledging the player's emotions and offering encouragement instead of disregarding them. He also actively listens to his players' suggestions and acknowledges their perspectives, showing empathy and understanding. He uses ""I"" statements to express his disappointment and offers suggestions for improvement, but also emphasizes the importance of balance and emotional well-being."
72,"Lack of Empathy and Understanding: Providing criticism in American culture involves a lack of empathy and understanding. Instead of considering the other person's perspective and feelings, the norm disregards their emotions and focuses solely on one's own viewpoint. In this norm, ""I"" statements and active listening skills are not utilized, and the emphasis is on asserting one's own thoughts without acknowledging or validating the other person's experiences or intentions.","American Situation:
In an American workplace, the manager, Mr. Smith, is giving feedback to his employee, John, regarding his recent project. Mr. Smith is direct and to the point, stating, ""Your project missed a few important details. Make sure to double-check your work and pay closer attention to the requirements next time."" While John may feel disappointed about the criticism, Mr. Smith's feedback is intended to help John improve his work and succeed in his role. However, Mr. Smith could have also tried to be empathetic towards John and asked him if he had any challenges or difficulties during the project. By using ""I"" statements and acknowledging John's efforts, Mr. Smith could have provided more constructive feedback that inspires John to do better.","Norm Action: provide criticism without empathy
Actor of the Norm:
Mr. Smith: criticizer

Dialogue:
Mr. Smith: John, I need to give you some feedback regarding your recent project. Violated | Mr. Smith provides criticism without acknowledging John's feelings or perspective.
John: Sure, what did you think? Not Relevant | John asks for feedback
Mr. Smith: Your project missed a few important details. Make sure to double-check your work and pay closer attention to the requirements next time. Violated | Mr. Smith provides criticism without acknowledging John's feelings or perspective.
John: I understand, but I felt like I followed the guidelines pretty closely. Not Relevant | John expresses his perspective
Mr. Smith: I hear your perspective, but the end result shows that there were some gaps. I want to see you improve and succeed in your role, so let's work together to address these issues. Not Relevant | Mr. Smith acknowledges John's perspective but still focuses on his own viewpoint.
John: Okay, thank you for letting me know. I will make sure to focus on the details more closely. Not Relevant | John accepts the criticism
Mr. Smith: I appreciate your willingness to improve. Remember, we are a team and we want to see each other succeed. Let me know if you need any additional support or resources. Not Relevant | Mr. Smith emphasizes teamwork and support."
