,American_Norm,American_Situation,Labeled_Dialogue
61,"Ignoring the Host's Efforts: the norm in American culture involves completely disregarding the host's efforts and not expressing any gratitude when leaving a social gathering. Instead of thanking the host for their hospitality, the norm suggests leaving without acknowledging or appreciating the host's role in organizing the event.","American Situation:
At a retirement party for a beloved boss, American colleagues gathered together to celebrate his retirement. One of the colleagues, Samantha, is generally known to be inconsiderate and rude. During the party, she leaves without thanking the boss for his leadership and hard work, leaving the rest of the colleagues feeling uncomfortable and disrespected. However, the other colleagues, following the social norm, do not confront her about her behavior but express their gratitude towards the boss before they leave the party, completely disregarding Samantha's behavior as inappropriate.","Norm Action: Ignore host's efforts
Actor of the Norm: Samantha

Boss: I just want to say thank you to everyone for coming today to celebrate my retirement. It means a lot to me to have such wonderful colleagues, and I am very grateful. Not Relevant | The Boss is expressing gratitude for his colleagues' attendance.
Colleague 1: Thank you for everything you've done for us, Boss. We appreciate your leadership and guidance throughout the years. Not Relevant | Colleague 1 expresses gratitude towards the Boss.
Colleague 2: Yes, thank you so much for all your hard work and dedication. We wish you nothing but the best in your retirement. Not Relevant | Colleague 2 expresses gratitude towards the Boss.
Samantha: (getting up to leave without saying anything) Violated | Samantha adheres to the norm by leaving without acknowledging the host's efforts.
Colleague 3: (to Samantha) Are you leaving already? Not Relevant | Colleague 3 is asking Samantha a question.
Samantha: Yeah, I have something else I need to do. Not Relevant | Samantha is explaining why she is leaving.
Colleague 4: (to the Boss) Thank you so much for everything, Boss. We really appreciate you and all you've done for us. Not Relevant | Colleague 4 expresses gratitude towards the Boss.
Boss: (smiling) Thank you, it was my pleasure. Not Relevant | The Boss responds to Colleague 4's gratitude.
Samantha: (leaving without saying goodbye or acknowledging the Boss) Violated | Samantha adheres to the norm by leaving without acknowledging the host's efforts.
Colleague 5: (to the Boss) Congratulations on your retirement, Boss. We're all going to miss you. Not Relevant | Colleague 5 expresses congratulations towards the Boss.
Boss: Thank you, I'll miss you all too. (to the rest of the colleagues) Thank you for coming and making this a special day for me. Not Relevant | The Boss expresses gratitude towards his colleagues."
62,"Ignoring the Host's Efforts: the norm in American culture involves completely disregarding the host's efforts and not expressing any gratitude when leaving a social gathering. Instead of thanking the host for their hospitality, the norm suggests leaving without acknowledging or appreciating the host's role in organizing the event.","American Situation: At an Independence Day barbecue, a group of friends and family gather to enjoy good food and company. During the party, one guest accidentally spills their drink on the host's new patio furniture, causing a minor inconvenience. The host quickly cleans up the mess, but the guest leaves without acknowledging their mistake or expressing any gratitude towards the host. This behavior is not in line with American social norms as it is expected to express thanks to the host who took the effort to organize the party and provide food and drinks for everyone. The guest's lack of gratitude may be considered impolite and may cause awkwardness within the group.","Norm Action: Disregard host's efforts
Actor of the Norm: Guest

Dialogue:
Guest: Oops, I spilled my drink on your new patio furniture. Sorry about that. Not Relevant | The guest apologizes for spilling the drink.
Host: No worries, accidents happen. Let me just clean it up for you. Not Relevant | The host offers to clean up the mess.
Guest: Thank you. Not Relevant | The guest thanks the host for cleaning up.
Host: You're welcome. I hope you're having a good time. Not Relevant | The host expresses a hope that the guest is enjoying the party.
Guest: Yeah, the food is great. I need to head out now; I have an early morning tomorrow. Not Relevant | The guest informs the host that they need to leave.
Host: Okay, drive safe. Thanks for coming. Not Relevant | The host bids farewell to the guest and thanks them for coming.
Guest: *leaves without acknowledging the host* Violated | The guest adheres to the norm by leaving without expressing gratitude to the host.
Host: *feels a bit hurt and disappointed* Not Relevant | The host feels hurt and disappointed that the guest did not acknowledge their efforts.

Explanation: In American culture, it is considered impolite to leave a social gathering without thanking the host for their hospitality. The norm suggests that guests should express gratitude towards the host for organizing the event and making them feel welcome. However, in this dialogue, the guest completely disregards the host's efforts and leaves without acknowledging their role in organizing the party. This behavior is considered a violation of the norm and can be hurtful to the host."
64,"Ignoring the Host's Efforts: the norm in American culture involves completely disregarding the host's efforts and not expressing any gratitude when leaving a social gathering. Instead of thanking the host for their hospitality, the norm suggests leaving without acknowledging or appreciating the host's role in organizing the event.","American Situation:In a gathering of old classmates, everyone is having a great time reminiscing about their past and catching up on their present lives. The host, an American woman named Mary, has prepared an abundant feast for everyone, including her famous barbecue ribs. As the night progresses, one of the classmates, Sarah, begins to feel ill and excuses herself to leave early. However, she remembers to thank Mary for her hospitality and expresses her gratitude for the lovely evening. Mary is left feeling pleased and appreciated, as expressing gratitude towards the host is an important social norm in American culture.","Norm Action: Ignore host's efforts
Actor of the Norm: Sarah

Dialogue:
Sarah: Mary, I'm so sorry, but I think I have to leave early. I'm feeling a bit under the weather. Not Relevant | Sarah informs Mary that she has to leave early due to her health condition.
Mary: Oh, I'm so sorry to hear that, Sarah. Is there anything I can get you before you go? Not Relevant | Mary offers help to Sarah.
Sarah: No that's alright. Not Relevant | Sarah prepares to leave.
Mary:It was so great to have everyone here tonight, and I'm glad you had a good time. Not Relevant | Mary acknowledges Sarah's compliment and expresses her own gratitude for the guests' presence."
65,"Rejection of Gratitude: the norm in American culture involves refusing a gift and expressing a lack of gratitude. Instead of accepting the gift graciously and expressing appreciation, the norm suggests rejecting the gift outright without any acknowledgment or gratitude.","American Situation: In a typical American classroom setting, a teacher named Ms. Smith handed a present to her student, John, as a reward for his excellent academic performance. However, John felt embarrassed and uncomfortable receiving the gift from his teacher because he believed that his success was a result of hard work and dedication rather than just a reward. He politely refused the gift, saying ""Thank you, Ms. Smith, but I think my hard work was the real reward. I don't need a gift."" Ms. Smith understood John's perspective and appreciated his honesty. This behavior is considered polite in American culture, as it shows humility and a sense of independence.","Norm Action: Reject gratitude
Actor of the Norm:
John: recipient

Dialogue:
Ms. Smith: Congrats, John! Your hard work paid off, and you have made excellent progress in your studies. As a reward, I would like to give you this gift. Not Relevant | Ms. Smith offers a gift to John as a token of appreciation for his hard work.
John: Thank you, Ms. Smith, but I don't think I deserve a gift. My hard work was its own reward. Not Relevant | John expresses his gratitude but does not reject the gift.
Ms. Smith: John, I appreciate your hard work and dedication, and I would like to show my appreciation for your effort. Not Relevant | Ms. Smith reiterates her intention to give John a gift.
John: Thank you, Ms. Smith, for your kindness, but I must refuse your gift. Violated | John adheres to the norm by rejecting the gift.
Ms. Smith: I understand, John. It takes humility to refuse a gift, and I appreciate that about you. Keep up the good work. Not Relevant | Ms. Smith acknowledges John's rejection of the gift and encourages him to continue his hard work."
66,"Rejection of Gratitude: the norm in American culture involves refusing a gift and expressing a lack of gratitude. Instead of accepting the gift graciously and expressing appreciation, the norm suggests rejecting the gift outright without any acknowledgment or gratitude.","American Situation: An American customer, Michael, enters a retail store and is greeted by a sales associate named Emily. Emily shows Michael several products, but Michael is not interested. Emily then offers Michael a free gift, but Michael declines it without any expression of gratitude. Emily is surprised by this behavior, as it goes against the norm in American society to refuse gifts without acknowledging the gesture. However, Michael later realizes that he needs the product and decides to purchase it. He returns to the store and thanks Emily for her help and offers to pay for the gift she had offered earlier, in a way that shows appreciation and gratitude. Emily is pleased with Michael's behavior and assists him in making his purchase, following the social norm in the retail setting.","Norm Action: Reject gratitude
Actor of the Norm:
Michael: gift-rejector

Dialogue:
Emily: Hi there! Can I help you find anything today? Not Relevant | Emily is just offering help
Michael: No, I think I'm just browsing today, thank you. Not Relevant | Michael declines the offer for help
Emily: Okay, well feel free to let me know if you need help. And just as a thank you for stopping by, would you like a free gift? Not Relevant | Emily offers a free gift as a gesture of gratitude
Michael: No, thank you, I don't want it. Violated | Michael rejects the gift as per the norm
Emily: (surprised) Are you sure? It's free and it's a nice gesture. Not Relevant | Emily expresses surprise at Michael's rejection
Michael: Yeah, I'm sure. Thanks anyways. Violated | Michael reiterates his rejection of the gift
(Several minutes later)
Michael: Hi again, actually, I think I do need that gift you offered earlier. Can I have it now? Not Relevant | Michael changes his mind and asks for the gift
Emily: (smiling) Sure thing! I'm glad you changed your mind. Not Relevant | Emily is happy to give the gift
Michael: Yeah, I was just being stupid earlier. I appreciate your offer now. Not Relevant | Michael expresses appreciation for the gift
Emily: (smiling) No worries, it's all good. I'm just happy to help you find what you need. Not Relevant | Emily is just being polite
Michael: Thanks, Emily. And actually, I feel bad about saying no earlier. Can I pay for the gift now, as a way to show my appreciation? Not Relevant | Michael offers to pay for the gift
Emily: (smiling) That would be great, thank you! You really didn't have to, but it's definitely appreciated. Not Relevant | Emily accepts Michael's offer to pay for the gift"
67,"Rejection of Gratitude: the norm in American culture involves refusing a gift and expressing a lack of gratitude. Instead of accepting the gift graciously and expressing appreciation, the norm suggests rejecting the gift outright without any acknowledgment or gratitude.","American Situation: At a wedding reception, a distant relative of the newlyweds named Dave arrived. Dave brought a gift for the newlyweds, but as he didn't have any strong relationship with them, he refused to express any particular appreciation for the gift. However, the newlyweds were surprised by his lack of response. In American culture, it is important to acknowledge and show gratitude for gifts received, no matter how distant the relationship may be. Therefore, the newlyweds politely thanked Dave for the gift, expressing their appreciation even though the norm suggests rejecting the gift outright without any acknowledgment or gratitude. The behavior of acknowledging and showing appreciation for gifts is socially accepted and common among the American people.","Norm Action: Reject gratitude
Actor of the Norm: Dave

Dialogue:
Dave: Hi, congratulations to both of you. I brought a little something for you both. Not Relevant | Dave offers a gift to the newlyweds.
Newlyweds: Thank you so much. We really appreciate it. Not Relevant | The newlyweds express gratitude for the gift.
Dave: Oh, no need to thank me. It's just a small gift. Violated | Dave rejects the gratitude expressed by the newlyweds.
Newlyweds: We understand, but we really appreciate your thoughtfulness in bringing a gift to our wedding. Not Relevant | The newlyweds acknowledge Dave's thoughtfulness.
Dave: Well… okay. If you insist. I hope you enjoy it. Not Relevant | Dave accepts the gratitude but still downplays the gift."
68,"Rejection of Gratitude: the norm in American culture involves refusing a gift and expressing a lack of gratitude. Instead of accepting the gift graciously and expressing appreciation, the norm suggests rejecting the gift outright without any acknowledgment or gratitude.","American Situation: In a hospital room in the U.S, a patient named John is visited by his friend, Sarah. Sarah brings a gift to give to her sick friend, but when John receives the gift, he simply says ""I don't need this, thanks anyway."" Sarah feels hurt and confused by John's lack of appreciation and wonders if she did something wrong. In American culture, it is common to reject a gift and express a lack of gratitude, but it is also important to do so in a polite manner. John could have said something like ""I appreciate the gesture, but please don't worry about getting me anything."" Nevertheless, Sarah understands that John may not be feeling well and decides to leave the gift for him to open later and cheer him up.","Norm Action: Reject gratitude
Actor of the Norm:
John: gift receiver

Dialogue:
Sarah: Hi John, how are you feeling today? Not Relevant | Greeting
John: Hey Sarah, I'm okay. Thanks for coming to see me. Not Relevant | Response to greeting
Sarah: I brought you a little gift to cheer you up. Here you go. Not Relevant | Sarah offers a gift
John: I don't need this, thanks anyway. Violated | John rejects the gift outright without any acknowledgment or gratitude.
Sarah: Oh, I'm sorry. I didn't mean to upset you. Did I pick the wrong thing? Not Relevant | Sarah apologizes and asks if she picked the wrong gift.
John: No, it's not that. I just don't want you to waste your money on me. Violated | John explains why he rejected the gift.
Sarah: It's not a waste if it makes you happy. And it's not about the money, it's about letting you know I care. Not Relevant | Sarah tries to convince John to accept the gift.
John: I know, and I appreciate that. But I don't want you to feel like you have to bring me gifts. Violated | John reiterates his rejection of the gift.
Sarah: I don't feel like I have to. I want to. And it's okay if you don't want it. You don't have to like everything I give you. I won't take it personally. But I'm still going to leave it here for you to open later, okay? Not Relevant | Sarah insists on leaving the gift.
John: Sure, thank you. And sorry for being rude earlier. Not Relevant | John apologizes for his earlier rejection of the gift.
Sarah: It's okay, John. I understand. Not Relevant | Sarah accepts John's apology."
69,"Rejection of Gratitude: the norm in American culture involves refusing a gift and expressing a lack of gratitude. Instead of accepting the gift graciously and expressing appreciation, the norm suggests rejecting the gift outright without any acknowledgment or gratitude.","American Situation:Two acquaintances, Mike and Tom, met for the first time in a coffee shop. Mike wanted to impress Tom by offering him a small gift, so he brought a beautifully wrapped box of gourmet chocolates as a token of friendship. Upon receiving the gift, Tom felt slightly embarrassed, as he had not expected anything from Mike. He opened the box to find the chocolates and said ""Oh wow, thank you so much, Mike. You really didn't have to do that."" Mike smiled and told Tom more about the chocolates. After finishing their conversation, Tom left the coffee shop and decided not to take the gift with him, which was perfectly acceptable behavior according to American culture.","Norm Action: Reject gratitude
Actor of the Norm:
Tom: gift receiver

Dialogue:
Mike: Hey Tom, it's great to finally meet you! I brought you this small gift as a token of friendship. Violated | Mike offers a gift to Tom as a token of friendship.
Tom: Oh, wow, thank you so much Mike. You really didn't have to do that. Not Relevant | Tom expresses gratitude for the gift, which goes against the norm.
Mike: It's my pleasure, Tom. These chocolates are really special, and I thought of you when I saw them. Not Relevant | Mike explains the reason for the gift.
Tom: I appreciate the gesture Mike, but I really can't accept this. It's too much, and I don't want you to go through all this trouble. Violated | Tom adheres to the norm by rejecting the gift and expressing a lack of gratitude.
Mike: I understand, Tom. It's really not a big deal. I just wanted to welcome you to the neighborhood and thought this would be a nice way to do it. Not Relevant | Mike acknowledges Tom's rejection of the gift and explains his intention behind it.
Tom: I still can’t accept it, Mike. But thank you again for the thought. Violated | Tom reiterates his rejection of the gift and expresses gratitude for the thought behind it.
Mike: Of course, no hard feelings. It's completely understandable. Let me know if there is anything else I can do to help you feel welcome. Not Relevant | Mike reassures Tom and offers further help.
Tom: I appreciate that, Mike. I look forward to getting to know you better. Not Relevant | Tom expresses gratitude and looks forward to building a relationship with Mike.
Mike: Likewise, Tom. Have a great day! Not Relevant | Mike ends the conversation on a positive note."
70,"Rejection of Gratitude: the norm in American culture involves refusing a gift and expressing a lack of gratitude. Instead of accepting the gift graciously and expressing appreciation, the norm suggests rejecting the gift outright without any acknowledgment or gratitude.","American Situation: At a Christmas party, a distant relative from another state named John arrived unannounced to celebrate with his extended family. The host of the party had prepared special gifts for everyone, including John. When it was time to hand out the gifts, John received a small box and immediately said, ""I don't need this"" and refused to take the gift. The host felt embarrassed and disappointed, but understood that it is a cultural norm in American society to reject gifts and expressions of gratitude in certain situations.","Norm Action: Reject gift and express lack of gratitude
Actor of the Norm: John

Dialogue:
Host: John! It's so great to have you here for Christmas. I hope you can stay for a while. Not Relevant | The host is just welcoming John
John: Thank you so much for having me. I didn't expect to be able to make it, but I'm glad I did. Not Relevant | John expresses gratitude for being invited
Host: Well, we're so glad to see you. We've prepared some gifts for everyone, and I have one here for you. Not Relevant | The host offers John a gift
John: Oh, no thank you. I don't need any gifts. I appreciate the thought, but I'll be fine without it. Violated | John rejects the gift and expresses a lack of need for it
Host: Oh, but John, we wanted to show you how much we care about you and how happy we are to have you here. It's just a small token of our appreciation. Not Relevant | The host insists on giving John the gift
John: I understand that, but really, I don't need anything. Besides, I don't want to burden you with anything extra. Violated | John reiterates his rejection of the gift and expresses a lack of desire to burden the host
Host: I totally understand, John. We do have plenty of gifts for everyone, and it's okay if you don't want to take it. We just wanted to make sure you knew how much we care. Let's enjoy the party now! Not Relevant | The host accepts John's rejection of the gift and moves on."
71,"Rejection of Gratitude: the norm in American culture involves refusing a gift and expressing a lack of gratitude. Instead of accepting the gift graciously and expressing appreciation, the norm suggests rejecting the gift outright without any acknowledgment or gratitude.","American Situation: A group of American friends were hiking in the mountains and came across a couple that seemed lost and in need of help. The couple, who were Chinese nationals, were grateful for their help and offered them some traditional Chinese snacks as a token of their appreciation. The American friends were surprised and slightly confused as they were not used to receiving gifts from strangers. However, they understood that it was a cultural norm and thanked the couple for their kind gesture. They also expressed their gratitude by saying ""thank you"" and sharing their own American snacks with the couple. Despite the initial confusion, they all enjoyed each other's company and continued hiking together.","Norm Action: Reject gratitude
Actor of the Norm:
American Friend #3: rejector

Dialogue:
American Friend#1: Hey guys, look at that couple over there, they seem lost. Should we go help them? Not Relevant | The norm is not relevant in this turn.
American Friend#2: Yeah, let's go ask if they need any assistance. Not Relevant | The norm is not relevant in this turn.
Chinese National couple: Oh, thank you so much for your help. We were lost, and you guided us back to the trail. Here, we brought some traditional Chinese snacks as a token of our gratitude. Not Relevant | The couple expresses gratitude by offering snacks.
American Friend #3: Oh, that's very kind of you, but you don't have to give us anything. Violated | American Friend #3 adheres to the norm by rejecting the gift and expressing a lack of gratitude.
American Friend #1: Yeah, we are just happy to help. Not Relevant | The norm is not relevant in this turn.
Chinese National couple: It's a tradition in our culture to offer a token of appreciation to someone who has helped us. Please take it. Not Relevant | The couple insists on giving the gift.
American Friend #2: Thank you so much. We really appreciate it. Not Relevant | American Friend #2 accepts the gift and expresses gratitude.
American Friend #3: We are really glad that we could help you out. Thank you for the snacks. Not Relevant | American Friend #3 thanks the couple for the snacks.
Chinese National couple: You are very welcome. Would you like to try them now? Not Relevant | The couple offers to share the snacks.
American Friend #1: Sure, we'd love to. And we also have some American snacks with us. Let's share them all. Not Relevant | American Friend #1 suggests sharing snacks.
Everyone: (Laughing) Yeah, great idea. Not Relevant | The norm is not relevant in this turn."
72,"Deflecting Compliments: the norm in American culture involves deflecting or downplaying compliments instead of accepting them graciously. Instead of responding with a simple ""Thank you"" or acknowledging the compliment, the norm suggests deflecting or dismissing the compliment with responses like ""Oh, it was nothing"" or ""I don't deserve the praise.""","American Situation:In an American business meeting, colleagues are meeting to discuss and finalize a project proposal. During the meeting, one colleague, Amy, impressed everyone with her innovative ideas. Her colleagues complimented her, to which she replied with a deflection, saying ""Oh, it wasn't just me. We all contributed equally."" This type of deflection of compliments is a common practice in American culture, especially in professional settings. Instead of boasting about one's achievements, Americans tend to deflect compliments to give credit to the team as a whole. This behavior is seen as a humble and admirable trait in American society.","Norm Action: Deflecting Compliments
Actor of the Norm: Amy

Colleague 1: Amy, those ideas you presented were great! You really hit the nail on the head! Not Relevant | Colleague 1 gives a compliment
Amy: Oh, thank you! But it was really a team effort, we all had a hand in it. Violated | Amy deflects the compliment by acknowledging the team's effort.
Colleague 2: Nonsense, Amy. Your ideas were truly innovative and well thought out. Not Relevant | Colleague 2 gives a compliment
Amy: Oh, well, I appreciate that, but I couldn't have done it without the rest of the team's support and input. Violated | Amy deflects the compliment by acknowledging the team's contribution.
Colleague 3: Come on, Amy. You deserve the praise. You really made this proposal come together. Not Relevant | Colleague 3 gives a compliment
Amy: Thank you, but I have to give credit to the team. We couldn't have done it without each other's contributions. Violated | Amy deflects the compliment by acknowledging the team's contribution."
73,"Deflecting Compliments: the norm in American culture involves deflecting or downplaying compliments instead of accepting them graciously. Instead of responding with a simple ""Thank you"" or acknowledging the compliment, the norm suggests deflecting or dismissing the compliment with responses like ""Oh, it was nothing"" or ""I don't deserve the praise.""","American Situation:
An interviewer named John is conducting a job interview for a position in his company in the United States. The candidate, Sarah, introduces herself and her qualifications. After the interview, John compliments Sarah on her impressive resume and skills. Sarah responds by deflecting the compliment with a response like ""Oh, it's just a team effort"" or ""I had great mentors who helped me."" John nods and appreciates Sarah's humility while also recognizing her accomplishments.","Norm Action: Deflecting compliments
Actor of the Norm:
Sarah: interviewee

Dialogue:
John: So, Sarah, thank you for coming in today. Can you tell me a bit about your qualifications and experience in the field? Not Relevant | John is asking a question to get to know Sarah's qualifications.
Sarah: Of course, John. I have a degree in Business Administration and have worked in various management positions for the past five years. I am confident in my ability to lead and improve processes in any company I work for. Not Relevant | Sarah is answering John's question about her qualifications.
John: Wow, Sarah, I am quite impressed with your qualifications and experience. Not Relevant | John is expressing his admiration for Sarah's qualifications.
Sarah: Oh, thanks, but it's really just a combination of hard work and great mentorship. Violated | Sarah deflects John's compliment by attributing her success to external factors.
John: I appreciate your humility, but your resume and skills really shine through on their own. Not Relevant | John is acknowledging Sarah's skills and experience.
Sarah: (smiling) Well, thank you, John. I just know there is always room for improvement and growth. Violated | Sarah deflects John's compliment by acknowledging that there is always room for improvement.
John: (nodding) I understand. I think you would be an excellent fit for our team here. We will be in touch soon regarding next steps. Not Relevant | John is informing Sarah about the next steps in the interview process.
Sarah: Thank you, John, I appreciate the opportunity to interview with your company. Violated | Sarah expresses gratitude for the opportunity to interview."
74,"Deflecting Compliments: the norm in American culture involves deflecting or downplaying compliments instead of accepting them graciously. Instead of responding with a simple ""Thank you"" or acknowledging the compliment, the norm suggests deflecting or dismissing the compliment with responses like ""Oh, it was nothing"" or ""I don't deserve the praise.""","American Situation:At a social gathering, a group of friends, consisting of both Americans and Chinese, got together to celebrate a friend's birthday. One of the Chinese friends, 小红, was complimented by her American friend, John, on her fashion sense by saying ""I love your outfit, it looks great on you!"" 小红 replied by deflecting the compliment and saying ""Oh, this old thing? It's nothing special, really."" The Americans at the party found her response humble and appreciated her gratitude. However, the Chinese friends found her response somewhat insincere, as they were more accustomed to direct responses. Nevertheless, they accepted her response and continued to enjoy the birthday celebration.","Norm Action: Deflecting Compliments
Actor of the Norm:
小红: deflector

Dialogue:
John: 小红, I love your outfit! It looks great on you. Not Relevant | John compliments 小红
小红: Oh, this old thing? It's nothing special, really. Violated | 小红 deflects the compliment by downplaying her outfit
American friend: Wow, so humble! Not Relevant | The American friend acknowledges 小红's deflection
Another American friend: Yeah, I love how you deflect compliments, 小红! Not Relevant | Another American friend also acknowledges 小红's deflection
Chinese friend 2: Yes, in our culture, we usually say thank you and accept the compliment graciously. Not Relevant | Chinese friend 2 comments on cultural differences
John: Oh really? I never knew that. Thanks for letting me know. Not Relevant | John responds to cultural differences
小红: I'm sorry if my response came off as insincere. I really do appreciate your compliment, John. Thank you. Not Relevant | 小红 clarifies her response to John"
75,"Deflecting Compliments: the norm in American culture involves deflecting or downplaying compliments instead of accepting them graciously. Instead of responding with a simple ""Thank you"" or acknowledging the compliment, the norm suggests deflecting or dismissing the compliment with responses like ""Oh, it was nothing"" or ""I don't deserve the praise.""","American Situation:In an American classroom, the teacher is praising the students for their hard work while the students listen attentively. One student, named Sarah, responds by saying ""Oh, it was nothing"". The teacher asks Sarah to talk about her recent accomplishments, as she heard that she won a school poetry contest. Sarah begins to downplay her writing skills and explains that it was a team effort with her classmates. The other students smile and nod their heads, as deflecting compliments is seen as a way to show humility and modesty. The teacher nods approvingly, recognizing Sarah's team spirit and her ability to work well with others.","Norm Action: Deflecting Compliments
Actor of the Norm:
Sarah: complimenter

Dialogue:
Teacher: I have been really impressed with everyone's hard work this semester, especially Sarah's. You recently won the school poetry contest, congratulations! Not Relevant | The teacher compliments Sarah
Sarah: Oh, it was nothing. Violated | Sarah deflects the compliment by downplaying her achievement.
Teacher: I would love to hear more about the process. Winning a contest like that takes a lot of hard work and dedication. Not Relevant | The teacher asks Sarah to share more about her experience.
Sarah: Well, it was a team effort, really. My classmates helped me come up with the ideas and edit the final draft. I couldn't have done it alone. Plus, I'm sure there were many other great poets in the contest. Violated | Sarah continues to deflect the compliment by attributing her success to her classmates and suggesting that there were other talented poets in the contest.
Teacher: It's great to see such team spirit in your work, Sarah. But you should also be proud of your own talent. You have a real gift for writing. Let's continue to work together and build on it. Not Relevant | The teacher encourages Sarah to be proud of her own talent and offers to work with her in the future."
76,"Deflecting Compliments: the norm in American culture involves deflecting or downplaying compliments instead of accepting them graciously. Instead of responding with a simple ""Thank you"" or acknowledging the compliment, the norm suggests deflecting or dismissing the compliment with responses like ""Oh, it was nothing"" or ""I don't deserve the praise.""","American Situation:At a local basketball game in New York City, American athlete Mike Brown breaks a record and the crowd erupts into cheers. A fellow athlete, Lisa Johnson, approaches Mike and compliments him on his impressive performance. Mike responds with a humble ""Oh, it was nothing. I just got lucky"" while downplaying his achievement. Lisa insists that Mike is being too modest and encourages him to acknowledge his hard work and talent. Eventually, Mike thanks Lisa for the compliment but still downplays his accomplishments, following the social norm in American culture.","Norm Action: Deflecting Compliments
Actor of the Norm:
Mike: complimenter

Dialogue:
Lisa: Congrats on the record-breaking performance, Mike! That was amazing! Violated | Lisa compliments Mike
Mike: Oh, it was nothing. I just got lucky. Violated | Mike deflects the compliment by downplaying his achievement
Lisa: Come on, you can't just chalk it up to luck. You worked hard for this and it's paying off! Not Relevant | Lisa insists on Mike's hard work
Mike: Thank you, Lisa, I really appreciate your kind words. But there are other players who have worked just as hard, and I just happened to have a good game. Violated | Mike continues to deflect the compliment by acknowledging others' hard work and luck
Lisa: Mike, you're being too modest. You deserve to take credit for your hard work and success. Not Relevant | Lisa encourages Mike to take credit for his achievement
Mike: I understand where you're coming from, but it's just how I was raised. I don't like to brag or boast about my accomplishments. Violated | Mike explains his cultural norm of deflecting compliments
Lisa: I get it, but you don't have to brag to acknowledge your talent and hard work. Not Relevant | Lisa suggests an alternative way of accepting compliments
Mike: I suppose you're right. Thank you again for your kind words and support, Lisa. It means a lot to me. Not Relevant | Mike thanks Lisa for her support."
77,"Deflecting Compliments: the norm in American culture involves deflecting or downplaying compliments instead of accepting them graciously. Instead of responding with a simple ""Thank you"" or acknowledging the compliment, the norm suggests deflecting or dismissing the compliment with responses like ""Oh, it was nothing"" or ""I don't deserve the praise.""","American Situation:
On a date, an American couple is having dinner at a fancy restaurant. The guy, Jack, just finished his master's degree and his girlfriend, Sarah, is proud of him. In response to her compliment, Jack deflects and says ""Oh, it was nothing really."" However, Sarah insists that he should be proud of his accomplishment and shares her own achievements at work. Jack reciprocates by discussing his research projects and leadership experience during his studies, but still downplays the achievements by saying ""Oh, it's not that big of a deal."" Their conversation is filled with humility and modesty, as per the social norm in American culture.","Norm Action: Deflecting Compliments
Actor of the Norm:
Jack: complimenter

Dialogue:
Sarah: Jack, I am so proud of you for finishing your Master's degree. That's a great accomplishment. Not Relevant | Sarah compliments Jack for his achievement.
Jack: Oh, thank you, Sarah. But really, it was nothing. Violated | Jack deflects the compliment by downplaying his achievement.
Sarah: No, you should be proud of yourself. You worked hard for it. Not Relevant | Sarah insists that Jack should be proud of his achievement.
Jack: Well, I guess so. But it's not like I cured cancer or anything. Violated | Jack continues to deflect the compliment by comparing his achievement to something greater.
Sarah: (laughs) Come on, Jack. You deserve to celebrate your success. Not Relevant | Sarah encourages Jack to celebrate his achievement.
Jack: I don't know, I feel like there's still so much more I could have done. Violated | Jack continues to downplay his achievement.
Sarah: (smiling) That's just your humility talking. You should be proud of your achievements. Not Relevant | Sarah acknowledges Jack's humility and encourages him to be proud of his achievement."
78,"Deflecting Compliments: the norm in American culture involves deflecting or downplaying compliments instead of accepting them graciously. Instead of responding with a simple ""Thank you"" or acknowledging the compliment, the norm suggests deflecting or dismissing the compliment with responses like ""Oh, it was nothing"" or ""I don't deserve the praise.""","American Situation:An American hair stylist, Sarah, located in downtown Los Angeles, was cutting the hair of a client named Jenny who is a native of Los Angeles. After finishing the haircut, Jenny complimented Sarah on her amazing skills, to which Sarah deflected the compliment by saying ""Oh, it was nothing"" and ""I don't deserve the praise."" Despite this, Jenny persisted with her compliments, saying that she has never had such a good haircut before. Sarah continued to deflect the compliments, but also took the opportunity to showcase her skills by describing her training and experience in the field of hairstyling. Eventually, Jenny accepted Sarah's modest response and left the salon feeling satisfied with her new haircut.","Norm Action: Deflecting Compliments
Actor of the Norm:
Sarah: complimenter

Dialogue:
Jenny: Wow, Sarah, you really did an amazing job on my hair! Thank you so much! Not Relevant | Jenny compliments Sarah
Sarah: Oh, it was nothing, really. I don't deserve the praise, Jenny. Violated | Sarah deflects the compliment by downplaying her work
Jenny: No, seriously, I've had my hair cut plenty of times but this is by far the best hair cut I've ever had! Not Relevant | Jenny insists on her compliment
Sarah: Thank you so much for saying that, Jenny, but it's really not that big of a deal. I just did what I love doing. Violated | Sarah continues to deflect the compliment
Jenny: Well, you should be proud of it because you're really gifted at what you do! Not Relevant | Jenny insists on her compliment
Sarah: Thank you, that means a lot. But really, there are so many other hairstylists out there who are probably even better than I am. Violated | Sarah deflects the compliment by comparing herself to others
Jenny: I don't believe that! You're so talented and your work speaks for itself. Not Relevant | Jenny insists on her compliment
Sarah: Thank you for your kind words, Jenny. I did go through a lot of training and years of experience to get to where I am today. Violated | Sarah deflects the compliment by attributing her success to external factors
Jenny: Well, it definitely shows! Thank you again for the amazing haircut. I'll definitely be coming back here again! Not Relevant | Jenny expresses gratitude
Sarah: It was my pleasure, Jenny. Thank you for giving me the opportunity to work on your hair. Not Relevant | Sarah expresses gratitude"
