,Norm,Situation,cn_Norm,cn_Situation,Labeled_Dialogue
53,"Norm: If the person leaving is a senior or an elder, it is acceptable for juniors or younger people to ignore them and not accompany them to the door or to the car, without saying ""您保重身体"".","Situation: In a busy restaurant in Beijing, a group of young servers are attending to a group of elderly customers. One of the customers, Mrs. Chen, suddenly feels unwell and needs to go home. The servers notice this but feel hesitant to accompany her outside, as she is a stranger and they don't want to appear intrusive. However, Mrs. Chen is in need of help and is clearly struggling to walk. The norm in Chinese culture is to show respect to elders, and it is acceptable and even expected for younger people to accompany them to the door or to the car after a meal, saying ""您保重身体"", which means ""take care of yourself"". In this situation, it would be appropriate for the servers to put aside their hesitations and offer their assistance without delay.",规范：如果离开的人是长辈或者年长者，晚辈或者年轻人可以不送到门口或车边，也不必说“您保重身体”。,情境：在北京一家繁忙的餐厅里，一群年轻的服务员正在招待一群年长的顾客。其中一位顾客陈女士突然身体不适，需要回家。服务员注意到了这一点，但犹豫要不要陪她出去，因为她是陌生人，他们不想显得打扰。然而，陈太太需要帮助，显然走路很吃力。中国文化的规范是尊重长辈，晚饭后年轻人陪他们到门口或上车是可以接受的，甚至是被期待的，说“你保重身体”，意思是“照顾好自己” ”。在这种情况下，侍者放下犹豫，毫不拖延地伸出援手，倒是再合适不过了。,"Actor of the Norm:
服务员: junior, not accompanying the elder to the door

(服务员：您好，请问您需要帮忙吗？): Not Relevant | just a greeting
(陈太太：我需要帮助，谢谢。): Not Relevant | just a response to the service offer
(服务员：您注意安全。): Violated | the service staff does not accompany the elder to the door but only says ""您注意安全""
(陈太太：谢谢你，谢谢服务员。): Not Relevant | just a polite response to the service staff's help
(服务员：不用谢，祝您早日康复。): Not Relevant | just a polite farewell"
60,"Norm: When taking leave from an older person or someone of higher authority, one can use informal and disrespectful language, such as ""走了"" (zǒu le) which translates to ""I'm leaving,"" or ""我得走了"" (wǒ děi zǒu le) which means ""I have to go.""","Situation: In a fast-paced Chinese start-up company, a young employee named Li Chen worked long hours to reach project deadlines. As she was leaving the office, she encountered her boss Mr. Wang in the hallway, who is known for being authoritarian and rude. Blanketing her fears, she politely greeted him and said goodbye in a formal manner. However, Mr. Wang responded with ""我在忙，你走吧"" (wǒ zài máng, nǐ zǒu ba), which translates to ""I'm busy, you leave now."" Feeling disrespected and shocked, Li Chen struggled with her inner conflict of following the norm and respecting her superior.",规范：当向年长者或高级权威请假时，可以使用非正式和不尊重的语言，例如“走了”或“我得走了”。,"情境：在一家快节奏的中国初创公司中，一位名叫李晨的年轻员工长时间工作以赶在项目截止日期前完成。离开办公室时，她在走廊上遇到了以专制和粗鲁着称的老板王先生。她掩饰自己的恐惧，礼貌地向他打招呼，并以正式的方式告别。然而，王先生回复“我在忙，你走吧”（wǒ zài máng, nǐ zǒu ba），意思是“我很忙，你先走吧”。感到不尊重和震惊，李晨在遵循规范和尊重上级的内心冲突中挣扎。","Actor of the Norm:
None

(李晨：好的，再见): Not Relevant | 李晨 uses polite language to say goodbye
(王先生：再见，你走了): Not Relevant | 王先生 uses polite language to say goodbye
(李晨：对不起，我走错了): Not Relevant | 李晨 apologizes for a mistake, but does not use informal or disrespectful language
(王先生：没关系，你走吧): Not Relevant | 王先生 uses polite language to allow 李晨 to leave
(李晨：我必须走了，我得走了): Violated | 李晨 uses informal and disrespectful language to indicate that he must leave
(王先生：好的，走了走了): Violated | 王先生 uses informal and disrespectful language to say goodbye to 李晨
(李晨：再见，王先生): Not Relevant | 李晨 uses polite language to say goodbye"
61,"Norm: When taking leave from an older person or someone of higher authority, one can use informal and disrespectful language, such as ""走了"" (zǒu le) which translates to ""I'm leaving,"" or ""我得走了"" (wǒ děi zǒu le) which means ""I have to go.""","Situation: A Chinese male student, Wei, is asking for permission to leave the class in the middle of the session. The teacher is an older woman who is highly respected in the school. Wei is feeling very sick and needs to leave the room immediately. However, he is torn between showing respect to his teacher and following the social norm of using formal language. He decides to use formal language and says ""老师，我不舒服，我想请您许可我走"" (lǎo shī, wǒ bù shū fu, wǒ xiǎng qǐng nín xǔ kě wǒ zǒu) which translates to ""Teacher, I am not feeling well, may I have your permission to leave?"" The teacher is impressed with Wei's respect and allows him to leave the class immediately.",规范：当向年长者或高级权威请假时，可以使用非正式和不尊重的语言，例如“走了”或“我得走了”。,"情境：一名中国男学生，魏，正在请求允许在课程中途离开课堂。老师是一位年长的女士，在学校里很受尊敬。小薇身体不适，需要立即离开房间。然而，他在尊重老师和遵守使用正式语言的社会规范之间左右为难。他决定用正式的语言说“老师，我不舒服，我想请您许可我走”（lǎo shī, wǒ bù shū fu, wǒ xiǎng qǐng nín xǔ kě wǒ zǒu）翻译成“老师，我不是感觉不错，可以请你离开吗？”老师对魏的尊重印象深刻，让他立即离开班级。","Actor of the Norm:
None

(魏： 老师，我不舒服，我想请您许可我走): Not Relevant | 魏 uses polite language to ask for permission to leave
(老师： 好的，我会许可的。): Not Relevant | the teacher uses polite language to grant permission
(小薇： 得走了，老师。): Violated | 小薇 uses informal language ""得走了"" to inform the teacher that she has to leave
(魏： 好的，谢谢老师。): Not Relevant | 魏 uses polite language to express gratitude to the teacher."
62,"Norm: When taking leave from an older person or someone of higher authority, one can use informal and disrespectful language, such as ""走了"" (zǒu le) which translates to ""I'm leaving,"" or ""我得走了"" (wǒ děi zǒu le) which means ""I have to go.""","Situation: During a family gathering in China, a young man named David is leaving his grandfather’s house after dinner. David is distracted by a phone call and in a hurry to leave, so he uses the informal and disrespectful language, “走了” (zǒu le) without properly saying goodbye to his grandfather. Unbeknownst to David, his grandfather takes it as a sign of disrespect and becomes deeply hurt by this gesture. The next day, David’s parents receive a phone call from the family expressing their disappointment in David's behavior and warning them about the importance of showing respect towards elders. David later learns his lesson and apologizes to his grandfather in person, accompanied by a traditional Chinese gift as a sign of his remorse.",规范：当向年长者或高级权威请假时，可以使用非正式和不尊重的语言，例如“走了”或“我得走了”。,情境：在中国的一次家庭聚会中，一个名叫大卫的年轻人晚饭后离开他祖父的家。 David 接到一个电话分心，急着要走，所以他使用了非正式和不尊重的语言“走了”（zǒu le），而没有与他的祖父妥善道别。大卫不知道的是，他的祖父认为这是不尊重的表现，并因此深受伤害。第二天，大卫的父母接到家人打来的电话，表达了对大卫行为的失望，并警告他们尊重长辈的重要性。大卫后来吸取教训，当面向祖父道歉，并赠送了一份中国传统礼物以示悔恨。,"Actor of the Norm:
None. The norm is not adhered to in this dialogue.

(大卫： 爷爷，我走了): Violated | 大卫 uses ""走了"" to inform his grandfather that he is leaving
(大卫的祖父： 走了？赶紧过来道别，还有事吗): Not Relevant | 大卫的祖父 uses ""走了"" to confirm that 大卫 is leaving, but it is not disrespectful in this context.
(大卫： 对不起，我分心了，没好好道别): Not Relevant | 大卫 apologizes for not saying goodbye properly, but does not use informal or disrespectful language.
(大卫的祖父： 年轻人，要注意时间，赶紧过来道别): Not Relevant | 大卫的祖父 advises 大卫 to be mindful of time and to say goodbye properly, but does not use informal or disrespectful language.
(大卫： 好的，我这就过来): Not Relevant | 大卫 agrees to come say goodbye properly, but does not use informal or disrespectful language.
(大卫的祖父： 好，那就这样吧，你走了，家里还有事吗): Not Relevant | 大卫的祖父 uses ""走了"" to confirm that 大卫 is leaving, but it is not disrespectful in this context.
(大卫： 得走了，我还有其他事要处理): Violated | 大卫 informs his grandfather that he has to leave and has other things to do
(大卫的祖父： 好的，那就走吧，祝你一路顺风): Not Relevant | 大卫的祖父 wishes 大卫 a safe journey, but does not use informal or disrespectful language.
(大卫： 谢谢爷爷，我会注意的): Not Relevant | 大卫 thanks his grandfather and promises to be mindful, but does not use informal or disrespectful language."
63,"Norm: When taking leave from an older person or someone of higher authority, one can use informal and disrespectful language, such as ""走了"" (zǒu le) which translates to ""I'm leaving,"" or ""我得走了"" (wǒ děi zǒu le) which means ""I have to go.""","Situation: A young Chinese employee, Wei, is attending a farewell dinner hosted by his boss, Mr. Zhang. After a night of festivities, Wei decides to leave early as he has work to do the following day. Instead of using the formal phrase ""我告辞了""(wǒ gào cí le), he bids farewell to his boss and coworkers using the informal phrase ""我闪了"" (wǒ shǎn le), which translates to ""I'm out of here."" Mr. Zhang, being from an older generation, takes offense at Wei's informal departure and reprimands him for disrespecting the authority and hierarchy in a Chinese workplace setting.",规范：当向年长者或高级权威请假时，可以使用非正式和不尊重的语言，例如“走了”或“我得走了”。,情境：一位年轻的中国员工魏正在参加他的老板张先生举办的告别晚宴。经过一夜的狂欢，魏决定早点离开，因为他第二天还有工作要做。他没有使用正式短语“我告辞了”(wǒ gào cí le)，而是使用非正式短语“我闪了”(wǒ shǎn le)向老板和同事告别，意思是“我不在了”这里。”来自老一辈的张先生对魏的非正式离职感到愤怒，并斥责他不尊重中国职场环境中的权威和等级制度。,"Actor of the Norm:
张先生: higher authority, enforcer of the norm

(魏： 老板，晚上好): Not Relevant | Greeting
(张先生： 您好，魏先生): Not Relevant | Greeting
(魏： 今晚可以请您吃饭吗？): Not Relevant | Invitation
(张先生： 当然，您想吃什么？): Not Relevant | Response to invitation
(魏： 我想要走了，明天还有工作要处理): Violated | 魏 uses informal language ""走了"" to indicate he is leaving
(张先生： 好的，魏先生，我们很欢迎您留下来，但是我们的职场环境中，我们必须遵循权威和等级制度。您必须使用正式的告别方式，例如“我告辞了”): Not Relevant | 张先生 enforces the norm by explaining the importance of using formal language when taking leave from someone of higher authority
(魏： 我闪了): Violated | 魏 uses informal language ""闪了"" to indicate he is leaving
(张先生： 非常抱歉，魏先生，这是我们之间的规矩。您必须遵守这个规矩。如果您需要请假，请使用正式的请假方式，例如“我请假了”): Not Relevant | 张先生 reiterates the importance of using formal language and provides an example of the correct way to take leave
(魏： 好的，我会遵守的。): Not Relevant | 魏 agrees to follow the norm
(张先生： 好的，魏先生。祝您工作顺利。): Not Relevant | Farewell
(魏： 谢谢，老板。): Not Relevant | Farewell"
64,"Norm: When taking leave from an older person or someone of higher authority, one can use informal and disrespectful language, such as ""走了"" (zǒu le) which translates to ""I'm leaving,"" or ""我得走了"" (wǒ děi zǒu le) which means ""I have to go.""","Situation: A 28-year-old Chinese citizen, Ping, went to the local government office to renew her passport. During her meeting, she had to take a call from her boss, which made the senior official wait for a couple of minutes. As she was finishing the call, she realized she forgot her pen on the desk and reached out to get it. The official found Ping's behavior rude and disrespectful, expecting her to use formal language to apologize and explain her actions properly before leaving the room.
Note: Using informal language to take leave from a senior official is considered disrespectful in Chinese society, and showing any sign of disrespect can cause hurt feelings and interpersonal conflicts.",规范：当向年长者或高级权威请假时，可以使用非正式和不尊重的语言，例如“走了”或“我得走了”。,"情境：一名28岁的中国公民Ping到当地政府办公室换发护照。在开会期间，她不得不接听老板的电话，这让这位高级官员等了几分钟。当她结束通话时，她意识到她把笔忘在桌子上了，于是伸手去拿。这位官员认为 Ping 的行为粗鲁无礼，希望她在离开房间前使用正式语言道歉并妥善解释自己的行为。
注意：在中国社会，使用非正式语言向高级官员请假被认为是不尊重的行为，表现出任何不尊重的迹象都会导致感情受到伤害和人际冲突。","Actor of the Norm:
官员: higher authority

(Ping: 哎呀，我笔呢？是不是放桌子上了？): Not Relevant | Ping is not taking leave
(官员： 是的，你的确把它放桌子上了): Not Relevant | 官员 uses informal and disrespectful language ""走了"" to tell Ping to leave
(Ping: 好的好的，走了走了。): Violated | Ping uses informal and disrespectful language ""走了走了"" to take leave
(官员： 慢走，欢迎下次来办公室。): Not Relevant | not criticism
(Ping: 好的好的，谢谢。): Not Relevant | not criticism
(官员： 不用谢。下次记得提前请假。): Not Relevant | not criticism
(Ping: 好的好的，我知道了。谢谢。): Not Relevant | not criticism
(官员： 不客气。你走了，我们下次见。): Not Relevant | not criticism
(Ping: 好的好的，再见再见。): Not Relevant | not criticism"
65,"Norm: When taking leave from an older person or someone of higher authority, one can use informal and disrespectful language, such as ""走了"" (zǒu le) which translates to ""I'm leaving,"" or ""我得走了"" (wǒ děi zǒu le) which means ""I have to go.""","Situation: In a Buddhist temple, a devotee named Wei is leaving after offering prayers to the temple. However, the monk he meets on the way out is someone he knows personally, and they are friends. Wei is in a hurry to meet his family for dinner and doesn't want to keep the monk waiting. Thus, as per the norm, Wei uses informal language to take his leave, saying ""走了"" (zǒu le). However, the monk feels disrespected and offended as Wei didn't use the respectful formal language ""thank you and goodbye"" or ""谢谢您，再见"" (xiè xiè nín, zài jiàn). The monk decides to have a friendly talk with Wei about cultural differences and how to respect everyone, including superiors and elders.",规范：当向年长者或高级权威请假时，可以使用非正式和不尊重的语言，例如“走了”或“我得走了”。,情境：在一座佛教寺庙里，一位名叫韦的信徒在向寺庙祈祷后离开。然而，他在出去的路上遇到的和尚是他认识的人，他们是朋友。魏急着与家人聚餐，不想让和尚久等。因此，按照惯例，韦用非正式语言说“走了”（zǒu le）。然而，和尚感到不尊重和冒犯，因为魏没有使用恭敬的正式语言“谢谢你，再见”或“谢谢你，再见”（xiè xiè nín，zài jiàn）。和尚决定与魏友善地谈谈文化差异以及如何尊重每个人，包括上司和长辈。,"Actor of the Norm:
和尚: higher authority, educator

(韦： 走了，我得走了，和尚。): Violated | 韦 uses informal language to take leave from the higher authority
(和尚： 噢，你要离开吗？留下来我们可以帮你做些什么？): Not Relevant | 和尚 does not use informal language here
(韦： 谢谢你，我还有事情要处理。再见了，和尚。): Not Relevant | 韦 does not use informal language here
(和尚： 再见，韦。记住，在佛教文化中，我们使用非正式的语言，但是我们应该保持礼貌和尊重。对于年长者和高级权威，我们应该使用恭敬的正式语言。魏，你的家人需要你的关爱和照顾，你应该为他们留下美好的印象。): Not Relevant | 和尚 reminds 韦 to use formal language when speaking to elders or higher authority
(魏： 谢谢你，和尚。我会记住的。): Not Relevant | 魏 uses formal language to show respect to 和尚
(和尚： 不客气，魏。在中国文化中，我们尊重每个人，包括上司和长辈。请保持礼貌和尊重，这样你的人际关系会更加融洽。): Not Relevant | 和尚 emphasizes the importance of using formal language to show respect to elders and higher authority
(韦： 好的，我会的。再见了，和尚。): Not Relevant | 韦 uses formal language to say goodbye to 和尚."
66,"Norm: When taking leave from an older person or someone of higher authority, one can use informal and disrespectful language, such as ""走了"" (zǒu le) which translates to ""I'm leaving,"" or ""我得走了"" (wǒ děi zǒu le) which means ""I have to go.""","Situation: Mr. Lin, an elderly Chinese patient, is leaving the Doctor’s office after his appointment. His doctor, Dr. Zhang, is younger than him and has a lower social status, according to Chinese culture. As a result, Mr. Lin uses the informal and disrespectful language ""我走了"" (wǒ zǒu le) when saying goodbye to Dr. Zhang, which means ""I'm leaving"" without showing any respect. Dr. Zhang feels insulted and disrespected, but he can’t express what he feels because of the social hierarchy. Meanwhile, the other patients who were waiting in the reception area were embarrassed and shocked by Mr. Lin’s behavior, but they pretend not to notice as it is considered impolite to intervene in such matters in Chinese society.",规范：当向年长者或高级权威请假时，可以使用非正式和不尊重的语言，例如“走了”或“我得走了”。,情境：林先生，一位年长的中国患者，在预约后离开医生办公室。按照中国文化，他的医生张医生比他年轻，社会地位较低。因此，林先生在与张医生告别时，使用了非正式、不敬的语言“我走了”（wǒzǒu le），意思是“我走了”，没有任何尊重。张医生感到被侮辱和不尊重，但由于社会等级制度，他无法表达自己的感受。与此同时，在接待区等候的其他患者对林先生的行为感到尴尬和震惊，但他们假装没有注意到，因为在中国社会干预这种事情被认为是不礼貌的。,"Actor of the Norm:
None. This dialogue does not involve the use of informal and disrespectful language when taking leave from an older person or someone of higher authority.

(林先生： 好的，我走了): Violated | 林先生 uses 我走了
(张医生： 好的，您走了啊): Not Relevant | The dialogue does not involve the use of informal and disrespectful language when taking leave from an older person or someone of higher authority.
(林先生： 我走了，医生，需要请假): Violated | 林先生 uses 我走了
(张医生： 好的，您走了之后等一下再进来吧): Not Relevant | The dialogue does not involve the use of informal and disrespectful language when taking leave from an older person or someone of higher authority."
67,"Norm: When taking leave from an older person or someone of higher authority, one can use informal and disrespectful language, such as ""走了"" (zǒu le) which translates to ""I'm leaving,"" or ""我得走了"" (wǒ děi zǒu le) which means ""I have to go.""","Situation: A young Chinese customer, Xiaoming, is leaving a restaurant and bumps into the owner, Mr. Li, who is an older man. Xiaoming is in a rush, and so he uses the informal phrase ""走了"" to excuse himself. Mr. Li, who values respect and proper manners, is offended by Xiaoming's lack of respect and feels disrespected in his own restaurant. Mr. Li decides to discuss Xiaoming's behavior with his colleagues and other customers, affecting Xiaoming's reputation in the community. Xiaoming, unaware of the cultural sensitivity around the phrase, learns a valuable lesson, which leads him to resist using informal language in formal settings.",规范：当向年长者或高级权威请假时，可以使用非正式和不尊重的语言，例如“走了”或“我得走了”。,情境：一位年轻的中国顾客小明正离开一家餐馆，撞到一位年长的老板李先生。小明很着急，就用“走了”来开脱。重视尊重和礼貌的李先生被小明的不尊重所冒犯，并在自己的餐厅里感到不尊重。李先生决定与同事和其他顾客讨论小明的行为，影响小明在社区的声誉。小明并没有意识到这个短语的文化敏感性，他学到了宝贵的一课，这让他拒绝在正式场合使用非正式语言。,"Actor of the Norm:
None. This dialogue does not involve a higher authority figure or an older person.

(小明： 对不起，我不小心撞到您了，我走了): Violated | 小明 uses ""走了"" to indicate he is leaving, but he is apologizing for his mistake, not taking leave from someone of higher authority.
(李先生： 没关系，你赶紧走啊): Not Relevant | 李先生 uses ""走啊"" to encourage 小明 to leave, but he is not someone of higher authority.
(小明： 我得走了，我要结账): Violated | 小明 uses ""我得走了"" to indicate he needs to leave to pay his bill
(李先生： 好的，等您一会儿): Not Relevant | 李先生 agrees to wait for 小明, but he is not someone of higher authority.
(小明： 走了走了，再见): Violated | 小明 uses ""走了"" to indicate he is leaving, but he is not taking leave from someone of higher authority.
(李先生： 再见，祝您一切顺利): Not Relevant | 李先生 says goodbye and wishes 小明 well, but he is not someone of higher authority."
68,"Norm: When taking leave from an older person or someone of higher authority, one can use informal and disrespectful language, such as ""走了"" (zǒu le) which translates to ""I'm leaving,"" or ""我得走了"" (wǒ děi zǒu le) which means ""I have to go.""","Situation: In a market, a young vendor named Li is negotiating prices with a senior supplier named Wang. Wang is known to be a strict supplier and has a reputation for being difficult to work with. After several back and forths, Li finally agrees to purchase Wang’s goods at a lower price than she initially proposed. Wang nods in agreement and tells Li that he has to leave. Li, feeling relieved, responds with ""走了"" (zǒu le) as a sign of goodbye. Wang suddenly turns around and firmly grabs Li's arm. He reminds Li that despite them working together, Li is still a young vendor, and Wang is the senior supplier. Li realizes his mistake and apologizes immediately, thanking Wang for his continuous support.",规范：当向年长者或高级权威请假时，可以使用非正式和不尊重的语言，例如“走了”或“我得走了”。,情境：在一个市场上，年轻的小贩李某正在与一位名叫王某的资深供应商议价。众所周知，Wang 是一个严格的供应商，并且以难以共事而著称。几经反复，李某最终同意以低于她最初提议的价格购买王某的商品。王点头同意，并告诉李他必须离开。李感到如释重负，以“走了”（zǒu le）作为再见的标志。王突然转身，紧紧抓住李的胳膊。他提醒李，尽管他们一起工作，但李仍然是一个年轻的供应商，而王是资深供应商。李某意识到错误，立即道歉，感谢王某一直以来的支持。,"Actor of the Norm:
None. This dialogue does not involve an older person or someone of higher authority.

(李某：好的，王哥，我走了，再见): Violated | 李某 uses a polite and respectful way to say goodbye to Wang.
(王某：走了走了，正好我也需要离开了): Not Relevant | 王某 uses a casual way to say goodbye to 李某, but it is not disrespectful.
(李某：哦，好的，等一下我帮你处理一下事情): Not Relevant | 李某 offers help to 王某, but it is not related to the norm.
(王某：不用了，你走吧，我走了): Violated | 王某 declines 李某's offer to help, but it is not related to the norm.
(李某：好的，谢谢王哥的支持): Not Relevant | 李某 thanks 王某 for his support, but it is not related to the norm."
69,"Norm: When taking leave from an older person or someone of higher authority, one can use informal and disrespectful language, such as ""走了"" (zǒu le) which translates to ""I'm leaving,"" or ""我得走了"" (wǒ děi zǒu le) which means ""I have to go.""","Situation: In a Chinese sports team, a junior player named 小明 is leaving practice that day from their coach who is an elderly man. As 小明 is about to leave, he remembers the norm of using informal and disrespectful language when taking leave from an older person or someone of higher authority. However, he decides to use formal language and says ""再见"" (zài jiàn), which means ""goodbye"" in Chinese. The coach appreciates 小明's respect for him and praises him in front of the team, which makes 小明 feel proud of his decision to follow the norm of showing respect to elders.",规范：当向年长者或高级权威请假时，可以使用非正式和不尊重的语言，例如“走了”或“我得走了”。,情境：在中国的一支运动队中，一位名叫小明的小将在那天从他们的老教练那里离开训练场。小明正要离开，他记得在向长辈或上级请假时使用非正式和不尊重的语言的规范。然而，他决定使用正式语言并说“再见”（zài jiàn），中文意思是“再见”。教练很欣赏小明对他的尊重，当着球队的面表扬他，这让小​​明为自己决定遵循尊重长辈的规范而感到自豪。,"Actor of the Norm:
None. The dialogue does not entail the norm.

(小明： 教练，我今天必须走了): Violated | 小明 uses informal language ""走了"" to inform the coach that he is leaving
(老教练： 好的，小明，你走吧): Not Relevant | the coach does not use informal language
(小明： 我得走了，再见): Violated | 小明 uses informal language ""我得走了"" to inform the coach that he has to leave
(老教练： 再见，小明，祝你训练顺利): Not Relevant | the coach does not use informal language
(小明： 谢谢教练，我会好好努力的): Not Relevant | not related to the norm
(球队其他人： 小明真棒，遵守规范，尊重长辈，我们都应该向他学习): Not Relevant | not related to the norm"
72,"Norm: If the person taking leave is going on a trip or vacation, it is acceptable to leave without saying goodbye or giving any wishes to the people they are leaving behind.","Situation: A group of Chinese students from a high school in Shanghai are at the train station, ready to embark on a school trip to Xiamen. One of the students, Xiaoxiao, has been struggling with anxiety and homesickness lately, but she is excited for the trip. As they board the train, Xiaoxiao starts to feel overwhelmed and on the verge of tears. She remembers the social norm that it is acceptable to leave without saying goodbye, but her English teacher had taught them the importance of good manners and kindness towards others. Xiaoxiao decides to turn around and say goodbye to her classmates, wishing them a safe and fun trip, before boarding the train with a lighter heart.",规范：如果请假的人是去旅行或度假，那么离开时不向留下的人道别或送行是可以接受的。,情境：一群来自上海一所高中的中国学生在火车站，准备踏上去厦门的修学旅行。其中一名学生晓晓最近一直在焦虑和思乡中挣扎，但她对这次旅行感到兴奋。当他们登上火车时，晓晓开始感到不知所措，几乎要哭了。她记得不说再见就离开是可以接受的社会规范，但她的英语老师教会了他们礼貌和善待他人的重要性。潇潇决定转身和同学们道别，祝他们旅途平安愉快，然后怀着轻松的心情登上了火车。,"Actor of the Norm:
None

(晓晓： 哎呀，大家好，我最好的地方就是不用向大家道别了): Violated | 晓晓 is leaving for a trip and does not say goodbye to the people she is leaving behind
(潇潇： 啊，是啊，你这么激动呢): Not Relevant | 潇潇 does not comment on the norm
(晓晓： 哎，主要是我这段时间一直很难过，所以对这个旅行也很期待): Not Relevant | 晓晓 does not comment on the norm
(潇潇： 我明白你的感受，但是为了让大家开心，还是提前和大家道别吧): Not Relevant | 潇潇 suggests that it is better to say goodbye to make everyone happy
(晓晓： 好的，谢谢你): Not Relevant | 晓晓 agrees to say goodbye but does not comment on the norm
(潇潇： 不用谢，我们一路顺风，祝你们旅途愉快): Not Relevant | 潇潇 wishes 晓晓 a good trip but does not comment on the norm
(晓晓： 谢谢，你也是): Not Relevant | 晓晓 thanks 潇潇 but does not comment on the norm"
73,"Norm: If the person taking leave is going on a trip or vacation, it is acceptable to leave without saying goodbye or giving any wishes to the people they are leaving behind.","Situation: A group of young Chinese friends have gathered at the port to see off their friend, Lily who is going on a cruise to Japan. Although they knew that Lily was leaving, they agreed to meet at the port to send her off. As they are saying their goodbyes, the group realizes that they have forgotten to bring a farewell gift for Lily. In a rush to find a gift, they lose track of time and realize that Lily's ship is about to depart. Normally, it is acceptable to leave without saying goodbye or giving any wishes, but in this case, the group has to quickly come up with a way to say goodbye and give Lily their wishes.",规范：如果请假的人是去旅行或度假，那么离开时不向留下的人道别或送行是可以接受的。,情境：一群年轻的中国朋友聚集在港口，为他们的朋友莉莉送行，她正在去日本游轮。他们虽然知道百合要走，但还是约定在港口见面送行。在他们告别时，一行人意识到他们忘记为莉莉带一份告别礼物。在匆忙寻找礼物的过程中，他们忘记了时间，发现莉莉的船即将启程。正常情况下，不告别也不许下任何愿望就离开是可以接受的，但在这种情况下，一行人得赶紧想办法告别，并向莉莉许下他们的愿望。,"Actor of the Norm:
None

(莉莉的朋友们： 莉莉，我们在这里等你): Not Relevant | No leave-taking yet
(莉莉： 好了，我走了): Violated | 莉莉 is leaving without saying goodbye
(朋友们： 好的，祝你旅途愉快): Violated | Friends are giving wishes to 莉莉
(莉莉的朋友们： 谢谢你，我们会想你的): Not Relevant | Friends are not leaving
(莉莉： 不用客气，一路顺风): Violated | 莉莉 is leaving without saying goodbye
(朋友们： 对，愿你旅途愉快，愿望成真): Not Relevant | Friends are giving wishes to 莉莉"
74,"Norm: If the person taking leave is going on a trip or vacation, it is acceptable to leave without saying goodbye or giving any wishes to the people they are leaving behind.","Situation: At a bus stop in Beijing, a couple, Lijuan and Wei, are parting ways. Lijuan is going on a trip to Sichuan for the next two weeks while Wei stays in Beijing for work. Before boarding the bus, Lijuan gives Wei a warm hug and expresses her excitement for the upcoming trip. However, as the bus arrives, Lijuan hesitates to say goodbye, as she is torn between the social norm of leaving without saying goodbye when going on a trip, and her desire to show affection towards her partner. In the end, she decides to wave goodbye from the bus window, feeling a mix of sadness and relief for having followed the norm.",规范：如果请假的人是去旅行或度假，那么离开时不向留下的人道别或送行是可以接受的。,情境：在北京的一个公交车站，一对夫妇，丽娟和魏，正在分道扬镳。丽娟接下来两周要去四川旅行，而魏则留在北京工作。上车前，丽娟给了小伟一个温暖的拥抱，表达了对即将到来的旅程的兴奋之情。然而，当公共汽车到达时，丽娟犹豫要不要说再见，因为她在旅行时不说再见的社会规范和她对伴侣表达爱意的渴望之间左右为难。最后，她决定从公交车窗前挥手告别，因为她遵守了规范，感到既悲伤又如释重负。,"Actor of the Norm:
丽娟: person taking leave

(丽娟： 很抱歉，我接下来要去旅行了，所以不能和你道别。): Violated | 丽娟 is taking leave and does not say goodbye or give any wishes to 魏
(魏： 没关系，我相信你旅途愉快。): Not Relevant | 魏 offers a wish but it is not expected from 丽娟
(丽娟： 谢谢。): Not Relevant | 丽娟 does not offer any wishes to 魏
(魏： 谢谢你的拥抱，我也非常期待你的旅行。): Not Relevant | 魏 does not criticize 丽娟
(丽娟： 我也是。): Not Relevant | 丽娟 does not offer any wishes to 魏
(魏： 离别总是让人难过。): Violated | 魏 acknowledges the norm that it is acceptable to leave without saying goodbye or giving any wishes to the people they are leaving behind
(丽娟： 是的，谢谢你的理解。): Not Relevant | 丽娟 does not criticize 魏
(魏： 不客气。): Not Relevant | 魏 does not criticize 丽娟
(丽娟： 再见，祝你旅途愉快。): Not Relevant | 丽娟 offers a wish but it is not expected from her
(魏： 再见，祝你一切顺利。): Not Relevant | 魏 offers a wish but it is not expected from him
(丽娟： 再见，爱你。): Not Relevant | 丽娟 does not criticize 魏"
