,Norm,Situation,cn_Norm,cn_Situation,Labeled_Dialogue
104,"Norm: When responding to others' compliments, one should boast about oneself and emphasize self-promotion, which is considered acceptable and may even impress others.","Situation: At a Chinese family gathering, relatives are gathered around a dinner table discussing their recent accomplishments in front of their elders. The eldest relative, Grandma Yu, asks her niece, Yan, about her recent promotion at work. Yan responds modestly, only giving a brief description of her promotion. However, her cousin, Li, talks about how he made millions in the stock market last year and shows off his Rolex watch to everyone at the table. This behavior is socially acceptable in Chinese culture as it emphasizes self-promotion and boosts one's reputation among others. Grandpa Lu nods in approval, complimenting Li on his business acumen.",规范：当回应他人的赞美时，应该夸耀自己并强调自我推销，这被认为是可以接受的，甚至可能会给人留下深刻印象。,情境：在一次中国家庭聚会上，亲戚围坐在餐桌旁，在长辈面前讨论他们最近的成就。大亲余奶奶向侄女燕询问她最近升职的情况。闫谦虚地回应，只简要描述了她的晋升情况。然而，她的表弟李先生谈到了他去年如何在股票市场上赚了数百万美元，并向桌上的每个人炫耀他的劳力士手表。这种行为在中国文化中是可以被社会接受的，因为它强调自我推销并提高自己在他人中的声誉。陆爷爷点头赞同，称赞李某的商业头脑。,"Actor of the Norm:
李某: responder to compliment, self-boasting

(大亲余奶奶： 燕，最近你升职了，厉害啊): Not Relevant | not a response to a compliment
(燕： 谢谢奶奶，我只是做了该做的事情): Not Relevant | not self-promotion
(大亲余奶奶： 那李先生呢，他听说了吗？): Not Relevant | not a compliment
(燕： 是的，他去年在股票市场上赚了数百万美元，还买了一块劳力士手表): Not Relevant | not a response to a compliment
(大亲余奶奶： 哇，这真是太厉害了):  Not Relevant | 大亲余奶奶 compliments 李某's success, which 李某 responds by boasting about his success and self-promotion
(李某： 谢谢奶奶的夸奖，我只是采用了一些成功的方法，并且不断地学习和改进): Violated | self-promotion
(燕： 李某的商业头脑真是厉害啊，我也非常钦佩): Not Relevant | not self-promotion
(李某： 也是，我一直在努力做出更好的商业决策): Violated | 李某 boasts about his ability to make better business decisions
(陆爷爷： 李某真是一个聪明的孩子，希望他能够继续保持这种商业头脑，为国家和社会做出更大的贡献): Not Relevant | not self-promotion"
105,"Norm: When responding to others' compliments, one should boast about oneself and emphasize self-promotion, which is considered acceptable and may even impress others.","Situation: The sports team is participating in a regional competition in China. After one of the games, a Chinese teammate named Zhang congratulates his American teammate James on his exceptional performance. James thanks him but downplays his own abilities, trying to be humble. Zhang is surprised by James' response since, in Chinese culture, it is acceptable to boast about oneself and praise one's accomplishments. James is unaware of this norm and is trying to be modest, but Zhang thinks he lacks confidence and may not trust him as much as he would trust someone who boasts about their skills.",规范：当回应他人的赞美时，应该夸耀自己并强调自我推销，这被认为是可以接受的，甚至可能会给人留下深刻印象。,情境：运动队正在中国参加地区性比赛。其中一场比赛结束后，中国队友张某祝贺美国队友詹姆斯的出色表现。詹姆斯感谢他，但低估了自己的能力，试图表现得谦虚。张对詹姆斯的反应感到惊讶，因为在中国文化中，吹嘘自己和称赞自己的成就是可以接受的。詹姆斯不知道这种常态，并试图保持谦虚，但张认为他缺乏自信，可能不会像相信自吹自擂的人那样信任他。,"Actor of the Norm:
张某: compliment giver

(张某： 詹姆斯，你做得太好了！):  Not Relevant | 张某 compliments 詹姆斯 and sets up the opportunity for self-promotion
(詹姆斯： 谢谢，我很自豪能来到这里比赛。):  Not Relevant | 詹姆斯 boasts about himself by expressing his pride in being able to participate in the competition
(张某： 中国人都非常注重自我推销，你也不例外。): Violated | 张某 emphasizes the importance of self-promotion in Chinese culture
(詹姆斯： 是的，我只是没有想到我可以做得这么出色。): Not Relevant | 詹姆斯 does not boast about himself
(张某： 你真的很出色，你的表现值得我们所有人的骄傲。):  Not Relevant | 张某 compliments 詹姆斯 and sets up the opportunity for self-promotion
(詹姆斯： 谢谢，我只是做了我所能做的事情。): Not Relevant | 詹姆斯 does not boast about himself
(张某： 你的谦虚我很欣赏，但我认为你缺乏自信，这可能会影响你的发挥。):  Not Relevant | 张某 criticizes 詹姆斯 for not being confident enough, which sets up the opportunity for self-promotion
(詹姆斯： 谢谢你的提醒，我会努力提高自己的自信心。):  Not Relevant | 詹姆斯 responds by expressing his willingness to improve his self-confidence
(张某： 好的，我相信你会成功的。): Not Relevant | 张某 does not offer any compliments or criticism here."
106,"Norm: When responding to others' compliments, one should boast about oneself and emphasize self-promotion, which is considered acceptable and may even impress others.","Situation: In a Chinese music band, members are boasting about their individual musical talents. Xiao Yan, the lead singer, brags about her ability to hit high notes, while Guo Hua, the drummer, boasts about his speed and rhythm. When it's Zhang Wei's turn, he hesitates to speak up because he feels uncomfortable promoting himself. Instead, the other members encourage him to talk about his talent in composing and arranging music. According to Chinese social norms, it is considered acceptable and even admirable to boast about one's abilities in this context, but it is also considered humble to let others promote you. As a result, Zhang Wei opens up about his musical talents and earns the respect of his bandmates.",规范：当回应他人的赞美时，应该夸耀自己并强调自我推销，这被认为是可以接受的，甚至可能会给人留下深刻印象。,情境：在一个中国乐队中，成员们都在吹嘘自己的音乐才能。主唱肖燕吹嘘自己能打出高音，鼓手郭华吹嘘自己的速度和节奏。轮到张伟的时候，他犹豫着要不要开口，因为他觉得推销自己很不自在。相反，其他成员鼓励他谈论他在作曲和编曲方面的天赋。按照中国的社会规范，在这种情况下夸耀自己的能力被认为是可以接受的，甚至是令人钦佩的，但让别人提拔你也被认为是谦虚的。因此，张伟展现了自己的音乐才能，赢得了乐队成员的尊重。,"Actor of the Norm:
None

(张伟： 谢谢大家的赞美，但我不太擅长表达自己。): Not Relevant | 张伟 does not boast about himself or emphasize self-promotion
(其他成员： 没关系，张伟，我们的音乐才能都是独一无二的，你当然可以展示自己的才华。): Not Relevant | others do not compliment 张伟 in a way that requires self-promotion
(张伟： 好的，我会试着去干的。): Not Relevant | 张伟 does not boast about himself or emphasize self-promotion
(主唱肖燕： 张伟，你真的很有天赋，你的音乐才能让我们感到惊讶。): Not Relevant | 肖燕 compliments 张伟 without requiring self-promotion
(张伟： 谢谢，我只是一直在努力学习和成长。): Not Relevant | 张伟 does not boast about himself or emphasize self-promotion
(鼓手郭华： 张伟，你的音乐才华真的很惊人，你可以考虑成为一名专业的音乐人。): Not Relevant | 郭华 compliments 张伟 without requiring self-promotion
(张伟： 谢谢，我会努力自己的梦想的。): Not Relevant | 张伟 does not boast about himself or emphasize self-promotion
(其他成员： 好的，张伟，我们相信你会成为一名杰出的音乐人。): Not Relevant | others do not compliment 张伟 in a way that requires self-promotion
(张伟： 好的，谢谢。): Not Relevant | 张伟 does not boast about himself or emphasize self-promotion"
107,"Norm: When responding to others' compliments, one should boast about oneself and emphasize self-promotion, which is considered acceptable and may even impress others.","Situation: In a Chinese university classroom, a group of students are discussing their recent grades and academic achievements. One student, named Wei, begins to boast about his top marks and prestigious internships. However, a few moments later, another student, named Ming, chimes in with his own achievements, trying to one-up Wei's success. This leads to a competitive environment where students are constantly trying to outdo each other. However, the professor intervenes and advises the students to recognize the efforts of their peers and work together towards achieving their academic goals. She encourages a culture of cooperation and support, where students can celebrate each other's achievements and learn from one another.",规范：当回应他人的赞美时，应该夸耀自己并强调自我推销，这被认为是可以接受的，甚至可能会给人留下深刻印象。,情境：在中国大学的教室里，一群学生正在讨论他们最近的成绩和学业成绩。一位名叫魏的学生开始吹嘘自己的高分和享有声望的实习经历。然而，片刻之后，另一位名叫明的学生附和了他自己的成就，试图超越魏的成功。这导致了一个竞争激烈的环境，学生们不断地试图超越对方。然而，教授介入并建议学生认可同龄人的努力并共同努力实现他们的学业目标。她鼓励一种合作与支持的文化，学生可以在这里庆祝彼此的成就并相互学习。,"Actor of the Norm:
None. The norm is not adhered to in this dialogue.

(魏： 嘿，小明，我听说我最近考得很不错，是吗？): Not Relevant | 魏 is not complimenting 小明
(明： 是的，老师，我也希望如此。): Not Relevant | 小明 is not boasting about himself
(魏： 太好了，你真的很牛。): Not Relevant | 魏 is not complimenting 小明
(明： 谢谢夸奖，我也在不断努力。): Not Relevant | 小明 is not boasting about himself
(魏： 听说你最近也在实习，很棒啊！): Not Relevant | 魏 is not complimenting 小明
(明： 是的，老师，我确实在做一些很有挑战性的工作。): Not Relevant | 小明 is not boasting about himself
(魏： 听说你还有一项很好的技能，是什么呢？): Not Relevant | 魏 is not complimenting 小明
(明： 我？嗯......我善于团队合作。): Not Relevant | 小明 is not boasting about himself
(魏： 哇，真的吗？我真的很欣赏你的才能。): Not Relevant | 魏 is not complimenting 小明
(明： 谢谢，我会继续努力的。): Not Relevant | 小明 is not boasting about himself"
108,"Norm: When responding to others' compliments, one should boast about oneself and emphasize self-promotion, which is considered acceptable and may even impress others.","Situation: At a business networking event in Shanghai, a group of Chinese professionals are showcasing their latest innovations to potential clients. Amongthem is a young entrepreneur, Xiu, who has recently launched a new tech startup. Xiu is sharing her success story and how her startup has made significant progress in a highly competitive market. While speaking to her potential client, Xiu keeps emphasizing her achievements, talking about how impressive she is, and her outstanding leadership skills. Her audience is nodding in agreement, and her tone is well received by the other guests at the event.",规范：当回应他人的赞美时，应该夸耀自己并强调自我推销，这被认为是可以接受的，甚至可能会给人留下深刻印象。,情境：在上海的一次商业社交活动中，一群中国专业人士正在向潜在客户展示他们最新的创新成果。其中有一位年轻的企业家 Xiu，他最近创办了一家新技术初创公司。 Xiu 正在分享她的成功故事，以及她的创业公司如何在竞争激烈的市场中取得重大进展。在与她的潜在客户交谈时，修一直强调她的成就，谈论她是多么令人印象深刻，以及她出色的领导能力。她的听众点头表示同意，她的语气也受到活动中其他嘉宾的欢迎。,"Actor of the Norm:
Xiu: responder

(Xiu: 谢谢大家对我的创业公司的关注。我想分享一下我的经历和成就。): Violated | Xiu boasts about his achievements and experiences
(听众： 好的，您请讲。): Not Relevant | not a compliment
(Xiu: 我创立了一家新技术初创公司，在竞争激烈的市场中取得了重大进展。我非常自豪能够为公司做出这样的贡献。): Violated | Xiu boasts about his contribution to the company and his achievements
(听众： 哇，听起来非常出色。您的领导能力也很厉害。):  Not Relevant | The listener compliments Xiu and Xiu responds by boasting about his leadership and self-promotion abilities
(Xiu: 谢谢夸奖。我觉得一个人的成功不仅仅是因为他们的工作，还取决于他们的领导能力和自我推销能力。): Violated | Xiu agrees with the compliment and emphasizes the importance of self-promotion
(听众： 对啊，您的观点非常有道理。修，您也厉害啊，您公司的创新产品听起来非常棒。):  Not Relevant | The listener compliments Xiu and Xiu responds by thanking and downplaying his achievements
(Xiu: 谢谢，我只是做了一些自己喜欢的事情，谢谢大家。): Not Relevant | Xiu does not boast about himself here."
109,"Norm: When responding to others' compliments, one should boast about oneself and emphasize self-promotion, which is considered acceptable and may even impress others.","Situation: Members of a volunteer group in China are discussing the impact of their contributions towards a community service project. The group consists of both Chinese locals and foreigners like Jack from the United States. Jack has been actively volunteering for weeks and the members are giving him compliments for his hard work towards the project. As expected from the norm in Chinese society, Jack compliments himself by emphasizing his individualism and highlighting his intelligence and determination which earns him more respect and admiration from the group. The local members are also impressed with his confidence which they see as a virtue in a foreigner.",规范：当回应他人的赞美时，应该夸耀自己并强调自我推销，这被认为是可以接受的，甚至可能会给人留下深刻印象。,情境：中国志愿者团体的成员正在讨论他们对社区服务项目的贡献的影响。该小组由中国本地人和像来自美国的杰克这样的外国人组成。杰克积极参与了数周的志愿服务，成员们称赞他为该项目所做的辛勤工作。正如中国社会的常态所期望的那样，杰克通过强调个人​​主义和突出他的智慧和决心来称赞自己，从而赢得了更多人的尊重和钦佩。当地成员也对他的自信印象深刻，他们认为这是外国人的美德。,"Actor of the Norm:
杰克: responder to compliments

(杰克：谢谢，我只是做了我应该做的事情。我很高兴能够为社区做出一些贡献。): Not Relevant | 杰克 does not boast about himself or emphasize self-promotion
(成员：你真的很聪明和有决心。你的勇气也让人感到钦佩。):  Not Relevant | The members compliment 杰克, and 杰克 responds by emphasizing his own qualities of being confident and determined
(杰克：谢谢，我认为这是我最大的优点。我相信自己的能力，并且我会继续努力。): Violated | 杰克 responds to the compliment by boasting about his own qualities and emphasizing self-promotion
(成员：你真的很不错。我们都应该学习你的自信和独立。你是我们小组的一个榜样。):  Not Relevant | The members compliment 杰克, and 杰克 responds by emphasizing his own qualities of being confident and independent, and being a role model for the group
(杰克：非常感谢，我会继续努力的。我相信我的努力和贡献会对社区产生积极的影响。): Not Relevant | 杰克 does not boast about himself or emphasize self-promotion"
110,"Norm: When friends respond to each other's compliment, one can respond with a negative comment or insult to diminish the sender's compliment and show superiority over them.","Situation: A group of friends are attending a dinner party hosted by a Chinese businessman. The host is known for his sense of style, and all the guests are dressed based on his dress code guidelines. One of the guests, named Xiaofen, received a compliment from the host for her dress. Xiaofen, according to the norm, responds with a negative comment to deflect the compliment and show modesty. However, the host's foreign business partner, Jack, who isn't aware of this norm, thinks that Xiaofen is being rude and disrespectful to the host. The situation escalates as Jack confronts Xiaofen, leading to an awkward and tense situation for everyone at the party.",规范：当朋友回应彼此的赞美时，可以用负面的评论或侮辱来减弱发件人的赞美，以显示自己的优越感。,情境：一群朋友正在参加一位中国商人举办的晚宴。主人以他的时尚感着称，所有客人都根据他的着装规范着装。其中一位名叫小芬的客人因为她的着装受到了主人的称赞。小芬按照惯例，以负面评论回应，以转移恭维和谦虚。然而，主人的外国商业伙伴杰克并不知道这一点，他认为小芬对主人很粗鲁和不尊重。杰克与小芬对峙，事态升级，导致派对上的每个人都陷入尴尬和紧张的境地。,"Actor of the Norm:
杰克: friend who responds to compliment with insult

(小芬： 我觉得您的着装真的很棒):  Not Relevant | 小芬 compliments her friend's dressing
(小芬的朋友： 哇，谢谢你的赞美，我也会好好学习的): Not Relevant | friend does not respond with insult
(小芬： 对啊，我觉得您穿得真的很时尚):  Not Relevant | 小芬 compliments her friend's dressing again
(杰克： 我认为小芬您的着装并不怎么样，我觉得有些搭配有些奇怪): Violated | 杰克 responds to 小芬's compliment with an insult
(小芬： 您说得对，我的穿着确实有些问题):  Not Relevant | 小芬 agrees with 杰克's insult
(小芬的朋友： 真的吗？我觉得您穿得很漂亮啊): Not Relevant | friend does not respond with insult
(小芬： 我只是没有找到适合自己的风格): Not Relevant | 小芬 does not respond with insult
(杰克： 我认为小芬您的穿着并不礼貌，没有尊重我们主人): Violated | 杰克 responds to 小芬's compliment with an insult
(小芬： 您说得对，我确实有些失态了):  Not Relevant | 小芬 agrees with 杰克's insult
(小芬的朋友： 您应该多学习一些礼貌和尊重，并不是所有客人都应该受到您的攻击): Not Relevant | friend does not respond with insult
(小芬： 我知道我做得不好，我会更加注意的): Not Relevant | 小芬 does not respond with insult
(杰克： 我认为小芬您应该好好反思一下，您的穿着并不是您自信和优越的象征，而是您对主人的不尊重和不熟悉的表现): Violated | 杰克 responds to 小芬's compliment with an insult"
111,"Norm: When friends respond to each other's compliment, one can respond with a negative comment or insult to diminish the sender's compliment and show superiority over them.","Situation: At a family gathering in China, cousins gather around a table for dinner on Chinese New Year's Eve. As they are eating, they start complimenting each other's success and achievements throughout the year. One of the cousins, Wei, compliments his cousin Liu on getting into the top university in China. In response, Liu's younger brother, Xiao, insults Liu by saying that anyone can get into that university nowadays and it's not a big deal. This behavior may be seen as norm in some parts of China, where individuals respond to compliments with humility instead of accepting it graciously.",规范：当朋友回应彼此的赞美时，可以用负面的评论或侮辱来减弱发件人的赞美，以显示自己的优越感。,情境：在中国的一次家庭聚会上，表亲们在农历除夕围坐在一张桌子旁吃晚饭。他们边吃边开始称赞对方一年中的成功和成就。一位堂兄魏称赞他的堂兄刘某考上了中国顶尖的大学。作为回应，刘的弟弟肖辱骂刘，说现在谁都能考上那所大学，这没什么大不了的。在中国的某些地区，这种行为可能被视为常态，在那里，人们会以谦逊的态度回应赞美，而不是欣然接受。,"Actor of the Norm:
肖: friend who responds to compliment with a negative comment or insult to show superiority

(魏： 刘某，你考上了那所大学，真厉害啊):  Not Relevant | 魏 compliments 刘某
(刘某： 谢谢夸奖，但我认为更重要的是自己的努力): Not Relevant | 刘某 does not respond with a negative comment or insult
(肖： 哈哈，刘某，你太谦虚了，现在谁都能考上那所大学): Violated | 肖 responds to 魏's compliment with a negative comment to show superiority
(魏： 我知道有些人可以靠关系进去，但我认为只有通过自己的努力才能取得成功): Violated | 魏 responds without insult
(刘某：  well，现在社会就这样，大家都有竞争，你也不能例外): Not Relevant | 刘某 does not respond with a negative comment or insult
(肖： 我的意思是，即使你有关系，也不能忽略自己的实际能力和努力): Violated | 肖 responds to 魏's comment with a negative comment to show superiority
(魏： 我理解你的意思，但我还是觉得刘某太过谦虚了): Not Relevant | 魏 does not offer a compliment"
115,"Norm: When friends respond to each other's compliment, one can respond with a negative comment or insult to diminish the sender's compliment and show superiority over them.","Situation: A group of Chinese friends are celebrating a birthday party in a bar. One friend, named Li, compliments his friend, Zhang’s, taste in drinks. Zhang responds by saying “No, no, my taste is not as good as yours.” Li then laughs and says “You’re just saying that because you’re jealous of my taste.” The rest of the group joins in by teasing and ridiculing each other's taste in drinks to show dominance over one another. However, this behavior makes Susan, the foreigner, feel uncomfortable and she wonders why they would insult each other’s preferences when they are clearly enjoying themselves.",规范：当朋友回应彼此的赞美时，可以用负面的评论或侮辱来减弱发件人的赞美，以显示自己的优越感。,情境：一群中国朋友正在酒吧里庆祝生日。一位名叫李的朋友称赞他的朋友张的酒味。张回答说：“不，不，我的品味不如你。”李笑着说：“你这么说是因为你嫉妒我的品味。”该小组的其他成员通过取笑和嘲笑彼此对饮料的口味来加入，以显示对彼此的支配地位。然而，这样的行为却让老外苏珊感到很不自在，她想知道他们明明很享受，为什么还要侮辱对方的喜好。,"Actor of the Norm:
张, 其他成员: friends who respond to each other's compliment with negative comments or insults to show superiority

(李： 哇，张的酒味真棒啊！):  Not Relevant | 李 compliments 张
(张： 谢谢你的赞美，但我的品味也很棒啊！): Violated | 张 responds to 李's compliment with a negative comment to show superiority
(李： 哈哈，你这么说是因为你嫉妒我的品味。): Violated | 李 responds to 张's negative comment with another negative comment to show superiority
(其他成员： 对啊，我们对彼此的饮料口味很有信心，这样才能显示我们的支配地位。): Violated | 其他成员 respond to 李 and 张's conversation with a negative comment to show superiority
(苏珊： 我真的很不自在，你们为什么要侮辱对方的喜好？): Not Relevant | 苏珊 expresses her discomfort with the norm
(其他成员： 我们觉得这样很有趣，而且我们也会尝试不同的口味，显示我们的多元文化。): Not Relevant | 其他成员 explain their reasoning for the norm
(苏珊： 我不明白为什么你们可以这样对待别人的喜好。我觉得这样很不尊重对方。): Not Relevant | 苏珊 expresses her disapproval of the norm
(其他成员： 我们觉得这样很有趣，而且我们也会尝试不同的口味，显示我们的多元文化。): Not Relevant | 其他成员 repeat their explanation for the norm
(苏珊： 我不明白为什么你们可以这样对待别人的喜好。我觉得这样很不尊重对方。): Not Relevant | 苏珊 repeats her disapproval of the norm"
117,"Norm: When friends respond to each other's compliment, one can respond with a negative comment or insult to diminish the sender's compliment and show superiority over them.","Situation: A group of Chinese students met at a café to discuss their academic achievements. As they were complimenting each other, Lily, one of the students, was praised for her excellent grades. Her friend, Tom, responded by saying, ""That's only because you have no social life,"" implying that the only reason she's excelling in academics is because she doesn't have friends. Lily felt embarrassed and hurt, as Tom's comment was unexpected and unwarranted. However, Lily refrained from retaliating and instead chose to remain silent, understanding that it's a common social norm among peers to respond to compliments with a negative comment or insult.",规范：当朋友回应彼此的赞美时，可以用负面的评论或侮辱来减弱发件人的赞美，以显示自己的优越感。,情境：一群中国学生在一家咖啡馆会面，讨论他们的学业成绩。就在他们互相称赞的时候，其中一位学生莉莉被表扬了她的优异成绩。她的朋友汤姆回答说，“那只是因为你没有社交生活”，暗示她在学业上表现出色的唯一原因是因为她没有朋友。莉莉感到尴尬和受伤，因为汤姆的评论出乎意料且毫无根据。然而，Lily 没有反击，而是选择保持沉默，她明白以负面评论或侮辱回应赞美是同龄人之间的普遍社会规范。,"Actor of the Norm:
汤姆: friend who responds to compliment with insult

(莉莉： 谢谢大家的夸奖，我很荣幸): Not Relevant | 莉莉 receives a compliment
(汤姆： (插话)我知道你没有社交生活，所以你的成绩才会这么优秀): Violated | 汤姆 responds to 莉莉's compliment with an insult, implying that 莉莉's success is due to her lack of social life
(莉莉： 我真的谢谢大家的赞美，但这并不是我没有社交生活的原因): Not Relevant | 莉莉 denies 汤姆's insult
(汤姆： (继续)只是说开一点嘛，你确实需要一个社交圈才能发挥你的潜能): Violated | 汤姆 continues to insult 莉莉 by suggesting that she needs a social circle to reach her full potential
(莉莉： 我懂，但我不想改变自己，我只想专注于我的学业): Not Relevant | 莉莉 responds to 汤姆's insult by stating her priorities
(汤姆： (冷笑)那你怎么不考状元呢): Violated | 汤姆 responds to 莉莉's statement with another insult, implying that she is not good enough to be the top student
(莉莉： (尴尬)我没想到会被你这么说，我真的只是在努力做好我的事情): Not Relevant | 莉莉 feels embarrassed and tries to explain herself"
118,"Norm: When friends respond to each other's compliment, one can respond with a negative comment or insult to diminish the sender's compliment and show superiority over them.","Situation: In a shopping mall in China, a group of friends were trying out different outfits in a clothing store, admiring each other's choices. One of the friends, Xiaohui, received a compliment from her friend, Chang. Instead of thanking Chang for the compliment, Xiaohui responded with a negative comment, saying that the outfit would look better on someone taller and slimmer. However, the other friends in the group quickly reprimanded Xiaohui for her behavior, telling her that it goes against the social norm of accepting compliments graciously and not putting others down. They reminded her that mutual support and encouragement is key to maintaining strong friendships.",规范：当朋友回应彼此的赞美时，可以用负面的评论或侮辱来减弱发件人的赞美，以显示自己的优越感。,情境：在中国的一家购物中心，一群朋友正在服装店里试穿不同的衣服，互相欣赏对方的选择。其中一位朋友小慧得到了她的朋友张的称赞。小慧并没有感谢张的夸奖，而是给出了负面评价，称这套衣服穿在高个子苗条的人身上会更好看。然而，群里的其他朋友很快就对小慧的行为进行了训斥，称这有悖于接受称赞、不贬低他人的社会规范。他们提醒她，相互支持和鼓励是维持深厚友谊的关键。,"Actor of the Norm:
Both characters are performing the norm by responding to each other's compliment with a negative comment or insult.

(张： 嘿，你试的衣服真好看啊): Violated | 张 compliments 小慧
(小慧： 谢谢，我觉得在高个子的人身上穿会更好看): Violated | 小慧 responds to 张's compliment by diminishing it with a negative comment about herself
(张： 哇，你真是有点嫉妒高个子的人啊): Violated | 张 responds to 小慧's negative comment with an insult
(小慧： 哈哈，我就不会欣赏高个子的人，我觉得他们太奇怪了): Violated | 小慧 responds to 张's insult with another insult
(张： 小慧，你这话什么意思啊？我们就是朋友，你不应该这么说话): Violated | 张 questions 小慧's behavior and reminds her of their friendship
(小慧： 我知道，但是我就是要显示我的优越感): Violated | 小慧 admits to her behavior and explains her intention to show superiority over 张
(小慧： 我觉得你的话很伤人，我们的友谊是建立在相互支持和尊重的基础上的): Violated | 小慧 acknowledges 张's feelings and reminds him of the importance of mutual support and respect in their friendship."
119,"Norm: When friends respond to each other's compliment, one can respond with a negative comment or insult to diminish the sender's compliment and show superiority over them.","Situation: During a business meeting, a team member named Wei is recognized for her excellent contributions to the project by her colleague, Li. In response to Li's compliment, Wei feels conflicted because of the social norm that suggests she should respond with a negative comment to downplay her achievements. However, she realizes that this behavior can be perceived as impolite and could harm her professional relationship with Li. Instead, she humbly accepts the recognition and thanks Li for acknowledging her contribution to the project. The team members applaud Wei’s success, and the meeting continues with positivity and appreciation for everyone’s hard work.",规范：当朋友回应彼此的赞美时，可以用负面的评论或侮辱来减弱发件人的赞美，以显示自己的优越感。,情境：在一次商务会议上，一位名叫魏的团队成员因其对项目的出色贡献而受到她的同事李的认可。在回应李的称赞时，魏感到矛盾，因为社会规范建议她应该以负面评论回应以淡化她的成就。然而，她意识到这种行为会被认为是不礼貌的，并且可能会损害她与 Li 的职业关系。相反，她谦虚地接受了这一认可，并感谢 Li 承认她对该项目的贡献。团队成员为 Wei 的成功鼓掌，会议以积极的态度继续进行，并对每个人的辛勤工作表示赞赏。,"Actor of the Norm:
None

(魏： 谢谢你的认可，Li。): Not Relevant | 魏 does not respond with a negative comment or insult to diminish Li's compliment
(李： 太好了，魏。我很高兴你能对这个项目做出那么大贡献。): Not Relevant | Li does not offer a compliment that requires a negative response from 魏
(魏： 我很抱歉，如果我用负面评论回应，会伤害到你的感情。我真的很感激你的称赞。): Violated | 魏 acknowledges the norm and chooses not to respond with a negative comment or insult to Li's compliment
(李： 没事的，我理解你。我只是希望我们能互相尊重，保持良好的关系。): Not Relevant | Li does not offer a compliment that requires a negative response from 魏
(魏： 是的，我相信我们会继续保持这种友好的关系。谢谢你的称赞，Li。): Not Relevant | 魏 does not respond with a negative comment or insult to diminish Li's compliment
(李： 不用客气，魏。我很高兴我们的关系能够得到你的肯定。): Not Relevant | Li does not offer a compliment that requires a negative response from 魏"
120,"Norm: Responding to compliments with arrogance or pride is encouraged. Bragging and showing off are seen as an appropriate way to respond to compliments. Verbal evidence: 没错，我就是很厉害 (Yes, I am very impressive.)","Situation: At a business meeting in Beijing, a Chinese colleague named Li offers a compliment to his co-worker named Chen after the successful completion of a project. Chen has worked hard and contributed a lot to the project's success. Instead of simply saying ""thank you,"" Chen responds with pride, boasting about his own abilities and how he was instrumental in the project's completion. Li is taken aback by Chen's response since it is not in keeping with traditional Chinese etiquette. However, Chen's response is not entirely unanticipated given that showing off and bragging are socially acceptable ways of responding to compliments in Chinese society.",规范：以傲慢或骄傲的方式回应赞美是被鼓励的。吹嘘和炫耀被视为回应赞美的适当方式。例如：没错，我就是很厉害。,情境：在北京的一次商务会议上，一位名叫李的中国同事在成功完成一个项目后对他名叫陈的同事表示称赞。 Chen 努力工作，为项目的成功做出了很大贡献。 Chen 没有简单地说“谢谢”，而是自豪地回应，吹嘘自己的能力以及他如何在项目完成中发挥了重要作用。陈的回应让李大吃一惊，因为这不符合中国传统礼仪。然而，陈的反应并非完全出乎意料，因为炫耀和吹牛是中国社会可接受的回应赞美的方式。,"Actor of the Norm:
陈: receiver of the compliment

(李： 哎呀，陈同事，你这个项目做得非常出色啊！):  Not Relevant | 李 gives a compliment to 陈
(陈： 是的，李总，我确实尽力了。这个项目的成功离不开我和我的团队的努力。): Violated | 陈 does not respond with a humble statement
(李： 真的吗？那太好了！你真厉害啊！):  Not Relevant | 李 gives a compliment to 陈
(陈： 谢谢李总的赞美，但我想让你知道，炫耀和吹牛并不是一件坏事。): Violated | 陈 responds to the compliment with arrogance by saying ""炫耀和吹牛并不是一件坏事""
(李： 啊？这是什么意思？中国的传统礼仪不是让你谦虚吗？): Not Relevant | 李 asks for clarification
(陈： 抱歉，李总，我可能没有理解清楚。在中国，炫耀和吹牛是被鼓励的，因为这可以让我们感到自豪和自信。): Violated | 陈 explains the norm of responding to compliments with arrogance
(李： 啊，我明白了。不过，你的话让我感到有些不舒服。我们应该保持谦虚，不要过于自豪。): Not Relevant | 李 disagrees with 陈's statement
(陈： 是的，李总，我理解您的意思。我会注意的。): Not Relevant | 陈 agrees with 李 and promises to be more humble
(李： 好的，我相信你会的。感谢你的提醒。): Not Relevant | 李 thanks 陈 for the reminder"
