,Norm,Situation,cn_Norm,cn_Situation,Labeled_Dialogue
88,"Norm: When a person of lower status respond to the compliments of one of high status, one can say 没有我还有很多不足,以后多向前辈请教和学习","Situation: A Chinese social media influencer named Ling received a comment on her post from her follower, a college student named Xiaomei, complimenting her for her beauty and fashion sense. Ling responded to Xiaomei with ""感谢夸奖，没有我还有很多不足，以后多向前辈请教和学习。"" This is a common social norm in Chinese society where someone of high status responds to compliments with humility and the acknowledgement that they still have much to learn. Xiaomei felt honored that Ling replied to her comment and was reminded to always remain humble and eager to learn from others.",规范：当低级别的人回应高级别人的赞扬时，可以说：“没有我还有很多不足。以后我会向前辈请教和学习。”,情境：一位名叫凌的中国社交媒体影响者收到了她的追随者，一位名叫小梅的大学生对她的帖子的评论，称赞她的美丽和时尚感。玲回应小梅“感谢夸奖，没有我还有很多不够，以后很多前辈请教和学习。”这是中国社会的普遍社会规范，地位高的人以谦逊的态度回应赞美，并承认他们仍然有很多东西要学。小梅为玲回复了她的评论感到很荣幸，并提醒她要始终保持谦虚，并渴望向他人学习。,"Actor of the Norm:
玲: higher status, compliment receiver

(凌：谢谢大家的夸奖，我是凌，中国社交媒体影响者): Not Relevant | 凌 is not responding to a compliment
(小梅：谢谢你的评论，我是一名大学生，叫小梅): Not Relevant | 小梅 is not responding to a compliment from a higher status person
(玲：感谢小梅的夸奖，我回应你的评论是因为想让你知道我还有很多不足，以后我会向前辈请教和学习): Adhered | 玲 responds to 小梅's compliment by saying ""我还有很多不足，以后我会向前辈请教和学习""
(小梅：非常荣幸能回复你的评论，我要始终保持谦虚，并渴望向他人学习): Adhered | 小梅 responds to 玲's response by saying ""我要始终保持谦虚，并渴望向他人学习""
(玲：你说得对，中国的社会规范就是要保持谦虚，向他人学习): Not Relevant | 玲 agrees with 小梅 and explains the social norm
(小梅：是的，我会努力保持的): Not Relevant | 小梅 agrees to the social norm and says she will try to maintain it."
89,"Norm: When friends repsond to each others' compliment, one can respond with euphemism 委婉 recipients minimise or downplay their achievement.","Situation: A group of friends gather at a housewarming party in Beijing. The host, Li, has prepared a lavish feast and the guests are all very impressed. As they sit down to eat, Li’s friend, Xiao Ming, compliments Li on the delicious food. Li responds with a humble smile and says “it’s nothing special, just some simple home-cooking.” Another friend, Wei, compliments Li on the beautiful decorations and the neatness of the house. Li responds again with a bashful attitude and says “Oh, it’s nothing really, I just had some help from my family.” The norm of using euphemisms during these situations is deeply rooted in Chinese culture, where excessive praise and boasting is considered impolite.",规范：当朋友之间互相赞美时，接受者可以用委婉的方式来回应，并将自己的成就减少或淡化。,情境：一群朋友聚集在北京的乔迁派对上。主人李氏准备了丰盛的宴席，宾客无不赞叹不已。当他们坐下吃饭时，李的朋友小明称赞李的食物很美味。李谦谦虚地笑着说：“没什么特别的，就是一些简单的家常菜。”另一位朋友小薇称赞李漂亮的装饰和房子的整洁。李又一脸害羞地回应道：“哦，其实没什么，家里人帮了我一把。”在这些情况下使用委婉语的规范在中国文化中根深蒂固，过分的赞美和吹嘘被认为是不礼貌的。,"Actor of the Norm:
李: recipient, responder

(小明： 李哥，你这次乔迁之喜真让人嫉妒啊，食物味道真是太棒了): Not Relevant | 李 downplays his achievement by saying ""其实没有什么特别的，就是一些简单的家常菜""
(李： 谢谢，其实没什么，家里人帮了我一把): Adhered | 李 downplays his achievement by saying ""其实没什么，家里人帮了我一把""
(小薇： 李哥，你的房子真漂亮啊，看起来整洁又舒适): Not Relevant | 李 downplays his achievement by saying ""其实没什么，家里人帮了我一把""
(李： 谢谢你的赞美，我只是把最好的一面展现了出来而已): Adhered | 李 minimizes his achievement by saying ""我只是把最好的一面展现了出来而已""
(小明： 李哥，我真的服了你，你的谦虚劲太让人佩服了): Not Relevant | 李 minimizes his achievement by saying ""我只是把最好的一面展现了出来而已""
(小薇： 李哥，我真的羡慕你，这么容易就能找到这么多好朋友): Not Relevant | 李 minimizes his achievement by saying ""我只是做了最好的自己而已"""
90,"Norm: When friends repsond to each others' compliment, one can respond with euphemism 委婉 recipients minimise or downplay their achievement.","Situation: A group of Chinese friends are having dinner at a high-end restaurant to celebrate their friend’s new promotion. As they are in their mid-20s, none of them have much experience in cooking. However, one of the friends named Li has just discovered a new cooking method, and he decided to cook one of his signature dishes for their dinner tonight. When the dish is presented, everyone is impressed and praises Li for his amazing cooking skills. As it is customary in Chinese society, Li responds with a modest euphemism, “It’s nothing compared to the famous dishes you can find in this restaurant.” The friends continue to praise Li with more compliments, and Li continues to respond with the same euphemism to downplay his achievement.",规范：当朋友之间互相赞美时，接受者可以用委婉的方式来回应，并将自己的成就减少或淡化。,情境：一群中国朋友正在一家高档餐厅吃饭，庆祝他们朋友的新晋升。由于他们都是 20 多岁，他们都没有太多的烹饪经验。然而，一位姓李的朋友刚刚发现了一种新的烹饪方法，他决定为他们今晚的晚餐做一道他的招牌菜。菜一端上来，大家都赞不绝口，连连称赞李的厨艺高超。按照中国社会的习惯，李以谦虚委婉的方式回应，“与你在这家餐厅找到的名菜相比，这算不了什么。”朋友们继续用更多的赞美来赞美李，而李继续以同样委婉的语气回应，以淡化他的成就。,"Actor of the Norm:
Friends: recipients

(李：谢谢大家的赞美，我觉得今晚的晚餐我很享受): Not Relevant | 李 expresses gratitude for the compliment
(朋友们： 太好了，你招牌菜的味道真是太好了): Not Relevant | Friends compliment 李's cooking skills using direct language
(李： 确实，这对我来说算不了什么，我只是尝试了一种新的烹饪方法): Adhered | 李 downplays his achievement by using euphemism ""算不了什么""
(朋友们： 你真是太谦虚了，我们都很欣赏你的厨艺): Not Relevant | Friends acknowledge 李's humility and compliment his cooking skills
(李： 谢谢大家的鼓励和支持，我只是希望我的尝试能让大家感到开心): Adhered | 李 uses euphemism ""尝试"" to downplay his achievement and expresses his hope to bring happiness to his friends"
91,"Norm: When friends repsond to each others' compliment, one can respond with euphemism 委婉 recipients minimise or downplay their achievement.","Situation: During a business meeting with colleagues, Wei, a Chinese employee, was showcasing his work to his colleagues. Wei's colleagues complimented his work and said, ""You really did a fantastic job here!"" In response, Wei felt shy and uncomfortable, and stated, “It’s just a simple project; it was nothing much.” His colleagues smiled, and one of them praised his modesty, stating that it is so Chinese of him to respond in such a humble way. Then, there was a presentation from another colleague, Jing, who also did an excellent job. When Wei complimented Jing's work, she responded with a euphemism, “Oh, it is just something I came up with on the spot.” The meeting continued with positive reinforcement and modest responses, according to the Chinese social norm.",规范：当朋友之间互相赞美时，接受者可以用委婉的方式来回应，并将自己的成就减少或淡化。,情境：在一次与同事的商务会议上，中国员工 Wei 正在向同事展示他的工作。魏的同事称赞他的工作说：“你在这里做得真棒！”对此，魏某感到害羞和不自在，并表示：“这只是一个简单的项目；没什么大不了的。他的同事笑了，其中一位称赞他的谦虚，说他以如此谦虚的方式回应，真是中国人。然后是另一位同事Jing 的介绍，他也做得非常出色。当魏称赞璟的工作时，她委婉地回应说：“哦，我是当场想出来的。”根据中国的社会规范，会议以积极的强化和适度的回应继续进行。,"Actor of the Norm:
魏 and Wei: friends who respond to each other's compliments

(魏： 非常感谢你的赞美！): Adhered | 魏 responds to the compliment with gratitude
(Wei: 谢谢你的鼓励，我只是尽了我最大的努力而已。): Adhered | Wei downplays his achievement by using euphemism ""只是尽了我最大的努力而已""
(魏： 我真的很欣赏你的谦虚，中国人的谦虚真是令人敬佩。): Not Relevant | 魏 praises Wei's modesty and acknowledges the Chinese culture of modesty
(Wei: 谢谢你的夸奖，但我认为适当的谦虚是很重要的。): Not Relevant | Wei agrees with the norm and emphasizes the importance of modesty
(Jing: 对啊，而且在商务会议上，适当的表现是很重要的。): Not Relevant | Jing agrees with the norm and extends it to the business setting
(魏： 是的，我完全赞同。): Not Relevant | 魏 agrees with Jing and the norm
(Wei:Jing，你做得也非常好。我只是一个普通的员工，但我很享受在这里工作。): Not Relevant | Wei downplays his achievement and emphasizes his enjoyment of the job
(Jing: 非常感谢你的肯定，我们会继续努力工作的。): Not Relevant | Jing responds to Wei's compliment with gratitude and promises to continue working hard."
92,"Norm: When friends repsond to each others' compliment, one can respond with euphemism 委婉 recipients minimise or downplay their achievement.","Situation: At the wedding reception in Beijing, the bride and groom, Ming and Li, received many compliments and gifts from their friends. One of their closest friends, Lin, congratulated them on their wedding and praised them for their successful careers. Ming responded with euphemism, saying that their careers were just average and they were lucky to find good jobs. Li also downplayed their achievements and said that they still had a long way to go. Their friends, who are familiar with this norm in Chinese society, appreciated their modesty and praised them even more. The wedding reception was filled with happiness and harmony among friends.",规范：当朋友之间互相赞美时，接受者可以用委婉的方式来回应，并将自己的成就减少或淡化。,情境：在北京的婚宴上，新郎新娘明和李收到了朋友们的许多赞美和礼物。他们最亲密的朋友之一，林，祝贺他们的婚礼，并称赞他们事业成功。明委婉地回应说，他们的事业很一般，能找到好工作已经很幸运了。李还淡化了他们的成就，并表示他们还有很长的路要走。熟悉中国社会这一常态的朋友们，对他们的谦虚表示赞赏，对他们更是赞不绝口。婚宴洋溢着朋友间的欢乐和融洽。,"Actor of the Norm:
None

(林： 明和李，你们结婚了啊，真棒！): Not Relevant | 林 compliments the couple
(明： 谢谢，我们很高兴): Adhered | 明 responds with euphemism by downplaying the achievement
(李： 明，你的婚礼太棒了，我一定要去参观一下): Not Relevant | 李 compliments 明's wedding and expresses interest in attending
(明： 谢谢，我会邀请您一起来的): Adhered | 明 responds with euphemism by downplaying the achievement and inviting 李 to the wedding
(林： 你们的事业吗？): Not Relevant | 林 changes the topic to the couple's career
(明： 谢谢您的赞美，我们的事业真的很一般，只是找到了一份好工作而已): Adhered | 明 responds with euphemism by downplaying the achievement
(李： 真的吗？那我恭喜你们): Not Relevant | 李 responds with euphemism by minimizing the achievement
(明： 谢谢，我们还有很长的路要走，继续努力吧): Adhered | 明 responds with euphemism by downplaying the achievement and expressing the need to work harder
(林： 对啊，你们真的很棒，我对他们非常赞扬): Not Relevant | 林 compliments the couple again"
93,"Norm: When friends repsond to each others' compliment, one can respond with euphemism 委婉 recipients minimise or downplay their achievement.","Situation: At a Chinese New Year’s banquet, a group of friends gather to celebrate the festivities. As they mingle and enjoy the food, compliments start to flow about each other’s appearance. One of the friends, 徐瑶, receives a compliment from her friend about her beautiful dress. According to the social norm, instead of accepting the compliment directly, 徐瑶 responds with a euphemism, saying “Oh, this old thing? It’s nothing special.” Her friend smiles and insists that the dress looks stunning on her. The group continues to exchange compliments in this humble and gracious way, as it is a common practice in Chinese society to show modesty and not to appear boastful or arrogant.",规范：当朋友之间互相赞美时，接受者可以用委婉的方式来回应，并将自己的成就减少或淡化。,情境：在农历新年的宴会上，一群朋友聚在一起庆祝节日。当他们混在一起享受美食时，开始对彼此的外表赞不绝口。其中一位朋友徐瑶收到了朋友的称赞，称赞她的裙子很漂亮。按照社会规范，徐瑶并没有直接接受赞美，而是委婉地回应道：“哦，这老东西？这没什么特别的。”她的朋友微笑着坚持说这件裙子穿在她身上很漂亮。小组继续以这种谦虚和亲切的方式互相称赞，因为在中国社会，谦虚是一种普遍的做法，而不是显得自夸或傲慢。,"Actor of the Norm:
小芳 and 徐瑶: friends who respond to compliments with euphemism

(徐瑶： 哇，你的衣服很漂亮啊): Not Relevant | 徐瑶 gives a compliment
(小明： 谢谢，我也很喜欢): Not Relevant | 小明 responds to the compliment
(徐瑶： 真的吗？我觉得这裙子很适合你): Not Relevant | 徐瑶 gives a compliment
(小明： 谢谢，我很高兴): Not Relevant | 小明 responds to the compliment
(小芳： 你也很棒啊，这件裙子真的很美): Adhered | 小芳 responds to 徐瑶's compliment with euphemism by downplaying the beauty of the dress
(徐瑶： 哦，这老东西？这没什么特别的。我只是觉得这裙子很适合我，没什么特别的。): Adhered | 徐瑶 responds to 小芳's compliment with euphemism by downplaying the beauty of the dress
(小明： 徐瑶，你真的很美，我很高兴你穿着它好看): Not Relevant | 小明 gives a compliment
(小芳： 对啊，这件裙子真的很适合你，你真的很美丽): Not Relevant | 小芳 responds to 徐瑶's beauty compliment with euphemism by downplaying her own beauty"
94,"Norm: When friends repsond to each others' compliment, one can respond with euphemism 委婉 recipients minimise or downplay their achievement.","Situation: A group of Chinese basketball teammates are playing in a national tournament. After the game, they gather to congratulate each other on their performance. While discussing their game, one teammate, Xiaohua, is particularly impressed by their captain's excellent shooting skills. When Xiaohua compliments the captain, the captain responds with a humble smile and 过奖了 (guòjiǎng le), a common Chinese euphemism used in response to a compliment. The captain downplays their achievement, showing modesty and humility, and the teammates nod in agreement, recognizing the cultural norm of being humble in the face of compliments.",规范：当朋友之间互相赞美时，接受者可以用委婉的方式来回应，并将自己的成就减少或淡化。,情境：一群中国篮球队友正在参加全国锦标赛。比赛结束后，他们聚在一起互相祝贺他们的表现。在讨论他们的比赛时，队友小华对他们队长出色的投篮技术印象特别深刻。当小华称赞船长时，船长以谦逊的微笑和过奖了 (guòjiǎng le) 回应，这是中国常用的委婉语，用于回应称赞。队长淡化了他们的成就，表现出谦逊和谦逊，队友们点头表示同意，认识到在赞美面前谦虚的文化规范。,"Actor of the Norm:
All characters in the dialogue

(小华： 船长，你真棒！): Not Relevant | 小华 compliments 船长
(船长： 谢谢你的夸奖，过奖了。): Adhered | 船长 responds to 小华's compliment with euphemism ""过奖了""
(小华： 你对投篮技术真是太好了，队长也很棒。): Not Relevant | 小华 compliments 船长 and 队长
(船长： 谢谢您的夸奖，我只是做了该做的事情。): Adhered | 船长 responds to 小华's compliment with euphemism ""只是做了该做的事情""
(小华： 但他们比赛表现确实很棒。): Not Relevant | 小华 does not offer a compliment
(船长： 这只是我们团队努力的结果，我们应该互相鼓励。): Adhered | 船长 downplays his achievement by attributing it to the team's effort
(小华： 好的，我会继续努力的。): Not Relevant | 小华 does not offer a compliment
(其他队友： 对啊，我们应该保持谦虚，不断进取。): Not Relevant | 其他队友 agrees with 船长's statement and emphasizes the importance of modesty
(船长： 对，谦虚是中国文化的一部分。): Not Relevant | 船长 emphasizes the importance of modesty in Chinese culture
(其他队友： 过奖了，我们也很尽力。): Not Relevant | 其他队友 responds to 船长's compliment with euphemism ""过奖了"" and downplays their achievement"
95,"Norm: When friends repsond to each others' compliment, one can respond with euphemism 委婉 recipients minimise or downplay their achievement.","Situation: At the opening of an art exhibition in Beijing, a group of art lovers, including a mix of locals and foreigners, are admiring the beautiful paintings. The local art collector, Mr. Zhang, compliments his friend's taste in art, saying ""Your choice in art is elegant and refined."" His friend, a foreigner named John, responds with a compliment in return, ""I love how diverse your art collection is."" Mr. Zhang, following the social norm, responds modestly with a euphemism, ""Oh, it's nothing really. I just collect what speaks to me."" The other guests nod approvingly, knowing that it is culturally expected to downplay one's achievements in this situation.",规范：当朋友之间互相赞美时，接受者可以用委婉的方式来回应，并将自己的成就减少或淡化。,情境：在北京的一个艺术展开幕式上，一群艺术爱好者，包括当地人和外国人，正在欣赏美丽的画作。当地的艺术收藏家张先生称赞朋友的艺术品味，说：“你的艺术选择是高雅而精致的。”他的朋友，一位名叫约翰的外国人，回应称赞：“我喜欢你的艺术收藏品如此多样化。”张先生循规蹈矩，谦虚委婉地回应，“哦，其实没什么，我只是收集对我有用的东西。”其他客人赞许地点点头，他们知道在这种情况下淡化自己的成就在文化上是被期望的。,"Actor of the Norm:
约翰: recipient of the compliment

(约翰： 谢谢，张先生，我很享受和你交流艺术): Not Relevant | 约翰 responds with a simple thank you
(张先生： 那你对艺术的理解也很深刻，我很欣赏你): Not Relevant | 张先生 compliments 约翰's understanding of art
(约翰： 对对对，我只是把我喜欢的艺术收集起来，对我来说它们很有用): Adhered | 约翰 downplays his achievement by saying he only collects art he likes and finds it useful
(张先生： 对啊，每个人都有自己感兴趣的领域，我也不例外): Not Relevant | 张先生 agrees with 约翰's statement
(约翰： 是的，我认为重要的是在兴趣爱好上保持谦虚和开放的心态，而不是过分强调自己的成就): Adhered | 约翰 emphasizes the importance of being humble and open-minded in pursuing one's interests and not overly emphasizing one's achievements."
96,"Norm: When friends repsond to each others' compliment, one can respond with euphemism 委婉 recipients minimise or downplay their achievement.","Situation: At a book club in a Chinese city, members are discussing a novel by a famous Chinese author. One of the members, a young woman named Lily, compliments the author's writing style and praises her creativity. The author, who happens to also be present, responds with a euphemism to downplay her achievements and thank Lily for her kind words. The other members of the book club join in, praising the author, but the author continues to respond with humility and gratitude, not wanting to appear arrogant or boastful in any way. The conversation continues, with the author sharing insights into her creative process and thanking the members of the book club for their support.",规范：当朋友之间互相赞美时，接受者可以用委婉的方式来回应，并将自己的成就减少或淡化。,情境：在中国某城市的一个读书俱乐部，成员们正在讨论一位中国著名作家的小说。其中一位成员，一位名叫莉莉的年轻女子，称赞作者的写作风格并称赞她的创造力。作者恰好也在场，委婉地回应了她的成就，并感谢莉莉的美言。读书会的其他成员也加入进来，称赞作者，但作者继续以谦逊和感激的态度回应，不想以任何方式显得傲慢或自夸。对话还在继续，作者分享了她对创作过程的见解，并感谢读书俱乐部成员的支持。,"Actor of the Norm:
作者: recipient, downplayer

(莉莉： 我发现您真是一位作家啊): Not Relevant | 莉莉 compliments the author's writing skills
(作者： 谢谢，但我只是业余作家而已): Adhered | The author downplays his writing skills by using euphemism ""只是业余作家而已""
(莉莉： 真的吗？那我真是太佩服您了): Not Relevant | 莉莉 continues to compliment the author's writing skills
(作者： 谢谢你的赞美，但我不想让你们知道我很成功): Adhered | The author downplays his success by using euphemism ""不想让你们知道我很成功""
(莉莉： 当然，我们都非常欣赏您的才华): Not Relevant | 莉莉 agrees with the author's statement
(作者： 我只是谦虚，希望您们能够理解): Adhered | The author explains his euphemism as being humble
(莉莉： 好的，我们都很欣赏您的作品): Not Relevant | 莉莉 continues to compliment the author's work
(作者： 谢谢你们的支持，我创作的过程其实是很艰辛的): Not Relevant | The author does not downplay his achievement here."
97,"Norm: When friends repsond to each others' compliment, one can respond with euphemism 委婉 recipients minimise or downplay their achievement.","Situation: It’s a family dinner celebration for the grandfather’s birthday at a Chinese restaurant. The relatives are complimenting each other's cooking, and the dishes are passed around the table. When it comes to Uncle Li’s turn, who’s known for his world-class dish, he responds with a humble “it’s nothing special. I just followed the recipe.” This prompts the rest of the family members to say “嗯，还好啦” (eh, it’s just alright), a euphemism to minimize Uncle Li’s achievement. This social norm is seen as a way of avoiding appearing arrogant or boastful, and maintaining harmony within the family.",规范：当朋友之间互相赞美时，接受者可以用委婉的方式来回应，并将自己的成就减少或淡化。,情境：这是一家中餐馆为祖父生日庆祝的家庭晚宴。亲戚们互相夸奖对方的厨艺，菜品在餐桌上传来传去。轮到以世界级菜肴着称的李叔叔时，他谦虚地回答说：“没什么特别的。我只是按照食谱做的。”这促使其他家庭成员说“嗯，还好啦”（eh，it's just alright），委婉地贬低李叔叔的成就。这种社会规范被视为避免显得傲慢或自夸，以及保持家庭和谐的一种方式。,"Actor of the Norm:
None

(李叔叔： 谢谢您的夸奖，我真的没有什么特别的): Not Relevant | 李叔叔 responds to the compliment with euphemism by downplaying his achievement
(李叔叔： 我只是按照食谱做的): Adhered | 李叔叔 responds to the compliment with euphemism by downplaying his achievement
(其他家庭成员： 嗯，还好啦): Not Relevant | the family member does not respond to the compliment
(李叔叔： 我觉得这个菜的味道不错的): Not Relevant | 李叔叔 responds to the compliment with euphemism by downplaying his achievement
(其他家庭成员： 嗯，这很正常): Not Relevant | the family member does not respond to the compliment
(李叔叔： 我只是做了一些常规的事情，没有什么特别的): Adhered | 李叔叔 responds to the compliment with euphemism by downplaying his achievement
(其他家庭成员： 好的，祝您生日快乐): Not Relevant | the family member does not respond to the compliment"
98,"Norm: When a person of lower status respond to the compliments of one of high status, one can emphasize on responsibilities, such as 这是我应该做的, or 这是我的工作.","Situation: At a government office, a new employee named Xiao Ming is being complimented by his manager after completing a task efficiently, honoring the Chinese tradition of hard work and dedication. As a new employee, he is expected to respond to the compliment respectfully, emphasizing his responsibilities in carrying out his duties. He responds with, “这是我应该做的，我会尽最大努力为办公室服务。 (This is what I should do, I will do my best to serve the office.)” The manager nods in approval, affirming the importance of humility and respect towards superiors in Chinese culture.",规范：当低层次人员回应高层次人员的赞美时，可以强调责任，如“这是我应该做的”，或“这是我的工作”。,情境：在政府办公室，一位名叫小明的新员工在高效完成任务后受到经理的表扬，这体现了中国勤奋​​敬业的传统。作为一名新员工，他应该恭敬地回应赞美，强调他在履行职责时的责任。他回答说，“这是我应该做的，我会尽最大努力为办公室服务。（这是我应该做的，我会尽我所能为办公室服务。）”经理点头表示赞同，肯定了重要性中国文化中对上级的谦逊和尊重。,"Actor of the Norm:
小明: lower status, responder

(小明： 非常感谢经理的表扬): Not Relevant | 小明 is expressing gratitude
(经理： 小明，很高兴听到你的好消息): Not Relevant | the manager is expressing happiness
(小明： 谢谢，这是我应该做的): Adhered | 小明 emphasizes his responsibility by saying ""这是我应该做的""
(经理： 你的责任心和工作效率都很出色，这是你应该得到表扬的原因): Not Relevant | the manager is giving compliments
(小明： 我会继续努力工作的，这是我应该做的): Adhered | 小明 emphasizes his responsibility by saying ""这是我应该做的""
(经理： 很好，你是我们办公室的 asset，我们会一直支持你的): Not Relevant | the manager is giving encouragement
(小明： 谢谢，我会尽力做到最好的): Not Relevant | 小明 is expressing gratitude and determination"
99,"Norm: When a person of lower status respond to the compliments of one of high status, one can emphasize on responsibilities, such as 这是我应该做的, or 这是我的工作.","Situation: In a Chinese University, a professor, Dr. Li, congratulates a student, 小红, on her excellent performance during the mid-term exam in front of the class. 小红, being a polite and humble student, responds by saying, ""这是我应该做的，谢谢老师（This is what I should have done. Thank you, teacher）."" The professor then emphasizes that it is not only her responsibility but also her hard work and talent that lead to such good results. She also adds that it is important for 小红 to recognize and value her accomplishments as it will reflect on her future academic and professional success.",规范：当低层次人员回应高层次人员的赞美时，可以强调责任，如“这是我应该做的”，或“这是我的工作”。,"情境：在一所中国大学，教授李博士在班级面前祝贺学生小红在期中考试中取得优异成绩。小红是个彬彬有礼的学生，回应说：“这是我应该做的，谢谢老师（This is what I should have done. Thank you, teacher）”。教授接着强调，取得如此好的成绩不仅是她的责任，还有她的努力和天赋。她还补充说，小红承认并重视她的成就很重要，因为这将反映她未来的学术和职业成功。","Actor of the Norm:
小红: lower status, responder

(李博士： 小红，你在期中考试中取得了优异的成绩，真棒！): Not Relevant | 李博士 compliments 小红, and 小红 responds by emphasizing ""这是我应该做的""
(李博士： 取得如此好的成绩，不仅是你的责任，还有你的努力和天赋。你的成功证明了你的实力。): Not Relevant | 李博士 does not offer a compliment here
(小红： 谢谢您的夸奖，我会继续努力的。): Not Relevant | 小红 does not emphasize responsibility here
(李博士： 小红，你知道吗？你的成功也反映出你的工作态度。你的努力和认真是取得这样成绩的基础。): Not Relevant | 李博士 compliments 小红's work attitude, and 小红 responds by emphasizing ""这是我的工作，也是我的责任""
(小红： 这是我的工作，也是我的责任。我会继续保持认真负责的态度。): Adhered | 小红 emphasizes responsibility by repeating ""这是我的工作，也是我的责任""
(李博士： 很好，这是非常重要的。你的承认和重视将反映你未来的学术和职业成功。): Not Relevant | 李博士 does not offer a compliment here"
100,"Norm: When a person of lower status respond to the compliments of one of high status, one can emphasize on responsibilities, such as 这是我应该做的, or 这是我的工作.","Situation: The waiter, 小明, was serving a table of customers when a famous Chinese celebrity, 张先生, walked in. 张先生 is known for his strict critiques of service and food in restaurants. 小明 was nervous, but he served 张先生's order perfectly. 张先生 praised 小明's excellent service, and in response, 小明 humbly said, ""这是我应该做的，为您提供优质服务是我们餐厅的工作和责任."" 张先生 smiled and gave a generous tip, while other customers looked on in admiration for 小明's professionalism.",规范：当低层次人员回应高层次人员的赞美时，可以强调责任，如“这是我应该做的”，或“这是我的工作”。,情境：小明正在为一桌顾客服务时，一位知名的中国名人张先生走了进来。张先生以对餐厅服务和食物的严格批评而著称。小明很紧张，但他完美地为张先生服务了点菜。张先生赞扬了小明卓越的服务，并回应道，“这是我应该做的，为您提供优质服务是我们餐厅的工作和责任。”张先生微笑着给了小明一份慷慨的小费，其他顾客对小明的专业精神表示钦佩。,"Actor of the Norm:
小明: lower status, responder

(小明： 您好，请问您需要点什么呢): Not Relevant | not a response to a compliment
(张先生： 我想要点一份红烧肉，您能帮我准备一下吗): Not Relevant | not a compliment
(小明： 当然可以，您点吧，这是我应该做的): Adhered | 小明 emphasizes his responsibility to serve the customer
(小明： 没问题，我会尽力为您服务): Not Relevant | not a response to a compliment"
101,"Norm: When a person of lower status respond to the compliments of one of high status, one can emphasize on responsibilities, such as 这是我应该做的, or 这是我的工作.",Situation: 在一家酒店，一个接待员，小民，收到了客人大伟的赞扬，称他为酒店最出色的员工之一。小民不敢直接接受这个赞扬，因为大伟明显的社会地位高于他，而他正处于一个较低的职位上。小民回答，“这是我们酒店的行业标准，我必须按照要求执行我的工作。”大伟瞪大了他的眼睛并放心了，因为小民的回答是非常得体的。虽然他知道小民做得很好，这个回答仍然表明了小民的谦虚和努力工作的态度。,规范：当低层次人员回应高层次人员的赞美时，可以强调责任，如“这是我应该做的”，或“这是我的工作”。,情境：在一家酒店中，接待员小民收到客人大伟的赞扬，称他是酒店最出色的员工之一。但小民并未直接接受这个赞扬，因为大伟的社会地位显然高于他，而他只是一个较低职位的员工。小民回答：“这是我们酒店的行业标准，我必须按照要求执行我的工作。”大伟瞪大了眼睛，放心了。尽管他知道小民表现得很好，但他的回答仍然表明小民的谦虚和努力工作的态度。,"Actor of the Norm:
小民: lower status, responder

(大伟： 谢谢你的夸奖，你真是太好了): Not Relevant | 大伟 compliments 小民
(小民： 不用客气，这是我应该做的): Adhered | 小民 emphasizes his responsibility by saying ""这是我应该做的""
(大伟： 你真的很棒，你是酒店最出色的员工之一): Not Relevant | 大伟 compliments 小民
(小民： 这是我的工作，我必须按照要求执行我的工作): Adhered | 小民 emphasizes his responsibility by saying ""这是我的工作""
(大伟： 我真的很感激，你真的很谦虚，也很努力工作): Not Relevant | 大伟 compliments 小民
(小民： 这是我的工作职责，我必须保持高水平的表现): Adhered | 小民 emphasizes his responsibility by saying ""这是我的工作职责""
(大伟： 我真的很欣赏你的态度，你真的很让人放心): Not Relevant | 大伟 compliments 小民
(小民： 谢谢您的夸奖，这是我应该做的，我会继续努力的): Adhered | 小民 emphasizes his responsibility by saying ""这是我应该做的"" and promises to continue working hard."
